停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市北屯區清水巷(東山路-清水巷22號),2016/07/18 8:30至2016/08/18 18:30,2016/08/18 18:30(每日上午8點30至下午6點30),1910.22442469,2016/7/15~2016/8/19,406台中市北屯區     
【停水區域一】雲林縣虎尾鎮公安里;東仁里;安溪里;埒內里,2016/07/18 9:0至2016/07/25 18:0,2016/07/25 18:0(每日上午8點至下午6點),05-6322047 李政津,2016/7/18~2016/7/26,632雲林縣虎尾鎮     
【停水區域一】台中市烏日區九德里;興祥街以東、環中路以西、中山路一段以北、建國路以南包圍範圍內（興祥街雙號側及其巷弄、長春街40至300號間及其巷弄、中山路一段雙號側2至380號間及其巷弄、中華路2至410號間及其巷弄、九德街全線含巷弄、興德街、環中路六段)。(非整日停水，僅幹管改接及用戶施作需停水),2016/07/18 9:0至2016/08/31 19:0,2016/08/31 19:0(每日上午9點至下午7點),04-23381614,2016/7/18~2016/9/1,414台中市烏日區     
【停水區域一】桃園市大園區大園工業區及擴大工業區全部；北港里：自立一街、自立二街、自立三街、自立四街、潮音北路；內海里全部；溪海里：大觀路347號~671號。;水壓降低地區：圳頭里全部。,2016/07/24 9:0至2016/07/25 0:0,2016/07/25 0:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/7/18~2016/7/26,337桃園市大園區     
【停水區域一】屏東縣高樹鄉民生巷;東興村共榮巷;武尚路,2016/07/14 8:0至2016/08/15 18:0,2016/08/15 18:0(每日上午8點至下午6點),087962041,2016/7/18~2016/8/16,906屏東縣高樹鄉     
【停水區域一】新北市新莊區公園路23號~99號單號側;公園路138號~208號雙號側;公園路164巷;公園路202巷及週邊巷弄,2016/07/19 9:0至2016/08/09 18:0,2016/08/09 18:0(每日上午9點至下午6點),1910,2016/7/19~2016/8/10,242新北市新莊區     
【停水區域一】南投縣南投市營北路、向上路、下庄巷及學府1-5街含巷弄.,2016/07/20 8:0至2016/07/31 18:0,2016/07/31 18:0(),049-2563505,2016/7/19~2016/8/1,540南投縣南投市     
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;新興路13巷;麻園溪西路;麻園溪西路25巷;麻園溪西路75巷,2016/06/17 8:30至2016/07/31 18:30,2016/07/31 18:30(每日上午8點30分至下午6點30分),04-23381614,2016/7/19~2016/8/1,414台中市烏日區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市西屯區華美西街二段;文心路三段;漢口路二段;甘肅路一段;寧夏西七街;寧夏西四街;寧夏西三街;寧夏西一街;寧夏西二街;寧夏路;寧夏路96巷;寧夏路89巷;寧夏東八街;寧夏東七街;寧夏東六街;寧夏東五街;寧夏東四街;寧夏東三街;寧夏東一街;寧夏東二街;寧夏東二街51巷;漢成街;漢成一街;漢成一街29巷;漢成四街;漢成三街;漢成二街;漢成五街;漢成六街;漢成七街;漢成一街29巷;成都路;成都路115巷;成都路131巷;漢口路二段225巷;永昌街;永昌三街;永昌二街;永昌一街;永昌街18巷;永昌二街58巷;永昌二街80巷;河南路一段;河南東五街;河南東三街;河南東二街;河南東一街;河南東一街46巷;河南東四街;重慶路;成都路;合江街;內江街;內江街63巷;甘肅路一段206巷;大信街,2016/07/26 8:30至2016/08/25 18:30,2016/08/25 18:30(每日上午8點30分至下午6點 30分),1910;04-22442469,2016/7/20~2016/8/26,407台中市西屯區     
【停水區域一】台中市北屯區松竹路一段.北屯路二段.和順路.東山路一段.軍福十九路.軍福十八路.軍和街.軍和街227巷.和祥街.和順路475巷.和順路499巷等周遭巷道,2016/07/11 9:0至2016/07/27 18:30,2016/07/27 18:30(每日上午9點至下午6點),1910.22442469,2016/7/20~2016/7/28,406台中市北屯區     
【停水區域一】新北市瑞芳區基山里;崇文里;頌德里;福住里;永慶里;山尖路;石崁巷;石埤巷;石尾路;佛堂巷;坑尾巷;汽車路;後坑巷;烏勢巷;基山街;崙頂路;街頂巷;輕便路;濱二路;豎崎路,2016/08/02 9:0至2016/08/02 17:30,2016/8/2至2016/8/2每日下午 05:30以後,02-24972411、24972006,2016/7/21~2016/8/3,224新北市瑞芳區     
【停水區域一】嘉義縣大林鎮湖北里;大糖里;橋子頭,2016/07/25 8:0至2016/07/26 17:30,2016/07/26 17:30(:每日上午8點至下午5點 30分),05-2262806,2016/7/21~2016/7/27,622嘉義縣大林鎮     
【停水區域一】嘉義縣大林鎮湖北里;大糖里;橋子頭,2016/07/22 8:0至2016/07/23 17:30,2016/07/23 17:30(:每日上午8點至下午5點 30分),05-2262806,2016/7/21~2016/7/24,622嘉義縣大林鎮     
【停水區域一】高雄市大寮區琉球里林厝路33之7號至林厝路33之13號,2016/07/27 9:0至2016/07/27 15:0,2016/7/27至2016/7/27每日下午 03:00以後,(07)7424163,2016/7/21~2016/7/28,831高雄市大寮區     
【停水區域一】南投縣名間鄉松山村.松柏村.竹圍村.三崙村.部下村.赤水村.埔中村(名松路二段;南田路全部包含巷弄;出林虎路包含巷弄;竹圍巷;武東巷;炭寮巷),2016/07/23 14:0至2016/07/23 20:0,2016/07/23 20:0(),2222635,2016/7/21~2016/7/24,551南投縣名間鄉     
【停水區域一】宜蘭縣宜蘭市宜蘭河以東、同慶街以南、舊城西路以西、西門路21巷以北,2016/07/25 9:0至2016/07/25 17:0,2016/07/25 17:0(),03-9229847#822,2016/7/21~2016/7/26,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市進士路44-47號至108-1號(雙號側)，神農路一段2號至102號(雙號側)，農權路219巷6弄，農權路219巷8弄，女中路二段488號至539號，女中路二段491巷，女中路二段491巷6弄，進士路52巷，自強路144號至156號等,2016/07/25 13:00至2016/07/25 17:00,2016/07/25 17:00以後,無,2016/7/21~2016/7/26,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市環河路以東，舊城西路以西，西門路21巷、城隍街以南，文昌路以北,2016/07/26 9:0至2016/07/26 17:0,2016/07/26 17:0(),03-9229847#822,2016/7/22~2016/7/27,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市碧霞街以東，中山路3段以西，同慶街以南，舊城北路、舊城西路以北,2016/07/27 9:0至2016/07/27 17:0,2016/07/27 17:0(),03-9229847#822,2016/7/22~2016/7/28,260宜蘭縣宜蘭市     
【停水區域一】高雄市三民區本和里大裕路西側(由大裕路135巷至大豐一路)及大享路98巷(由大福街40巷至大享路)及大裕路135巷(由大裕路至大享路)一帶,2016/07/22 9:0至2016/07/25 19:0,2016/07/25 19:0(每日上午9點至下午7點),3312292-237,2016/7/22~2016/7/26,807高雄市三民區     
【停水區域一】宜蘭縣宜蘭市宜蘭河以東南，中山路3段、碧霞街以西，同慶街、新興路以北,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),03-9229847#822,2016/7/22~2016/7/29,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市碧霞街、慶和街以東、中山路3段以西，同興街以南，同慶街以北,2016/07/29 9:0至2016/07/29 17:0,2016/07/29 17:0(),03-9229847#822,2016/7/22~2016/7/30,260宜蘭縣宜蘭市     
【停水區域一】新北市土城區裕民路雙號86-172號含92巷114巷,2016/07/27 10:0至2016/07/27 17:0,2016/07/27 17:0(上午10點至下午5點),02-22655172,2016/7/22~2016/7/28,236新北市土城區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/07/22 19:0至2016/08/31 23:0,2016/08/31 23:0(每日晚上7點至晚上11點),26312127,2016/7/22~2016/9/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市霧峰區新厝路(含543巷).柳豐路(含380巷).中正路473至563號.福新路,2016/07/25 9:0至2016/07/25 12:0,2016/7/25至2016/7/25每日下午 12:00以後,04-23393138,2016/7/22~2016/7/26,413台中市霧峰區     
【停水區域一】台中市霧峰區四德南路.丁台路.福新路.六股路.板橋路,2016/07/25 13:30至2016/07/25 16:30,2016/7/25至2016/7/25每日下午 04:30以後,04-23393138,2016/7/22~2016/7/26,413台中市霧峰區     
【停水區域一】台中市霧峰區五福路.五福西路.四德北路.新埔路,2016/07/26 9:0至2016/07/26 16:0,2016/7/26至2016/7/26每日下午 04:00以後,04-23393138,2016/7/22~2016/7/27,413台中市霧峰區     
【停水區域一】台中市霧峰區丁台路.霧工一.二.三.四.五.六.七.八路(霧峰工業區全部).柳豐東路.新厝路(含300巷).柳豐路,2016/07/27 9:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,04-23393138,2016/7/22~2016/7/28,413台中市霧峰區     
【停水區域一】台東縣台東市四維路三段59巷;傳廣路387巷等全部,2016/07/25 8:0至2016/08/02 18:0,2016/08/02 18:0(每日上午8點至下午6點),0978-269976 盧俊維,2016/7/22~2016/8/3,950台東縣台東市     
【停水區域一】彰化縣伸港鄉中興路2段、中山路、全興路,2016/07/25 8:0至2016/07/31 17:0,2016/07/31 17:0(上午8點至下午6點),04-7353883,2016/7/22~2016/8/1,509彰化縣伸港鄉     
【停水區域一】新北市五股區御史路雙號側2--90號,2016/07/24 11:0至2016/07/24 18:0,2016/7/24至2016/7/24每日下午 06:00以後,1910,2016/7/22~2016/7/25,248新北市五股區     
【停水區域一】嘉義市東區林森西路227號至349之1號、林森西路26號至214號、林森西路349號至333號、509號至262號、林森西路281號及351號。,2016/07/25 8:0至2016/08/03 18:0,2016/08/03 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/7/22~2016/8/4,600嘉義市東區       
【停水區域一】新北市新莊區中原路單號側(191號~3號),2016/07/24 9:0至2016/07/24 16:0,2016/07/24 16:0(),29966681#209,2016/7/22~2016/7/25,242新北市新莊區     
【停水區域一】高雄市田寮區三和里、南安里、崇德里、西德里,2016/07/23 9:0至2016/07/23 13:0,2016/7/23至2016/7/23每日下午 01:00以後,07-6955225,2016/7/22~2016/7/24,823高雄市田寮區     
【停水區域一】高雄市內門區內門全區[溝坪地區及石坑里 三平里 木柵里 內興里除外];高雄市旗山區花旗山莊;花旗二路;義德街37巷,2016/07/22 9:0至2016/07/23 12:0,2016/07/23 12:0(),6613807,2016/7/22~2016/7/24,845高雄市內門區     842高雄市旗山區     
【區域1】台中市梧棲區南簡里部分地區;台中市清水區南社里部分地區,2016/07/25 10:0至2016/07/25 13:0 ,2016/07/25 13:0以後,,2016/7/22~2016/7/26,435台中市梧棲區     436台中市清水區     
【停水區域一】新北市土城區中央路3段281巷,2016/07/26 10:0至2016/07/26 17:0,2016/07/26 17:0(上午10點至下午5點),0222655172,2016/7/22~2016/7/27,236新北市土城區     
【停水區域一】彰化縣溪州鄉溪州村溪林路(全部)，登山路四段{全部};中山路三段(全部),2016/07/23 8:0至2016/07/23 18:0,2016/07/23 18:0(),04-8882073 0958-856463,2016/7/22~2016/7/24,524彰化縣溪州鄉     
【停水區域一】雲林縣口湖鄉下崙村;崙中村;中和路;雲林縣四湖鄉子村;東村,2016/07/25 8:0至2016/07/25 18:0,2016/07/25 18:0(每日上午8點至下午6點),05-6982250,2016/7/22~2016/7/26,653雲林縣口湖鄉     654雲林縣四湖鄉     
【停水區域一】宜蘭縣五結鄉五結路一段全部(客服電話1910;廣興給水廠服務電話03-9553098),2016/07/25 13:0至2016/07/25 17:0,2016/07/25 17:0(),0937849832,2016/7/22~2016/7/26,268宜蘭縣五結鄉     
【停水區域一】台南市玉井區沙田,2016/07/23 8:0至2016/07/23 14:0,2016/7/23至2016/7/23每日下午 02:00以後,06-5774491,2016/7/23~2016/7/24,714台南市玉井區     
【停水區域一】苗栗縣後龍鎮東明里部分,2016/07/23 9:0至2016/07/23 17:0,2016/7/23至2016/7/23每日下午 05:00以後,0930965060,2016/7/23~2016/7/24,356苗栗縣後龍鎮     
【停水區域一】高雄市仁武區竹東路、信德街、竹門街、竹門街27巷,2016/07/23 8:30至2016/07/23 17:30,2016/07/23 17:30(),(07)3513332,2016/7/23~2016/7/24,814高雄市仁武區     
【區域1】高雄市內門區內門全區[溝坪地區及石坑里 三平里 木柵里 內興里除外];高雄市旗山區花旗山莊;花旗二路;義德街37巷,2016/07/22 9:0至2016/07/23 20:0 ,2016/07/23 20:0以後,6613807,2016/7/23~2016/7/24,845高雄市內門區     842高雄市旗山區     
【停水區域一】彰化縣員林市員東路一段355~533號(單號)、浮圳南巷、及各沿線巷弄等附近範圍。,2016/07/23 9:0至2016/07/23 12:0,2016/07/23 12:0(),1910   員林營運所04-8320083   04-8321341,2016/7/23~2016/7/24,510彰化縣員林市     
【區域1】台中市和平區梨山里、松茂、,2016/07/23 9:30至2016/07/23 12:0 ,2016/07/23 12:0以後,,2016/7/23~2016/7/24,424台中市和平區     
【區域1】台南市大內區後堀,2016/07/23 9:30至2016/07/23 12:0 ,2016/07/23 12:0以後,,2016/7/23~2016/7/24,742台南市大內區     
【區域1】桃園市大園區五權里;埔心里;中正東路一段,2016/07/23 9:30至2016/07/23 18:0 ,2016/07/23 18:0以後,,2016/7/23~2016/7/24,337桃園市大園區     
【停水區域一】雲林縣大埤鄉尚義村;頂巷;尚義村;尚義村,2016/07/23 10:0至2016/07/23 12:0,2016/07/23 12:0(),0612129499,2016/7/23~2016/7/24,631雲林縣大埤鄉     
【區域1】花蓮縣花蓮市莊敬路276巷,2016/07/23 10:0至2016/07/23 12:0 ,2016/07/23 12:0以後,,2016/7/23~2016/7/24,970花蓮縣花蓮市     
【停水區域一】高雄市鳳山區自強二路、五甲三路、自強二路5巷、四海街、鎮南街、五常街、三誠路等附近一帶,2016/07/23 10:0至2016/07/23 18:0,2016/7/23至2016/7/23每日下午 06:00以後,7883714,2016/7/23~2016/7/24,830高雄市鳳山區     
【停水區域一】高雄市鳳山區海洋二路、海洋二路102巷、71、83、93、99巷、老爺二街、老爺四街、南福街等附近一帶,2016/07/23 11:0至2016/07/23 18:0,2016/7/23至2016/7/23每日下午 06:00以後,7883714,2016/7/23~2016/7/24,830高雄市鳳山區     
【停水區域一】高雄市鳳山區北仁街、北昌五街、北昌街、北昌三街、北昌一街、北昌二街、北仁街、北仁路110巷等附近一帶,2016/07/23 12:0至2016/07/23 19:0,2016/7/23至2016/7/23每日下午 07:00以後,7883714,2016/7/23~2016/7/24,830高雄市鳳山區     
【區域1】苗栗縣後龍鎮全部村里,2016/07/23 10:20至2016/07/23 17:0 ,2016/07/23 17:0以後,,2016/7/23~2016/7/24,356苗栗縣後龍鎮     
【停水區域一】台中市北區太平路等附近一帶停水,2016/07/23 10:40至2016/07/23 15:0,2016/07/23 15:0(),1910; 22442469,2016/7/23~2016/7/24,404台中市北區       
【區域1】桃園市大園區果林里;三民路二段,2016/07/23 10:45至2016/07/23 17:0 ,2016/07/23 17:0以後,,2016/7/23~2016/7/24,337桃園市大園區     
【停水區域一】台中市南區西川一路等附近一帶停水,2016/07/23 11:20至2016/07/23 15:0,2016/07/23 15:0(),1910; 22442469,2016/7/23~2016/7/24,402台中市南區       
【區域1】桃園市八德區富榮街、和平路,2016/07/23 11:30至2016/07/23 16:0 ,2016/07/23 16:0以後,,2016/7/23~2016/7/24,334桃園市八德區     
【停水區域一】彰化縣員林市員東路一段68巷全部及各沿線巷弄等附近範圍。,2016/07/23 11:30至2016/07/23 15:0,2016/07/23 15:0(),1910   員林營運所04-8320083   04-8321341,2016/7/23~2016/7/24,510彰化縣員林市     
【停水區域一】台中市北屯區瀋陽路一段、麻園西街、中清東一街、大連路一段、大連北街等附近一帶停水,2016/07/23 11:25至2016/07/23 15:30,2016/07/23 15:30(),1910 22442469,2016/7/23~2016/7/24,406台中市北屯區     
【區域1】桃園市八德區富榮街、和平路、東勇街、榮興路、大興路、重慶街、大忠街、忠誠街、介壽路一段、,2016/07/23 11:30至2016/07/23 18:0 ,2016/07/23 18:0以後,,2016/7/23~2016/7/24,334桃園市八德區     
【停水區域一】雲林縣斗六市虎溪里全部,2016/07/23 10:48至2016/07/23 17:0,2016/07/23 17:0(),05-5322362,2016/7/23~2016/7/24,640雲林縣斗六市     
【區域1】高雄市林園區田厝路、清水岩路、龍潭路、後厝路、龔厝路、林家里,2016/07/23 8:0至2016/07/23 18:0 ,2016/07/23 18:0以後,,2016/7/23~2016/7/24,832高雄市林園區     
【區域1】高雄市林園區田厝路、清水岩路、龍潭路、後厝路、龔厝路、林家里,2016/07/23 8:0至2016/07/23 18:0 ,2016/07/23 18:0以後,,2016/7/23~2016/7/24,832高雄市林園區     
【區域1】高雄市大寮區新厝路、新一~八街、,2016/07/23 13:0至2016/07/23 18:0 ,2016/07/23 18:0以後,,2016/7/23~2016/7/24,831高雄市大寮區     
【停水區域一】新竹縣寶山鄉寶新路二段、寶新路三段、新湖路五段、新珊路,2016/07/23 14:0至2016/07/23 18:0,2016/07/23 18:0(),03-5712141、1910,2016/7/23~2016/7/24,308新竹縣寶山鄉     
【區域1】嘉義縣民雄鄉立全新村,2016/07/23 14:50至2016/07/23 17:30 ,2016/07/23 17:30以後,,2016/7/23~2016/7/24,621嘉義縣民雄鄉     
【停水區域一】台中市沙鹿區居仁里中山路325號至407號大同街.台灣大道7段陸橋南邊附近周遭含巷弄,2016/07/23 14:50至2016/07/23 18:50,2016/7/23至2016/7/23每日下午 06:50以後,26312127,2016/7/23~2016/7/24,433台中市沙鹿區     
【停水區域一】台南市南化區小崙;中坑,2016/07/23 16:0至2016/07/23 20:0,2016/7/23至2016/7/23每日下午 08:00以後,5774491,2016/7/23~2016/7/24,716台南市南化區     
【區域1】新竹市東區水田街,2016/07/23 16:30至2016/07/23 19:0 ,2016/07/23 19:0以後,,2016/7/23~2016/7/24,300新竹市東區       
【停水區域一】台中市西屯區東大路一段;國安一路;國安二路;福林路;福科路;福瑞街;福聯街;福強街;玉門路;西屯路三段;福聯街 等附近;福科路;福瑞街;福順路;福強路;玉門路;福科路;福瑞街;福強街;玉門等附近一帶,2016/07/23 17:30至2016/07/23 22:0,2016/07/23 22:0(),1910或0422442469,2016/7/23~2016/7/24,407台中市西屯區     
【區域1】屏東縣恆春鎮德和里、龍泉里、大光里、水泉里、山海里,2016/07/23 18:0至2016/07/23 22:0 ,2016/07/23 22:0以後,,2016/7/23~2016/7/24,946屏東縣恆春鎮     
【區域1】高雄市林園區前厝路、後厝路、龔厝路、龍潭路、清水岩及林家村一帶,2016/07/23 9:0至2016/07/26 18:0 ,2016/07/26 18:0以後,077883704,2016/7/23~2016/7/27,832高雄市林園區     
【區域1】桃園市八德區全;桃園市龜山區全;新北市三峽區全;新北市樹林區全;新北市鶯歌區全,2016/07/23 18:30至2016/07/24 0:0 ,2016/07/24 0:0以後,,2016/7/23~2016/7/25,334桃園市八德區     333桃園市龜山區     237新北市三峽區     238新北市樹林區     239新北市鶯歌區     
【區域1】桃園市八德區全;桃園市龜山區全;新北市三峽區全;新北市土城區全;新北市板橋區全;新北市新莊區全;新北市樹林區全;新北市鶯歌區全,2016/07/23 18:30至2016/07/24 0:0 ,2016/07/24 0:0以後,,2016/7/23~2016/7/25,334桃園市八德區     333桃園市龜山區     237新北市三峽區     236新北市土城區     220新北市板橋區     242新北市新莊區     238新北市樹林區     239新北市鶯歌區     
【停水區域一】台中市梧棲區永寧里;中央路與永興路口;永興路二段;永興路一段含附近一帶 街 道 巷 弄,2016/07/23 20:30至2016/07/24 8:0,2016/7/23至2016/7/24每日上午 08:00以後,04 2631-2127,2016/7/23~2016/7/25,435台中市梧棲區     
【區域1】新北市樹林區全,2016/07/23 18:30至2016/07/24 6:0 ,2016/07/24 6:0以後,,2016/7/23~2016/7/25,238新北市樹林區     
【停水區域一】台中市太平區永平路三段全部;永豐路全部;永豐路永新巷全部;永豐路18;28;29;55;67;85;109;123巷全部;永豐北路;永豐路;永豐路永新巷;太平1.2.3.4.5.6.7.8.9.10街;永豐路;十九甲整社區;十九甲全部 等附近一帶,2016/07/23 20:30至2016/07/24 0:30,2016/07/24 0:30(),1910或0422442469,2016/7/23~2016/7/25,411台中市太平區     
【區域1】桃園市八德區;桃園市龜山區;新北市三峽區全;新北市土城區全;新北市板橋區溪崑地區;新北市新莊區全;新北市樹林區全;新北市鶯歌區全;新北市五股區全;新北市泰山區全,2016/07/23 18:30至2016/07/24 6:0 ,2016/07/24 6:0以後,無,2016/7/23~2016/7/24,236新北市土城區     237新北市三峽區     238新北市樹林區     239新北市鶯歌區     242新北市新莊區     243新北市泰山區     248新北市五股區     220新北市板橋區     334桃園市八德區     333桃園市龜山區     
