停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】台東縣台東市北起中興路一段及勝利街、南至四維路二段及三段、東起浙江路西至傳廣路,2016/01/11 8:0至2016/01/15 18:0【每日上午8點至下午6點】,2016/01/15 18:0以後,承包商電話:0919-322763(翁一正)    監造人員電話:0926-272858(蔡志揚),2016/1/6~2016/1/16,950台東縣台東市     
【停水區域一】台中市大里區立仁里;新仁里;東昇里;內新里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;永豐北路;永豐路;新仁路一段;新平路二段;精美一街;精美路,2016/01/05 8:30至2016/01/31 17:30,2016/01/31 17:30以後,04-22442469,2016/1/7~2016/2/1,412台中市大里區     411台中市太平區     
【區域1】宜蘭縣宜蘭市聖後街63號-177號(單號側);80號-222號(雙號側),2016/01/12 13:0至2016/01/12 17:0 ,2016/01/12 17:0以後,03-9323255,2016/1/7~2016/1/13,260宜蘭縣宜蘭市     
【停水區域一】彰化縣秀水鄉金興村、陜西村等一帶;彰化縣花壇鄉花壇村一帶,2016/01/07 8:0至2016/01/21 18:0,2016/01/21 18:0以後,監工人員-蘇健源04-7245031*302、承包商-裕緯營造工程有限公司-林美秀04-8911223,2016/1/7~2016/1/22,504彰化縣秀水鄉     503彰化縣花壇鄉     
【區域1】台東縣台東市知本地區東起知本火車站西至富裕路501巷、知本路三段132及141巷，北起富榮街南至知本國小,2016/01/11 8:0至2016/01/12 18:0【每日上午8點至下午6點】,2016/01/12 18:0以後,承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/1/8~2016/1/13,950台東縣台東市     
【停水區域一】高雄市楠梓區楠梓加工區,2016/01/17 9:0至2016/01/17 21:0,2016/01/17 21:0以後,1910,2016/1/8~2016/1/18,811高雄市楠梓區     
【區域1】台東縣台東市東起知本路三段132巷及141巷西至知本路三段與康定街交叉口，北起康定街南至昆明街,2016/01/13 8:0至2016/01/15 18:0【每日上午8點至下午6點】,2016/01/15 18:0以後,承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/1/8~2016/1/16,950台東縣台東市     
【停水區域一】南投縣草屯鎮草屯市區轄區(均含巷弄);上林里;土城里;山腳里;中山里;中正里;玉峰里;和平里;明正里;炎峰里;復興里;敦和里;敦和里;新庄里;新厝里;碧洲里;碧峰里;復興里(均含巷弄),2016/01/08 16:0至2016/01/24 23:59,2016/01/24 23:59以後,049-2563505,2016/1/8~2016/1/25,542南投縣草屯鎮     
【區域1】苗栗縣卓蘭鎮坪林里;景山里,2016/01/12 8:0至2016/01/12 18:0 ,2016/01/12 18:0以後,,2016/1/11~2016/1/13,369苗栗縣卓蘭鎮     
【區域1】苗栗縣卓蘭鎮坪林里;景山里,2016/01/12 8:0至2016/01/12 18:0 ,2016/01/12 18:0以後,,2016/1/11~2016/1/13,369苗栗縣卓蘭鎮     
【停水區域一】宜蘭縣羅東鎮羅東鎮忠孝路2至68號(雙號側)、忠孝路28巷、忠孝路54巷、民意街24至58號，間附近用戶，共計約200戶,2016/01/12 13:0至2016/01/12 17:0,2016/01/12 17:0以後,039589176,2016/1/11~2016/1/13,265宜蘭縣羅東鎮     
【停水區域一】屏東縣牡丹鄉四林村;屏東縣車城鄉保力村;屏東縣恆春鎮全區;屏東縣滿州鄉全區,2016/01/19 9:0至2016/01/19 17:0,2016/01/19 17:0以後,1910,2016/1/11~2016/1/20,945屏東縣牡丹鄉     944屏東縣車城鄉     946屏東縣恆春鎮     947屏東縣滿州鄉     
【區域1】苗栗縣卓蘭鎮雙連,2016/01/11 15:46至2016/01/12 12:0 ,2016/01/12 12:0以後,,2016/1/11~2016/1/13,369苗栗縣卓蘭鎮     
【區域1】苗栗縣卓蘭鎮雙連,2016/01/11 15:46至2016/01/12 12:0 ,2016/01/12 12:0以後,,2016/1/11~2016/1/13,369苗栗縣卓蘭鎮     
【停水區域一】宜蘭縣冬山鄉育英路、育英路1巷、永清路、永清路1巷、2巷、15巷、21巷、75巷等約200戶,2016/01/12 13:0至2016/01/12 17:0,2016/01/12 17:0以後,03-9589176,2016/1/11~2016/1/13,269宜蘭縣冬山鄉     
【停水區域一】宜蘭縣冬山鄉永興路二段83巷2~28號,2016/01/12 14:0至2016/01/12 16:0,2016/01/12 16:0以後,9589176,2016/1/11~2016/1/13,269宜蘭縣冬山鄉     
【停水區域一】台南市南區中華南路二段,2016/01/12 8:0至2016/01/12 15:0,2016/01/12 15:0以後,06-3036097,2016/1/12~2016/1/13,702台南市南區       
【停水區域一】雲林縣北港鎮北辰路.忠誠街.忠孝街,2016/01/12 9:0至2016/01/13 18:0,2016/01/13 18:0以後,05-7832040,2016/1/12~2016/1/14,651雲林縣北港鎮     
【區域1】台中市和平區梨山里,2016/01/12 8:10至2016/01/12 14:0 ,2016/01/12 14:0以後,,2016/1/12~2016/1/13,424台中市和平區     
【停水區域一】屏東縣東港鎮下里,2016/01/12 9:0至2016/01/12 13:0,2016/01/12 13:0以後,08-8325550,2016/1/12~2016/1/13,928屏東縣東港鎮     
【停水區域一】嘉義縣新港鄉福德村福德路,2016/01/12 8:0至2016/01/12 16:0,2016/01/12 16:0以後,05-3742044,2016/1/12~2016/1/13,616嘉義縣新港鄉     
【停水區域一】澎湖縣白沙鄉通樑村,2016/01/12 8:50至2016/01/12 14:50,2016/01/12 14:50以後,06-95273840,2016/1/12~2016/1/13,884澎湖縣白沙鄉     
【停水區域一】屏東縣牡丹鄉高士村,2016/01/12 9:0至2016/01/12 12:0,2016/01/12 12:0以後,08-8892265,2016/1/12~2016/1/13,945屏東縣牡丹鄉     
【停水區域一】彰化縣北斗鎮西德里;中山路一段260巷22.23.30.36.37等弄{全部},2016/01/12 9:0至2016/01/25 17:0,2016/01/25 17:0以後,04-8882073     0912975533,2016/1/12~2016/1/26,521彰化縣北斗鎮     
【停水區域一】台南市南區明興路、鯤鯓路、中華南路二段、南和路、濱南路、清水路含巷弄、興隆路,2016/01/12 8:30至2016/01/12 12:0,2016/01/12 12:0以後,1910、3036097、2370021,2016/1/12~2016/1/13,702台南市南區       
【停水區域一】屏東縣高樹鄉南昌路;興中路,2016/01/12 10:10至2016/01/12 12:30,2016/01/12 12:30以後,087963973,2016/1/12~2016/1/13,906屏東縣高樹鄉     
【停水區域一】高雄市鼓山區鼓山一路161巷50弄32號附近一帶,2016/01/12 9:14至2016/01/12 12:0,2016/01/12 12:0以後,07-7321319,2016/1/12~2016/1/13,804高雄市鼓山區     
【停水區域一】高雄市前鎮區鎮興路鎮興路1之1號附近一帶,2016/01/12 9:20至2016/01/12 12:19,2016/01/12 12:19以後,07-7321319,2016/1/12~2016/1/13,806高雄市前鎮區     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路396.375.93.66等巷{全部};芙朝路,2016/01/13 8:0至2016/01/30 17:0,2016/01/30 17:0以後,04-8882073     0912975533,2016/1/12~2016/1/31,523彰化縣埤頭鄉     
【停水區域一】花蓮縣吉安鄉吉興路二段;香源路;廣豐一街～二街;廣豐路,2016/01/12 9:35至2016/01/12 12:35,2016/01/12 12:35以後,(03)8325304,2016/1/12~2016/1/13,973花蓮縣吉安鄉     
【停水區域一】台中市西屯區工業區八路 等附近,2016/01/12 9:39至2016/01/12 15:39,2016/01/12 15:39以後,22442469-1910,2016/1/12~2016/1/13,407台中市西屯區     
【停水區域一】苗栗縣三灣鄉大河村 大河底地區,2016/01/12 10:10至2016/01/12 17:10,2016/01/12 17:10以後,623500,2016/1/12~2016/1/13,352苗栗縣三灣鄉     
【停水區域一】新竹縣新埔鎮下寮里;上寮里;義民路二段;義民路三段,2016/01/12 10:30至2016/01/12 13:30,2016/01/12 13:30以後,5552501,2016/1/12~2016/1/13,305新竹縣新埔鎮     
【停水區域一】桃園市大園區溪海里;和平里,2016/01/12 10:10至2016/01/12 17:0,2016/01/12 17:0以後,3862156,2016/1/12~2016/1/13,337桃園市大園區     
【停水區域一】台中市太平區北田路全部 等附近一帶,2016/01/12 10:0至2016/01/12 12:0,2016/01/12 12:0以後,22442469.1910,2016/1/12~2016/1/13,411台中市太平區     
【停水區域一】台南市柳營區旭山里桶頭腳等地區,2016/01/12 10:30至2016/01/12 18:0,2016/01/12 18:0以後,06-6322240,2016/1/12~2016/1/13,736台南市柳營區     
【停水區域一】雲林縣虎尾鎮北溪里,2016/01/12 10:0至2016/01/12 17:0,2016/01/12 17:0以後,056322047,2016/1/12~2016/1/13,632雲林縣虎尾鎮     
【停水區域一】基隆市仁愛區南榮路;龍安街含各巷、弄等一帶。,2016/01/12 10:30至2016/01/12 14:0,2016/01/12 14:0以後,24252103-59,2016/1/12~2016/1/13,200基隆市仁愛區     
【停水區域一】宜蘭縣蘇澳鎮南安路(客服專線1910;廣興給水廠服務電話9553098),2016/01/12 10:30至2016/01/12 12:30,2016/01/12 12:30以後,0937849872,2016/1/12~2016/1/13,270宜蘭縣蘇澳鎮     
【停水區域一】桃園市中壢區月眉路三段396號至636號(雙號側，含巷弄),2016/01/12 10:45至2016/01/12 17:0,2016/01/12 17:0以後,4251506,2016/1/12~2016/1/13,320桃園市中壢區     
【停水區域一】高雄市楠梓區藍昌路,2016/01/12 11:0至2016/01/12 13:59,2016/01/12 13:59以後,3513332,2016/1/12~2016/1/13,811高雄市楠梓區     
【停水區域一】屏東縣春日鄉七佳村;力里村;歸崇村,2016/01/14 9:0至2016/01/14 16:0,2016/01/14 16:0以後,08-8325550,2016/1/12~2016/1/15,942屏東縣春日鄉     
【停水區域一】台南市東山區東正里青葉路與所前路165線東側部份,2016/01/12 11:30至2016/01/12 15:0,2016/01/12 15:0以後,06-6852135,2016/1/12~2016/1/13,733台南市東山區     
【停水區域一】高雄市大社區萬金巷萬金路,2016/01/12 11:25至2016/01/12 14:22,2016/01/12 14:22以後,3513332,2016/1/12~2016/1/13,815高雄市大社區     
【停水區域一】桃園市蘆竹區海湖東路沿線(含巷弄),2016/01/12 9:0至2016/01/12 17:0,2016/01/12 17:0以後,03-3346127,2016/1/12~2016/1/13,338桃園市蘆竹區     
【停水區域一】高雄市大社區桶寮巷,2016/01/12 11:30至2016/01/12 18:53,2016/01/12 18:53以後,3513332,2016/1/12~2016/1/13,815高雄市大社區     
【停水區域一】台中市大肚區頂街里日光郡社區、大明二街、大明三街、大德二街附近區域(含巷弄),2016/01/12 9:0至2016/01/12 16:0,2016/01/12 16:0以後,04-26312127,2016/1/12~2016/1/13,432台中市大肚區     
【停水區域一】高雄市茄萣區全部村里,2016/01/13 13:0至2016/01/13 18:0,2016/01/13 18:0以後,(07)6934819,2016/1/12~2016/1/14,852高雄市茄萣區     
【停水區域一】高雄市茄萣區全部村里,2016/01/14 9:0至2016/01/14 18:0,2016/01/14 18:0以後,(07)6934819,2016/1/12~2016/1/15,852高雄市茄萣區     
【停水區域一】台南市官田區隆田里{全部無水};隆本里{全部無水};中山路一段{全部無水};三民路{全部無水};春節期間105年2月1日~2月14日禁挖正常供水;於105年2月15日進場開挖每日上午8點至下午6點全部無水,2016/01/20 8:0至2016/03/31 18:0,每日上午8點至下午6點,(06)5721166,2016/1/12~2016/4/1,720台南市官田區     
【停水區域一】桃園市龜山區南上路沿線(含巷弄),2016/01/12 13:0至2016/01/12 16:0,2016/01/12 16:0以後,03-3346128,2016/1/12~2016/1/13,333桃園市龜山區     
【停水區域一】高雄市苓雅區區民權一路38號(武昌教會)附近一帶,2016/01/12 13:35至2016/01/12 16:35,2016/01/12 16:35以後,07-7321319,2016/1/12~2016/1/13,802高雄市苓雅區     
【停水區域一】嘉義縣新港鄉新港鄉：;月潭村、月眉村、溪北村,2016/01/12 13:40至2016/01/12 19:40,2016/01/12 19:40以後,053742044,2016/1/12~2016/1/13,616嘉義縣新港鄉     
【區域1】台中市東勢區新盛里;延平里;下城里;詒福里;東關路;新盛街,2016/01/12 14:0至2016/01/12 18:0 ,2016/01/12 18:0以後,,2016/1/12~2016/1/13,423台中市東勢區     
【停水區域一】宜蘭縣蘇澳鎮新城一路;大圳路;馬賽路(免費服務專線0910.廣興給水廠服務專線039553098),2016/01/12 13:50至2016/01/12 15:0,2016/01/12 15:0以後,0937849872(免費服務專線0910.廣興給水廠服務專線039553098),2016/1/12~2016/1/13,270宜蘭縣蘇澳鎮     
【停水區域一】台南市永康區中正南路286巷等,2016/01/12 14:0至2016/01/12 17:0,2016/01/12 17:0以後,06-2325714 06-2022621,2016/1/12~2016/1/13,710台南市永康區     
【停水區域一】台南市新營區台1線東山三路口往北至土庫里路口/土庫里,2016/01/12 14:30至2016/01/12 19:0,2016/01/12 19:0以後,06-6322240,2016/1/12~2016/1/13,730台南市新營區     
【停水區域一】苗栗縣苗栗市恭敬里.勝利里.新苗里,2016/01/12 10:0至2016/01/12 16:0,2016/01/12 16:0以後,037330637.037320335,2016/1/12~2016/1/13,360苗栗縣苗栗市     
【停水區域一】苗栗縣苗栗市北苗里，福星里，嘉盛里，清華里,2016/01/12 13:0至2016/01/12 19:0,2016/01/12 19:0以後,037320334,2016/1/12~2016/1/13,360苗栗縣苗栗市     
【停水區域一】新竹市東區瑞麟路、柏川一路、柏川二路、藝術路、澤藩路、志平路、仲生路、柴橋路、東香路一段,2016/01/12 14:10至2016/01/12 17:0,2016/01/12 17:0以後,03-5712141、1910,2016/1/12~2016/1/13,300新竹市東區       
【停水區域一】花蓮縣吉安鄉明義五街～七街;建國路二段;明仁二街～三街;太昌路,2016/01/12 13:10至2016/01/12 15:10,2016/01/12 15:10以後,(03)8325304,2016/1/12~2016/1/13,973花蓮縣吉安鄉     
【停水區域一】嘉義市東區南興路;頂福街;芳德街;信興街;芳安路所有住戶,2016/01/12 14:25至2016/01/12 16:30,2016/01/12 16:30以後,05-2252670轉261,2016/1/12~2016/1/13,600嘉義市東區       
【停水區域一】台中市西屯區福中九街;福中十街;福中十一街;福中十二街;天保街;中工二路 等附近,2016/01/12 14:35至2016/01/12 17:0,2016/01/12 17:0以後,22442469-1910,2016/1/12~2016/1/13,407台中市西屯區     
【停水區域一】苗栗縣竹南鎮山佳里,2016/01/12 14:30至2016/01/12 17:0,2016/01/12 17:0以後,623500,2016/1/12~2016/1/13,350苗栗縣竹南鎮     
【停水區域一】南投縣南投市光明一路;光明二路;光明三路;光明五路;光明四路;光明路;文獻路(含巷弄),2016/01/12 14:0至2016/01/12 17:30,2016/01/12 17:30以後,049-2563505,2016/1/12~2016/1/13,540南投縣南投市     
【區域1】台中市石岡區金星里;石岡街金川巷,2016/01/12 14:45至2016/01/12 18:0 ,2016/01/12 18:0以後,,2016/1/12~2016/1/13,422台中市石岡區     
【區域1】台中市石岡區金星里;石岡街金川巷,2016/01/12 14:45至2016/01/12 18:0 ,2016/01/12 18:0以後,,2016/1/12~2016/1/13,422台中市石岡區     
【停水區域一】新北市板橋區民生路二段雙號側、中山路二段71號至125單號側、永豐街1號至91號，以上含巷弄全部。,2016/01/12 14:30至2016/01/12 17:0,2016/01/12 17:0以後,29612196 or 0921900055,2016/1/12~2016/1/13,220新北市板橋區     
【停水區域一】新北市樹林區保安街二段68號至200號雙號側全部含巷弄;保安街三段雙號側全部含巷弄;保安街二段255巷.267巷.325巷.337巷保安街三段1巷全部,2016/01/12 15:30至2016/01/12 21:0,2016/01/12 21:0以後,02-26812526,2016/1/12~2016/1/13,238新北市樹林區     
【停水區域一】高雄市前鎮區鎮東一街406巷6弄4號大門口附近一帶,2016/01/12 15:10至2016/01/12 18:10,2016/01/12 18:10以後,07-7321319,2016/1/12~2016/1/13,806高雄市前鎮區     
【停水區域一】雲林縣斗六市四維里 忠孝里 仁愛里 鎮東里 公正街 三民街 大同路,2016/01/12 15:0至2016/01/12 18:0,2016/01/12 18:0以後,05-5322362,2016/1/12~2016/1/13,640雲林縣斗六市     
【區域1】台中市東勢區新盛里;延平里;下城里;詒福里;東關路;新盛街,2016/01/12 14:0至2016/01/12 19:0 ,2016/01/12 19:0以後,,2016/1/12~2016/1/13,423台中市東勢區     
【停水區域一】台南市東山區東中里鳳尾厝與三榮里部份,2016/01/12 15:30至2016/01/12 17:30,2016/01/12 17:30以後,06-6852135,2016/1/12~2016/1/13,733台南市東山區     
【停水區域一】台南市北區北門路一段,2016/01/12 15:0至2016/01/12 23:0,2016/01/12 23:0以後,06-3036097,2016/1/12~2016/1/13,704台南市北區       
【停水區域一】嘉義市西區竹圍里博愛路二段等附近一帶全部,2016/01/12 15:0至2016/01/12 18:0,2016/01/12 18:0以後,05-2779117,2016/1/12~2016/1/13,600嘉義市西區       
【停水區域一】嘉義縣布袋鎮全部村里;嘉義縣東石鄉全部村里;觀海三路;觀海二路;觀海一路;灣子埔;鹽田;鰲鼓;雙連潭;黎明四路;黎明六路;黎明五路;黎明三路;黎明二路;鰲鼓村;龍港村;蔦松村;猿樹村;溪下村;塭港村;港墘村;港口村;掌潭村;圍潭村;頂揖村;副瀨村;海埔村;型厝村;東石村;永屯村;下揖村;三家村,2016/01/12 16:30至2016/01/12 20:0,2016/01/12 20:0以後,05-3414045,2016/1/12~2016/1/13,625嘉義縣布袋鎮     614嘉義縣東石鄉     
【停水區域一】台中市豐原區三豐路799巷,2016/01/12 16:50至2016/01/12 19:50,2016/01/12 19:50以後,04-25722643,2016/1/12~2016/1/13,420台中市豐原區     
【停水區域一】高雄市小港區金府路78號中華電信前方附近一帶,2016/01/12 17:0至2016/01/12 22:0,2016/01/12 22:0以後,07-7321319,2016/1/12~2016/1/13,812高雄市小港區     
【停水區域一】高雄市鼓山區裕豐街91號附近一帶,2016/01/12 17:0至2016/01/12 20:0,2016/01/12 20:0以後,07-7321319,2016/1/12~2016/1/13,804高雄市鼓山區     
【停水區域一】苗栗縣苗栗市勝利里，水源里，維祥里，維新里,2016/01/12 9:0至2016/01/12 19:0,2016/01/12 19:0以後,037320334,2016/1/12~2016/1/13,360苗栗縣苗栗市     
【停水區域一】台中市清水區 鰲峰路27號~143號,2016/01/12 17:30至2016/01/12 20:30,2016/01/12 20:30以後,04-26222614,2016/1/12~2016/1/13,436台中市清水區     
【停水區域一】嘉義市東區芳安里，芳德街47及49號，芳德街45巷全;頂寮里，南興路90號至104號,2016/01/12 18:0至2016/01/12 22:0,2016/01/12 22:0以後,05-2779117,2016/1/12~2016/1/13,600嘉義市東區       
【停水區域一】雲林縣二崙鄉楊賢村;因25mm排氣閥段必須停水搶修不便之處敬請用戶體諒並儲水備用。,2016/01/12 18:30至2016/01/12 20:0,2016/01/12 20:0以後,05-5862163,2016/1/12~2016/1/13,649雲林縣二崙鄉     
【停水區域一】台中市西屯區寧夏路;寧夏西一街;寧夏西七街;寧夏西二街;寧夏西三街;寧夏西四街;寧夏東一街;寧夏東七街;寧夏東二街;寧夏東八街;寧夏東三街;寧夏東五街;寧夏東六街;寧夏東四街;重慶路;成都路;甘肅路一段;永昌一街;永昌二街;永昌三街;永昌街;河南東一街;河南東二街;河南東三街;河南東五街;河南東四街;天水中街;天水西一街;天水西二街;天水西三街;天水西五街;天水西五街;天水西六街;天水西四街;天水西街;天水東一街;天水東二街;天水東街;文心路三段;漢口路二段,2016/01/12 19:10至2016/01/12 23:50,2016/01/12 23:50以後,22442469.1910,2016/1/12~2016/1/13,407台中市西屯區     
【停水區域一】台中市西區五權西路一段;美村路一段;南屯路一段;忠明南路,2016/01/12 20:30至2016/01/13 0:30,2016/01/13 0:30以後,22442469,2016/1/12~2016/1/14,403台中市西區       
【區域1】台中市清水區 鰲峰路27號~143號,2016/01/12 17:30至2016/01/12 22:0 ,2016/01/12 22:0以後,04-26222614,2016/1/12~2016/1/13,436台中市清水區     
【區域3】台中市清水區西社里;南社里;鰲峰里;橋頭里;秀水里;中社里;康榔里;南寧里;西寧里;西社里;文昌里;中興里;康榔里;靈泉里;清水里,2016/1/12 17:30至2016/1/12 20:30 ,2016/1/12 20:30以後,04-26222614,2016/1/12~2016/1/13,436台中市清水區     
【區域1】新竹縣湖口鄉湖南村、勝利村、鳳山村、中興村,2016/01/12 21:20至2016/01/13 1:0 ,2016/01/13 1:0以後,,2016/1/12~2016/1/14,303新竹縣湖口鄉     
【停水區域一】宜蘭縣冬山鄉冬山鄉育英路、育英路1巷、永清路、永清路1巷、2巷、15巷、21巷、75巷等約200戶。,2016/01/13 13:0至2016/01/13 17:0,2016/01/13 17:0以後,03-9589176,2016/1/13~2016/1/14,269宜蘭縣冬山鄉     
【停水區域一】台中市大肚區大肚日光郡社區、大德二街、大明一街、大明二街附近區域(含巷弄),2016/01/13 9:0至2016/01/13 16:0,2016/01/13 16:0以後,04-26312127,2016/1/13~2016/1/14,432台中市大肚區     
【停水區域一】高雄市大寮區義和路、溪寮路、鳳屏二路、江山路等附近地區,2016/01/13 9:0至2016/01/13 21:0,2016/01/13 21:0以後,7883714,2016/1/13~2016/1/14,831高雄市大寮區     
【停水區域一】台中市南屯區五權西路二段;大墩四街;大墩六街;大墩七街;惠德街全部{全部；惠心街;田心北三巷;萬和路二段,2016/01/01 9:0至2016/01/31 18:0,2016/01/31 18:0以後,1910、(04)22442469,2016/1/13~2016/2/1,408台中市南屯區     
【停水區域一】高雄市大寮區前庄路、中正路、仁愛路、萬丹路、永芳路等附近地區,2016/01/13 9:0至2016/01/13 19:0,2016/01/13 19:0以後,7883714,2016/1/13~2016/1/14,831高雄市大寮區     
【停水區域一】台南市佳里區四維一街;祥和二街,2016/01/13 9:0至2016/01/13 12:0,2016/01/13 12:0以後,7222477,2016/1/13~2016/1/14,722台南市佳里區     
【區域1】苗栗縣卓蘭鎮坪林里;西坪里;雙連;豐田,2016/01/13 8:45至2016/01/13 14:0 ,2016/01/13 14:0以後,,2016/1/13~2016/1/14,369苗栗縣卓蘭鎮     
【停水區域一】高雄市大寮區信義路、四維路、工商路、自立路、自強路、八德路、鳳屏一路、民安街、萬隆街等附近地區,2016/01/13 9:0至2016/01/13 20:0,2016/01/13 20:0以後,7883714,2016/1/13~2016/1/14,831高雄市大寮區     
【停水區域一】南投縣南投市藍田街;中山一街;中山南街;中山街;公所街(以上包含巷弄),2016/01/13 8:20至2016/01/13 16:20,2016/01/13 16:20以後,0492222635,2016/1/13~2016/1/14,540南投縣南投市     
【區域1】苗栗縣卓蘭鎮坪林里;西坪里;雙連;豐田,2016/01/13 8:45至2016/01/13 14:0 ,2016/01/13 14:0以後,,2016/1/13~2016/1/14,369苗栗縣卓蘭鎮     
【停水區域一】桃園市楊梅區高上里-高獅路365巷,2016/01/13 9:0至2016/01/13 12:0,2016/01/13 12:0以後,4789261,2016/1/13~2016/1/14,326桃園市楊梅區     
【停水區域一】桃園市龜山區樂安街、南林路、南林科技園區(含巷弄),2016/01/13 12:0至2016/01/13 18:0,2016/01/13 18:0以後,033294999,2016/1/13~2016/1/14,333桃園市龜山區     
【停水區域一】高雄市鳥松區大竹里,2016/01/13 9:0至2016/01/13 17:0,2016/01/13 17:0以後,6512077,2016/1/13~2016/1/14,833高雄市鳥松區     
【停水區域一】南投縣水里鄉永豐巷,2016/01/13 9:0至2016/01/13 12:0,2016/01/13 12:0以後,0492762076,2016/1/13~2016/1/14,553南投縣水里鄉     
,,,1910   員林營運所04-8320083   04-8321341,2016/1/13~2016/1/14,
【停水區域一】苗栗縣竹南鎮中美里、竹興里、中英里,2016/01/13 9:10至2016/01/13 12:0,2016/01/13 12:0以後,623500,2016/1/13~2016/1/14,350苗栗縣竹南鎮     
,,,5972682,2016/1/13~2016/1/15,
【停水區域一】桃園市蘆竹區海湖東路沿線(含巷弄),2016/01/13 9:0至2016/01/13 17:0,2016/01/13 17:0以後,03-3346127,2016/1/13~2016/1/14,338桃園市蘆竹區     
【停水區域一】嘉義市東區後湖里保義路集保仁一街等附近一帶含巷弄全部,2016/01/13 9:0至2016/01/13 13:0,2016/01/13 13:0以後,05-2779117,2016/1/13~2016/1/14,600嘉義市東區       
