Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",雲嘉南,45 - 65,懸浮微粒,3 - 5,2016-02-26,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-02-26,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",竹苗,30 - 50,,2 - 3,2016-02-26,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",北部,30 - 50,,2 - 3,2016-02-26,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",澎湖,50 - 70,懸浮微粒,3 - 6,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",金門,50 - 70,懸浮微粒,3 - 6,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",馬祖,55 - 75,懸浮微粒,3 - 6,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",花東,20 - 40,,1 - 2,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",宜蘭,25 - 45,,1 - 3,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",高屏,55 - 75,懸浮微粒,6 - 9,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",雲嘉南,45 - 65,懸浮微粒,3 - 5,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",竹苗,25 - 45,,1 - 3,2016-02-25,2016-02-25 11:30
"1.25日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.25日高屏地區PM2.5指標為中到高等級，其他地區及外島地區PM2.5指標為低到中等級。\r3.26及27日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中到高等級，其他地區PM2.5指標為低到中等級。",北部,30 - 50,,1 - 3,2016-02-25,2016-02-25 11:30
