停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市烏日區九德里;興祥街雙號側及其巷弄、長春街40至300號間及其巷弄、中山路一段雙號側2至372號間及其巷弄、中華路2至100號間及其巷弄.(中華路85~410號雙側含巷弄，興祥街188~220號雙號側含巷弄，興德街),2016/06/15 9:0至2016/07/15 20:0,2016/07/15 20:0(每日上午9點00分至下午20點),04-23381614,2016/6/20~2016/7/16,414台中市烏日區     
【停水區域一】南投縣埔里鎮牛眠里,2016/06/22 8:0至2016/07/22 17:0,2016/07/22 17:0(每日上午8點至下午5點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/6/21~2016/7/23,545南投縣埔里鎮     
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/07/08 18:0,2016/07/08 18:0(每日上午8點30分至下午6點（星期例假日及下雨天不施工）),049-2762076#203,2016/6/23~2016/7/9,553南投縣水里鄉     
【停水區域一】台中市南屯區河南路四段.大業路.干城街.大墩十二街.大墩十一街等周遭巷道,2016/06/22 8:0至2016/07/17 18:30,2016/07/17 18:30(每日上午8點至下午6點30分),1910.22442469,2016/6/23~2016/7/18,408台中市南屯區     
【停水區域一】台東縣台東市綏遠路一段、山西路二段、康樂路、成都北路,2016/06/29 14:0至2016/07/01 18:0,2016/07/01 18:0(每日下午2點至下午6點),承包商電話:0919-322763(翁一正)    監造人員電話:0928-306122(李高伯),2016/6/24~2016/7/2,950台東縣台東市     
【停水區域一】台中市南屯區台中市/南屯區/忠勇路(協和南巷以南、五權西路三段以北路段)雙側，五權西路三段(高速公路以西、文山北巷以東) ，寶山里等附近一帶巷弄。,2016/06/25 8:30至2016/07/23 17:30,2016/07/23 17:30(),04-22442469.....1990,2016/6/24~2016/7/24,408台中市南屯區     
【停水區域一】雲林縣斗南鎮北銘里,2016/06/27 8:0至2016/07/02 18:0,2016/07/02 18:0(上午8點至下午6點),5972682   5972144,2016/6/25~2016/7/3,630雲林縣斗南鎮     
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/06/26 8:0至2016/07/16 18:0,2016/07/16 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/6/26~2016/7/17,954台東縣卑南鄉     
【停水區域一】台南市西港區竹林里50~70號;劉厝,2016/06/25 8:0至2016/07/03 18:0,2016/07/03 18:0(每日上午8點至下午6點),06-2130553,2016/6/27~2016/7/4,723台南市西港區     
【停水區域一】雲林縣大埤鄉南和村;北和村;松竹村(松東),2016/06/27 8:0至2016/07/02 18:0,2016/07/02 18:0(每日上午8點至下午6點),05-5972682,2016/6/27~2016/7/3,631雲林縣大埤鄉     
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/06/07 8:30至2016/07/06 17:30,2016/07/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/6/27~2016/7/7,406台中市北屯區     
【停水區域一】桃園市八德區福僑街雙號側;福僑街44巷、58巷、72巷、80巷、90巷、100巷;廣福路167巷、181巷、193巷;福國街77巷、93巷、107巷、125巷、107巷30弄,2016/06/29 9:0至2016/07/09 18:0,2016/07/09 18:0(每日上午9點至下午6點),3346128,2016/6/28~2016/7/10,334桃園市八德區     
【停水區域一】屏東縣佳冬鄉全區;屏東縣枋山鄉加祿村及加和村地區;屏東縣枋寮鄉全區;屏東縣東港鎮全區;屏東縣林邊鄉全區;屏東縣南州鄉全區;屏東縣春日鄉全區;屏東縣崁頂鄉全區;屏東縣琉球鄉全區;屏東縣新園鄉全區;屏東縣獅子鄉內獅地區,2016/07/05 9:0至2016/07/06 8:0,2016/07/06 8:0(),1910,2016/6/29~2016/7/7,943屏東縣獅子鄉     932屏東縣新園鄉     929屏東縣琉球鄉     924屏東縣崁頂鄉     942屏東縣春日鄉     926屏東縣南州鄉     927屏東縣林邊鄉     928屏東縣東港鎮     940屏東縣枋寮鄉     941屏東縣枋山鄉     931屏東縣佳冬鄉     
【停水區域一】桃園市大園區大園工業區：北港里：大觀路524 之1號至556號、大工路、工一路、工二路、工三路、工四路、工五路、工六路、自立一街、自立二街、自立三街、自立四街、潮音北路)。;溪海里：大觀路347號至671號。,2016/07/10 8:0至2016/07/10 17:0,2016/07/10 17:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/6/29~2016/7/11,337桃園市大園區     
【停水區域一】新北市樹林區國凱街100-1號至國凱街134號,2016/06/30 10:0至2016/07/01 17:0,2016/07/01 17:0(早上10時至下午17時),0972944528,2016/6/29~2016/7/2,238新北市樹林區     
【停水區域一】台中市太平區台中市/太平區/新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里)；新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里),2016/07/01 8:30至2016/07/31 17:30,2016/07/31 17:30(自 105年7月1日8時30分 起迄 105年7月31日17時30分 止),04-22442469,2016/6/29~2016/8/1,411台中市太平區     
【停水區域一】台中市北區英才路.太原路一段.太原路二段.忠明路.崇德路一段.健行路.學士路.梅川西路三段.五權路.文武街.梅亭街.博館路.西屯路一段.民權路等周遭巷道,2016/07/04 9:0至2016/08/04 18:0,2016/08/04 18:0(每日上午9點至下午6點),1910.22442469,2016/6/29~2016/8/5,404台中市北區       
【停水區域一】台中市烏日區溪南路一段81~801號單號側含巷弄、福泰街含巷弄、後底溪路含巷弄、環中路8段206弄（含弄）、260巷（含弄）、332巷（含弄）、588巷（含弄）、溪福路1~130號間含巷弄,2016/06/30 9:0至2016/07/31 19:0,2016/07/31 19:0(),0423381614,2016/6/29~2016/8/1,414台中市烏日區     
【停水區域一】雲林縣二崙鄉大同村;雲林縣崙背鄉枋南村,2016/06/30 21:0至2016/07/01 4:0,2016/07/01 4:0(下午9點至隔日4點),05-5862163,2016/6/29~2016/7/2,649雲林縣二崙鄉     637雲林縣崙背鄉     
【停水區域一】台南市新營區新北八街及民生路431巷全部,2016/07/01 9:0至2016/07/01 17:0,2016/07/01 17:0(每日上午9點至下午5點),06-6322191-30,2016/6/29~2016/7/2,730台南市新營區     
【區域1】屏東縣琉球鄉全區,2016/06/30 13:0至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/6/29~2016/7/2,929屏東縣琉球鄉     
【停水區域一】高雄市小港區桂冠誠心街.中安路以北桂華路桂明路以東孔鳳路一帶,2016/07/01 14:0至2016/07/01 17:0,2016/07/01 17:0(),07-3312292-237,2016/6/30~2016/7/2,812高雄市小港區     
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里),2016/07/01 9:0至2016/07/31 17:30,2016/07/31 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/6/30~2016/8/1,402台中市南區       
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;(非整日停水，僅幹管改接及用戶施作需停水),2016/06/17 8:30至2016/07/31 18:0,2016/07/31 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/30~2016/8/1,414台中市烏日區     
【停水區域一】嘉義市西區林森西路298號至580號馬路單側全部、林森西路298號至580號內所有巷弄,2016/07/04 8:0至2016/07/14 18:0,2016/07/14 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/6/30~2016/7/15,600嘉義市西區       
【停水區域一】台中市西屯區詳如停水公告;範圍 : 重慶路(台灣大道二段以東、華美西街二段以西、文心路以南、漢口路二段以北);里別 :  (何源里、何福里、何德里、何仁里、何安里、何厝里)。;路名 : ;成都路(全部)，重慶路(部份)，河南路(文心路至漢口路)，寧夏路(文心路至漢口路)，華美西街二段(文心路至太原路)，內江街(全部)，合江街(全部)，內江街(全部) ，漢城街(全部)，永昌街(全部)，河南東街(全部)，寧夏東街(部份)，寧夏西街(部份) ，何安巷(全部)，銀聯巷(全部)，青海路(文心至漢口)，四川路(全部)，四川街(全部)，四川東街(全部)，何厝街(全部)，何厝東街(全部)，甘州街(全部) ，甘州路(全部)，天水西街(全部)，天水中街(全部),2016/07/01 9:0至2016/07/23 18:0,2016/07/23 18:0(每日上午8點至下午6點),04-22442649,2016/6/30~2016/7/24,407台中市西屯區     
【停水區域一】彰化縣伸港鄉工東一路４１號附近一帶,2016/07/03 9:0至2016/07/03 17:0,2016/07/03 17:0(),04-7245031#255,2016/6/30~2016/7/4,509彰化縣伸港鄉     
【停水區域一】彰化縣彰化市彰化市中正路2段503巷、仁愛路136巷、民族路219巷等;彰安里,2016/06/30 8:0至2016/07/08 18:0,2016/07/08 18:0(上午8點至下午6點),047353883,2016/6/30~2016/7/9,500彰化縣彰化市     
【停水區域一】台南市中西區1.金華路三段4號~36號(停水日期105.6.29日);2.永華路一段160號~180號(含巷弄)(停水日期105.6.29起至105.7.8日);3.永華路一段122號~158號(含巷弄)(停水日期105.6.30起至105.7.8日);4.永華路一段88號~120號(含巷弄) (停水日期105.6.30起至105.7.1日);5.大智街96之2號~156號，93號~173號(含巷弄)(停水日期105.6.30起至105.7.1日);6.郡西路2號~80號，1號~47號(含巷弄)(停水日期105.6.30起至105.7.1日),2016/06/29 8:0至2016/07/08 18:0,2016/07/08 18:0(預計每日上午8點30分至下午18點 停水至18點30分以後恢復供水，遇雨順延),06-2138101-301王超儀,2016/6/30~2016/7/9,700台南市中西區     
【停水區域一】基隆市仁愛區南新街;南榮路;龍安街含各巷、弄等一帶。;,2016/07/06 12:0至2016/07/06 17:0,2016/07/06 17:0(於7月6日中午12點至下午5點),24252103-59,2016/6/30~2016/7/7,200基隆市仁愛區     
【停水區域一】嘉義市西區嘉義市垂陽路704至766號,2016/06/30 8:0至2016/07/01 19:0,2016/07/01 19:0(每日上午8點至下午7點),21252670*310,2016/6/30~2016/7/2,600嘉義市西區       
【停水區域一】嘉義市西區嘉義市仁愛路327至359號、民族路721號、康樂街242至296號、康樂街215至259號。,2016/06/27 8:0至2016/07/01 19:0,2016/07/01 19:0(每日上午8點至下午7點),2252670*310,2016/6/30~2016/7/2,600嘉義市西區       
【停水區域一】新竹縣湖口鄉工業區東區;勝利村;鳳山村;中興村;湖南村,2016/06/30 15:50至2016/07/01 0:0,2016/07/01 0:0(),客服：1910；湖口營運所：03-5981603,2016/6/30~2016/7/2,303新竹縣湖口鄉     
【停水區域一】南投縣埔里鎮西門里、大城里,2016/06/30 16:30至2016/07/01 4:0,2016/07/01 4:0(),049-2915176,2016/6/30~2016/7/2,545南投縣埔里鎮     
【停水區域一】南投縣中寮鄉新城巷,2016/07/01 5:0至2016/07/01 16:0,2016/07/01 16:0(),2222635,2016/6/30~2016/7/2,541南投縣中寮鄉     
【停水區域一】南投縣中寮鄉新城巷;復興巷,2016/06/30 18:30至2016/07/01 23:10,2016/07/01 23:10(),2222635,2016/6/30~2016/7/2,541南投縣中寮鄉     
【區域1】南投縣埔里鎮水投里、珠格里、西南里,2016/06/30 19:51至2016/07/01 2:0 ,2016/07/01 2:0以後,,2016/6/30~2016/7/2,545南投縣埔里鎮     
【區域1】台東縣台東市桂林北路附近一帶、,2016/06/30 20:6至2016/07/01 2:0 ,2016/07/01 2:0以後,,2016/6/30~2016/7/2,950台東縣台東市     
【區域3】台東縣台東市長沙街、中華路一段,2016/06/30 20:6至2016/07/01 2:0 ,2016/07/01 2:0以後,,2016/6/30~2016/7/2,950台東縣台東市     
【區域1】南投縣埔里鎮水投里、珠格里、西南里、枇杷里、杷城里,2016/06/30 19:51至2016/07/01 2:0 ,2016/07/01 2:0以後,,2016/6/30~2016/7/2,545南投縣埔里鎮     
【區域1】南投縣埔里鎮水投里、珠格里、西南里、枇杷里、杷城里,2016/06/30 19:51至2016/07/01 2:0 ,2016/07/01 2:0以後,,2016/6/30~2016/7/2,545南投縣埔里鎮     
【區域1】桃園市觀音區塘尾里、白玉里、大潭工業區、桃科工業區附近一帶,2016/06/30 22:26至2016/07/01 8:0 ,2016/07/01 8:0以後,,2016/6/30~2016/7/2,328桃園市觀音區     
【停水區域一】台中市北區英才路;學士路;育德路;大德街;健行路;美德街;尚德街;五常街;中清路一段 等附近,2016/06/30 14:25至2016/07/01 3:0,2016/07/01 3:0(),22442469-1910,2016/6/30~2016/7/2,404台中市北區       
【區域1】桃園市觀音區塘尾里、白玉里、大潭工業區、桃科工業區附近一帶,2016/06/30 22:26至2016/07/01 10:0 ,2016/07/01 10:0以後,,2016/7/1~2016/7/2,328桃園市觀音區     
【區域1】桃園市桃園區桃園後火站一帶,2016/07/01 2:20至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,330桃園市桃園區     
【區域1】桃園市桃園區桃園後火車站一帶,2016/07/01 2:20至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,330桃園市桃園區     
【區域1】桃園市桃園區桃園後火車站一帶,2016/07/01 2:20至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,330桃園市桃園區     
【區域1】新北市鶯歌區全區,2016/07/01 2:30至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,239新北市鶯歌區     
【區域1】台東縣台東市桂林北路附近一帶、,2016/06/30 20:6至2016/07/01 9:0 ,2016/07/01 9:0以後,,2016/7/1~2016/7/2,950台東縣台東市     
【區域3】台東縣台東市長沙街、中華路一段,2016/6/30 20:6至2016/7/1 2:0 ,2016/7/1 2:0以後,,2016/7/1~2016/7/2,950台東縣台東市     
【區域3】台東縣台東市長沙街、中華路一段,2016/06/30 20:6至2016/07/01 9:0 ,2016/07/01 9:0以後,,2016/7/1~2016/7/2,950台東縣台東市     
【區域1】台東縣台東市桂林北路附近一帶、,2016/06/30 20:6至2016/07/01 9:0 ,2016/07/01 9:0以後,,2016/7/1~2016/7/2,950台東縣台東市     
【停水區域一】高雄市三民區中華二路與中華二路294巷一帶,2016/07/02 14:0至2016/07/02 17:0,2016/07/02 17:0(),07-3312292-237,2016/7/1~2016/7/3,807高雄市三民區     
【停水區域一】彰化縣彰化市彰鹿路、彰馬路、彰平路、彰水路、永芳路,2016/07/01 8:0至2016/07/31 18:0,2016/07/31 18:0(每日上午8點至下午6點),04-7353883,2016/7/1~2016/8/1,500彰化縣彰化市     
【停水區域一】高雄市三民區大裕路與金鼎路一帶(三民高中對面),2016/07/04 14:0至2016/07/04 17:0,2016/07/04 17:0(),07-3312292-237,2016/7/1~2016/7/5,807高雄市三民區     
【停水區域一】桃園市蘆竹區長安路2段沿線部分區域,2016/07/01 10:0至2016/07/01 14:0,2016/07/01 14:0(),03-3346127,2016/7/1~2016/7/2,338桃園市蘆竹區     
【區域1】宜蘭縣宜蘭市崇聖街149至195號(單號側);崇聖街140號,2016/07/01 9:0至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市崇聖街149至195號(單號側);崇聖街140號,2016/07/01 9:0至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市崇聖街149至195號(單號側);崇聖街140號,2016/07/01 9:0至2016/07/01 12:0 ,2016/07/01 12:0以後,,2016/7/1~2016/7/2,260宜蘭縣宜蘭市     
【停水區域一】高雄市旗山區中寮里,2016/07/01 8:0至2016/07/01 16:0,2016/07/01 16:0(),6613807,2016/7/1~2016/7/2,842高雄市旗山區     
【停水區域一】台東縣台東市桂林北路一帶;台東市區,2016/07/01 9:0至2016/07/01 12:0,2016/07/01 12:0(),0978-315059 鄭必忠,2016/7/1~2016/7/2,950台東縣台東市     
【停水區域一】新北市土城區中央路二段396巷含巷弄內,2016/07/02 9:0至2016/07/03 18:0,2016/07/03 18:0(每日上午9點至下午18點),02-29968961-311,2016/7/1~2016/7/4,236新北市土城區     
【停水區域一】彰化縣二林鎮廣興里;香田里;南光里;彰化縣大城鄉潭墘村,2016/07/06 8:0至2016/07/06 19:30,2016/07/06 19:30(),04-8960240,2016/7/1~2016/7/7,526彰化縣二林鎮     527彰化縣大城鄉     
【停水區域一】彰化縣二林鎮廣興里;香田里;南光里;彰化縣大城鄉潭墘村,2016/07/05 8:0至2016/07/05 19:30,2016/07/05 19:30(),04-8960240,2016/7/1~2016/7/6,526彰化縣二林鎮     527彰化縣大城鄉     
【停水區域一】彰化縣二林鎮南光里;香田里;廣興里;彰化縣大城鄉潭墘村,2016/07/07 8:0至2016/07/07 19:30,2016/07/07 19:30(),04-8960240,2016/7/1~2016/7/8,526彰化縣二林鎮     527彰化縣大城鄉     
【停水區域一】台中市北屯區環中路一段;松竹路三段 等附近,2016/07/01 9:35至2016/07/01 16:35,2016/07/01 16:35(),22442469-1910,2016/7/1~2016/7/2,406台中市北屯區     
【停水區域一】新北市新莊區新樹路665~745號(單號側)、新樹路699巷全部(以上均含巷弄),2016/07/02 9:0至2016/07/04 18:0,2016/07/04 18:0(每日上午9點至下午6點),02-26812254,2016/7/1~2016/7/5,242新北市新莊區     
【停水區域一】台南市柳營區旭山里/山仔腳/桶頭腳/山豬陷/滴水/二重溪/水文,2016/07/01 11:0至2016/07/01 19:0,2016/07/01 19:0(上午11時0分點至下午19時0分),066322240,2016/7/1~2016/7/2,736台南市柳營區     
【停水區域一】台中市新社區協成里;上坪;下坪,2016/07/01 10:15至2016/07/01 12:0,2016/07/01 12:0(),25874315,2016/7/1~2016/7/2,426台中市新社區     
【停水區域一】高雄市美濃區成功路一帶皆受影響。,2016/07/01 10:51至2016/07/01 14:0,2016/07/01 14:0(),0933376319,2016/7/1~2016/7/2,843高雄市美濃區     
【停水區域一】雲林縣台西鄉五港村;瓦厝,2016/07/01 11:0至2016/07/01 15:0,2016/07/01 15:0(上午11點00至下午15點),05-6982250,2016/7/1~2016/7/2,636雲林縣台西鄉     
【停水區域一】南投縣埔里鎮蜈蚣里、泰安里、北門里、北安里、北梅里、枇杷里、杷城里、大湳里、西門里,2016/07/01 11:0至2016/07/01 14:0,2016/07/01 14:0(),049-2915176,2016/7/1~2016/7/2,545南投縣埔里鎮     
【停水區域一】南投縣魚池鄉大雁村,2016/07/01 11:0至2016/07/01 13:0,2016/07/01 13:0(),049-2915176,2016/7/1~2016/7/2,555南投縣魚池鄉     
【停水區域一】新竹市北區西大路、國光街,2016/07/01 11:0至2016/07/01 15:0,2016/07/01 15:0(),03-5712141、1910,2016/7/1~2016/7/2,300新竹市北區       
【停水區域一】台中市北屯區軍功路一段全部 ;景和東街全部;景賢路全部;景和街全部;景賢三路全部;景賢五路全部;景賢二路全部;軍福七路全部;軍福八路全部;景賢七路全部;景賢六路全部 等附近一帶,2016/07/01 11:0至2016/07/01 15:0,2016/07/01 15:0(),22442469.1910,2016/7/1~2016/7/2,406台中市北屯區     
【停水區域一】高雄市林園區中厝路.中厝路146巷,2016/07/01 9:0至2016/07/01 17:30,2016/07/01 17:30(),(07)7424163,2016/7/1~2016/7/2,832高雄市林園區     
【停水區域一】台南市東山區水雲里與南溪里,2016/07/01 11:0至2016/07/01 19:0,2016/07/01 19:0(上午11點至下午7點止暫停供水),06-6852135,2016/7/1~2016/7/2,733台南市東山區     
【停水區域一】宜蘭縣壯圍鄉北迴鐵路以東;191線以西;淇武蘭路以南;美宜路;環市東路三段以北;七張路;美功路一段;慈安路;宜蘭河左岸堤防等範圍;191線以東;192線以西北;茅埔路;大福路二段;玉龍路一段;美功路二段;車路頭路;踏踏路;開興路，雪隧路;大同鄉立勳巷、光勳巷、和勳巷、南山系統管段、埤南巷、開埤巷,2016/07/01 9:0至2016/07/01 17:0,2016/07/01 17:0(),客服電話1910深溝廠9233017廠商電話張朝銘0963083171,2016/7/1~2016/7/2,263宜蘭縣壯圍鄉     263宜蘭縣壯圍鄉     
【停水區域一】宜蘭縣冬山鄉內城路83巷(客服專線1910;廣興給水廠服務電話039553098),2016/07/01 13:0至2016/07/01 15:0,2016/07/01 15:0(),0935202408,2016/7/1~2016/7/2,269宜蘭縣冬山鄉     
【停水區域一】高雄市林園區鳳林路一段、忠孝東路、安和街、林園北路、文化路、東林西路等附近一帶;沿海三路以東、台21線以西、新厝路以南、沿海路二段以北,2016/07/01 9:0至2016/07/01 18:0,2016/07/01 18:0(),7883714,2016/7/1~2016/7/2,832高雄市林園區     
【停水區域一】嘉義市西區嘉義市仁愛路396至448號及民族路719號。,2016/07/04 8:0至2016/07/07 18:0,2016/07/07 18:0(每日上午8點至下午6點),2252670*310,2016/7/1~2016/7/8,600嘉義市西區       
【停水區域一】桃園市平鎮區宋屋里-延平路三段,2016/07/01 13:50至2016/07/01 17:0,2016/07/01 17:0(),4789261,2016/7/1~2016/7/2,324桃園市平鎮區     
,,,05-7832040,2016/7/1~2016/7/2,
【停水區域一】嘉義市西區嘉義市民族路653至669號及新榮路193號。,2016/07/04 8:0至2016/07/04 18:0,2016/07/04 18:0(每日上午8點至下午6點),2252670*310,2016/7/1~2016/7/5,600嘉義市西區       
【停水區域一】雲林縣莿桐鄉六合村 五華村,2016/07/01 13:40至2016/07/01 16:0,2016/07/01 16:0(),05-5322362,2016/7/1~2016/7/2,647雲林縣莿桐鄉     
【停水區域一】台南市新化區大坑里;大坑尾,2016/07/01 14:30至2016/07/01 17:30,2016/07/01 17:30(),065973437,2016/7/1~2016/7/2,712台南市新化區     
【停水區域一】高雄市小港區桂誠街.中安路以北桂華路桂明路以東孔鳳路一帶,2016/07/02 9:0至2016/07/02 12:0,2016/07/02 12:0(),07-3312292-237,2016/7/1~2016/7/3,812高雄市小港區     
【停水區域一】新竹縣湖口鄉王爺壟重劃區全部,2016/07/01 14:30至2016/07/01 17:30,2016/07/01 17:30(),客服：1910；湖口營運所：03-5981603,2016/7/1~2016/7/2,303新竹縣湖口鄉     
【停水區域一】新竹市東區長春街，新莊街，關新路，關新二街,2016/07/01 14:30至2016/07/01 18:0,2016/07/01 18:0(),03-5712141，1910,2016/7/1~2016/7/2,300新竹市東區       
【停水區域一】宜蘭縣南澳鄉南澳村(客服專線1910;廣興給水廠服務電話039553098),2016/07/01 14:0至2016/07/01 17:0,2016/07/01 17:0(),0935202408,2016/7/1~2016/7/2,272宜蘭縣南澳鄉     
【停水區域一】台中市大肚區王田里沙田路1段2巷(又名興和路264巷)(自萬英橋往南至巷末端),2016/07/01 15:0至2016/07/01 17:0,2016/07/01 17:0(),26312127,2016/7/1~2016/7/2,432台中市大肚區     
【停水區域一】新竹市北區北大路，演藝路,2016/07/01 15:0至2016/07/01 17:0,2016/07/01 17:0(),03-5712141，1910,2016/7/1~2016/7/2,300新竹市北區       
【停水區域一】台中市東勢區新盛街,2016/07/01 15:15至2016/07/01 19:0,2016/07/01 19:0(),25874315,2016/7/1~2016/7/2,423台中市東勢區     
【停水區域一】新竹市香山區延平路二段，延平路一段,2016/07/01 11:0至2016/07/01 22:0,2016/07/01 22:0(),03-5712141、1910,2016/7/1~2016/7/2,300新竹市香山區     
【停水區域一】南投縣國姓鄉長福村;長豐村,2016/07/01 15:30至2016/07/01 18:0,2016/07/01 18:0(),049-2915176,2016/7/1~2016/7/2,544南投縣國姓鄉     
【停水區域一】新竹縣湖口鄉湖新路60巷,2016/07/01 14:30至2016/07/01 18:0,2016/07/01 18:0(),免費客服專線：1910；湖口營運所：03-5981603,2016/7/1~2016/7/2,303新竹縣湖口鄉     
【停水區域一】台南市北區大興街、中華北路一段,2016/07/01 14:0至2016/07/01 18:0,2016/07/01 18:0(),06-3036097,2016/7/1~2016/7/2,704台南市北區       
【停水區域一】台中市清水區東山里;神清路,2016/07/01 16:30至2016/07/01 18:30,2016/07/01 18:30(下午4點 至下午6點),25661234,2016/7/1~2016/7/2,436台中市清水區     
【停水區域一】台中市大雅區通山路美麗人生社區,2016/07/02 10:0至2016/07/02 16:0,2016/07/02 16:0(),04-25661234,2016/7/1~2016/7/3,428台中市大雅區     
【停水區域一】南投縣南投市南投縣南投市營北里營北路與向陽路以北、中正路等含巷弄.,2016/07/01 8:0至2016/07/15 18:0,2016/07/15 18:0(),049-2563505,2016/7/1~2016/7/16,540南投縣南投市     
