停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台南市永康區1.大橋三街1~73號單號側(含巷弄);2.大橋三街2~82號雙號側(含巷弄);3.中華西街151~285號單號則(含巷弄);4.中華西街170~250號雙號則(含巷弄);5.大橋一街25~57-5號單號側(含巷弄);6.大橋一街26~150號雙號側(含巷弄),2016/06/25 8:0至2016/06/26 17:0,2016/06/26 17:0(每日上午8點至下午5點),1910   06-2325714,2016/6/22~2016/6/27,710台南市永康區     
【停水區域一】台南市永康區1.中正南路205~589號單號側(含巷弄);2.正南六街(全部);3.國聖街(全部);4.正南二街(全部),2016/06/23 8:0至2016/06/24 17:0,2016/06/24 17:0(每日上午8點至下午5點),1910   06-2325714,2016/6/22~2016/6/25,710台南市永康區     
【停水區域一】台南市永康區1.尚頂路(全部);2.中正南路198~308號雙號側(含巷弄);3.正南一街(全部);4.鹽信街1~151號單號側(含巷弄);5.鹽信街2~92號雙號側(含巷弄);6.中正二街1~129號單號側(含巷弄);7.中正二街2~120號雙號側(含巷弄),2016/06/24 8:0至2016/06/25 17:0,2016/06/25 17:0(每日上午8點至下午5點),1910   06-2325714,2016/6/22~2016/6/26,710台南市永康區     
【停水區域一】桃園市觀音區白玉里、桃科工業區、大潭工業區、環科工業區。,2016/06/30 9:0至2016/06/30 20:0,2016/06/30 20:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/6/22~2016/7/1,328桃園市觀音區     
【停水區域一】嘉義市西區嘉義市民族路721至827號。,2016/06/27 8:0至2016/06/28 18:0,2016/06/28 18:0(每日上午8點至下午6點),2252670*310,2016/6/22~2016/6/29,600嘉義市西區       
【停水區域一】嘉義市西區嘉義市仁愛路327至359號、民族路721號、康樂街242至296號、康樂街215至259號。,2016/06/27 8:0至2016/07/01 18:0,2016/07/01 18:0(每日上午8點至下午6點),2252670*310,2016/6/22~2016/7/2,600嘉義市西區       
【停水區域一】宜蘭縣宜蘭市宜興路一段東側(2到366號)，宜興路一段西側(1號到127號),2016/06/27 13:0至2016/06/27 17:0,2016/06/27 17:0(),039323255#47,2016/6/22~2016/6/28,260宜蘭縣宜蘭市     
【停水區域一】雲林縣崙背鄉西榮村,2016/06/29 8:0至2016/06/30 18:0,2016/06/30 18:0(上午8點至下午6點),05-5862163,2016/6/22~2016/7/1,637雲林縣崙背鄉     
【停水區域一】雲林縣崙背鄉西榮村,2016/06/27 13:0至2016/06/27 18:0,2016/06/27 18:0(下午1點至下午6點),05-5862163,2016/6/22~2016/6/28,637雲林縣崙背鄉     
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2015/11/30 8:30至2016/07/08 18:0,2016/07/08 18:0(每日上午8點30分至下午6點（星期例假日及下雨天不施工）),049-2762076#203,2016/6/23~2016/7/9,553南投縣水里鄉     
【停水區域一】花蓮縣新城鄉草林;順興街,2016/06/24 9:0至2016/06/24 18:0,2016/06/24 18:0(),8325304,2016/6/23~2016/6/25,971花蓮縣新城鄉     
【停水區域一】嘉義縣新港鄉西庄村,2016/06/25 9:0至2016/06/25 15:0,2016/06/25 15:0(),053742044,2016/6/23~2016/6/26,616嘉義縣新港鄉     
【停水區域一】新北市土城區裕民路雙號86-172號;學府路一段雙號208-270號含巷弄,2016/06/23 9:0至2016/06/25 17:0,2016/06/25 17:0(上午9點至下午5點),0222655172,2016/6/23~2016/6/26,236新北市土城區     
【停水區域一】台中市南屯區河南路四段.大業路.干城街.大墩十二街.大墩十一街等周遭巷道,2016/06/22 8:0至2016/07/17 18:30,2016/07/17 18:30(每日上午8點至下午6點30分),1910.22442469,2016/6/23~2016/7/18,408台中市南屯區     
【停水區域一】苗栗縣造橋鄉豐湖村.北苑山莊.校椅里.,2016/06/24 15:0至2016/06/24 23:0,2016/06/24 23:0(),037-669621,2016/6/23~2016/6/25,361苗栗縣造橋鄉     
【停水區域一】雲林縣台西鄉和豐村;蚊港村;三姓;蚊港;新興,2016/06/24 8:0至2016/06/24 18:0,2016/06/24 18:0(每日上午8點至下午6點),05-6982250,2016/6/23~2016/6/25,636雲林縣台西鄉     
【停水區域一】新北市樹林區新興街(全部)含巷弄;八德街492.436巷(含巷弄);八德街420至558號,2016/06/24 9:0至2016/06/24 18:0,2016/06/24 18:0(),02-2681-2254,2016/6/23~2016/6/25,238新北市樹林區     
【停水區域一】彰化縣溪州鄉圳寮村;成功村;西畔村;潮洋村;柑園村,2016/06/24 14:0至2016/06/24 16:0,2016/06/24 16:0(),04-8793211 8793277,2016/6/23~2016/6/25,524彰化縣溪州鄉     
【停水區域一】宜蘭縣羅東鎮北成里;漢民里;樹林里;國華里(客服專線1910;廣興給水廠服務電話039553098),2016/06/24 0:0至2016/06/24 3:0,2016/06/24 3:0(),0933244266,2016/6/23~2016/6/25,265宜蘭縣羅東鎮     
【區域1】新北市土城區明德路一段 延吉街、延峰街、國際路附近一帶,2016/06/23 21:0至2016/06/24 0:0 ,2016/06/24 0:0以後,,2016/6/23~2016/6/25,236新北市土城區     
【區域1】高雄市小港區大林路、鳳林路、鳳北路附近一帶無水,2016/06/23 10:40至2016/06/24 1:0 ,2016/06/24 1:0以後,07-7321319,2016/6/23~2016/6/25,812高雄市小港區     
【區域1】新北市土城區明德路一段 延吉街、延峰街、國際路附近一帶,2016/06/23 21:0至2016/06/24 12:0 ,2016/06/24 12:0以後,,2016/6/24~2016/6/25,236新北市土城區     
【區域1】新北市土城區明德路一段 延吉街、延峰街、國際路、永豐路附近一帶,2016/06/23 21:0至2016/06/24 12:0 ,2016/06/24 12:0以後,,2016/6/24~2016/6/25,236新北市土城區     
【停水區域一】彰化縣田尾鄉海豐村;光華巷;光榮巷;彰化縣溪湖鎮媽厝里;大庭里;湳底路;海豐路,2016/06/24 9:0至2016/06/24 12:0,2016/06/24 12:0(),048851778,2016/6/24~2016/6/25,522彰化縣田尾鄉     514彰化縣溪湖鎮     
【停水區域一】雲林縣崙背鄉豐榮村;草湖村,2016/06/27 13:0至2016/06/28 18:0,2016/06/28 18:0(下午1點至下午6點),05-5862163,2016/6/24~2016/6/29,637雲林縣崙背鄉     
【停水區域一】高雄市鳳山區安寧街、立志街等附近一帶,2016/06/24 9:0至2016/06/24 18:0,2016/06/24 18:0(),7883714,2016/6/24~2016/6/25,830高雄市鳳山區     
【停水區域一】南投縣埔里鎮蜈蚣里、大湳里、牛眠里、福興里、史港里,2016/06/27 9:0至2016/06/27 20:0,2016/06/27 20:0(),049-2915176,2016/6/24~2016/6/28,545南投縣埔里鎮     
【停水區域一】嘉義市西區廣寧街2至56號、9至63號，新民路886至940號，垂陽路704至794號，仁愛路359至333號，民族路757至831號，康樂街260至310號、215至275號，永和街1至71號、2至80號範圍內,2016/06/24 9:0至2016/06/24 12:0,2016/06/24 12:0(),2252670*310,2016/6/24~2016/6/25,600嘉義市西區       
【停水區域一】高雄市大寮區仁隆街、興隆路、信隆街、忠隆路等附近一帶,2016/06/24 11:0至2016/06/24 18:0,2016/06/24 18:0(),7883714,2016/6/24~2016/6/25,831高雄市大寮區     
【停水區域一】南投縣埔里鎮蜈蚣里、大湳里、牛眠里、福興里、史港里,2016/06/24 8:0至2016/06/24 17:0,2016/06/24 17:0(),049-2915176,2016/6/24~2016/6/25,545南投縣埔里鎮     
【停水區域一】南投縣埔里鎮泰安里、北門里、北安里、北梅里、枇杷里、杷城里、大湳里、西門里,2016/06/24 9:0至2016/06/24 17:0,2016/06/24 17:0(),049-2915176,2016/6/24~2016/6/25,545南投縣埔里鎮     
【停水區域一】桃園市楊梅區梅溪里-新農街-新農街二段一帶,2016/06/24 9:0至2016/06/24 17:30,2016/06/24 17:30(),4789261,2016/6/24~2016/6/25,326桃園市楊梅區     
【停水區域一】嘉義縣中埔鄉隆興村;義仁村;金蘭村;富收村,2016/06/24 8:30至2016/06/24 16:0,2016/06/24 16:0(),052611075,2016/6/24~2016/6/25,606嘉義縣中埔鄉     
【停水區域一】台南市永康區尚頂路、正南一街、鹽信街、正南三路、南台街、中正南路、中正二街、及鄰近路段,2016/06/24 9:38至2016/06/24 14:0,2016/06/24 14:0(),1910   06-2325714,2016/6/24~2016/6/25,710台南市永康區     
【停水區域一】彰化縣伸港鄉彰化縣伸港鄉;興工路;工一路;工八路;工三路;工五路;工六路;工西一路;工西二路;工東一路;工東二路;文工一街;文工七街;文工九街;文工二街;文工八街;文工十一街;文工十二街;文工十三街;文工十街;文工三街;文工五街;文工六街;西全路,2016/06/24 9:30至2016/06/24 14:0,2016/06/24 14:0(),047353883,2016/6/24~2016/6/25,509彰化縣伸港鄉     
【停水區域一】台東縣台東市綏遠路一段、山西路二段、康樂路、成都北路,2016/06/29 14:0至2016/07/01 18:0,2016/07/01 18:0(每日下午2點至下午6點),承包商電話:0919-322763(翁一正)    監造人員電話:0928-306122(李高伯),2016/6/24~2016/7/2,950台東縣台東市     
【停水區域一】宜蘭縣羅東鎮傳藝路二段,2016/06/24 10:30至2016/06/24 15:0,2016/06/24 15:0(),039553098 ; 0931155909,2016/6/24~2016/6/25,265宜蘭縣羅東鎮     
【停水區域一】雲林縣林內鄉中正東路、新光路、清水溪沿線用戶,2016/06/24 10:30至2016/06/24 18:0,2016/06/24 18:0(),055322362,2016/6/24~2016/6/25,643雲林縣林內鄉     
【停水區域一】桃園市桃園區永豐路、廣福路、東泰街、忠義街、成功街 等沿線相關區域,2016/06/24 10:30至2016/06/24 12:30,2016/06/24 12:30(),033346128,2016/6/24~2016/6/25,330桃園市桃園區     
【停水區域一】台南市大內區二溪里;內郭里;曲溪里;頭社里;環湖里;其子瓦;後堀;燒灰子,2016/06/24 6:0至2016/06/24 14:0,2016/06/24 14:0(),06-5973437,2016/6/24~2016/6/25,742台南市大內區     
【停水區域一】宜蘭縣冬山鄉義成路二段周遭(吉祥路、信光路、溪心一路、溪心路、順安路、永美路、永興路、鹿安路)、義成路三段周遭(鹿安路、永安路、永清路、育英路、光明路、和平路)所有路段停水或減壓供水!,2016/06/27 8:0至2016/06/27 17:0,2016/06/27 17:0(),0953776969,2016/6/24~2016/6/28,269宜蘭縣冬山鄉     
【停水區域一】新竹市北區中山路.成德街.中華路3段.中華路四段.崧嶺路.成德一街.成德二街;新竹市東區中山路.成德街.中華路3段.中華路四段.崧嶺路.成德一街.成德二街;新竹市香山區中山路.成德街.中華路3段.中華路四段.崧嶺路.成德一街.成德二街,2016/06/24 10:30至2016/06/24 16:0,2016/06/24 16:0(),1910.5712141,2016/6/24~2016/6/25,300新竹市北區       300新竹市東區       300新竹市香山區     
【停水區域一】嘉義縣竹崎鄉竹崎村,2016/06/24 11:0至2016/06/24 20:0,2016/06/24 20:0(),052611075,2016/6/24~2016/6/25,604嘉義縣竹崎鄉     
【停水區域一】雲林縣二崙鄉崙西村;民權路;因100mm管線連接必須停水。不便之處敬請用戶體諒並儲水備用。,2016/06/24 12:0至2016/06/24 18:0,2016/06/24 18:0(中午12點至下午6點),055862163,2016/6/24~2016/6/25,649雲林縣二崙鄉     
【停水區域一】台中市神岡區社口里;文昌街;民權一街;民權二街;民權路,2016/06/25 8:50至2016/06/25 15:30,2016/06/25 15:30(08:30-15:30),0425262721,2016/6/24~2016/6/26,429台中市神岡區     
【停水區域一】南投縣名間鄉三崙村;大庄村;田仔村;松山村;松柏村;埔中村;竹圍村;赤水村;下村;新街村;大坑村;南投市大庄路(嶺頂),2016/06/24 9:0至2016/06/24 15:0,2016/06/24 15:0(),2222635,2016/6/24~2016/6/25,551南投縣名間鄉     
【停水區域一】南投縣草屯鎮敦和路;仁愛街;忠孝街;(含巷弄),2016/06/24 12:30至2016/06/24 17:30,2016/06/24 17:30(),049-2563505,2016/6/24~2016/6/25,542南投縣草屯鎮     
【停水區域一】新北市樹林區文化街、啟智街131~173號全部、育英街165巷全部,2016/06/24 15:0至2016/06/24 17:30,2016/06/24 17:30(),02-26812254,2016/6/24~2016/6/25,238新北市樹林區     
【停水區域一】新北市泰山區民生路;泰林路一段;磚雅厝;新北大道五段;,2016/06/25 9:0至2016/06/26 18:0,2016/06/26 18:0(每日上午9點至下午6點),02-29968961,2016/6/24~2016/6/27,243新北市泰山區     
【停水區域一】高雄市鳳山區新康街、新樂街、大明路、海洋一路等附近一帶,2016/06/24 14:0至2016/06/24 19:0,2016/06/24 19:0(),7883714,2016/6/24~2016/6/25,830高雄市鳳山區     
【停水區域一】新竹市香山區中華路六段、南隘路一段、南隘路二段、正義路、柯義路、友義路,2016/06/24 14:0至2016/06/24 18:0,2016/06/24 18:0(),03-5712141、1910,2016/6/24~2016/6/25,300新竹市香山區     
【停水區域一】桃園市大園區和平里;溪海里,2016/06/24 14:2至2016/06/24 18:0,2016/06/24 18:0(),03-3862156,2016/6/24~2016/6/25,337桃園市大園區     
【停水區域一】雲林縣大埤鄉南和村,2016/06/27 8:0至2016/07/02 18:0,2016/07/02 18:0(每日上午8點至下午6點),05-5972682,2016/6/24~2016/7/3,631雲林縣大埤鄉     
【停水區域一】雲林縣斗南鎮小東里;德業路;公論路;大業路,2016/06/26 15:0至2016/06/26 18:0,2016/06/26 18:0(),5972682,2016/6/24~2016/6/27,630雲林縣斗南鎮     
【停水區域一】南投縣南投市工業南六路以東; 工業路以西; 成功三路以北; 工業北路以南、成功三路、工業南九路,2016/06/24 13:48至2016/06/24 17:45,2016/06/24 17:45(),049-2222635,2016/6/24~2016/6/25,540南投縣南投市     
【停水區域一】台東縣卑南鄉東園一街;東園二街;東園三街等全部,2016/06/24 14:30至2016/06/24 16:30,2016/06/24 16:30(),0919-759975 郭榮濱,2016/6/24~2016/6/25,954台東縣卑南鄉     
【停水區域一】南投縣埔里鎮珠格里、溪南里、水頭里、枇杷里,2016/06/24 13:0至2016/06/24 19:0,2016/06/24 19:0(),049-2915176,2016/6/24~2016/6/25,545南投縣埔里鎮     
【停水區域一】南投縣仁愛鄉春陽村;大同村,2016/06/24 15:0至2016/06/24 19:0,2016/06/24 19:0(),049-2915176,2016/6/24~2016/6/25,546南投縣仁愛鄉     
【停水區域一】苗栗縣頭份鎮上興里水源路,2016/06/24 15:0至2016/06/24 17:30,2016/06/24 17:30(),037-623500,2016/6/24~2016/6/25,351苗栗縣頭份鎮     
【停水區域一】南投縣草屯鎮加老路及加老南路一帶,2016/06/24 14:30至2016/06/24 16:30,2016/06/24 16:30(),049-2563505,2016/6/24~2016/6/25,542南投縣草屯鎮     
【停水區域一】雲林縣台西鄉蚊港村;三姓;保安林;蚊港,2016/06/25 9:0至2016/06/25 18:0,2016/06/25 18:0(上午09時至下午18時),05-6982250,2016/6/24~2016/6/26,636雲林縣台西鄉     
【停水區域一】嘉義縣民雄鄉西昌村;嘉義縣新港鄉大潭村,2016/06/24 9:0至2016/06/24 19:0,2016/06/24 19:0(),053742044,2016/6/24~2016/6/25,621嘉義縣民雄鄉     616嘉義縣新港鄉     
【停水區域一】嘉義縣新港鄉中洋村中洋子78-5、80、80-1、83、83-1、84、85、87、141號及;菜公村咬仔竹23-2 至 33-1號,2016/06/27 9:0至2016/06/27 18:0,2016/06/27 18:0(),053742044,2016/6/24~2016/6/28,616嘉義縣新港鄉     
【停水區域一】新北市新莊區新莊區化成路746巷(含巷弄),2016/06/25 9:0至2016/06/26 18:0,2016/06/26 18:0(每日上午9點至下午6點),2996-6681,2016/6/24~2016/6/27,242新北市新莊區     
【停水區域一】台中市北屯區文昌東六街 等附近,2016/06/24 16:0至2016/06/24 18:0,2016/06/24 18:0(),22442469-1910,2016/6/24~2016/6/25,406台中市北屯區     
【停水區域一】新竹市北區舊港里，舊港路，富美路,2016/06/24 16:0至2016/06/24 18:0,2016/06/24 18:0(),03-5712141，1910,2016/6/24~2016/6/25,300新竹市北區       
【停水區域一】彰化縣彰化市公園路1段全部,2016/06/24 16:0至2016/06/24 20:0,2016/06/24 20:0(),04-7353883,2016/6/24~2016/6/25,500彰化縣彰化市     
【停水區域一】高雄市鳳山區新康街、新樂街、海洋一路、大明路、新昌街等附近一帶,2016/06/25 9:0至2016/06/25 18:0,2016/06/25 18:0(),7883714,2016/6/24~2016/6/26,830高雄市鳳山區     
【停水區域一】基隆市安樂區麥金路含各巷、弄等一帶。,2016/06/24 14:15至2016/06/24 21:0,2016/06/24 21:0(於6月24日下午2點15分至晚上9點),24252103-59,2016/6/24~2016/6/25,204基隆市安樂區     
