停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】宜蘭縣宜蘭市光復路50至152號(雙號側;含巷內);中山路三段24號制108號雙號側;民生西街全(含巷內);昇平街13號至56號,2016/03/15 13:0至2016/03/15 17:0 ,2016/03/15 17:0以後,03-9323255-50,2016/3/7~2016/3/16,260宜蘭縣宜蘭市     
【區域1】台南市南區萬年二街61號對面至台86線路口,2016/03/09 8:0至2016/03/09 17:0【每日上午8點至下午5點】,2016/03/09 17:0以後,蔡先生     06-2370021#228,2016/3/8~2016/3/10,702台南市南區       
【停水區域一】桃園市蘆竹區龍壽街一段,2016/03/11 10:0至2016/03/11 16:0,2016/3/11至2016/3/11每日下午 04:00以後,3346128,2016/3/8~2016/3/12,338桃園市蘆竹區     
【區域1】高雄市阿蓮區大崗山風景區全部,2016/03/04 16:0至2016/03/11 0:0 ,2016/03/11 0:0以後,07-6934819,2016/3/8~2016/3/12,822高雄市阿蓮區     
【區域1】新北市八里區忠孝路15~209單號側、忠孝路2~462雙號側、忠二~八街、文化街、文心路、觀海大道全,2016/03/09 10:0至2016/03/09 16:0【當日上午10點至下午16點，施工完畢即恢復供水】,2016/03/09 16:0以後,22821817,2016/3/8~2016/3/10,249新北市八里區     
【停水區域一】新北市新莊區新北大道七段320~856號、青山路一段、壽山路(含巷弄單雙號),2016/03/08 16:30至2016/03/09 2:0,2016/3/8至2016/3/9每日上午 02:00以後,02-29966681,2016/3/8~2016/3/10,242新北市新莊區     
【停水區域一】台中市南屯區黎明路一段、楓樹二街、楓樹西街、黎明路一段32巷、楓樹一街等包含附近各巷弄,2016/03/14 8:30至2016/03/14 16:0,2016/3/14至2016/3/14每日下午 04:00以後,22210169,2016/3/8~2016/3/15,408台中市南屯區     
【停水區域一】南投縣南投市八卦路.八德路.猴探井街.鳳鳴路.鳳山路(以上包含巷弄),2016/03/08 17:30至2016/03/09 4:30,2016/03/09 4:30(System.Web.UI.WebControls.TextBox),2222635,2016/3/8~2016/3/10,540南投縣南投市     
【停水區域一】新北市板橋區大觀路2段2號至28號(含巷弄),2016/03/09 9:0至2016/03/11 18:0,2016/03/11 18:0(System.Web.UI.WebControls.TextBox),29968961#308,2016/3/8~2016/3/12,220新北市板橋區     
【停水區域一】新北市板橋區大觀路2段1巷至57號(含巷弄),2016/03/11 9:0至2016/03/12 18:0,2016/03/12 18:0(System.Web.UI.WebControls.TextBox),29968961#308,2016/3/8~2016/3/13,220新北市板橋區     
【區域1】新北市貢寮區牡丹里,2016/03/08 21:0至2016/03/09 6:0 ,2016/03/09 6:0以後,,2016/3/8~2016/3/10,228新北市貢寮區     
【區域1】高雄市杉林區通仙巷,2016/03/08 20:50至2016/03/09 8:0 ,2016/03/09 8:0以後,,2016/3/8~2016/3/10,846高雄市杉林區     
【區域1】新北市貢寮區牡丹里,2016/03/08 21:0至2016/03/09 8:0 ,2016/03/09 8:0以後,,2016/3/8~2016/3/10,228新北市貢寮區     
【區域1】高雄市甲仙區小林里五里埔社區,2016/03/08 23:0至2016/03/09 8:0 ,2016/03/09 8:0以後,,2016/3/8~2016/3/10,847高雄市甲仙區     
【停水區域一】屏東縣高樹鄉新南村;大邱路;日新新村;自強新村;新豐路,2016/03/09 9:10至2016/03/09 11:0,2016/3/9至2016/3/9每日上午 11:00以後,087963973,2016/3/9~2016/3/10,906屏東縣高樹鄉     
【停水區域一】台南市東區中華東路二段、東門路二段、裕農路、裕豐街、自強二.三街,2016/03/09 8:0至2016/03/09 17:0,2016/3/9至2016/3/9每日下午 05:00以後,06-3036097,2016/3/9~2016/3/10,701台南市東區       
【停水區域一】南投縣名間鄉炭寮巷(包含巷弄)全部,2016/03/09 8:30至2016/03/09 12:30,2016/03/09 12:30(System.Web.UI.WebControls.TextBox),04922222635,2016/3/9~2016/3/10,551南投縣名間鄉     
【停水區域一】雲林縣虎尾鎮平和里,2016/03/09 8:0至2016/03/09 12:0,2016/3/9至2016/3/9每日下午 12:00以後,056322047,2016/3/9~2016/3/10,632雲林縣虎尾鎮     
【區域1】台中市和平區梨山里,2016/03/09 8:20至2016/03/09 17:0 ,2016/03/09 17:0以後,,2016/3/9~2016/3/10,424台中市和平區     
【停水區域一】嘉義縣番路鄉新福村,2016/03/09 10:0至2016/03/09 19:0,2016/3/9至2016/3/9每日下午 07:00以後,05-2611075,2016/3/9~2016/3/10,602嘉義縣番路鄉     
【停水區域一】高雄市大寮區大寮路、開封街、大德街、大仁街、大明街、大同街、大信街、仁德路、慈隆街、保生街等附近一帶。,2016/03/09 9:0至2016/03/09 21:0,2016/3/9至2016/3/9每日下午 09:00以後,7883714,2016/3/9~2016/3/10,831高雄市大寮區     
【區域1】台中市和平區梨山里,2016/03/09 8:20至2016/03/09 17:0 ,2016/03/09 17:0以後,,2016/3/9~2016/3/10,424台中市和平區     
【停水區域一】嘉義縣竹崎鄉灣橋村,2016/03/09 8:30至2016/03/09 16:0,2016/03/09 16:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/3/9~2016/3/10,604嘉義縣竹崎鄉     
【停水區域一】高雄市大寮區上寮路、光明路、三隆路、至學路、農場路、東隆街、大仁街、大信街、溪寮路、大寮路等附近地區,2016/03/09 9:0至2016/03/09 21:0,2016/3/9至2016/3/9每日下午 09:00以後,7883714,2016/3/9~2016/3/10,831高雄市大寮區     
【停水區域一】南投縣竹山鎮竹山里;桂林里;中山里;中正里;雲林里;延和里.中崎里.竹圍里,2016/03/07 9:0至2016/03/25 20:0,2016/03/25 20:0(System.Web.UI.WebControls.TextBox),049-2642074,2016/3/9~2016/3/26,557南投縣竹山鎮     
【停水區域一】桃園市大園區五權里,2016/03/09 8:35至2016/03/09 16:0,2016/3/9至2016/3/9每日下午 04:00以後,3862156,2016/3/9~2016/3/10,337桃園市大園區     
【停水區域一】桃園市觀音區草新里;樹林里,2016/03/09 8:47至2016/03/09 17:0,2016/3/9至2016/3/9每日下午 05:00以後,3862156,2016/3/9~2016/3/10,328桃園市觀音區     
【停水區域一】彰化縣田中鎮和平路;崁頂路;員集路三段;東閔路三段北源巷 埤斗鴻門巷 全部;彰化縣社頭鄉北源巷;員集路一段 全部,2016/03/09 8:30至2016/03/09 15:30,2016/03/09 15:30(System.Web.UI.WebControls.TextBox),048793277,2016/3/9~2016/3/10,520彰化縣田中鎮     511彰化縣社頭鄉     
【停水區域一】基隆市信義區東峰街含各巷、弄等一帶。,2016/03/09 9:30至2016/03/09 12:0,2016/03/09 12:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/3/9~2016/3/10,201基隆市信義區     
【停水區域一】台南市歸仁區大明街.大明二街全部(含巷弄),2016/03/09 9:30至2016/03/09 13:29,2016/3/9至2016/3/9每日下午 01:29以後,062303756,2016/3/9~2016/3/10,711台南市歸仁區     
【停水區域一】台中市潭子區嘉豐路;人和路;仁愛路二段,2016/03/09 9:40至2016/03/09 12:40,2016/03/09 12:40(System.Web.UI.WebControls.TextBox),04-25722643豐原給水廠,2016/3/9~2016/3/10,427台中市潭子區     
【停水區域一】屏東縣屏東市建國路246至290號,2016/03/09 10:0至2016/03/09 13:0,2016/3/9至2016/3/9每日下午 01:00以後,7220040 7226170,2016/3/9~2016/3/10,900屏東縣屏東市     
【區域1】台南市歸仁區僅提供全選功能(若為全部村里;本功能請勿勾選;請勾選下一層的全部村里),2016/03/09 9:30至2016/03/09 11:0 ,2016/03/09 11:0以後,,2016/3/9~2016/3/10,711台南市歸仁區     
【停水區域一】桃園市中壢區大德街、振興里(部份);桃園市平鎮區金陵路二~三段、關爺東(西、南、北)路、正義路、大仁街、大智街、興埔路、德育路二段、北興里、北貴里、北富里、新貴里等區域,2016/03/09 9:55至2016/03/09 13:0,2016/3/9至2016/3/9每日下午 01:00以後,03-4251506,2016/3/9~2016/3/10,320桃園市中壢區     324桃園市平鎮區     
【區域1】台南市歸仁區全歸仁區域,2016/03/09 9:30至2016/03/09 11:0 ,2016/03/09 11:0以後,,2016/3/9~2016/3/10,711台南市歸仁區     
【區域1】新竹縣湖口鄉祥喜窩,2016/03/09 10:0至2016/03/09 16:0 ,2016/03/09 16:0以後,03-5981603,2016/3/9~2016/3/10,303新竹縣湖口鄉     
【停水區域一】台中市太平區樹德一街全部;樹德一街13;18;37;45;48;73;96巷全部;振福路3;14.336巷全部;中山路四段96巷全部;樹德路全部 等附近一帶,2016/03/09 9:40至2016/03/09 12:40,2016/3/9至2016/3/9每日下午 12:40以後,22442469.1910,2016/3/9~2016/3/10,411台中市太平區     
【停水區域一】台中市太平區樹孝路全部 等附近一帶;台中市北屯區太原路三段全部;建和路一段全部 ;太順路全部;太順一街全部;太順二街全部;太順三街全部;太順五街;太順東五街全部 等附近一帶,2016/03/09 9:50至2016/03/09 13:0,2016/3/9至2016/3/9每日下午 01:00以後,22442469.1910,2016/3/9~2016/3/10,411台中市太平區     406台中市北屯區     
【停水區域一】台中市東區十甲巷;進德路;自由路三段;南京東路一段 等附近,2016/03/09 10:0至2016/03/09 15:0,2016/3/9至2016/3/9每日下午 03:00以後,22442469-1910,2016/3/9~2016/3/10,401台中市東區       
【停水區域一】南投縣南投市光榮東路;光榮東路一街;光榮東路二街(含巷弄),2016/03/09 10:0至2016/03/09 16:0,2016/3/9至2016/3/9每日下午 04:00以後,049-2563505,2016/3/9~2016/3/10,540南投縣南投市     
【停水區域一】屏東縣南州鄉壽元村,2016/03/09 10:0至2016/03/09 17:0,2016/3/9至2016/3/9每日下午 05:00以後,08-8325550,2016/3/9~2016/3/10,926屏東縣南州鄉     
【停水區域一】台中市西區模範街(公益路-向上路一段間)、民生北路(公益路-向上路一段間)、民權路(公益路-向上路一段間)、(模範街-民權街間)、向上路一段(模範街-民權街間)、大和路(公益路-向上路一段間)、民權路213巷(公益路-向上路一段間)、民權路233巷、民權路229巷、民權路225巷、民權路217巷、民權路213巷、模範街40巷、模範街34巷、模範街12巷等周遭巷道,2016/03/14 9:0至2016/03/31 18:30,2016/03/31 18:30(System.Web.UI.WebControls.TextBox),1910.22442469,2016/3/9~2016/4/1,403台中市西區       
【停水區域一】花蓮縣秀林鄉和中村;和平村,2016/03/09 10:30至2016/03/09 12:0,2016/3/9至2016/3/9每日下午 12:00以後,(0308325304,2016/3/9~2016/3/10,972花蓮縣秀林鄉     
【停水區域一】宜蘭縣羅東鎮忠孝新村,2016/03/09 12:0至2016/03/09 14:0,2016/3/9至2016/3/9每日下午 02:00以後,0937849881(免費客務專線1910廣興給水廠服務電話039553098),2016/3/9~2016/3/10,265宜蘭縣羅東鎮     
,,,2222635,2016/3/9~2016/3/10,
【停水區域一】新北市雙溪區全部村里,2016/03/09 11:30至2016/03/09 14:0,2016/3/9至2016/3/9每日下午 02:00以後,24941800,2016/3/9~2016/3/10,227新北市雙溪區     
【區域1】宜蘭縣宜蘭市民生街(南興街至光復路)全,2016/03/09 13:0至2016/03/09 17:0 ,2016/03/09 17:0以後,,2016/3/9~2016/3/10,260宜蘭縣宜蘭市     
【停水區域一】高雄市大寮區山頂路、青山街、青華街、長榮街、長生街、長泰街、水源路、鳳林三路、山頂路、內厝路、新強街、新富街、青峰街、新豐街、長和街、景明街、景秀街、景美街、景隆街等附近一帶，山頂里全部地區。,2016/03/09 12:0至2016/03/09 21:0,2016/3/9至2016/3/9每日下午 09:00以後,7883714,2016/3/9~2016/3/10,831高雄市大寮區     
【停水區域一】雲林縣虎尾鎮新興里,2016/03/09 13:30至2016/03/09 17:30,2016/3/9至2016/3/9每日下午 05:30以後,056322047,2016/3/9~2016/3/10,632雲林縣虎尾鎮     
【停水區域一】屏東縣高樹鄉南華村;三民路;世界巷;大同巷;光復巷,2016/03/09 14:20至2016/03/09 17:0,2016/03/09 17:0(System.Web.UI.WebControls.TextBox),087963973,2016/3/9~2016/3/10,906屏東縣高樹鄉     
【停水區域一】雲林縣北港鎮文仁路60號制146號與文仁路101巷全部等區域,2016/03/09 14:0至2016/03/09 17:0,2016/03/09 17:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/3/9~2016/3/10,651雲林縣北港鎮     
【停水區域一】台南市永康區中正路217巷等全部巷道,2016/03/09 14:0至2016/03/09 17:0,2016/3/9至2016/3/9每日下午 05:00以後,06-2325714,2016/3/9~2016/3/10,710台南市永康區     
【停水區域一】台南市北區長北街,2016/03/09 14:0至2016/03/09 18:0,2016/3/9至2016/3/9每日下午 06:00以後,06-3036097,2016/3/9~2016/3/10,704台南市北區       
【停水區域一】花蓮縣秀林鄉和平村,2016/03/09 14:30至2016/03/09 17:30,2016/3/9至2016/3/9每日下午 05:30以後,(03)8325304,2016/3/9~2016/3/10,972花蓮縣秀林鄉     
【停水區域一】南投縣草屯鎮中山里;中正里;玉峰里;和平里;明正里;炎峰里;敦和里;新厝里;上林里;草屯鎮市區部份水壓降低,2016/03/09 14:30至2016/03/09 18:30,2016/3/9至2016/3/9每日下午 06:30以後,049-2563505,2016/3/9~2016/3/10,542南投縣草屯鎮     
【停水區域一】南投縣仁愛鄉大同村,2016/03/09 17:31至2016/03/11 17:30,2016/3/9至2016/3/11每日下午 05:30以後,049-2915176,2016/3/9~2016/3/12,546南投縣仁愛鄉     
【停水區域一】嘉義市東區圓福街，林森東路,2016/03/09 13:45至2016/03/09 15:30,2016/03/09 15:30(System.Web.UI.WebControls.TextBox),0978060560,2016/3/9~2016/3/10,600嘉義市東區       
【停水區域一】苗栗縣苗栗市松園社區,2016/03/09 15:30至2016/03/09 18:0,2016/3/9至2016/3/9每日下午 06:00以後,037-320334、客服專線1910,2016/3/9~2016/3/10,360苗栗縣苗栗市     
【停水區域一】嘉義市西區永安街全部(包含巷弄)附近一帶,2016/03/09 15:30至2016/03/09 17:30,2016/3/9至2016/3/9每日下午 05:30以後,05-2779117,2016/3/9~2016/3/10,600嘉義市西區       
【停水區域一】嘉義市西區永安街全部(包含巷弄)附近一帶,2016/03/09 15:30至2016/03/09 17:30,2016/3/9至2016/3/9每日下午 05:30以後,05-2779117,2016/3/9~2016/3/10,600嘉義市西區       
【停水區域一】高雄市鳳山區中山東路192巷、鳳東路、誠體街、東福街、中興路、誠智街、中山東路、鳳林四路等附近一帶及附近巷子,2016/03/09 15:0至2016/03/09 22:0,2016/3/9至2016/3/9每日下午 10:00以後,7883714,2016/3/9~2016/3/10,830高雄市鳳山區     
【停水區域一】雲林縣虎尾鎮公安里,2016/03/09 15:30至2016/03/09 20:30,2016/03/09 20:30(System.Web.UI.WebControls.TextBox),056322047,2016/3/9~2016/3/10,632雲林縣虎尾鎮     
【停水區域一】桃園市新屋區民族路六段(453巷以後)、新洲東路、新洲一街,2016/03/09 15:45至2016/03/09 18:0,2016/3/9至2016/3/9每日下午 06:00以後,4251506,2016/3/9~2016/3/10,327桃園市新屋區     
【停水區域一】彰化縣田中鎮居仁路全部,2016/03/09 15:40至2016/03/09 17:0,2016/3/9至2016/3/9每日下午 05:00以後,04-8793211  8793277,2016/3/9~2016/3/10,520彰化縣田中鎮     
【停水區域一】台南市中西區民族路二段,2016/03/09 15:55至2016/03/09 20:0,2016/3/9至2016/3/9每日下午 08:00以後,06-3036097,2016/3/9~2016/3/10,700台南市中西區     
【區域1】新竹縣湖口鄉祥喜窩,2016/03/09 16:0至2016/03/09 18:0 ,2016/03/09 18:0以後,03-5981603,2016/3/9~2016/3/10,303新竹縣湖口鄉     
【停水區域一】台南市永康區永二街245巷全部巷弄,2016/03/09 16:0至2016/03/09 19:0,2016/3/9至2016/3/9每日下午 07:00以後,06-2325714,2016/3/9~2016/3/10,710台南市永康區     
【停水區域一】桃園市龜山區忠義路一段;大坑路二段;大坑路三段;大湖一路;大湖頂;大湖路;公園路;文七一街;文七九街;文七二街;文七三街;文七五街;文二一街;文二三街;文三一街;文三二街;文三三街;文山街;文化一路;文化七路;文化二路;文化三路;文化五路;文化東路;文化南路;文光街;文全街;文安街;文昌一街;文昌二街;文昌三街;文昌五街;文明一街;文明二街;文明三街;文明路;文東一街;文東三街;文東五街;文武街;文康街;文善街;文德二路;文德路;文興路;北油一區;北油路;西勢湖;西勢湖路;忠義路二段;忠義路三段;東方球場路;長庚一街;長庚七街;長庚九街;長庚二街;長庚八街;長庚十一街;長庚十二街;長庚十三街;長庚十五街;長庚十六街;長庚十四街;長庚十街;長庚三街;長庚五街;長庚六街;長庚四街;長庚球場路;長庚醫護新村;長青路;青山路二段;後厝;科技一路;科技七路;科技九路;科技二路;科技八路;科技三路;科技五路;科技六路;科技四路;苦苓林;風尾坑;員林坑;振興路;陳厝坑;頂湖;頂湖一街;頂湖七街;頂湖九街;頂湖二街;頂湖十一街;頂湖三街;頂湖五街;頂湖六街;頂湖路;復華新村;復興一路;復興二路;復興三路;復興北路;復興南路;復興街;復興街永樂巷;復興街宏聲巷;復興街金龍巷;華亞一路;華亞二路;華亞三路;華亞五路;華亞四路;華美一街;華美二街;新興一街;新興街;新興一街;福德巷;樟腦寮;樂善街;樂安街;樹人路;興華一街;興華二街;興華三街;興華五街;龜山一路(含全部巷弄),2016/03/09 10:30至2016/03/09 18:0,2016/03/09 18:0(System.Web.UI.WebControls.TextBox),033294999,2016/3/9~2016/3/10,333桃園市龜山區     
【停水區域一】桃園市中壢區大德街水壓低;桃園市平鎮區金陵路二段、三段(單號側)及其巷弄，將有水壓低或無水的狀況發生。,2016/03/08 11:0至2016/03/10 0:0,2016/03/10 0:0(System.Web.UI.WebControls.TextBox),03-4251506,2016/3/9~2016/3/11,320桃園市中壢區     324桃園市平鎮區     
【停水區域一】南投縣埔里鎮大城里、西門里,2016/03/09 17:30至2016/03/09 19:30,2016/3/9至2016/3/9每日下午 07:30以後,049-2915176,2016/3/9~2016/3/10,545南投縣埔里鎮     
【區域1】宜蘭縣宜蘭市女中路3段20號至180號,2016/03/11 13:0至2016/03/11 16:0 ,2016/03/11 16:0以後,,2016/3/9~2016/3/12,260宜蘭縣宜蘭市     
【停水區域一】南投縣中寮鄉內城村;永和村;永芳村;清水村;爽文村;龍安村;龍岩村;龍南路;龍草路;鄉林巷(水壓低至無水),2016/03/09 17:0至2016/03/31 23:59,2016/3/9至2016/3/31每日下午 11:59以後,049-2563505,2016/3/9~2016/4/1,541南投縣中寮鄉     
【停水區域一】台南市玉井區層林里(內層林),2016/03/09 17:0至2016/03/09 21:0,2016/03/09 21:0(System.Web.UI.WebControls.TextBox),06-5742323,2016/3/9~2016/3/10,714台南市玉井區     
【停水區域一】花蓮縣新城鄉佳林村高地區用戶,2016/03/09 17:40至2016/03/09 21:40,2016/3/9至2016/3/9每日下午 09:40以後,(03)8325304,2016/3/9~2016/3/10,971花蓮縣新城鄉     
【停水區域一】嘉義縣中埔鄉公館37鄰96號附近ㄧ帶全部,2016/03/09 18:0至2016/03/09 21:0,2016/03/09 21:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/3/9~2016/3/10,606嘉義縣中埔鄉     
【停水區域一】花蓮縣新城鄉民有街;民權街;大德街;華陽街;華德街;華興街;華富街;安樂街,2016/03/10 8:30至2016/03/10 12:30,2016/03/10 12:30(System.Web.UI.WebControls.TextBox),(03)8351141 轉315,2016/3/9~2016/3/11,971花蓮縣新城鄉     
【區域1】南投縣埔里鎮大城里、西門里,2016/03/09 17:30至2016/03/09 22:0 ,2016/03/09 22:0以後,049-2915176,2016/3/9~2016/3/10,545南投縣埔里鎮     
【停水區域一】台中市龍井區竹坑里沙田路四至五段沿途及巷道內住戶。中華路一段221巷地區住戶。,2016/03/09 16:0至2016/03/12 17:0,2016/03/12 17:0(System.Web.UI.WebControls.TextBox),04-26312127,2016/3/9~2016/3/13,434台中市龍井區     
【區域1】高雄市旗山區內門里;旗山里,2016/03/10 2:30至2016/03/10 12:0 ,2016/03/10 12:0以後,,2016/3/10~2016/3/11,842高雄市旗山區     
