停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市烏日區前竹里;中山路一段;中山路一段和平巷;中山路一段和平巷150弄;中山路一段仁義街;中山路一段協心巷;中山路一段229巷;中山路一段265巷;環中路六段.光明路299巷.,2016/04/30 8:30至2016/06/21 18:0,2016/06/21 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/4~2016/6/22,414台中市烏日區     
【停水區域一】嘉義市西區文化路287號至355號、國華街296號至326號、林森西路268巷、296巷、國華街351巷、371巷。;林森西路172號至420號、國華里382號至366號、國華里342號至362號。,2016/06/13 8:0至2016/06/23 18:0,2016/06/23 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ100mm DIP及ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/6/4~2016/6/24,600嘉義市西區       
【停水區域一】桃園市八德區福僑街,2016/06/13 9:0至2016/06/18 18:0,2016/06/18 18:0(每日上午9點至下午6點),3346128,2016/6/4~2016/6/19,334桃園市八德區     
【停水區域一】彰化縣竹塘鄉田頭村;彰化縣埤頭鄉庄內村,2016/06/06 8:0至2016/06/20 18:0,2016/06/20 18:0(每日上午8點至下午6點),工務課蘇健源04-7245031*302 、廣鎰工程有限公司施閔祥0975-267579,2016/6/6~2016/6/21,525彰化縣竹塘鄉     523彰化縣埤頭鄉     
【停水區域一】台東縣鹿野鄉桃源村昇平路單、雙號,2016/06/6 8:0至2016/06/25 18:0,2016/06/25 18:0(每日上午8點至下午6點),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/6/6~2016/6/26,955台東縣鹿野鄉     
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/06/06 8:0至2016/06/25 18:0,2016/06/25 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/6/6~2016/6/26,954台東縣卑南鄉     
【停水區域一】高雄市小港區臨海工業區工業用水用戶,2016/06/20 9:0至2016/06/20 21:0,2016/06/20 21:0(),1910,2016/6/6~2016/6/21,812高雄市小港區     
【停水區域一】台中市太平區太平三街以東、長億一街以西、長億六街以北、太平路以南(長億里),2016/06/09 9:0至2016/07/08 17:30,2016/07/08 17:30(每日上午9點至下午5點30分),1910;04-22442469,2016/6/6~2016/7/9,411台中市太平區     
【停水區域一】台中市太平區永成北路以東、太平三街以西、長億六街以北、太平路以南(永成里/長億里/永平里),2016/06/09 9:0至2016/07/08 17:30,2016/07/08 17:30(每日上午9點至下午5點 30分),1910;04-22442469,2016/6/6~2016/7/9,411台中市太平區     
【停水區域一】台中市東區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。;台中市南區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。,2016/06/02 9:0至2016/07/01 17:30,2016/07/01 17:30(每日上午9點30分至下午17點 30分),1910;04-22442469,2016/6/6~2016/7/2,401台中市東區       402台中市南區       
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里),2016/06/02 9:0至2016/07/01 17:30,2016/07/01 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/6/6~2016/7/2,402台中市南區       
【停水區域一】彰化縣彰化市彰化市民族路219巷、仁愛路201巷等;彰安里,2016/06/08 8:0至2016/06/18 18:0,2016/06/18 18:0(上午8點至下午6點),047353883,2016/6/8~2016/6/19,500彰化縣彰化市     
【停水區域一】彰化縣彰化市彰鹿路、彰馬路、彰平路、彰水路140巷、彰水路194巷,2016/05/31 8:0至2016/06/30 18:0,2016/06/30 18:0(每日上午8點至下午6點),04-7353883,2016/6/8~2016/7/1,500彰化縣彰化市     
【停水區域一】台東縣卑南鄉利嘉村等巷弄,2016/06/06 8:0至2016/06/20 18:0,2016/06/20 18:0(每日上午8點至下午6點),承包商電話:0920-616378(許瀛豪)    監造人員電話:0912-198885(謝明達),2016/6/8~2016/6/21,954台東縣卑南鄉     
【停水區域一】高雄市大樹區佛光山、統嶺里、興田里、溪埔里、三和高地、姑山高地;高雄市田寮區鹿埔里、古亭里除外;高雄市岡山區三和里;高雄市阿蓮區峰山里、中正路1~100號;高雄市旗山區嶺口及溪洲地區;高雄市燕巢區全區,2016/06/29 9:0至2016/06/30 5:0,2016/06/30 5:0(),1910,2016/6/8~2016/7/1,840高雄市大樹區     823高雄市田寮區     820高雄市岡山區     822高雄市阿蓮區     842高雄市旗山區     824高雄市燕巢區     
【停水區域一】桃園市八德區霄裡里。﹙影響路段：崁頂路﹚;桃園市中壢區普慶里、仁美里、仁福里、至善里、龍昌里、龍慈里、後寮里。﹙影響路段：中山東路二~四段、榮民南路、仁慈路、龍慈路﹚。,2016/06/21 22:0至2016/06/22 9:0,2016/06/22 9:0(),免付費服務電話：1910    桃園服務所:03-3346128    中壢服務所:03-4251506,2016/6/8~2016/6/23,334桃園市八德區     320桃園市中壢區     
【停水區域一】雲林縣二崙鄉大庄村,2016/06/18 8:0至2016/06/19 18:0,2016/06/19 18:0(每日上午8點至下午6點),05-5862163,2016/6/13~2016/6/20,649雲林縣二崙鄉     
,,,1910,2016/6/13~2016/6/17,
【停水區域一】新北市瑞芳區鼻頭里;濂新里;濂洞里;南雅里;海濱里;瑞濱里;深澳里;福住里;崇文里;基山里;頌德里;永慶里;新山里;銅山里;石山里;瓜山里,2016/06/15 7:0至2016/06/16 6:0,2016/06/16 6:0(),02-24972411、24972006,2016/6/13~2016/6/17,224新北市瑞芳區     
【停水區域一】台南市新營區台南市/新營區/復興路由高速公路橋下至明達高中北側/復興路700巷/1000巷/1070巷/1112巷,2016/06/16 8:0至2016/06/16 18:0,2016/06/16 18:0(上午8時0分至18時0分),066322240,2016/6/13~2016/6/17,730台南市新營區     
【停水區域一】雲林縣大埤鄉南和村,2016/06/14 8:0至2016/06/18 18:0,2016/06/18 18:0(每日上午8點至下午6點),05-5972682,2016/6/14~2016/6/19,631雲林縣大埤鄉     
【停水區域一】高雄市鳳山區鳳山區福安一街109巷 附近一帶水壓降低。,2016/06/14 0:0至2016/06/17 23:59,2016/06/17 23:59(),7883714,2016/6/14~2016/6/18,830高雄市鳳山區     
【停水區域一】高雄市小港區中厝里、明聖街、桂林國小附近一帶水壓降低,2016/06/14 0:0至2016/06/16 23:59,2016/06/16 23:59(),7883714,2016/6/14~2016/6/17,812高雄市小港區     
【停水區域一】南投縣埔里鎮大湳里、北梅里、北安里、泰安里、北門里、枇杷里,2016/06/21 9:0至2016/06/21 20:0,2016/06/21 20:0(),049-2915176,2016/6/14~2016/6/22,545南投縣埔里鎮     
【停水區域一】南投縣埔里鎮大湳里、牛眠里、福興里、史港里,2016/06/22 9:0至2016/06/22 20:0,2016/06/22 20:0(),客服1910、 049-2915176,2016/6/14~2016/6/23,545南投縣埔里鎮     
【停水區域一】彰化縣北斗鎮大道里;中山路二段單號-復興路500號至962號兩邊,2016/06/14 13:30至2016/06/27 18:0,2016/06/27 18:0(每日上午8點至下午6點),04-8882073     0912975533,2016/6/14~2016/6/28,521彰化縣北斗鎮     
【停水區域一】南投縣中寮鄉 龍南路(含巷弄);南投縣南投市內興里新興路(含巷弄).大埤街含巷弄,2016/06/15 8:0至2016/06/17 18:0,2016/06/17 18:0(每日上午8點至下午6點),0492563505,2016/6/14~2016/6/18,541南投縣中寮鄉     540南投縣南投市     
【停水區域一】台中市烏日區九德里;興祥街雙號側及其巷弄、長春街40至300號間及其巷弄、中山路一段雙號側2至372號間及其巷弄、中華路2至100號間及其巷弄.,2016/06/15 8:0至2016/07/15 18:0,2016/07/15 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/14~2016/7/16,414台中市烏日區     
【停水區域一】嘉義市西區林森西路99號至129號、133號至155號、167號至183號、185號至350號、309號至243號。;民生北路348號至224號、309號至285號。;長榮街306號至257號。;忠義街26號至國華街2號、忠義街31號至國華街1號、民權路452號至396號。;北榮街114號至82號、159號至113號。,2016/06/14 8:0至2016/06/18 18:0,2016/06/18 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0972503183主辦人員、0937356577工地負責人,2016/6/14~2016/6/19,600嘉義市西區       
【停水區域一】雲林縣斗南鎮北銘里,2016/06/16 8:0至2016/06/18 18:0,2016/06/18 18:0(上午8點至下午6點),5972682     5972144,2016/6/15~2016/6/19,630雲林縣斗南鎮     
【停水區域一】屏東縣高樹鄉舊寮村,2016/06/15 8:0至2016/07/14 19:0,2016/07/14 19:0(每日上午8點至下午7點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【停水區域一】屏東縣高樹鄉東興村;東振村,2016/06/15 8:0至2016/07/14 18:0,2016/07/14 18:0(每日上午8點至下午6點),087962041,2016/6/15~2016/7/15,906屏東縣高樹鄉     
【停水區域一】高雄市大寮區琉球里;巷尾路;黃厝路,2016/06/17 9:0至2016/06/17 13:0,2016/06/17 13:0(),(07)7424163,2016/6/15~2016/6/18,831高雄市大寮區     
【停水區域一】桃園市龍潭區八德里;,2016/06/16 8:0至2016/06/16 18:0,2016/06/16 18:0(上午08:00至下午18:00),03-4712002,2016/6/15~2016/6/17,325桃園市龍潭區     
,,,04-7353883,2016/6/15~2016/6/17,
【區域1】宜蘭縣宜蘭市舊城南路2至46-1號(雙號側);舊城東路1號至11號(單號側),2016/06/22 13:0至2016/06/22 17:0 ,2016/06/22 17:0以後,,2016/6/15~2016/6/23,260宜蘭縣宜蘭市     
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;,2016/06/17 8:30至2016/07/31 18:0,2016/07/31 18:0(每日上午8點30分至下午6點),04-23381614,2016/6/15~2016/8/1,414台中市烏日區     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/06/07 8:30至2016/07/06 17:30,2016/07/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/6/15~2016/7/7,406台中市北屯區     
【停水區域一】桃園市大溪區桃園市大溪區大鶯路1320巷,2016/06/15 22:0至2016/06/16 8:0,2016/06/16 8:0(),4712002,2016/6/15~2016/6/17,335桃園市大溪區     
【區域1】台中市烏日區興祥街90巷、中山路一段,2016/06/15 20:0至2016/06/16 0:0 ,2016/06/16 0:0以後,,2016/6/15~2016/6/17,414台中市烏日區     
【區域3】桃園市龜山區大坑路、員林坑路、南上路,2016/06/14 17:30至2016/06/16 12:0 ,2016/06/16 12:0以後,03-3346128,2016/6/15~2016/6/17,333桃園市龜山區     
【停水區域一】高雄市苓雅區苓雅一路及仁智街一帶,2016/06/16 14:0至2016/06/16 17:0,2016/06/16 17:0(),07-3312292-237,2016/6/16~2016/6/17,802高雄市苓雅區     
【停水區域一】新北市土城區水源街本線含各巷弄內,2016/06/14 9:0至2016/06/21 21:0,2016/06/21 21:0(每日上午9點至下午21點(遇雨順延)),02-29968961-311,2016/6/16~2016/6/22,236新北市土城區     
【停水區域一】台中市豐原區南陽路(含巷道);東陽路(含巷道),2016/06/16 9:0至2016/06/16 15:0,2016/06/16 15:0(),25722643,2016/6/16~2016/6/17,420台中市豐原區     
【停水區域一】桃園市龜山區大坑路一段、南上路沿線,2016/06/16 9:0至2016/06/16 15:0,2016/06/16 15:0(),033346128,2016/6/16~2016/6/17,333桃園市龜山區     
【停水區域一】基隆市中山區中山三路3巷全部,2016/06/16 8:0至2016/06/16 12:0,2016/06/16 12:0(),24245200,2016/6/16~2016/6/17,203基隆市中山區     
【停水區域一】花蓮縣花蓮市建華路,2016/06/16 6:20至2016/06/16 12:20,2016/06/16 12:20(),(03)8325304,2016/6/16~2016/6/17,970花蓮縣花蓮市     
【停水區域一】雲林縣虎尾鎮穎川里交流道TOYOTA至潁川里紅綠燈口,2016/06/16 8:50至2016/06/16 12:0,2016/06/16 12:0(),05-6322047       0912-129532,2016/6/16~2016/6/17,632雲林縣虎尾鎮     
【停水區域一】新竹市香山區中華路四段、牛埔南路、牛埔東路、育德街、東華街,2016/06/16 8:0至2016/06/16 12:0,2016/06/16 12:0(),1910、03-5712141,2016/6/16~2016/6/17,300新竹市香山區     
【停水區域一】雲林縣斗六市鎮西里 保庄里 長平里 保長路 明德路,2016/06/16 8:52至2016/06/16 12:0,2016/06/16 12:0(),05-5322362,2016/6/16~2016/6/17,640雲林縣斗六市     
【停水區域一】高雄市鳳山區北昌一~五街、北昌路、鳳仁路110巷等附近一帶,2016/06/16 9:0至2016/06/16 17:0,2016/06/16 17:0(),7883714,2016/6/16~2016/6/17,830高雄市鳳山區     
【停水區域一】花蓮縣玉里鎮全部村里;(除樂合里與源城里客城外),2016/06/16 9:30至2016/06/16 17:30,2016/06/16 17:30(),(03)8882403,2016/6/16~2016/6/17,981花蓮縣玉里鎮     
【停水區域一】南投縣埔里鎮東門里、南門里、杷城里、枇杷里、同聲里、水頭里,2016/06/16 12:0至2016/06/16 19:0,2016/06/16 19:0(),客服1910、049-2915176,2016/6/16~2016/6/17,545南投縣埔里鎮     
【停水區域一】桃園市觀音區金湖里,2016/06/16 9:20至2016/06/16 17:20,2016/06/16 17:20(),03-3862156,2016/6/16~2016/6/17,328桃園市觀音區     
【停水區域一】嘉義縣中埔鄉金蘭村;富收村;裕民村,2016/06/16 8:30至2016/06/16 14:0,2016/06/16 14:0(),052611075,2016/6/16~2016/6/17,606嘉義縣中埔鄉     
【停水區域一】新竹市東區經國路一段173巷、經國路一段156巷,2016/06/16 11:0至2016/06/16 13:0,2016/06/16 13:0(),1910、03-5712141,2016/6/16~2016/6/17,300新竹市東區       
【停水區域一】宜蘭縣蘇澳鎮存仁里;大成路;存仁路;存美路;存真路;存善路;存德路(客服專線1910;廣興給水廠服務電話039553098),2016/06/16 10:15至2016/06/16 12:30,2016/06/16 12:30(),0937849872,2016/6/16~2016/6/17,270宜蘭縣蘇澳鎮     
【停水區域一】嘉義市東區頂庄里義教街706巷;保健街;義教街等附近一帶全部,2016/06/16 11:30至2016/06/16 15:30,2016/06/16 15:30(),05-2779117,2016/6/16~2016/6/17,600嘉義市東區       
,,,2222635,2016/6/16~2016/6/17,
【停水區域一】苗栗縣頭份鎮和平里.民生里.中華路,2016/06/16 13:30至2016/06/16 17:30,2016/06/16 17:30(),623500,2016/6/16~2016/6/17,351苗栗縣頭份鎮     
【停水區域一】宜蘭縣宜蘭市東港路17-46至80號、東港路19號、東港路21號、東港路23-1號至23-16號、東港路福德巷巷內全戶數、東港路17巷巷內,2016/06/17 13:0至2016/06/17 17:0,2016/06/17 17:0(),1910,2016/6/16~2016/6/18,260宜蘭縣宜蘭市     
【停水區域一】新北市林口區四維路104號至136-1號之間{雙號};民治路;文化一路一段223號至237號之間{單號};文化二路一段456號至502號之間{雙號},2016/06/20 9:30至2016/06/20 16:30,2016/06/20 16:30(上午9點30分至下午4點30分),02-26031880,2016/6/16~2016/6/21,244新北市林口區     
【停水區域一】南投縣埔里鎮南村里,2016/06/16 13:30至2016/06/16 18:0,2016/06/16 18:0(),客服1910、049-2915176,2016/6/16~2016/6/17,545南投縣埔里鎮     
【停水區域一】桃園市蘆竹區上興路沿線(大興八街;大福路之間與大竹路間),2016/06/17 13:0至2016/06/17 18:0,2016/06/17 18:0(),3346128,2016/6/16~2016/6/18,338桃園市蘆竹區     
【停水區域一】台中市北屯區東山路二段貴城巷全部,2016/06/16 13:40至2016/06/16 16:0,2016/06/16 16:0(),22442469.1910,2016/6/16~2016/6/17,406台中市北屯區     
【停水區域一】新北市鶯歌區南鶯里;建國里;同慶里;永昌里;中鶯里;北鶯里;永吉里;尖山里;西鶯里;南靖里;建德里;鳳祥里;鳳福里;鳳鳴里,2016/06/16 13:45至2016/06/16 17:30,2016/06/16 17:30(),0226792224,2016/6/16~2016/6/17,239新北市鶯歌區     
【停水區域一】台中市西區民權路(公益路-向上路一段);公益路(模範街-民權路);模範街(公益路-向上路一段);向上路一段(模範街-民權路);大和路;民權路229巷;民生北路;民權路213.217.225.229.233巷;模範街2.8.12.18.24.34.40.46巷等周遭巷道,2016/06/01 9:0至2016/06/30 18:30,2016/06/30 18:30(每日上午9點至下午6點30分),1910.22442469,2016/6/16~2016/7/1,403台中市西區       
【停水區域一】桃園市觀音區保生里,2016/06/16 14:10至2016/06/16 22:10,2016/06/16 22:10(),03-3862156,2016/6/16~2016/6/17,328桃園市觀音區     
【停水區域一】南投縣水里鄉中山路1段.博愛路.公園路.六合路.八德路.七賢路,2016/06/16 14:30至2016/06/16 19:0,2016/06/16 19:0(),0492762076,2016/6/16~2016/6/17,553南投縣水里鄉     
【停水區域一】新竹市北區延平路一段，竹香南路，竹香北路，成功路，竹光路，牛埔北路，虎林街,2016/06/16 14:30至2016/06/16 17:0,2016/06/16 17:0(),03-5712141，1910,2016/6/16~2016/6/17,300新竹市北區       
【停水區域一】台南市安南區聖安街、德安街、賢安街、惠安街、文安街,2016/06/16 10:0至2016/06/16 18:0,2016/06/16 18:0(),06-3036097,2016/6/16~2016/6/17,709台南市安南區     
【停水區域一】宜蘭縣五結鄉錦草路.大吉一路(客服專線1910;廣興給水廠服務電話039553098),2016/06/16 15:0至2016/06/16 17:0,2016/06/16 17:0(),0937849881,2016/6/16~2016/6/17,268宜蘭縣五結鄉     
【停水區域一】南投縣草屯鎮富寮里;中正路;富春路;富春路八德巷;富春路大仁巷;富春路大勇巷;富春路大智巷;富春路四維巷;富中路;富昌路;富昌路富有巷;富昌路富裕巷;富林路一段;富頂路一段;富德街;中正路富光巷;中正路富國巷;(含巷弄),2016/06/16 13:30至2016/06/16 17:30,2016/06/16 17:30(),049-2563505,2016/6/16~2016/6/17,542南投縣草屯鎮     
【停水區域一】新北市八里區頂寮五街、頂寮二街(含周邊巷弄),2016/06/17 9:0至2016/06/21 18:0,2016/06/21 18:0(每日上午9點至下午6點),22821817,2016/6/16~2016/6/22,249新北市八里區     
【區域1】宜蘭縣壯圍鄉中央路二段355巷2號至58號之間{雙號};中央路二段355巷5號;東港路二段2弄6號至16號之間{雙號};,2016/06/23 13:0至2016/06/23 17:0 ,2016/06/23 17:0以後,0963161996,2016/6/16~2016/6/24,263宜蘭縣壯圍鄉     
【停水區域一】台中市新社區崑山里,2016/06/16 16:0至2016/06/16 21:0,2016/06/16 21:0(),25874315,2016/6/16~2016/6/17,426台中市新社區     
【停水區域一】台中市北區漢口路四段;文心路四段;文昌東一街;文昌東二街;文昌一街;梅川西路四段;梅川東路四段;中清路一段;山西路二段;北平路二段;天津路二段;天津一街;永定一街;青島西街;青島東街;青島路一段;青島路二段 等附近,2016/06/16 15:35至2016/06/16 18:35,2016/06/16 18:35(),22442469-1910,2016/6/16~2016/6/17,404台中市北區       
,,,1910   06-2325714,2016/6/16~2016/6/18,
【停水區域一】台中市烏日區中山路1段318-332號,2016/06/16 16:40至2016/06/16 22:40,2016/06/16 22:40(),04-23381614,2016/6/16~2016/6/17,414台中市烏日區     
【停水區域一】雲林縣麥寮鄉麥豐村;興化寮;霄仁;瓦村;興華村;瓦窯;自由路,2016/06/20 8:0至2016/06/21 18:0,2016/06/21 18:0(每日上午8點至下午6點),05-6982250,2016/6/16~2016/6/22,638雲林縣麥寮鄉     
【停水區域一】基隆市中山區中山三路3巷等高地一帶,2016/06/16 17:0至2016/06/17 10:0,2016/06/17 10:0(),(02)2423-4195、1910(免付費電話),2016/6/16~2016/6/18,203基隆市中山區     
【停水區域一】嘉義縣義竹鄉官和村;官順村;新店村;新富村;西過村;東過村;北華村;平溪村;頭竹村;北港子;牛稠底;竿子寮;康榔港;過路子;頭竹圍,2016/06/16 16:30至2016/06/16 20:0,2016/06/16 20:0(),05-3412045,2016/6/16~2016/6/17,624嘉義縣義竹鄉     
【停水區域一】彰化縣溪湖鎮光華里,2016/06/21 9:0至2016/06/27 18:0,2016/06/27 18:0(每日上午9點至下午6點),04-8851778,2016/6/16~2016/6/28,514彰化縣溪湖鎮     
【停水區域一】宜蘭縣冬山鄉義成路二段283號至387號單號側,2016/06/17 13:0至2016/06/17 17:0,2016/06/17 17:0(),0953776969,2016/6/16~2016/6/18,269宜蘭縣冬山鄉     
【區域1】南投縣名間鄉松柏街,2016/06/16 20:30至2016/06/17 12:0 ,2016/06/17 12:0以後,,2016/6/16~2016/6/18,551南投縣名間鄉     
【停水區域一】高雄市三民區中華二路與249巷子及十全二路一帶,2016/06/17 14:0至2016/06/17 17:0,2016/06/17 17:0(),07-3312292-237,2016/6/17~2016/6/18,807高雄市三民區     
【停水區域一】高雄市鼓山區青海路與美術東二路一帶,2016/06/18 14:0至2016/06/18 17:0,2016/06/18 17:0(),07-3312292-237,2016/6/17~2016/6/19,804高雄市鼓山區     
【停水區域一】高雄市鼓山區青海路與美術東二路一帶,2016/06/19 14:0至2016/06/19 17:0,2016/06/19 17:0(),07-3312292-237,2016/6/17~2016/6/20,804高雄市鼓山區     
【停水區域一】宜蘭縣羅東鎮羅東鎮新興街53號至14號，新興街47巷3號至7號，文化街32巷22號至30-2號附近用戶，共計約70戶,2016/06/17 13:0至2016/06/17 17:0,2016/06/17 17:0(),9589176,2016/6/17~2016/6/18,265宜蘭縣羅東鎮     
【停水區域一】南投縣南投市祖祠路77巷全部;興和巷(部分),2016/06/17 8:0至2016/06/17 12:0,2016/06/17 12:0(),0492222635,2016/6/17~2016/6/18,540南投縣南投市     
【停水區域一】南投縣名間鄉新民巷;外埔巷(全部包含巷弄),2016/06/17 12:0至2016/06/17 16:0,2016/06/17 16:0(),0492222635,2016/6/17~2016/6/18,551南投縣名間鄉     
【停水區域一】南投縣名間鄉瓦厝巷(包含巷弄);大岩巷(局部);,2016/06/17 13:0至2016/06/17 17:0,2016/06/17 17:0(),0492222635,2016/6/17~2016/6/18,551南投縣名間鄉     
【停水區域一】台中市東勢區慶福里,2016/06/17 8:10至2016/06/17 16:0,2016/06/17 16:0(),25874315,2016/6/17~2016/6/18,423台中市東勢區     
【停水區域一】高雄市鳳山區自強一路、漁村街、福安二街等附近一帶,2016/06/17 9:0至2016/06/17 18:0,2016/06/17 18:0(),7883714,2016/6/17~2016/6/18,830高雄市鳳山區     
【停水區域一】高雄市大寮區內厝路、山頂路、新富街、青峰街、新強街、山頂路等附近一帶,2016/06/17 9:0至2016/06/17 18:0,2016/06/17 18:0(),7883714,2016/6/17~2016/6/18,831高雄市大寮區     
【停水區域一】彰化縣鹿港鎮山崙里;洋厝里;草中里;頂番里;頭崙里，及部分鎮內彰濱支援區域，請民眾提早蓄水，待供水恢復後再啟動加壓設備，不便之處，多加體諒。,2016/06/17 9:0至2016/06/17 19:0,2016/06/17 19:0(),04-7772127、04-7772609,2016/6/17~2016/6/18,505彰化縣鹿港鎮     
【區域1】宜蘭縣員山鄉尚好路51巷,2016/06/17 13:0至2016/06/17 17:0【每日下午1點至下午5點】,2016/06/17 17:0以後,,2016/6/17~2016/6/18,264宜蘭縣員山鄉     
【停水區域一】花蓮縣秀林鄉富世村高地區用戶,2016/06/16 15:0至2016/06/16 18:0,2016/06/16 18:0(),(03)8325304,2016/6/17~2016/6/17,972花蓮縣秀林鄉     
【區域1】宜蘭縣員山鄉尚好路51巷,2016/06/17 13:0至2016/06/17 17:0【每日下午1點至下午5點】,2016/06/17 17:0以後,,2016/6/17~2016/6/18,264宜蘭縣員山鄉     
【區域1】宜蘭縣員山鄉尚好路51巷,2016/06/17 13:0至2016/06/17 17:0【每日下午1點至下午5點】,2016/06/17 17:0以後,,2016/6/17~2016/6/18,264宜蘭縣員山鄉     
【區域1】宜蘭縣員山鄉尚好路51巷,2016/06/17 13:0至2016/06/17 17:0【每日下午1點至下午5點】,2016/06/17 17:0以後,,2016/6/17~2016/6/18,264宜蘭縣員山鄉     
【區域1】宜蘭縣員山鄉尚好路51巷,2016/06/17 13:0至2016/06/17 17:0【每日下午1點至下午5點】,2016/06/17 17:0以後,,2016/6/17~2016/6/18,264宜蘭縣員山鄉     
【停水區域一】南投縣南投市八德路;鳳鳴路;八卦路,2016/06/17 8:30至2016/06/17 11:30,2016/06/17 11:30(),2222635,2016/6/17~2016/6/18,540南投縣南投市     
