停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】嘉義縣水上鄉嘉義縣水上鄉大堀村三聚落(大堀尾、頂過溝及江竹子腳)等。,2015/12/01 8:0至2015/12/31 18:0,2015/12/31 18:0以後,工務課-孫嘉福0972521066，承商-新榮工程行-工地負責人：毛淑茹0937573811或0927309896,2015/12/10~2016/1/1,608嘉義縣水上鄉     
【區域1】高雄市大寮區大寮區鳳林四路南側沿線(水源路口往鳳山方向約1500公尺靠近鳳東路口)(12/12~12/31);鳳林四路北側(自由路口到中正路口)與平等路、自由路巷弄(12/11當日),2015/12/11 9:0至2015/12/31 18:0【每日上午9點至下午6點】,2015/12/31 18:0以後,077883714,2015/12/10~2016/1/1,831高雄市大寮區     
【停水區域一】南投縣南投市軍功里;軍功路(含巷弄);下雨天不施工順延,2015/12/21 8:30至2016/01/20 18:0,2016/01/20 18:0以後,049-2563505,2015/12/16~2016/1/21,540南投縣南投市     
【停水區域一】台中市霧峰區峰谷路352號至459號,2015/12/17 9:10至2015/12/30 18:0,2015/12/30 18:0以後,23393138,2015/12/17~2015/12/31,413台中市霧峰區     
【停水區域一】高雄市內門區石坑里,2015/12/22 8:45至2015/12/31 18:0,2015/12/31 18:0以後,06-2138101,2015/12/22~2016/1/1,845高雄市內門區     
【停水區域一】嘉義縣水上鄉嘉義縣水上鄉民生村忠孝街、立業街、成功街、自強街等全部巷弄,2015/12/26 8:0至2016/01/15 18:0,2016/01/15 18:0以後,2252670*310,2015/12/22~2016/1/16,608嘉義縣水上鄉     
【停水區域一】南投縣仁愛鄉大同村,2015/12/23 21:0至2016/01/30 8:0,2016/01/30 8:0以後,049-2915176,2015/12/23~2016/1/31,546南投縣仁愛鄉     
【停水區域一】台中市豐原區文賢街;文昌街,2015/12/24 8:0至2016/01/06 17:0,2016/01/06 17:0以後,豐原服務所25269895豐原給水廠25722643,2015/12/24~2016/1/7,420台中市豐原區     
【停水區域一】台南市後壁區菁豐里;崁頂里,2015/12/28 8:0至2015/12/31 17:30,2015/12/31 17:30以後,06-6852135,2015/12/24~2016/1/1,731台南市後壁區     
【區域1】台南市東區東門路二段369~411號、東門路二段474~476及東門路三段2號等全部,2015/12/28 8:0至2015/12/31 18:0【2015/12/28至2015/12/31每日8:00~18:00】,每日18:00恢復供水,1910（免付費電話）或06-2138101-304林幸輝先生,2015/12/25~2016/1/1,701台南市東區       
【停水區域一】台中市大里區新仁里;立仁里;東昇里;內新里;好來五街;好來三街;好來二街;好來一街;好來七街;好來六街;台中市太平區太平里;建國里;精美路;精美一街;新仁路一段;永豐北路;永豐路;永平路三段;永平路二段;永成北路;永安街;太平路,2015/11/16 8:0至2015/12/31 17:30,2015/12/31 17:30以後,04-22442469,2015/12/25~2016/1/1,412台中市大里區     411台中市太平區     
【停水區域一】高雄市大寮區過溪里,2015/12/28 8:0至2016/01/10 18:0,2016/01/10 18:0以後,(07)7424163,2015/12/25~2016/1/11,831高雄市大寮區     
【停水區域一】彰化縣秀水鄉金興村、陜西村等一帶;彰化縣花壇鄉花壇村一帶,2015/12/28 8:0至2016/01/11 18:0,2016/01/11 18:0以後,監工人員-蘇健源04-7245031*302、承包商-裕緯營造工程有限公司-林美秀04-8911223,2015/12/25~2016/1/12,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】彰化縣竹塘鄉新慶村一帶,2015/12/25 11:0至2016/01/08 18:0,2016/01/08 18:0以後,承包商-天佑營造有限公司05-5849193、監工人員-蘇健源04-7245031*302,2015/12/25~2016/1/9,525彰化縣竹塘鄉     
【停水區域一】新北市土城區金城路3段249號之後含巷弄,2015/12/30 9:0至2015/12/30 17:0,2015/12/30 17:0以後,02-22655172,2015/12/25~2015/12/31,236新北市土城區     
【停水區域一】雲林縣褒忠鄉中民村;馬鳴村;新湖村;有才村;中民路;泰安;泰安路;馬鳴;勝平;新湖;新湖路;鎮安路,2015/12/14 8:0至2015/12/31 18:0,2015/12/31 18:0以後,05-6622545,2015/12/26~2016/1/1,634雲林縣褒忠鄉     
【停水區域一】雲林縣虎尾鎮新興里;中山里,2015/12/29 8:0至2016/01/28 18:30,2016/01/28 18:30以後,056322047,2015/12/28~2016/1/29,632雲林縣虎尾鎮     
【區域1】台東縣東河鄉都蘭,2015/12/28 9:0至2015/12/31 17:0【每日上午9點至下午5點】,2015/12/31 17:0以後,,2015/12/28~2016/1/1,959台東縣東河鄉     
【區域1】高雄市林園區林園區中汕里、北汕里、西汕里、東汕里水壓降低或無水,2015/12/30 9:0至2015/12/30 18:0【每日上午9點至下午6點】,2015/12/30 18:0以後,07-7883714,2015/12/28~2015/12/31,832高雄市林園區     
【停水區域一】雲林縣大埤鄉三結村,2015/12/30 8:0至2015/12/30 12:0,2015/12/30 12:0以後,5972682,2015/12/28~2015/12/31,631雲林縣大埤鄉     
【停水區域一】台南市東區1.崇善路151~191號(單號側)  2.崇學路193號   3.崇學路203巷25號   4.崇學路221巷42號    5.崇學路239巷37號及40號;6.崇學路261巷41號   7.德光街35~45號(單號側),2015/12/30 8:0至2015/12/30 18:0,2015/12/30 18:0以後,06-3036097,2015/12/28~2015/12/31,701台南市東區       
【停水區域一】台中市霧峰區豐正路93號至102號及豐正路568巷內全部,2015/12/30 9:0至2016/01/15 18:0,2016/01/15 18:0以後,23393138,2015/12/29~2016/1/16,413台中市霧峰區     
【停水區域一】花蓮縣花蓮市建林街73號至113號之間{單號};建林街273巷2弄97號至101號之間{單號},2015/12/30 8:0至2015/12/30 18:0,2015/12/30 18:0以後,8325304,2015/12/29~2015/12/31,970花蓮縣花蓮市     
【區域1】宜蘭縣宜蘭市健康路二段67號至133號,2016/01/04 13:00至2016/01/04 17:00【下午13點至下午17點】,2016/01/04 17:00以後,03-935-6107,2015/12/29~2016/1/5,260宜蘭縣宜蘭市     
【停水區域一】彰化縣埤頭鄉埤頭鄉全部,2015/12/28 8:0至2016/01/12 18:0,2016/01/12 18:0以後,04-8882073     0912975533,2015/12/29~2016/1/13,523彰化縣埤頭鄉     
【停水區域一】宜蘭縣冬山鄉冬山鄉義成路二段378巷1號~53號附近用戶，共計約55戶,2015/12/31 13:0至2015/12/31 17:0,2015/12/31 17:0以後,（03）9589176,2015/12/29~2016/1/1,269宜蘭縣冬山鄉     
【停水區域一】台南市北區(成德里及成功里) 育德一路以東 、 西門路四段以西 、 中華北路以南  、 文成三街以北,2015/12/30 9:0至2015/12/31 18:0,2015/12/31 18:0以後,06-2138101工務課  1910,2015/12/29~2016/1/1,704台南市北區       
【停水區域一】桃園市中壢區月眉路一~三段 月桃路(聖德路~月眉路) 月眉里,2015/12/30 10:0至2015/12/30 15:0,2015/12/30 15:0以後,4251506,2015/12/29~2015/12/31,320桃園市中壢區     
【停水區域一】桃園市大園區溪海里，聖德北路，華興路;和平里,2015/12/30 9:0至2015/12/30 16:0,2015/12/30 16:0以後,03-3862156,2015/12/29~2015/12/31,337桃園市大園區     
【停水區域一】台中市大雅區中山北路與中清路三段口至中山北路與永和路口,2015/12/30 9:0至2015/12/30 17:0,2015/12/30 17:0以後,25661234,2015/12/29~2015/12/31,428台中市大雅區     
【停水區域一】桃園市中壢區中北路二段46巷及其1弄3弄、中北路二段76巷、龍岡路159巷,2015/12/30 8:0至2016/01/08 17:0,2016/01/08 17:0以後,03-4251506,2015/12/29~2016/1/9,320桃園市中壢區     
,,,049-2915176,2015/12/29~2015/12/31,
【停水區域一】台南市南化區小崙里;西埔里,2015/12/30 8:0至2015/12/30 17:0,2015/12/30 17:0以後,06-5742323,2015/12/29~2015/12/31,716台南市南化區     
【停水區域一】台中市西屯區福林路、福康路、福科路、福元街、福裕路、世斌一巷、臺灣大道四段、福安東街、福順路、永福路、西屯路、環中路等附近(福雅里、福安里),2015/12/30 8:30至2015/12/30 16:0,2015/12/30 16:0以後,22210169,2015/12/29~2015/12/31,407台中市西屯區     
【停水區域一】桃園市蘆竹區坑子里(貓尾崎;臥龍崗;赤塗嶇;八德一路;八德二路);新北市五股區登林路(福德里)部份;外寮路(德音里)部份;新北市林口區全部村里;新北市泰山區大科路(大科里)部份;橫窠雅路(黎明里)部份;,2015/12/30 0:0至2015/12/30 16:0,2015/12/30 16:0以後,26031880;1910,2015/12/29~2015/12/31,338桃園市蘆竹區     248新北市五股區     244新北市林口區     243新北市泰山區     
【停水區域一】台南市玉井區玉井里河埔部落全部,2015/12/30 8:0至2015/12/30 11:0,2015/12/30 11:0以後,06-5742323,2015/12/29~2015/12/31,714台南市玉井區     
【停水區域一】台南市玉井區民族路247巷及251巷內全部},2015/12/30 11:0至2015/12/30 16:0,2015/12/30 16:0以後,06-5742323,2015/12/29~2015/12/31,714台南市玉井區     
【停水區域一】桃園市蘆竹區坑子里(貓尾崎;臥龍崗;赤塗嶇;八德一路;八德二路);新北市五股區登林路(福德里)部份;外寮路(德音里)部份;新北市林口區全部村里;新北市泰山區大科路(大科里)部份;橫窠雅路(黎明里)部份;,2015/12/30 0:0至2015/12/30 16:0,2015/12/30 16:0以後,1910;26031880,2015/12/29~2015/12/31,338桃園市蘆竹區     248新北市五股區     244新北市林口區     243新北市泰山區     
【停水區域一】苗栗縣竹南鎮苗栗縣竹南鎮崎頂里.公義里.山佳里.大埔里.大厝里.開元里.中港里.正南里.竹南里.中美里.中英里.營盤里.竹興里.照南里.聖福里.佳興里.中華里.龍山里.天文里.龍鳳里.,2015/12/29 21:30至2015/12/30 8:0,2015/12/30 8:0以後,037-669621,2015/12/29~2015/12/31,350苗栗縣竹南鎮     
【停水區域一】桃園市中壢區大德街、振興里(部份);桃園市平鎮區金陵路二~三段、關爺東(西、南、北)路、正義路、大仁街、大智街、興埔路、德育路二段、北興里、北貴里、北富里、新貴里等區域,2015/12/29 21:0至2015/12/30 3:0,2015/12/30 3:0以後,03-4251506,2015/12/29~2015/12/31,320桃園市中壢區     324桃園市平鎮區     
【停水區域一】台東縣台東市正氣北路;綏遠路一段;永樂里等全部,2015/12/30 8:10至2015/12/30 12:0,2015/12/30 12:0以後,0978-315059 鄭必忠,2015/12/30~2015/12/31,950台東縣台東市     
【停水區域一】苗栗縣竹南鎮公義.大埔.崎頂里等,2015/12/30 8:0至2015/12/30 10:0,2015/12/30 10:0以後,623500,2015/12/30~2015/12/31,350苗栗縣竹南鎮     
【停水區域一】桃園市龜山區大華里;文化里;樂善里;公西里;大湖里;大坑里;楓樹里;舊路里.龜山里,2015/12/30 0:0至2015/12/30 16:0,2015/12/30 16:0以後,(03)3625021 大湳廠 (03)3294999龜山所,2015/12/30~2015/12/31,333桃園市龜山區     
【停水區域一】南投縣竹山鎮中央里;社寮里;富州里,2015/12/30 8:30至2015/12/30 17:30,2015/12/30 17:30以後,0492762076,2015/12/30~2015/12/31,557南投縣竹山鎮     
【停水區域一】新北市五股區五股成泰路一、二段、工商路、中興路三段、四段、五福路、水碓路、水碓一路、二路、三路、五路、六路、七路、九路、民義路一段、二段、自強路、明德路、御史路、登林路、新五路一段、蓬萊路、壟鉤路。;(五龍里、貿商里、成泰里、民義里、五福里、五股里、六福里、德音里、陸一里、?泰里、福德里、水碓里);新北市泰山區(黎明里、山腳里、福泰里、福興里、楓樹里、同榮里、同興里、全興里、義學里、義仁里、明志里、泰友里、新明里、貴子里、貴賢里、貴和里),2015/12/30 11:0至2015/12/30 17:0,2015/12/30 17:0以後,29097480,2015/12/30~2015/12/31,248新北市五股區     243新北市泰山區     
【停水區域一】桃園市大溪區內柵路ㄧ段、二段及安和路及巷內弄全停,2015/12/30 9:0至2015/12/30 16:0,2015/12/30 16:0以後,03-4712002,2015/12/30~2015/12/31,335桃園市大溪區     
【停水區域一】台南市北門區海埔;蚵寮,2015/12/30 9:0至2015/12/30 16:0,2015/12/30 16:0以後,7222477,2015/12/30~2015/12/31,727台南市北門區     
【停水區域一】南投縣竹山鎮中央里;社寮里;富州里,2015/12/30 8:30至2015/12/30 17:30,2015/12/30 17:30以後,0492762076,2015/12/30~2015/12/31,557南投縣竹山鎮     
【停水區域一】台中市西屯區福科路、福林路附近一帶,2015/12/30 9:0至2015/12/30 11:0,2015/12/30 11:0以後,1910.22442469,2015/12/30~2015/12/31,407台中市西屯區     
,,,049-2915176,2015/12/30~2015/12/31,
【區域1】新北市瑞芳區明燈路一段及侯硐全部,2015/12/30 9:10至2015/12/30 13:0 ,2015/12/30 13:0以後,02-24972006*31,2015/12/30~2015/12/31,224新北市瑞芳區     
【停水區域一】南投縣埔里鎮合成里,2015/12/30 9:0至2015/12/30 12:0,2015/12/30 12:0以後,049-2915176,2015/12/30~2015/12/31,545南投縣埔里鎮     
【停水區域一】苗栗縣銅鑼鄉銅鑼村;永樂路,2015/12/30 9:29至2015/12/30 12:0,2015/12/30 12:0以後,037-986206  037-986218,2015/12/30~2015/12/31,366苗栗縣銅鑼鄉     
【停水區域一】高雄市小港區大平路.大鵬路.永和街9之2號前附近一帶,2015/12/30 9:30至2015/12/30 13:30,2015/12/30 13:30以後,07-7321319,2015/12/30~2015/12/31,812高雄市小港區     
【停水區域一】苗栗縣苗栗市北苗里，建功里，玉清里,2015/12/30 10:0至2015/12/30 13:0,2015/12/30 13:0以後,037320334,2015/12/30~2015/12/31,360苗栗縣苗栗市     
【停水區域一】嘉義縣朴子市南勢竹;牛挑灣,2015/12/30 10:0至2015/12/30 12:0,2015/12/30 12:0以後,053792117,2015/12/30~2015/12/31,613嘉義縣朴子市     
【停水區域一】台南市安平區世平一街;世平二街;世平三街;世平五街;世平四街;世平路;州平一街;州平二街;安北路;州平三街,2015/12/30 10:0至2015/12/30 17:0,2015/12/30 17:0以後,1910、2370021、3036097,2015/12/30~2015/12/31,708台南市安平區     
【停水區域一】屏東縣高樹鄉南昌路;興中路,2015/12/30 10:25至2015/12/30 12:0,2015/12/30 12:0以後,087963973,2015/12/30~2015/12/31,906屏東縣高樹鄉     
【停水區域一】台中市西屯區中科路;廣福路;西林巷等附近一帶,2015/12/30 10:20至2015/12/30 14:20,2015/12/30 14:20以後,04-22442469.1910,2015/12/30~2015/12/31,407台中市西屯區     
【停水區域一】彰化縣二水鄉惠民路 文化一巷 光文路,2015/12/30 10:25至2015/12/30 14:30,2015/12/30 14:30以後,04-8793211  04-8793277,2015/12/30~2015/12/31,530彰化縣二水鄉     
【停水區域一】台南市北區文賢路、中華北路二段,2015/12/30 10:0至2015/12/30 17:0,2015/12/30 17:0以後,06-3036097,2015/12/30~2015/12/31,704台南市北區       
【停水區域一】台中市北屯區松竹路三段全部;后庄路全部;四平路全部;崇德路三段全部;昌平路二段全部;梅川東路五段全部;崇德八路一段全部;崇德九路全部;崇德十路全部;山西路三段全部;山西中街全部;山西南一街全部;山西南二街全部;松竹北二街全部;文昌東四巷全部;水湳路全部;同平巷全部;松竹北一街全部 等附近一帶,2015/12/30 10:0至2015/12/30 18:0,2015/12/30 18:0以後,22442469.1910,2015/12/30~2015/12/31,406台中市北屯區     
【停水區域一】台南市北區民德路、臨安路二段、海安路三段,2015/12/30 10:30至2015/12/30 17:0,2015/12/30 17:0以後,06-3036097,2015/12/30~2015/12/31,704台南市北區       
【停水區域一】台中市北區梅川西路三段;梅川東路三段;西屯路一段全部{全部;梅川西路二段全部{全部;梅川東路二段;民權路;永達街;中達街;文化街;日盛街;日進街;日新街 等附近,2015/12/30 10:55至2015/12/30 15:55,2015/12/30 15:55以後,22442469-1910,2015/12/30~2015/12/31,404台中市北區       
【區域1】苗栗縣卓蘭鎮老庄里,2015/12/30 11:3至2015/12/30 13:0 ,2015/12/30 13:0以後,,2015/12/30~2015/12/31,369苗栗縣卓蘭鎮     
【區域1】苗栗縣卓蘭鎮老庄里,2015/12/30 11:3至2015/12/30 13:0 ,2015/12/30 13:0以後,,2015/12/30~2015/12/31,369苗栗縣卓蘭鎮     
【停水區域一】高雄市鼓山區九如四路1570巷口附近一帶,2015/12/30 11:10至2015/12/30 15:0,2015/12/30 15:0以後,07-7321319,2015/12/30~2015/12/31,804高雄市鼓山區     
【停水區域一】南投縣南投市仁愛路(含巷弄),2015/12/30 13:0至2015/12/30 17:30,2015/12/30 17:30以後,049-2563505,2015/12/30~2015/12/31,540南投縣南投市     
【停水區域一】新北市板橋區大觀路一段至二段、喬中1街至喬中3街、龍興街，以上包含巷弄全部,2015/12/30 11:0至2015/12/30 18:0,2015/12/30 18:0以後,29612196 or 0921900055,2015/12/30~2015/12/31,220新北市板橋區     
【停水區域一】台中市北屯區松竹路三段;后庄路;庄內巷;中港巷;更生巷 等附近,2015/12/30 11:25至2015/12/30 14:30,2015/12/30 14:30以後,22442469-1910,2015/12/30~2015/12/31,406台中市北屯區     
【停水區域一】台中市大甲區太白里;幸福里;西岐里;日南里;銅安里,2015/12/30 11:30至2015/12/30 16:0,2015/12/30 16:0以後,免費客服專線1910；大甲營運所04-26872777,2015/12/30~2015/12/31,437台中市大甲區     
【停水區域一】台中市西區忠明南路;五權一街;五權二街;五權三街;五權四街;五權五街;五權六街;五權七街;五權八街;五權西五街;五權西六街;五權西路一段;美村路一段;南屯路一段 等附近,2015/12/30 13:0至2015/12/30 17:0,2015/12/30 17:0以後,22442469-1910,2015/12/30~2015/12/31,403台中市西區       
【停水區域一】新北市板橋區大觀路一段至二段、僑中1街至僑中3街、龍興街，以上包含巷弄全部,2015/12/30 11:0至2015/12/30 13:0,2015/12/30 13:0以後,29612196 or 0921900055,2015/12/30~2015/12/31,220新北市板橋區     
【停水區域一】新北市三峽區介壽路三段及周邊道路,2016/01/04 9:0至2016/01/07 16:0,2016/01/07 16:0以後,02-26792224,2015/12/30~2016/1/8,237新北市三峽區     
【停水區域一】嘉義市東區南興路;宣信街;芳安路;芳德街,2015/12/30 12:0至2015/12/30 15:0,2015/12/30 15:0以後,0978060560,2015/12/30~2015/12/31,600嘉義市東區       
【區域1】台南市西港區西港區竹林里汾陽殿以西一帶16號~22號88.89號89-1至89-8號.93-2.93-3.93-9號,2015/12/30 13:0至2015/12/30 17:0 ,2015/12/30 17:0以後,7222477#29(姜孟宏),2015/12/30~2015/12/31,723台南市西港區     
【停水區域一】台南市仁德區保安路一段全部(含巷弄),2015/12/30 12:0至2015/12/30 15:0,2015/12/30 15:0以後,06-2303756,2015/12/30~2015/12/31,717台南市仁德區     
【區域1】台南市將軍區將軍區忠興里將軍區農會以東一帶：180-37至180-41號.189號.204至204-3號.207.208.210.211.212.212-1號.213-1至213-10號,2015/12/30 13:0至2015/12/30 17:0 ,2015/12/30 17:0以後,7222477#29(姜孟宏),2015/12/30~2015/12/31,725台南市將軍區     
【停水區域一】新北市瑞芳區明燈路一段;岳王路;逢甲路;瑞芳街;五號路;永龍新村;石尾路;石崁巷;石埤巷;佛堂巷;汽車路;明里路;金光路;長仁路;南雅路;建基新村;建基路一段;建基路一段弘祥新村;建基路二段;洞頂路;祈堂路;海濱路;烏勢巷;基山街;崙頂路;深澳路;街頂巷;新山路;瑞濱路;瑞濱路阿美家園;輕便路;鼻頭路;豎崎路;濱二路;籠山路;山尖路;市下巷,2015/12/30 12:25至2015/12/30 17:20,2015/12/30 17:20以後,02-24972411、24972006,2015/12/30~2015/12/31,224新北市瑞芳區     
【停水區域一】南投縣水里鄉水里一路全部,2015/12/30 13:30至2015/12/30 17:30,2015/12/30 17:30以後,0492762076,2015/12/30~2015/12/31,553南投縣水里鄉     
【停水區域一】台南市歸仁區中山路一段全部(含巷弄),2015/12/30 14:0至2015/12/30 17:0,2015/12/30 17:0以後,06-2303756,2015/12/30~2015/12/31,711台南市歸仁區     
【停水區域一】嘉義縣中埔鄉金蘭村;裕民村;義仁村,2015/12/14 8:0至2016/03/15 19:0,2016/03/15 19:0以後,05-2611075,2015/12/30~2016/3/16,606嘉義縣中埔鄉     
【停水區域一】雲林縣虎尾鎮平和里,2015/12/30 13:30至2015/12/30 17:30,2015/12/30 17:30以後,056322047,2015/12/30~2015/12/31,632雲林縣虎尾鎮     
【區域1】台中市梧棲區中央路一段;立德街;文華街;文雅街;文心街;文昌路,2015/12/30 14:30至2015/12/30 17:30 ,2015/12/30 17:30以後,04-26222614,2015/12/30~2015/12/31,435台中市梧棲區     
【區域3】台中市梧棲區中央路一段;立德街;文華街;文雅街;文心街;文昌路,2015/12/30 14:30至2015/12/30 17:30 ,2015/12/30 17:30以後,04-26222614,2015/12/30~2015/12/31,435台中市梧棲區     
【停水區域一】台中市烏日區高鐵路1段.三和路.環河路5段.三榮七路;三榮八路;};三榮三路;三榮五路;,2015/12/30 13:30至2015/12/30 20:30,2015/12/30 20:30以後,04-23381614,2015/12/30~2015/12/31,414台中市烏日區     
【停水區域一】桃園市蘆竹區南崁路二段(沿線)、南工路一段(沿線),2015/12/30 9:0至2015/12/30 17:0,2015/12/30 17:0以後,03-3346127,2015/12/30~2015/12/31,338桃園市蘆竹區     
【停水區域一】桃園市蘆竹區富國路一段沿線,2015/12/30 14:30至2015/12/30 15:30,2015/12/30 15:30以後,03-3346127,2015/12/30~2015/12/31,338桃園市蘆竹區     
【停水區域一】台中市大肚區頂街里大明一街34、40巷及附近住戶。,2015/12/30 14:30至2015/12/30 17:30,2015/12/30 17:30以後,04-26312127,2015/12/30~2015/12/31,432台中市大肚區     
【停水區域一】彰化縣伸港鄉曾家村;曾家路,2015/12/29 8:0至2016/01/08 17:0,2016/01/08 17:0以後,04-7353883,2015/12/30~2016/1/9,509彰化縣伸港鄉     
【停水區域一】台南市柳營區五軍營,2015/12/30 14:50至2015/12/30 18:0,2015/12/30 18:0以後,066322240,2015/12/30~2015/12/31,736台南市柳營區     
【停水區域一】台中市南屯區永新路全部、建興路9巷,2015/12/30 15:0至2015/12/30 17:30,2015/12/30 17:30以後,22210169,2015/12/30~2015/12/31,408台中市南屯區     
【停水區域一】苗栗縣竹南鎮竹南.正南.大厝里等 及 營盤里大業.文心.文祥.文.林文化.文昌街等,2015/12/30 13:30至2015/12/30 16:30,2015/12/30 16:30以後,623500,2015/12/30~2015/12/31,350苗栗縣竹南鎮     
【停水區域一】台中市大里區立仁路;立新街;合信街;合作街;好來三街;好來五街;好來六街;好來一街;好來二街;好來七街;華城街;新仁一街;新仁七街;新仁二街;新仁三街;新仁五街;新仁六街;新仁四街;新仁路一段;新仁路二段;立新二街;立新一街;立元路;立仁一路;立仁二路;立仁三路等附近一帶;台中市太平區永豐路;新仁路一段等附近一帶,2015/12/30 15:0至2015/12/30 20:0,2015/12/30 20:0以後,04-22442469.1910,2015/12/30~2015/12/31,412台中市大里區     411台中市太平區     
【停水區域一】新北市五股區登林路(福德里)部份、外寮路(德音里)部份、;新北市林口區林口區全區;桃園市蘆竹區坑子里八德一路、赤塗崎路;新北市泰山區大科路(大科里)部份、橫窠雅路(黎明里)部份,2015/12/30 0:0至2015/12/30 18:0,2015/12/30 18:0以後,29097480,2015/12/30~2015/12/31,248新北市五股區     244新北市林口區     243新北市泰山區     
【停水區域一】桃園市中壢區領航北路、公園路二段、文德路、民權路四段、洽溪路、文平路、高鐵南路一段等鄰近區域將有水壓降低或無水的狀況發生,2015/12/30 15:0至2015/12/30 17:0,2015/12/30 17:0以後,03-4251506,2015/12/30~2015/12/31,320桃園市中壢區     
【停水區域一】新竹縣竹北市逸境新村;尚義街;鳳岡路一段;鳳岡路二段;鳳岡路三段;鳳岡路五段;蓮花路,2015/12/30 15:0至2015/12/30 18:0,2015/12/30 18:0以後,035516814-5552501,2015/12/30~2015/12/31,302新竹縣竹北市     
【停水區域一】嘉義市東區太平里 新生路540-800號雙數號含沿線巷弄等附近一帶全部,2015/12/30 15:0至2015/12/30 18:30,2015/12/30 18:30以後,05-2779117,2015/12/30~2015/12/31,600嘉義市東區       
【停水區域一】台中市南屯區五權西路二段;大墩四街;大墩六街;大墩七街;惠德街全部{全部；惠心街;田心北三巷;萬和路二段全部向心路等附近一帶;黎明路一段(部份);黎明路二段(部份);黎明東街;惠文路;惠中路三段;田心北四巷,2015/12/14 9:0至2016/01/31 18:0,2016/01/31 18:0以後,1910、(04)22442469,2015/12/30~2016/2/1,408台中市南屯區     
