停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣埔里鎮水頭里、同聲里,2016/03/21 8:0至2016/04/21 17:30,2016/04/21 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/3/17~2016/4/22,545南投縣埔里鎮     
【停水區域一】南投縣埔里鎮清新里,2016/04/22 8:0至2016/05/22 17:30,2016/05/22 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/3/17~2016/5/23,545南投縣埔里鎮     
【停水區域一】南投縣南投市東山里東山一街全部(含巷弄),2016/03/21 8:0至2016/04/18 18:0,2016/04/18 18:0(System.Web.UI.WebControls.TextBox),0492563505,2016/3/17~2016/4/19,540南投縣南投市     
【區域1】台中市南區國光路/復興路/建國南路/文心南路/高工路/大明路/建成路/五權南路/南平路/忠明南路/復興園路/有恆街/公理街/學府路/復興園路/信義南街/永和街/仁德街/仁義街/永東街/復新街/興大路/永興街/高院路/福中街/福東街/福新街/福平街/美村路/工學路/工學北路/工學五街/工學三街/工學二街/大慶街一段/樹義二街/及附近一帶巷弄鄰近地區水壓降低。(文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南),2016/03/21 9:0至2016/04/20 18:30【上午9點至下午6點30分】,2016/04/20 18:30以後,,2016/3/21~2016/4/21,402台中市南區       
【停水區域一】台中市西屯區成都路(甘肅路一段以東、寧夏路一段以西、寧夏西二街以南、寧夏西四街以北)何福里。;何源里;何德里,2016/03/21 9:0至2016/04/20 18:30,2016/04/20 18:30(System.Web.UI.WebControls.TextBox),04-22442649,2016/3/21~2016/4/21,407台中市西屯區     
【停水區域一】台中市西屯區協和南巷;協和北巷;朝馬路;安和路;水尾巷;安和二街;安和三街;福玄路;安和東路,2016/03/21 8:30至2016/04/21 18:30,2016/04/21 18:30(System.Web.UI.WebControls.TextBox),1910；04-22442469,2016/3/21~2016/4/22,407台中市西屯區     
【停水區域一】雲林縣虎尾鎮新吉里,2016/03/24 8:0至2016/04/30 18:0,2016/04/30 18:0(System.Web.UI.WebControls.TextBox),05-6322047,2016/3/24~2016/5/1,632雲林縣虎尾鎮     
【停水區域一】台中市西區公益路(模範街-民生北路間)、向上路一段(模範街-民生北路間)、模範街(公益路-向上路一段間)、民生北路(公益路-向上路一段間)、大和街、民權路229巷等周遭巷道,2016/04/01 9:0至2016/04/30 18:30,2016/04/30 18:30(System.Web.UI.WebControls.TextBox),22442469.1910,2016/3/24~2016/5/1,403台中市西區       
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
【停水區域一】高雄市大樹區(佛光山、統嶺里、興田里、溪埔里、三和高地、姑山高地);高雄市田寮區(鹿埔里、古亭里除外);高雄市岡山區(三和里);高雄市阿蓮區(峰山里、中正路1~100號);高雄市旗山區(嶺口及溪洲地區);高雄市燕巢區全區,2016/04/22 9:0至2016/04/22 21:0,2016/4/22至2016/4/22每日下午 09:00以後,1910,2016/3/28~2016/4/23,840高雄市大樹區     823高雄市田寮區     820高雄市岡山區     822高雄市阿蓮區     842高雄市旗山區     824高雄市燕巢區     
【停水區域一】台中市西屯區成都路(重慶路以東、漢成六街、重慶路以西、文心路以南、何南東二街、漢成四街以北) (何福里)。;何源里;何德里;何仁里(文心路三段以南、漢口路二段以東、西屯路二段以東、太原路一段以北、寧夏路以西。),2016/03/30 9:0至2016/04/29 18:30,2016/04/29 18:30(System.Web.UI.WebControls.TextBox),04-22442649,2016/3/28~2016/4/30,407台中市西屯區     
【停水區域一】台中市中區中華路一段;三民路二段;民權路;台灣大道一段;柳川西路三段;柳川東路三段;民族路;中山路;仁愛街,2016/04/06 8:30至2016/04/29 17:30,2016/04/29 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/3/29~2016/4/30,400台中市中區       
,,,04-7353883,2016/3/30~2016/7/1,
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/04/07 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/3/31~2016/5/7,406台中市北屯區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/03/31 19:0至2016/04/30 23:0,2016/04/30 23:0(System.Web.UI.WebControls.TextBox),26312127,2016/3/31~2016/5/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市大里區停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;鄰近部分水壓降低，水量不足。;鄰近部分水壓降低，水量不足。,2016/04/01 8:30至2016/05/31 17:0,2016/05/31 17:0(System.Web.UI.WebControls.TextBox),04-22442469,2016/4/1~2016/6/1,412台中市大里區     
【停水區域一】屏東縣新園鄉港西村,2016/04/07 8:0至2016/04/30 19:0,2016/04/30 19:0(System.Web.UI.WebControls.TextBox),08-8325550,2016/4/7~2016/5/1,932屏東縣新園鄉     
【區域1】台南市安南區海佃路1段3、7、9號;海佃路1段95巷1、7、9號(;海佃路1段95巷15~60號(含單雙號側);府安路6段7、22、37、62、86、94巷全;府安路6段27巷全(含58、40、22、69弄);府安路6段45巷全(含71、57、43、29、15弄);府安路6段71巷全(含9弄);府安路6段103巷3、13、29、41、55、63、75、87、99、111弄;國安街155巷47~88號(含單雙號側) ;國安街155巷48、62、76、90、45、59、73弄;府安路6段1~102號(宜居路至海佃路口),2016/04/08 8:0至2016/04/15 18:0【每日上午8點至下午6點】,2016/04/15 18:0以後,郭小姐0989057834,2016/4/7~2016/4/16,709台南市安南區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/04/06 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/4/9~2016/5/7,406台中市北屯區     
【停水區域一】桃園市八德區瑞德里全部、中山一路。(水壓降低：八德區瑞祥里。);桃園市大溪區全部;桃園市平鎮區金陵路五~七段、東龍街、洪圳路、金雞湖路、金龍路、東豐路、福龍路一~二段、太平東(西)路、快速路一段、東光路、星友街、龍祥路、廟前路、平東路659與679巷、新安里、東勢里。;桃園市龍潭區全部。,2016/04/14 8:0至2016/04/14 20:0,2016/04/14 20:0(System.Web.UI.WebControls.TextBox),免付費服務電話：1910     大溪服務所:03-4711836    中壢服務所:03-4251506     桃園服務所:03-3346128,2016/4/11~2016/4/15,334桃園市八德區     335桃園市大溪區     324桃園市平鎮區     325桃園市龍潭區     
【停水區域一】桃園市八德區豐德街;桃園市大溪區全部村里;桃園市龍潭區全部村里,2016/04/14 8:0至2016/04/14 20:0,2016/04/14 20:0(System.Web.UI.WebControls.TextBox),03-4712002,2016/4/11~2016/4/15,334桃園市八德區     335桃園市大溪區     325桃園市龍潭區     
【停水區域一】台南市新營區民治路陸橋旁,2016/04/13 8:0至2016/04/16 18:0,2016/04/16 18:0(System.Web.UI.WebControls.TextBox),06-6322191-37,2016/4/11~2016/4/17,730台南市新營區     
,,,04-26312127,2016/4/11~2016/5/1,
【停水區域一】台中市霧峰區象鼻路,2016/04/15 8:0至2016/04/15 17:0,2016/4/15至2016/4/15每日下午 05:00以後,04-23393138,2016/4/12~2016/4/16,413台中市霧峰區     
【停水區域一】桃園市中壢區龍岡路273巷、龍岡路一段98巷、華岡街、東林街、健行路等及其巷弄,2016/04/12 10:0至2016/04/16 18:0,2016/04/16 18:0(System.Web.UI.WebControls.TextBox),03-4251506,2016/4/12~2016/4/17,320桃園市中壢區     
【停水區域一】台南市東山區林安里東原里嶺南里南勢里青山里高原里(其它地區水壓降低),2016/04/14 8:0至2016/04/14 17:0,2016/04/14 17:0(System.Web.UI.WebControls.TextBox),06-6852135,2016/4/12~2016/4/15,733台南市東山區     
【區域1】宜蘭縣宜蘭市舊城北路128至192號(雙號側);舊城西路29至123號(單號);舊城西路125巷,2016/04/14 13:0至2016/04/14 17:0 ,2016/04/14 17:0以後,9323255,2016/4/12~2016/4/15,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市舊城北路128至192號(雙號側);舊城西路29至123號(單號);舊城西路125巷,2016/04/14 13:0至2016/04/14 17:0 ,2016/04/14 17:0以後,9323255,2016/4/12~2016/4/15,260宜蘭縣宜蘭市     
【停水區域一】桃園市楊梅區瑞坪里梅獅路2段、蘋果路。,2016/04/16 9:0至2016/04/16 15:0,2016/04/16 15:0(System.Web.UI.WebControls.TextBox),免付費服務電話：1910  楊梅服務所:03-4789261,2016/4/12~2016/4/17,326桃園市楊梅區     
【停水區域一】台中市霧峰區霧峰區吉峰里 錦州路以東、民生路以西北、峰堤路以南等,2016/04/20 9:0至2016/04/20 16:0,2016/4/20至2016/4/20每日下午 04:00以後,04-23393138,2016/4/12~2016/4/21,413台中市霧峰區     
【停水區域一】台中市霧峰區霧峰區吉峰里 中正路以東、民生路以西、峰堤路以南、錦州路以北等,2016/04/20 13:0至2016/04/20 16:0,2016/4/20至2016/4/20每日下午 04:00以後,04-23393138,2016/4/12~2016/4/21,413台中市霧峰區     
【停水區域一】台南市白河區甘宅里草店里內角里汴頭里昇安里崎內里竹門里河東里虎山里、大林里、六溪里、仙草里、關嶺里(其它地區水壓降低),2016/04/14 8:0至2016/04/14 17:0,2016/04/14 17:0(System.Web.UI.WebControls.TextBox),06-6852135,2016/4/13~2016/4/15,732台南市白河區     
【停水區域一】南投縣埔里鎮清新里,2016/04/13 8:0至2016/05/13 17:30,2016/05/13 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/13~2016/5/14,545南投縣埔里鎮     
【停水區域一】台中市西屯區惠中路一段、市政北一路、文心路二段、市政路、惠文路等包含附近各巷弄(惠來里)。,2016/04/14 8:30至2016/04/14 16:0,2016/04/14 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/4/13~2016/4/15,407台中市西屯區     
【停水區域一】台中市烏日區東園里溪南路一段18巷.126巷.238巷.460巷.慶光路868巷,2016/04/13 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-23381614,2016/4/13~2016/5/7,414台中市烏日區     
【區域1】宜蘭縣宜蘭市中山路三段1至114號(全);116至208號(雙號側),2016/04/14 13:0至2016/04/14 17:0 ,2016/04/14 17:0以後,,2016/4/13~2016/4/15,260宜蘭縣宜蘭市     
【區域1】台南市北區1.	林森路三段77號至163號單號側,2016/04/15 8:0至2016/04/15 18:0【每日上午8點至下午6點】,2016/04/15 18:0以後,蔡先生     06-2370021#228,2016/4/13~2016/4/16,704台南市北區       
【停水區域一】基隆市中山區中山一路;中山二路;中山三路;中山四路;西定路;成功二路;新民路;新生路;光華路;太白街;健民街全部全部};通仁街;通明街;中華路;文明路;協和街含各巷、弄等一帶。;復旦路;基隆市安樂區安一路;樂一路;新西街含各巷、弄等一帶。;定國街,2016/04/13 10:0至2016/04/14 0:0,2016/04/14 0:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/4/13~2016/4/15,203基隆市中山區     204基隆市安樂區     
【停水區域一】桃園市楊梅區高上里、高山里。,2016/04/15 9:0至2016/04/20 17:0,2016/04/20 17:0每日上午9點至下午17點,免付費服務電話：1910  楊梅服務所:03-4789261,2016/4/13~2016/4/21,326桃園市楊梅區     
,,,05-6622545,2016/4/13~2016/4/17,
【區域1】高雄市旗山區中寮二路,2016/04/13 16:0至2016/04/14 12:0 ,2016/04/14 12:0以後,6613807,2016/4/13~2016/4/15,842高雄市旗山區     
【停水區域一】南投縣仁愛鄉春陽村,2016/04/13 20:0至2016/04/14 7:59,2016/4/13至2016/4/14每日上午 07:59以後,049-2915176,2016/4/13~2016/4/15,546南投縣仁愛鄉     
【停水區域一】屏東縣來義鄉古樓村中山路,2016/04/13 19:10至2016/04/14 20:0,2016/4/13至2016/4/14每日下午 08:00以後,08-8325550,2016/4/13~2016/4/15,922屏東縣來義鄉     
【停水區域一】新北市瑞芳區福住里;崇文里;基山里;頌德里;永慶里;新山里;銅山里;石山里;瓜山里;山尖路;五號路;石崁巷;石埤巷;石尾路;佛堂巷;坑尾巷;汽車路;金光路;後坑巷;祈堂路;烏勢巷;基山街;崙頂路;街頂巷;新山路;濱二路;豎崎路;輕便路,2016/04/14 8:0至2016/04/14 12:0,2016/4/14至2016/4/14每日下午 12:00以後,02-24972411、24972006,2016/4/14~2016/4/15,224新北市瑞芳區     
【停水區域一】雲林縣虎尾鎮埒內里,2016/04/14 8:0至2016/04/14 12:0,2016/4/14至2016/4/14每日下午 12:00以後,056322047,2016/4/14~2016/4/15,632雲林縣虎尾鎮     
【停水區域一】基隆市中山區中華路;光華路;通明街;復旦路,2016/04/14 8:0至2016/04/14 23:0,2016/04/14 23:0(System.Web.UI.WebControls.TextBox),24245200,2016/4/14~2016/4/15,203基隆市中山區     
【停水區域一】高雄市林園區五福路、東林東路等附近一帶及附近各巷子。,2016/04/14 11:0至2016/04/14 19:0,2016/4/14至2016/4/14每日下午 07:00以後,7883714,2016/4/14~2016/4/15,832高雄市林園區     
【停水區域一】嘉義市西區新民路30號至132號。;嘉義縣水上鄉寬士村.柳林村.柳新村.民生村全部,2016/04/13 8:0至2016/04/15 18:0,2016/04/15 18:0(System.Web.UI.WebControls.TextBox),05-2252670分機316,2016/4/14~2016/4/16,600嘉義市西區       608嘉義縣水上鄉     
【停水區域一】苗栗縣竹南鎮竹興里.中英里   復興街.竹圍街.功明街.保安林.....等,2016/04/14 9:0至2016/04/14 11:0,2016/4/14至2016/4/14每日上午 11:00以後,623500,2016/4/14~2016/4/15,350苗栗縣竹南鎮     
【停水區域一】南投縣中寮鄉義和村.永福村(永平路;永嘉新村;竹坑巷);南投市南鄉路(以上包含巷弄),2016/04/14 9:0至2016/04/14 12:0,2016/4/14至2016/4/14每日下午 12:00以後,2222635,2016/4/14~2016/4/15,541南投縣中寮鄉     
【停水區域一】高雄市楠梓區大學五街20號對面用戶新裝工程新設管線與舊有管線連接,2016/04/14 9:20至2016/04/14 12:20,2016/04/14 12:20(System.Web.UI.WebControls.TextBox),07-3513332,2016/4/14~2016/4/15,811高雄市楠梓區     
【停水區域一】宜蘭縣羅東鎮東宜二路,2016/04/14 10:0至2016/04/14 15:0,2016/04/14 15:0(System.Web.UI.WebControls.TextBox),039553098 ; 0932087863,2016/4/14~2016/4/15,265宜蘭縣羅東鎮     
【停水區域一】嘉義市東區湖內里新民路全部;嘉義縣水上鄉民生社區;寬士村;柳林村;柳鄉村;水頭村;水上村;龍德村;良都社區等水上鄉大部分村里全部,2016/04/13 23:0至2016/04/14 12:0,2016/04/14 12:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/4/14~2016/4/15,600嘉義市東區       608嘉義縣水上鄉     
【停水區域一】雲林縣虎尾鎮頂溪里,2016/04/14 9:0至2016/04/14 14:0,2016/4/14至2016/4/14每日下午 02:00以後,056322047,2016/4/14~2016/4/15,632雲林縣虎尾鎮     
【停水區域一】嘉義市東區林森東路及盧厝等ㄧ帶,2016/04/14 9:30至2016/04/14 11:0,2016/4/14至2016/4/14每日上午 11:00以後,0960223494,2016/4/14~2016/4/15,600嘉義市東區       
【停水區域一】台南市山上區山上里;明和里,2016/04/14 10:0至2016/04/14 12:0,2016/4/14至2016/4/14每日下午 12:00以後,065974290,2016/4/14~2016/4/15,743台南市山上區     
【停水區域一】嘉義市東區東川里全部(包含巷弄)附近一帶,2016/04/14 9:30至2016/04/14 12:0,2016/4/14至2016/4/14每日下午 12:00以後,05-2779117,2016/4/14~2016/4/15,600嘉義市東區       
【停水區域一】台南市鹽水區岸內里/舊岸內,2016/04/14 10:0至2016/04/14 16:0,2016/04/14 16:0(System.Web.UI.WebControls.TextBox),066322240,2016/4/14~2016/4/15,737台南市鹽水區     
【停水區域一】台中市太平區合利街一段全部;合利街10;15;33巷全部;永平路三段全部;永平路三段132巷全部 等附近一帶,2016/04/14 9:40至2016/04/14 12:40,2016/4/14至2016/4/14每日下午 12:40以後,22442469.1910,2016/4/14~2016/4/15,411台中市太平區     
【停水區域一】台南市鹽水區歡雅里/竹埔里/下林里/頂寮/下寮/倒茄苳/孫厝里/尾寮/洪厝寮,2016/04/14 10:0至2016/04/14 16:0,2016/04/14 16:0(System.Web.UI.WebControls.TextBox),066322240,2016/4/14~2016/4/15,737台南市鹽水區     
【停水區域一】台中市南區西川一路 等附近,2016/04/14 10:30至2016/04/14 14:30,2016/4/14至2016/4/14每日下午 02:30以後,22442469-1910,2016/4/14~2016/4/15,402台中市南區       
【停水區域一】嘉義縣太保市公園北街,2016/04/14 10:33至2016/04/14 12:33,2016/4/14至2016/4/14每日下午 12:33以後,053792117,2016/4/14~2016/4/15,612嘉義縣太保市     
【停水區域一】新北市三峽區中園街.大同路.民族街.民權街.清水街,2016/04/14 13:30至2016/04/14 17:30,2016/4/14至2016/4/14每日下午 05:30以後,26792527.26792224,2016/4/14~2016/4/15,237新北市三峽區     
【停水區域一】花蓮縣光復鄉西富村;東富村;北富村;光豐路,2016/04/14 11:30至2016/04/14 14:30,2016/4/14至2016/4/14每日下午 02:30以後,03-8762058,2016/4/14~2016/4/15,976花蓮縣光復鄉     
【停水區域一】台中市西屯區成都路;漢成一街;漢成二街;漢成三街;漢成四街;漢成五街;漢成街;漢口路二段;寧夏路;寧夏東一街;寧夏東二街;寧夏東三街;寧夏東四街;寧夏東五街;寧夏東六街;寧夏東七街;寧夏東八街;華美西街二段;重慶路;河南東一街;河南東二街;河南東三街;河南東四街;河南東五街;河南路一段 等附近,2016/04/14 10:57至2016/04/14 15:55,2016/4/14至2016/4/14每日下午 03:55以後,22442469-1910,2016/4/14~2016/4/15,407台中市西屯區     
【停水區域一】高雄市小港區金府路與平治街附近一帶,2016/04/14 11:15至2016/04/14 15:15,2016/4/14至2016/4/14每日下午 03:15以後,07-7321319,2016/4/14~2016/4/15,812高雄市小港區     
【停水區域一】台南市永康區南灣街99巷全部,2016/04/14 11:0至2016/04/14 17:0,2016/4/14至2016/4/14每日下午 05:00以後,06-2325714  06-2022621,2016/4/14~2016/4/15,710台南市永康區     
【區域1】高雄市旗山區中寮二路,2016/04/13 16:0至2016/04/14 15:0 ,2016/04/14 15:0以後,6613807,2016/4/14~2016/4/15,842高雄市旗山區     
【區域1】宜蘭縣宜蘭市民族路149號至161號等,2016/04/19 13:00至2016/04/19 17:00,2016/04/19 17:00以後,無,2016/4/14~2016/4/20,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市宜蘭市復興路一段91號至110號 <雙號側>復興路一段91號至131號<單號側>,2016/04/18 13:00至2016/04/18 17:00 ,2016/04/18 17:00以後,無,2016/4/14~2016/4/19,260宜蘭縣宜蘭市     
【區域1】高雄市旗山區中寮二路,2016/04/13 16:0至2016/04/14 12:30 ,2016/04/14 12:30以後,6613807,2016/4/14~2016/4/15,842高雄市旗山區     
【停水區域一】台東縣台東市中興路四段763巷;817巷;祥和路及其臨近巷道,2016/04/14 13:30至2016/04/14 17:30,2016/04/14 17:30(System.Web.UI.WebControls.TextBox),0978-315059 鄭必忠,2016/4/14~2016/4/15,950台東縣台東市     
【停水區域一】台中市太平區成功東路全部;成功東路20;27;42;70巷全部;中平路全部;中平路順昌巷全部;中平七街全部;中平九街全部 等附近一帶,2016/04/14 12:50至2016/04/14 18:0,2016/4/14至2016/4/14每日下午 06:00以後,22442469.1910,2016/4/14~2016/4/15,411台中市太平區     
【停水區域一】台中市太平區大源路全部;大源一街全部;大源二街全部;大源三街全部;大源四街全部;大源五街全部;大源六街全部;大源七街全部;大源八街全部;大源九街全部;大源十一街全部;大源十二街全部;大源十三街全部;大源十四街全部;大源十五街全部;大源十六街全部;大源十街全部;大源十七街全部;大源十八街全部;大源十九街全部;大源二十街全部;大源二十一街全部;大源二十二街全部;大源二十三街全部;大源二十四街;大源二十五街;大源二十六街;大源二十七街;大源二十八街;大源二十九街;大源三十街;大源三十一街;;大源三十三街全部 等附近一帶,2016/04/14 13:20至2016/04/14 16:0,2016/4/14至2016/4/14每日下午 04:00以後,22442469.1910,2016/4/14~2016/4/15,411台中市太平區     
【停水區域一】嘉義縣中埔鄉隆興村,2016/04/14 13:33至2016/04/14 19:0,2016/4/14至2016/4/14每日下午 07:00以後,05-2611075,2016/4/14~2016/4/15,606嘉義縣中埔鄉     
【停水區域一】台中市神岡區五權路,2016/04/14 13:30至2016/04/14 17:30,2016/04/14 17:30(System.Web.UI.WebControls.TextBox),25722643,2016/4/14~2016/4/15,429台中市神岡區     
【停水區域一】台東縣台東市鐵花路、鐵花路86巷、鐵花路87巷、鐵花路96巷、南昌街、南昌街巷道,2016/04/18 8:0至2016/04/20 18:0,2016/04/20 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0919-322763(翁一正)    監造人員電話:0932-171550(陳韋君),2016/4/14~2016/4/21,950台東縣台東市     
【停水區域一】宜蘭縣宜蘭市西門路;碧霞街;同慶街;環河路;中山路二段到三段以西;及巷弄自來水用戶.,2016/04/14 8:30至2016/04/14 18:0,2016/04/14 18:0(System.Web.UI.WebControls.TextBox),9233017,2016/4/14~2016/4/15,260宜蘭縣宜蘭市     
【停水區域一】台中市北區中清路一段;文心路四段;文昌東一街;文昌東二街;文昌東三街;永定一街;永定二街;梅川西路四段;梅川東路四段;青島西街;青島路二段;青島路三段;北平路二段;天津一街;天津路二段;漢口路四段;山西路二段;綏遠路二段 等附近,2016/04/14 13:0至2016/04/14 17:0,2016/04/14 17:0(System.Web.UI.WebControls.TextBox),22442469-1910,2016/4/14~2016/4/15,404台中市北區       
【停水區域一】基隆市仁愛區南榮路含各巷、弄等一帶。,2016/04/16 9:0至2016/04/16 15:0,2016/04/16 15:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/4/14~2016/4/17,200基隆市仁愛區     
【停水區域一】苗栗縣三灣鄉三灣.北埔.頂寮.銅鏡.內灣.大河村;苗栗縣南庄鄉獅山.南富.員林田美村,2016/04/14 14:30至2016/04/14 17:30,2016/04/14 17:30(System.Web.UI.WebControls.TextBox),623500   628000,2016/4/14~2016/4/15,352苗栗縣三灣鄉     353苗栗縣南庄鄉     
【停水區域一】苗栗縣竹南鎮新南里(東平路、永貞路二段、新南街、五谷街、勝利街、新北街、崁頂街、中央路...等);佳興里(環市路3段...等),2016/04/14 16:0至2016/04/14 18:0,2016/4/14至2016/4/14每日下午 06:00以後,623500,2016/4/14~2016/4/15,350苗栗縣竹南鎮     
【停水區域一】南投縣名間鄉赤水村;下村;竹圍村,2016/04/14 16:0至2016/04/14 18:0,2016/4/14至2016/4/14每日下午 06:00以後,2222635,2016/4/14~2016/4/15,551南投縣名間鄉     
【停水區域一】新竹市北區境福街、鐵道路三段、中正路、武陵路、東大路二段,2016/04/14 15:20至2016/04/14 20:0,2016/04/14 20:0(System.Web.UI.WebControls.TextBox),1910,2016/4/14~2016/4/15,300新竹市北區       
【停水區域一】基隆市中山區中山三路,2016/04/14 8:0至2016/04/14 21:0,2016/04/14 21:0(System.Web.UI.WebControls.TextBox),24245200,2016/4/14~2016/4/15,203基隆市中山區     
【停水區域一】高雄市小港區高坪五、六、七、八、九、十、十一路等一帶,2016/04/14 14:0至2016/04/14 20:0,2016/04/14 20:0(System.Web.UI.WebControls.TextBox),3312292轉238、239,2016/4/14~2016/4/15,812高雄市小港區     
【停水區域一】台中市北區三民路三段;一中街;太平路;雙十路二段;錦新街;錦南街;尊賢街;精武路;育才北路;育才南街;育才街 等附近,2016/04/14 14:45至2016/04/14 23:45,2016/04/14 23:45(System.Web.UI.WebControls.TextBox),22442469-1910,2016/4/14~2016/4/15,404台中市北區       
