停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市大里區立仁里;新仁里;東昇里;內新里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;永豐北路;永豐路;新仁路一段;新平路二段;精美一街;精美路,2016/01/05 8:30至2016/01/31 17:30,2016/01/31 17:30以後,04-22442469,2016/1/7~2016/2/1,412台中市大里區     411台中市太平區     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路396.375.93.66等巷{全部};芙朝路,2016/01/13 8:0至2016/01/30 17:0,2016/01/30 17:0以後,04-8882073     0912975533,2016/1/12~2016/1/31,523彰化縣埤頭鄉     
【停水區域一】台南市官田區隆田里{全部無水};隆本里{全部無水};中山路一段{全部無水};三民路{全部無水};春節期間105年2月1日~2月14日禁挖正常供水;於105年2月15日進場開挖每日上午8點至下午6點全部無水,2016/01/20 8:0至2016/03/31 18:0每日上午8點至下午6點,每日下午6點後至翌日早上8點,(06)5721166,2016/1/12~2016/4/1,720台南市官田區     
【停水區域一】高雄市大樹區三和里;大坑里;三和路;大坑路,2016/01/18 8:0至2016/02/06 19:0,2016/02/06 19:0以後,(07)7424163,2016/1/13~2016/2/7,840高雄市大樹區     
【停水區域一】高雄市大寮區過溪里,2016/01/18 8:0至2016/02/06 18:0,2016/02/06 18:0以後,(07)7424163,2016/1/13~2016/2/7,831高雄市大寮區     
【停水區域一】新北市板橋區大觀路1段1號至59號雙側(含巷弄),2016/01/18 9:0至2016/01/29 18:0,2016/01/29 18:0以後,(02)29968961#308,2016/1/14~2016/1/30,220新北市板橋區     
【停水區域一】台中市潭子區福仁里圓通南路(中山路至勝利路);興華一路(甘水路一段以北),2016/01/18 8:0至2016/01/30 17:0,2016/01/30 17:0以後,04-25722643豐原給水廠,2016/1/18~2016/1/31,427台中市潭子區     
【停水區域一】台中市霧峰區丁台路559巷內至豐正路102號全部,2016/01/18 9:40至2016/01/31 18:0,2016/01/31 18:0以後,23393138,2016/1/18~2016/2/1,413台中市霧峰區     
【停水區域一】雲林縣虎尾鎮新吉里,2016/01/20 8:0至2016/02/20 18:0,2016/02/20 18:0以後,05-6322047,2016/1/18~2016/2/21,632雲林縣虎尾鎮     
【停水區域一】高雄市鳳山區新強路、新民街、新熱街、新康街、新昌街、新國街等附近一帶,2016/01/20 17:0至2016/02/05 23:59,2016/02/05 23:59以後,7883714,2016/1/20~2016/2/6,830高雄市鳳山區     
【區域1】台南市安南區府安路七段112號之後{全部},2016/01/25 8:0至2016/02/02 18:0【每日上午08 時00分至下午06 時00分】,2016/02/02 18:0以後,,2016/1/21~2016/2/3,709台南市安南區     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/01/21 10:0至2016/02/04 18:0,2016/02/04 18:0以後,監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/1/21~2016/2/5,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】彰化縣秀水鄉金興村、陜西村等一帶;彰化縣花壇鄉花壇村一帶,2016/01/21 8:0至2016/02/04 18:0,2016/02/04 18:0以後,監工人員-蘇健源04-7245031*302、承包商-裕緯營造工程有限公司-林美秀04-8911223,2016/1/21~2016/2/5,504彰化縣秀水鄉     503彰化縣花壇鄉     
【區域1】台南市安南區府安路七段112號之後{全部},2016/01/25 8:0至2016/02/02 18:0【每日上午08 時00分至下午06 時00分】,2016/02/02 18:0以後,06-2370021#268,2016/1/21~2016/2/3,709台南市安南區     
【停水區域一】屏東縣琉球鄉全部村里,2016/01/26 9:0至2016/01/27 6:0,2016/01/27 6:0以後,08-8325550,2016/1/22~2016/1/28,929屏東縣琉球鄉     
【停水區域一】台南市北區，(成功里)範圍內;(1).北安路1 段(中華北路2段至西門路4段)雙號側及其巷內;(2).中華北路2段(北安路1段至西門路4段533巷口間)及其巷內;(3).西門路四段533巷全路段含巷弄內;(4).北成路(北安路一段至西門路四段間)雙側及其巷內;(5).西門路四段(北安路一段至西門路四段533巷口間)單號側及巷弄內,2016/01/25 8:0至2016/01/29 18:0,2016/01/29 18:0以後,06-2138101*308,2016/1/22~2016/1/30,704台南市北區       
【停水區域一】高雄市六龜區寶來里、荖濃里;高雄市桃源區建山里,2016/01/29 9:0至2016/01/29 17:0,2016/01/29 17:0以後,0933376319,2016/1/22~2016/1/30,844高雄市六龜區     848高雄市桃源區     
【停水區域一】高雄市茄萣區茄萣路二段(濱海路四段以南至茄萣路二段267巷以北),2016/01/25 9:0至2016/01/30 18:0,2016/01/30 18:0以後,(07)6934819,2016/1/22~2016/1/31,852高雄市茄萣區     
【停水區域一】新北市新莊區文明里(部分地區)、文德里、榮和里、文衡里、泰豐里、全安里、海山里、豐年里、國泰里、瓊林里等10里;中正路113號~471號單號邊含巷弄、登龍街、思明街、大觀街、利濟街、景德路、碧江街、武前街、新莊路、新泰路(中正路以南含單雙號巷弄)、豐泰街、新豐街、豐年街、福海街、瓊泰路、瓊林路(瓊林北路以北含單雙號巷弄)、瓊英巷等均含巷弄。,2016/01/28 22:0至2016/01/29 18:0,2016/01/29 18:0以後,1910客服中心  新莊服務所2996-6681  區管理處2996-8961,2016/1/22~2016/1/30,242新北市新莊區     
【停水區域一】新北市土城區清水路98巷3弄(雙側含其所屬巷弄),2016/01/25 9:0至2016/01/28 18:0,2016/01/28 18:0(System.Web.UI.WebControls.TextBox),02-29968961-311,2016/1/25~2016/1/29,236新北市土城區     
【停水區域一】台中市南屯區五權西路二段;大墩四街;大墩六街;大墩七街;惠德街全部{全部；惠心街;田心北三巷;萬和路二段,2016/01/01 9:0至2016/01/31 18:0,2016/01/31 18:0(System.Web.UI.WebControls.TextBox),1910、(04)22442469,2016/1/25~2016/2/1,408台中市南屯區     
【區域1】宜蘭縣宜蘭市黎明一路{全部};黎明路{全部},2016/01/26 13:0至2016/01/27 17:0【每日下午1點至下午5點】,2016/01/27 17:0以後,,2016/1/25~2016/1/28,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市黎明一路{全部};黎明路{全部},2016/01/27 13:0至2016/01/27 17:0【每日下午1時至5時】,2016/01/27 17:0以後,,2016/1/25~2016/1/28,260宜蘭縣宜蘭市     
【停水區域一】花蓮縣玉里鎮松浦里,2016/01/27 8:30至2016/01/27 16:30,2016/1/27至2016/1/27每日下午 04:30以後,(03)8882403,2016/1/26~2016/1/28,981花蓮縣玉里鎮     
【停水區域一】台南市南化區小崙里;南化里;東和里;高雄市內門區內興里;木柵里;石坑里;三平里,2016/01/27 8:30至2016/01/27 10:30,2016/01/27 10:30(System.Web.UI.WebControls.TextBox),06-5742323,2016/1/26~2016/1/28,716台南市南化區     845高雄市內門區     
【停水區域一】高雄市鳳山區五甲社區及附近一帶,2016/01/25 16:53至2016/01/27 0:0,2016/01/27 0:0(System.Web.UI.WebControls.TextBox),7883714,2016/1/26~2016/1/28,830高雄市鳳山區     
【停水區域一】新北市五股區五股成泰路一、二段、工商路、中興路三段、四段、五福路、水碓路、水碓一路、二路、三路、五路、六路、七路、九路、民義路一段、二段、自強路、明德路、御史路、登林路、新五路一段、蓬萊路、壟鉤路。;(五龍里、貿商里、成泰里、民義里、五福里、五股里、六福里、德音里、陸一里、?泰里、福德里、水碓里);新北市泰山區泰山區全部。黎明里、山腳里、福泰里、福興里、楓樹里、同榮里、同興里、全興里、義學里、義仁里、明志里、泰友里、新明里、貴子里、貴賢里、貴和里),2016/01/26 9:0至2016/01/27 3:0,2016/01/27 3:0(System.Web.UI.WebControls.TextBox),1910客服中心  泰山營運所2909-7480  區管理處2996-8961,2016/1/26~2016/1/28,248新北市五股區     243新北市泰山區     
【停水區域一】新北市五股區五股成泰路一、二段、工商路、中興路三段、四段、五福路、水碓路、水碓一路、二路、三路、五路、六路、七路、九路、民義路一段、二段、自強路、明德路、御史路、登林路、新五路一段、蓬萊路、壟鉤路。;新北市泰山區泰山區全部。(大科里除外),2016/01/26 11:0至2016/01/27 3:0,2016/1/26至2016/1/27每日上午 03:00以後,1910,2016/1/26~2016/1/28,248新北市五股區     243新北市泰山區     
【停水區域一】高雄市橋頭區西林里;白樹里;德松里一帶,2016/01/27 9:0至2016/01/27 18:0,2016/01/27 18:0(System.Web.UI.WebControls.TextBox),07-6222814,2016/1/26~2016/1/28,825高雄市橋頭區     
【停水區域一】雲林縣虎尾鎮惠來里,2016/01/27 6:0至2016/01/27 20:0,2016/1/27至2016/1/27每日下午 08:00以後,056322047,2016/1/26~2016/1/28,632雲林縣虎尾鎮     
【區域1】高雄市梓官區無,2016/01/26 15:0至2016/01/27 9:0 ,2016/01/27 9:0以後,,2016/1/26~2016/1/28,826高雄市梓官區     
【區域3】高雄市梓官區全區;高雄市楠梓區右昌地區,2016/01/26 15:0至2016/01/27 9:0 ,2016/01/27 9:0以後,,2016/1/26~2016/1/28,826高雄市梓官區     811高雄市楠梓區     
【停水區域一】新北市五股區凌雲路一 二 三段 含所有巷弄,2016/01/26 17:0至2016/01/27 0:0,2016/1/26至2016/1/27每日上午 12:00以後,1910,2016/1/26~2016/1/28,248新北市五股區     
【區域1】高雄市左營區左營大路、介壽路，附近一帶,2016/01/26 19:10至2016/01/27 0:0 ,2016/01/27 0:0以後,,2016/1/26~2016/1/28,813高雄市左營區     
【區域1】高雄市梓官區無,2016/01/26 15:0至2016/01/27 9:0 ,2016/01/27 9:0以後,,2016/1/26~2016/1/28,826高雄市梓官區     
【區域3】高雄市左營區全部村里;軍港;高雄市梓官區全區;高雄市楠梓區右昌地區,2016/01/26 15:0至2016/01/27 9:0 ,2016/01/27 9:0以後,,2016/1/26~2016/1/28,813高雄市左營區     826高雄市梓官區     811高雄市楠梓區     
【區域1】高雄市左營區介壽路，左營大路以西的範圍,2016/01/26 19:10至2016/01/27 9:0 ,2016/01/27 9:0以後,,2016/1/26~2016/1/28,813高雄市左營區     
【區域1】南投縣南投市全部村里;南投縣草屯鎮山腳里;中正里;中山里;碧洲里,2016/01/26 21:20至2016/01/27 6:0 ,2016/01/27 6:0以後,,2016/1/26~2016/1/28,540南投縣南投市     542南投縣草屯鎮     
【區域1】南投縣中寮鄉全部村里;南投縣南投市全部村里;南投縣草屯鎮山腳里;中正里;中山里;碧洲里;上林里;玉峰里;新厝里;炎峰里,2016/01/26 21:20至2016/01/27 6:0 ,2016/01/27 6:0以後,,2016/1/26~2016/1/28,541南投縣中寮鄉     540南投縣南投市     542南投縣草屯鎮     
【停水區域一】高雄市前鎮區瑞田街.瑞南街.忠誠路一帶,2016/01/27 14:0至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/1/27~2016/1/28,806高雄市前鎮區     
【停水區域一】台南市南區鹽埕路,2016/01/27 8:0至2016/01/27 10:0,2016/1/27至2016/1/27每日上午 10:00以後,06-3036097,2016/1/27~2016/1/28,702台南市南區       
【停水區域一】桃園市蘆竹區龍壽街一段95巷,2016/01/27 8:0至2016/01/27 14:0,2016/01/27 14:0(System.Web.UI.WebControls.TextBox),03-3346128,2016/1/27~2016/1/28,338桃園市蘆竹區     
【停水區域一】新北市汐止區明峰街;民族一街;民族二街;民族三街;民族五街;民族六街;福德一路;福德二路;福德三路;福德路;康寧街;中興路,2016/01/27 8:0至2016/01/27 12:0,2016/01/27 12:0(System.Web.UI.WebControls.TextBox),86478218,2016/1/27~2016/1/28,221新北市汐止區     
【停水區域一】高雄市內門區內門地區全部;高雄市旗山區花旗一路;花旗二路，花旗山莊，義德街三十七巷,2016/01/27 8:30至2016/01/27 10:30,2016/01/27 10:30(System.Web.UI.WebControls.TextBox),6613807,2016/1/27~2016/1/28,845高雄市內門區     842高雄市旗山區     
【停水區域一】高雄市大寮區鳳屏一路、立德路、民貴街、萬隆路、工商路、民族路、興中街等附近地區,2016/01/27 9:0至2016/01/27 20:0,2016/1/27至2016/1/27每日下午 08:00以後,7883714,2016/1/27~2016/1/28,831高雄市大寮區     
【停水區域一】高雄市鳳山區中山東路178巷、鳳東路、成群街、成德路等附近一帶及附近各巷子。,2016/01/27 9:0至2016/01/27 20:0,2016/1/27至2016/1/27每日下午 08:00以後,7883714,2016/1/27~2016/1/28,830高雄市鳳山區     
【停水區域一】雲林縣元長鄉後湖村;山內村;雲林縣台西鄉五榔村;和豐村;富琦村;雲林縣東勢鄉全部村里;雲林縣褒忠鄉全部村里,2016/01/27 8:40至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),05-6622545,2016/1/27~2016/1/28,655雲林縣元長鄉     636雲林縣台西鄉     635雲林縣東勢鄉     634雲林縣褒忠鄉     
【停水區域一】雲林縣元長鄉後湖村;山內村;雲林縣台西鄉五榔村;和豐村;富琦村;雲林縣東勢鄉全部村里;雲林縣褒忠鄉全部村里,2016/01/27 8:40至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),05-6622545,2016/1/27~2016/1/28,655雲林縣元長鄉     636雲林縣台西鄉     635雲林縣東勢鄉     634雲林縣褒忠鄉     
【停水區域一】雲林縣虎尾鎮惠來里,2016/01/27 13:0至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,056322047,2016/1/27~2016/1/28,632雲林縣虎尾鎮     
【停水區域一】台中市大肚區大肚日光郡社區、大明一街附近區域(含巷弄),2016/01/27 9:0至2016/01/27 16:0,2016/1/27至2016/1/27每日下午 04:00以後,04-26312127,2016/1/27~2016/1/28,432台中市大肚區     
,,,1910   員林營運所04-8320083   04-8321341,2016/1/27~2016/1/28,
【停水區域一】桃園市楊梅區瑞塘里-萬大路,2016/01/27 9:0至2016/01/27 12:0,2016/1/27至2016/1/27每日下午 12:00以後,4789261,2016/1/27~2016/1/28,326桃園市楊梅區     
【停水區域一】南投縣南投市果稟路.千秋路.芳美路.名間鄉新丹巷(包含巷弄),2016/01/27 7:0至2016/01/27 15:0,2016/01/27 15:0(System.Web.UI.WebControls.TextBox),2222635,2016/1/27~2016/1/28,540南投縣南投市     
【停水區域一】桃園市中壢區龍岡路三段595巷至龍慈路,2016/01/27 10:0至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,4251506,2016/1/27~2016/1/28,320桃園市中壢區     
【區域1】高雄市內門區內門地區全部;高雄市旗山區花旗一路;花旗二路，花旗山莊，義德街三十七巷,2016/01/27 8:30至2016/01/27 14:0 ,2016/01/27 14:0以後,6613807,2016/1/27~2016/1/28,845高雄市內門區     842高雄市旗山區     
【停水區域一】高雄市鳳山區長安街、長興街、大東二路、光華東路、五甲一路、長樂街等附近地區,2016/01/27 10:0至2016/01/27 20:0,2016/1/27至2016/1/27每日下午 08:00以後,7883714,2016/1/27~2016/1/28,830高雄市鳳山區     
【停水區域一】新北市板橋區大觀路二段1弄全部。,2016/01/27 9:0至2016/01/27 12:0,2016/01/27 12:0(System.Web.UI.WebControls.TextBox),29612196 or 0921900055,2016/1/27~2016/1/28,220新北市板橋區     
【停水區域一】台南市安定區中榮里;港口里;港南里,2016/01/27 9:0至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,06-5973437,2016/1/27~2016/1/28,745台南市安定區     
【停水區域一】高雄市大社區大社路62巷及66號,2016/01/27 9:40至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,07-3521886,2016/1/27~2016/1/28,815高雄市大社區     
【停水區域一】台南市關廟區新光里全部,2016/01/27 9:30至2016/01/27 11:0,2016/1/27至2016/1/27每日上午 11:00以後,06-2303756,2016/1/27~2016/1/28,718台南市關廟區     
【停水區域一】高雄市大社區大社區62巷及66號,2016/01/27 9:40至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),07-3521886,2016/1/27~2016/1/28,815高雄市大社區     
【停水區域一】新北市板橋區中正路105號至165號單號側、大智街，以上包含巷弄全部。,2016/01/27 9:0至2016/01/27 12:0,2016/01/27 12:0(System.Web.UI.WebControls.TextBox),29612196 or 0937871407,2016/1/27~2016/1/28,220新北市板橋區     
【停水區域一】台南市歸仁區中正十五接全部(含巷弄),2016/01/27 10:0至2016/01/27 12:0,2016/1/27至2016/1/27每日下午 12:00以後,06-2303756,2016/1/27~2016/1/28,711台南市歸仁區     
【停水區域一】新北市樹林區工興街全部,2016/01/27 9:0至2016/01/27 14:0,2016/01/27 14:0(System.Web.UI.WebControls.TextBox),02-26812254,2016/1/27~2016/1/28,238新北市樹林區     
【停水區域一】南投縣竹山鎮中央里;社寮里;富州里,2016/01/27 9:30至2016/01/27 15:0,2016/1/27至2016/1/27每日下午 03:00以後,0492762076,2016/1/27~2016/1/28,557南投縣竹山鎮     
【停水區域一】台南市楠西區龜丹里,2016/01/27 10:0至2016/01/27 18:0,2016/1/27至2016/1/27每日下午 06:00以後,06-5742323,2016/1/27~2016/1/28,715台南市楠西區     
【停水區域一】苗栗縣通霄鎮楓樹里;內湖里;烏眉里,2016/01/27 9:54至2016/01/27 13:0,2016/1/27至2016/1/27每日下午 01:00以後,037-986206  037-986218,2016/1/27~2016/1/28,357苗栗縣通霄鎮     
【停水區域一】台中市大里區中興路二段;現岱路;新義路;德芳南路等附近一帶,2016/01/27 10:0至2016/01/27 14:0,2016/01/27 14:0(System.Web.UI.WebControls.TextBox),04-22442469.1910,2016/1/27~2016/1/28,412台中市大里區     
【區域1】台東縣東河鄉尚德村;北源村;本部落,2016/01/27 9:30至2016/01/27 12:0 ,2016/01/27 12:0以後,,2016/1/27~2016/1/28,959台東縣東河鄉     
【停水區域一】台南市左鎮區澄山里;光和里;岡林里,2016/01/27 9:50至2016/01/27 12:0,2016/1/27至2016/1/27每日下午 12:00以後,06-5973437,2016/1/27~2016/1/28,713台南市左鎮區     
【停水區域一】台中市東區大智路;東光園路;仁和路;立德東街喬城路全部.亞洲街全部  等附近一帶;大振街,2016/01/27 10:0至2016/01/27 14:0,2016/1/27至2016/1/27每日下午 02:00以後,04-22442469.1910,2016/1/27~2016/1/28,401台中市東區       
【停水區域一】嘉義縣六腳鄉全部村里;嘉義縣太保市全部村里;嘉義縣布袋鎮全部村里;嘉義縣朴子市全部村里;嘉義縣鹿草鄉全部村里,2016/01/26 13:0至2016/02/05 0:0,2016/02/05 0:0(System.Web.UI.WebControls.TextBox),05-3792117,2016/1/27~2016/2/6,615嘉義縣六腳鄉     612嘉義縣太保市     625嘉義縣布袋鎮     613嘉義縣朴子市     611嘉義縣鹿草鄉     
【停水區域一】台南市白河區大竹里及玉豐里庄頭靠近大排竹附近,2016/01/27 8:0至2016/01/27 16:0,2016/01/27 16:0(System.Web.UI.WebControls.TextBox),6852135,2016/1/27~2016/1/28,732台南市白河區     
【停水區域一】雲林縣水林鄉北辰路50~60號用戶,2016/01/27 10:15至2016/01/27 12:0,2016/01/27 12:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/1/27~2016/1/28,652雲林縣水林鄉     
【停水區域一】雲林縣北港鎮北辰路31.33.37.39.43.45.47.51.53.55.57.59;號,2016/01/27 13:0至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/1/27~2016/1/28,651雲林縣北港鎮     
【停水區域一】苗栗縣苗栗市南勢里,2016/01/27 10:0至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,037320334,2016/1/27~2016/1/28,360苗栗縣苗栗市     
【停水區域一】高雄市前鎮區前鎮巷157號附近一帶,2016/01/27 10:20至2016/01/27 12:20,2016/1/27至2016/1/27每日下午 12:20以後,07-7321319,2016/1/27~2016/1/28,806高雄市前鎮區     
【停水區域一】彰化縣和美鎮和善路附近一帶,2016/01/28 10:0至2016/01/28 17:0,2016/1/28至2016/1/28每日下午 05:00以後,04-7245031*252,2016/1/27~2016/1/29,508彰化縣和美鎮     
【停水區域一】屏東縣恆春鎮鞍山巷一帶,2016/01/27 9:0至2016/01/27 18:0,2016/1/27至2016/1/27每日下午 06:00以後,08-8892265,2016/1/27~2016/1/28,946屏東縣恆春鎮     
【停水區域一】南投縣中寮鄉全部村里;南投縣南投市全部村里;南投縣草屯鎮上林里;山腳里;中正里;中山里;碧洲里;新厝里;玉峰里;炎峰里,2016/01/27 9:0至2016/01/27 17:30,2016/1/27至2016/1/27每日下午 05:30以後,049-2563505,2016/1/27~2016/1/28,541南投縣中寮鄉     540南投縣南投市     542南投縣草屯鎮     
【停水區域一】雲林縣虎尾鎮立仁里,2016/01/27 10:30至2016/01/27 15:30,2016/01/27 15:30(System.Web.UI.WebControls.TextBox),056322047,2016/1/27~2016/1/28,632雲林縣虎尾鎮     
【停水區域一】桃園市桃園區永安路(國際路二段至新興街沿線),2016/01/27 10:30至2016/01/27 16:0,2016/01/27 16:0(System.Web.UI.WebControls.TextBox),03-3346127,2016/1/27~2016/1/28,330桃園市桃園區     
【停水區域一】南投縣南投市南投市彰南路三段190~1123號(包含巷弄)(西側),2016/01/27 8:0至2016/01/27 12:0,2016/01/27 12:0(System.Web.UI.WebControls.TextBox),2222635,2016/1/27~2016/1/28,540南投縣南投市     
【停水區域一】高雄市鳳山區文化西路、文教路、文武街、文學街、青年路二段、文正路、文福街、建國路三段、青年路二段、文濱路等附近地區,2016/01/27 12:0至2016/01/27 21:0,2016/1/27至2016/1/27每日下午 09:00以後,7883714,2016/1/27~2016/1/28,830高雄市鳳山區     
【停水區域一】新竹縣竹北市泰和一街、新工五路、中華路、保泰一街、保泰二街,2016/01/27 11:15至2016/01/27 13:15,2016/1/27至2016/1/27每日下午 01:15以後,5516814  、 5552501,2016/1/27~2016/1/28,302新竹縣竹北市     
【停水區域一】新北市汐止區大同路一段、大同路二段1-178號、樟樹一路、樟樹二路、中興路1-105號、新台五路一段1-131號以上路段含各巷弄;樟樹里;忠孝里;智慧里;禮門里;義民里;信望里;仁德里;厚德里;中興里;文化里,2016/01/29 22:0至2016/01/30 18:0,2016/01/30 18:0(System.Web.UI.WebControls.TextBox),02-86478218,2016/1/27~2016/1/31,221新北市汐止區     
【停水區域一】桃園市中壢區領航南路 青昇路 青埔一~十街 青松街 站前東路二段 站前西路二段 青溪路二段,2016/01/27 11:20至2016/01/27 17:30,2016/1/27至2016/1/27每日下午 05:30以後,4251506,2016/1/27~2016/1/28,320桃園市中壢區     
【停水區域一】台南市安南區安中路一段,2016/01/27 11:0至2016/01/27 15:0,2016/1/27至2016/1/27每日下午 03:00以後,06-3036097,2016/1/27~2016/1/28,709台南市安南區     
【停水區域一】桃園市大園區大園里;橫峰里;中山南路全部,2016/01/27 11:35至2016/01/27 18:35,2016/1/27至2016/1/27每日下午 06:35以後,03-3862156,2016/1/27~2016/1/28,337桃園市大園區     
【停水區域一】台南市南區體育路、健康路一段、竹溪街,2016/01/27 11:0至2016/01/27 18:0,2016/1/27至2016/1/27每日下午 06:00以後,06-3036097,2016/1/27~2016/1/28,702台南市南區       
【停水區域一】台中市北屯區后庄三街、后庄北路、后庄路、后庄一街、中清路2段等附近巷弄,2016/01/27 11:30至2016/01/27 16:0,2016/01/27 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/1/27~2016/1/28,406台中市北屯區     
【停水區域一】彰化縣田中鎮中州路一段員集路2段中新路全部中路街,2016/01/27 9:10至2016/01/27 17:30,2016/01/27 17:30(System.Web.UI.WebControls.TextBox),04-8793211 04-8793277,2016/1/27~2016/1/28,520彰化縣田中鎮     
【停水區域一】桃園市龜山區樂善街206巷(含巷弄),2016/01/27 11:50至2016/01/27 14:0,2016/01/27 14:0(System.Web.UI.WebControls.TextBox),03-3294999,2016/1/27~2016/1/28,333桃園市龜山區     
【停水區域一】花蓮縣花蓮市建華路,2016/01/27 11:50至2016/01/27 12:50,2016/1/27至2016/1/27每日下午 12:50以後,(03)8325304,2016/1/27~2016/1/28,970花蓮縣花蓮市     
【停水區域一】桃園市中壢區元化路二段、中豐路、美豐街、興平里,2016/01/27 13:0至2016/01/27 17:0,2016/1/27至2016/1/27每日下午 05:00以後,4251506,2016/1/27~2016/1/28,320桃園市中壢區     
【停水區域一】台東縣台東市中華路二段;豐榮路;光榮街;柳州街;漢陽北路;永福路;仁義北路等及其巷道,2016/01/27 12:0至2016/01/27 17:0,2016/01/27 17:0(System.Web.UI.WebControls.TextBox),0978-315059 鄭必忠,2016/1/27~2016/1/28,950台東縣台東市     
【停水區域一】桃園市新屋區新屋里-三民路-新福二街-大仁街-署桃新屋分院,2016/01/27 11:30至2016/01/27 15:0,2016/01/27 15:0(System.Web.UI.WebControls.TextBox),03-4789261,2016/1/27~2016/1/28,327桃園市新屋區     
【停水區域一】南投縣南投市仁德路.仁愛路等含巷弄,2016/01/27 13:0至2016/01/27 18:0,2016/1/27至2016/1/27每日下午 06:00以後,0492563505,2016/1/27~2016/1/28,540南投縣南投市     
【停水區域一】苗栗縣大湖鄉中正路;中原路;民生路;博愛街,2016/01/27 13:30至2016/01/27 16:30,2016/1/27至2016/1/27每日下午 04:30以後,037991026,2016/1/27~2016/1/28,364苗栗縣大湖鄉     
【區域1】台中市清水區中山路332號~534號,2016/01/27 13:30至2016/01/27 16:0 ,2016/01/27 16:0以後,04-26222614,2016/1/27~2016/1/28,436台中市清水區     
【區域3】台中市清水區橋頭里;頂湳里;下湳里,2016/01/27 13:30至2016/01/27 16:0 ,2016/01/27 16:0以後,04-26222614,2016/1/27~2016/1/28,436台中市清水區     
