停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】桃園市大園區大園工業區：北港里：大觀路524 之1號至556號、大工路、工一路、工二路、工三路、工四路、工五路、工六路、自立一街、自立二街、自立三街、自立四街、潮音北路)。;溪海里：大觀路347號至671號。,2016/07/10 8:0至2016/07/10 17:0,2016/07/10 17:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/6/29~2016/7/11,337桃園市大園區     
【停水區域一】台中市太平區台中市/太平區/新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里)；新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里),2016/07/01 8:30至2016/07/31 17:30,2016/07/31 17:30(自 105年7月1日8時30分 起迄 105年7月31日17時30分 止),04-22442469,2016/6/29~2016/8/1,411台中市太平區     
【停水區域一】台中市北區英才路.太原路一段.太原路二段.忠明路.崇德路一段.健行路.學士路.梅川西路三段.五權路.文武街.梅亭街.博館路.西屯路一段.民權路等周遭巷道,2016/07/04 9:0至2016/08/04 18:0,2016/08/04 18:0(每日上午9點至下午6點),1910.22442469,2016/6/29~2016/8/5,404台中市北區       
【停水區域一】台中市烏日區溪南路一段81~801號單號側含巷弄、福泰街含巷弄、後底溪路含巷弄、環中路8段206弄（含弄）、260巷（含弄）、332巷（含弄）、588巷（含弄）、溪福路1~130號間含巷弄,2016/06/30 9:0至2016/07/31 19:0,2016/07/31 19:0(),0423381614,2016/6/29~2016/8/1,414台中市烏日區     
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里),2016/07/01 9:0至2016/07/31 17:30,2016/07/31 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/6/30~2016/8/1,402台中市南區       
【停水區域一】嘉義市西區林森西路298號至580號馬路單側全部、林森西路298號至580號內所有巷弄,2016/07/04 8:0至2016/07/14 18:0,2016/07/14 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/6/30~2016/7/15,600嘉義市西區       
【停水區域一】台中市西屯區詳如停水公告;範圍 : 重慶路(台灣大道二段以東、華美西街二段以西、文心路以南、漢口路二段以北);里別 :  (何源里、何福里、何德里、何仁里、何安里、何厝里)。;路名 : ;成都路(全部)，重慶路(部份)，河南路(文心路至漢口路)，寧夏路(文心路至漢口路)，華美西街二段(文心路至太原路)，內江街(全部)，合江街(全部)，內江街(全部) ，漢城街(全部)，永昌街(全部)，河南東街(全部)，寧夏東街(部份)，寧夏西街(部份) ，何安巷(全部)，銀聯巷(全部)，青海路(文心至漢口)，四川路(全部)，四川街(全部)，四川東街(全部)，何厝街(全部)，何厝東街(全部)，甘州街(全部) ，甘州路(全部)，天水西街(全部)，天水中街(全部),2016/07/01 9:0至2016/07/23 18:0,2016/07/23 18:0(每日上午8點至下午6點),04-22442649,2016/6/30~2016/7/24,407台中市西屯區     
【停水區域一】彰化縣彰化市彰化市中正路2段503巷、仁愛路136巷、民族路219巷等;彰安里,2016/06/30 8:0至2016/07/08 18:0,2016/07/08 18:0(上午8點至下午6點),047353883,2016/6/30~2016/7/9,500彰化縣彰化市     
【停水區域一】台南市中西區1.金華路三段4號~36號(停水日期105.6.29日);2.永華路一段160號~180號(含巷弄)(停水日期105.6.29起至105.7.8日);3.永華路一段122號~158號(含巷弄)(停水日期105.6.30起至105.7.8日);4.永華路一段88號~120號(含巷弄) (停水日期105.6.30起至105.7.1日);5.大智街96之2號~156號，93號~173號(含巷弄)(停水日期105.6.30起至105.7.1日);6.郡西路2號~80號，1號~47號(含巷弄)(停水日期105.6.30起至105.7.1日),2016/06/29 8:0至2016/07/08 18:0,2016/07/08 18:0(預計每日上午8點30分至下午18點 停水至18點30分以後恢復供水，遇雨順延),06-2138101-301王超儀,2016/6/30~2016/7/9,700台南市中西區     
【停水區域一】基隆市仁愛區南新街;南榮路;龍安街含各巷、弄等一帶。;,2016/07/06 12:0至2016/07/06 17:0,2016/07/06 17:0(於7月6日中午12點至下午5點),24252103-59,2016/6/30~2016/7/7,200基隆市仁愛區     
【停水區域一】彰化縣彰化市彰鹿路、彰馬路、彰平路、彰水路、永芳路,2016/07/01 8:0至2016/07/31 18:0,2016/07/31 18:0(每日上午8點至下午6點),04-7353883,2016/7/1~2016/8/1,500彰化縣彰化市     
【停水區域一】嘉義市西區嘉義市仁愛路396至448號及民族路719號。,2016/07/04 8:0至2016/07/07 18:0,2016/07/07 18:0(每日上午8點至下午6點),2252670*310,2016/7/1~2016/7/8,600嘉義市西區       
【停水區域一】南投縣南投市南投縣南投市營北里營北路與向陽路以北、中正路等含巷弄.,2016/07/01 8:0至2016/07/15 18:0,2016/07/15 18:0(),049-2563505,2016/7/1~2016/7/16,540南投縣南投市     
【停水區域一】台中市太平區太平三街以東、長億一街以西、長億六街以北、太平路以南(長億里)/永豐路/新仁路/立仁路/好來五街/永成北路/十九甲一帶地區/及附近巷弄一帶。,2016/06/09 9:0至2016/07/08 17:30,2016/07/08 17:30(每日上午9點至下午5點30分),1910;04-22442469,2016/7/1~2016/7/9,411台中市太平區     
【停水區域一】新北市土城區水源街35巷(含巷弄內),2016/07/04 9:0至2016/07/05 18:0,2016/07/05 18:0(每日上午9點至下午18點),02-29968961-311,2016/7/4~2016/7/6,236新北市土城區     
【停水區域一】新北市土城區水源街32巷(含2弄內),2016/07/05 9:0至2016/07/07 18:0,2016/07/07 18:0(每日上午9點至下午18點),02-29968961-311,2016/7/4~2016/7/8,236新北市土城區     
【停水區域一】雲林縣大埤鄉北和村;南和村;松竹村,2016/07/04 8:0至2016/07/09 18:0,2016/07/09 18:0(每日上午8點至下午6點),05-5972682,2016/7/4~2016/7/10,631雲林縣大埤鄉     
【停水區域一】高雄市大寮區莒光二街;田單二街;建民街;富民街,2016/06/30 8:0至2016/07/08 18:0,2016/07/08 18:0(每日上午8點至下午6點),07-8912618#11,2016/7/4~2016/7/9,831高雄市大寮區     
【停水區域一】彰化縣二林鎮廣興里;彰化縣大城鄉潭墘村;上山村;彰化縣竹塘鄉永安村,2016/07/09 8:0至2016/07/09 19:30,2016/07/09 19:30(),04-8960240,2016/7/4~2016/7/10,526彰化縣二林鎮     527彰化縣大城鄉     525彰化縣竹塘鄉     
【停水區域一】彰化縣二林鎮廣興里;彰化縣大城鄉潭墘村;上山村;彰化縣竹塘鄉長安村;永安村,2016/07/11 8:0至2016/07/11 19:29,2016/07/11 19:29(),04-8960240,2016/7/4~2016/7/12,526彰化縣二林鎮     527彰化縣大城鄉     525彰化縣竹塘鄉     
【停水區域一】新北市蘆洲區樓厝里;復興里;復興路,2016/07/05 12:0至2016/07/05 20:0,2016/07/05 20:0(上午12點到下午8點),02-2671-1416#403,2016/7/4~2016/7/6,247新北市蘆洲區     
【停水區域一】彰化縣二林鎮西庄里;華崙里等;彰化縣竹塘鄉竹塘村,2016/07/06 8:0至2016/07/11 23:59,2016/07/11 23:59(每日上午8點至24時),監造人員蘇健源04-7245031*302、台西水電工程有限公司  05-6984777，工地負責人員  蔡明杰  0920-981882,2016/7/4~2016/7/12,526彰化縣二林鎮     525彰化縣竹塘鄉     
【停水區域一】彰化縣二林鎮廣興里;香田里;南光里;彰化縣大城鄉潭墘村;上山村;彰化縣竹塘鄉永安村,2016/07/05 8:0至2016/07/05 19:30,2016/07/05 19:30(),04-8960240,2016/7/4~2016/7/6,526彰化縣二林鎮     527彰化縣大城鄉     525彰化縣竹塘鄉     
【停水區域一】彰化縣二林鎮廣興里;香田里;南光里;彰化縣大城鄉潭墘村;上山村;彰化縣竹塘鄉永安村,2016/07/06 8:0至2016/07/06 19:30,2016/07/06 19:30(),04-8960240,2016/7/4~2016/7/7,526彰化縣二林鎮     527彰化縣大城鄉     525彰化縣竹塘鄉     
【停水區域一】彰化縣二林鎮南光里;香田里;廣興里;彰化縣大城鄉潭墘村;上山村;彰化縣竹塘鄉永安村,2016/07/07 8:0至2016/07/07 19:30,2016/07/07 19:30(),04-8960240,2016/7/4~2016/7/8,526彰化縣二林鎮     527彰化縣大城鄉     525彰化縣竹塘鄉     
【停水區域一】台南市東區1.崇德路(生產路口至東智街口)(雙號側);2.崇明路(崇明十八街口至崇明路708號對面)(雙側)(不含崇明十八、十九、二十街，不含巷弄),2016/07/08 8:0至2016/07/08 18:0,2016/07/08 18:0(),06-2370021,2016/7/4~2016/7/9,701台南市東區       
,,,04-7353883,2016/7/4~2016/10/1,
【停水區域一】雲林縣二崙鄉大同村;雲林縣崙背鄉枋南村,2016/07/04 21:0至2016/07/05 3:0,2016/07/05 3:0(下午9點至隔日上午3點),055862163,2016/7/4~2016/7/6,649雲林縣二崙鄉     637雲林縣崙背鄉     
,,,2222635,2016/7/4~2016/7/6,
【停水區域一】高雄市湖內區民族街;民權路;正義一路;正義二路;忠孝街;中山路一段;長春一街;長春二街;長春三街;長春五街;長春四街,2016/07/05 13:0至2016/07/05 16:0,2016/07/05 16:0(),07-6934819,2016/7/4~2016/7/6,829高雄市湖內區     
【停水區域一】南投縣名間鄉湳埔巷,2016/07/04 17:30至2016/07/05 4:0,2016/07/05 4:0(),2222635,2016/7/4~2016/7/6,551南投縣名間鄉     
【停水區域一】基隆市仁愛區南榮路高地;南新街;龍安街,2016/07/04 18:0至2016/07/05 0:0,2016/07/05 0:0(),24245200,2016/7/4~2016/7/6,200基隆市仁愛區     
【停水區域一】桃園市大溪區大溪區大鶯路860號至1633號,2016/07/04 22:0至2016/07/05 9:0,2016/07/05 9:0(),03-4712002,2016/7/4~2016/7/6,335桃園市大溪區     
【區域1】新竹縣湖口鄉中興村、湖南村、勝利村、鳳山村、新竹工業區東區,2016/07/04 22:0至2016/07/05 4:0 ,2016/07/05 4:0以後,,2016/7/4~2016/7/6,303新竹縣湖口鄉     
【停水區域一】南投縣中寮鄉愛鄉巷(全部);竹坑巷(全部);鄉林巷(部分);永平路(部分),2016/07/05 9:0至2016/07/05 15:0,2016/07/05 15:0(),0492222635,2016/7/5~2016/7/6,541南投縣中寮鄉     
【區域1】桃園市觀音區 塘尾里、白玉里、桃科工業區  環科工業區  大潭工業區,2016/07/05 8:30至2016/07/05 14:0 ,2016/07/05 14:0以後,,2016/7/5~2016/7/6,328桃園市觀音區     
【區域1】桃園市觀音區 塘尾里、白玉里、桃科工業區  環科工業區  大潭工業區,2016/07/05 8:30至2016/07/05 14:0 ,2016/07/05 14:0以後,,2016/7/5~2016/7/6,328桃園市觀音區     
【停水區域一】雲林縣虎尾鎮西屯里派出所右側對面巷弄停水施工,2016/07/05 8:20至2016/07/05 10:0,2016/07/05 10:0(),056322047        0912-129532,2016/7/5~2016/7/6,632雲林縣虎尾鎮     
【停水區域一】高雄市大寮區鳳屏二路,2016/07/05 9:0至2016/07/05 14:0,2016/07/05 14:0(),7883714,2016/7/5~2016/7/6,831高雄市大寮區     
,,,26312127,2016/7/5~2016/7/6,
【停水區域一】新竹市北區延平路二段,2016/07/05 9:0至2016/07/05 13:0,2016/07/05 13:0(),03-5712141、1910,2016/7/5~2016/7/6,300新竹市北區       
【停水區域一】高雄市鳳山區文化路、文明街、文雅街、文昌街、文華街,2016/07/05 10:0至2016/07/05 18:0,2016/07/05 18:0(),7883714,2016/7/5~2016/7/6,830高雄市鳳山區     
【停水區域一】雲林縣崙背鄉羅厝村;草湖村;豐榮村;舊庄村,2016/07/05 13:0至2016/07/05 17:0,2016/07/05 17:0(下午1點至下午5點),05-5862163,2016/7/5~2016/7/6,637雲林縣崙背鄉     
【停水區域一】桃園市觀音區白玉里;大潭里;廣興里,2016/07/05 9:1至2016/07/05 16:1,2016/07/05 16:1(),3862021,2016/7/5~2016/7/6,328桃園市觀音區     
【停水區域一】雲林縣土庫鎮馬光路;後埔,2016/07/05 9:0至2016/07/05 12:0,2016/07/05 12:0(),05-6322047,2016/7/5~2016/7/6,633雲林縣土庫鎮     
【停水區域一】新北市板橋區陽明街164巷單雙號;四維路103巷及137巷;自由路51巷單雙號,2016/07/05 10:0至2016/07/05 12:0,2016/07/05 12:0(),29612196,2016/7/5~2016/7/6,220新北市板橋區     
【停水區域一】台中市潭子區豐興路二段龍興巷,2016/07/05 10:20至2016/07/05 14:20,2016/07/05 14:20(),04-25722643豐原給水廠,2016/7/5~2016/7/6,427台中市潭子區     
【停水區域一】宜蘭縣蘇澳鎮龍祥二路;隆恩路(客服專線1910;廣興給水廠服務電話039553098),2016/07/05 10:20至2016/07/05 12:0,2016/07/05 12:0(),0937849872,2016/7/5~2016/7/6,270宜蘭縣蘇澳鎮     
【停水區域一】嘉義市西區嘉義市康樂街186至226號、康樂街173至213-2號、康樂街195巷、新榮路141至159號及139巷1至3-1號、西門街43至63號、西門街43至63號54至140號及垂楊路632號。。,2016/07/06 8:0至2016/07/07 18:0,2016/07/07 18:0(每日上午8點至下午6點),2252670*310,2016/7/5~2016/7/8,600嘉義市西區       
【停水區域一】台南市鹽水區飯店里;孫厝里羊稠厝,2016/07/05 10:30至2016/07/05 17:0,2016/07/05 17:0(每日上午10點30分至下午17點),06-6322191-30,2016/7/5~2016/7/6,737台南市鹽水區     
【停水區域一】台東縣台東市四維路二段49至191號(單號向);更生路446至608號(雙號向);開封街398至446號(雙號向);傳廣路339至399號(單號向)等全部,2016/07/05 8:0至2016/07/05 18:0,2016/07/05 18:0(),0978-269976  盧俊維,2016/7/5~2016/7/6,950台東縣台東市     
【停水區域一】桃園市龜山區全區;新北市鶯歌區全區,2016/07/05 6:50至2016/07/05 13:0,2016/07/05 13:0(),0226792224  0226792527,2016/7/5~2016/7/6,333桃園市龜山區     239新北市鶯歌區     
【停水區域一】台中市后里區太平里;聯合里,2016/07/05 11:30至2016/07/05 17:30,2016/07/05 17:30(),04-25570236#204,2016/7/5~2016/7/6,421台中市后里區     
【停水區域一】新北市樹林區啟智街131號至173巷全段(含巷弄)、文化街及育英街165巷全部,2016/07/06 9:0至2016/07/31 18:0,2016/07/31 18:0(每日上午9點至下午6點),02-26812254,2016/7/5~2016/8/1,238新北市樹林區     
【停水區域一】台南市永康區聖龍街全部(含巷弄),2016/07/05 9:0至2016/07/05 16:0,2016/07/05 16:0(),06-2325714  06-2022621,2016/7/5~2016/7/6,710台南市永康區     
【停水區域一】新竹市北區中央路，民權路，世界街，錦華街，東大路一段,2016/07/05 13:0至2016/07/05 16:0,2016/07/05 16:0(),03-5712141，1910,2016/7/5~2016/7/6,300新竹市北區       
【停水區域一】彰化縣員林市中山路二段2~98號;民權街18~38號及各沿線巷道等附近範圍。,2016/07/05 13:0至2016/07/05 17:0,2016/07/05 17:0(),1910   員林營運所04-8320083   04-8321341,2016/7/5~2016/7/6,510彰化縣員林市     
【停水區域一】宜蘭縣頭城鎮濱海路四段至濱海路七段(大溪廠站以北至石城);;;;,2016/07/05 13:0至2016/07/05 17:0,2016/07/05 17:0(),1910,2016/7/5~2016/7/6,261宜蘭縣頭城鎮     
【停水區域一】台中市潭子區得福街;頭張路二段,2016/07/05 13:15至2016/07/05 18:0,2016/07/05 18:0(),豐原服務所25269895豐原給水廠25722643,2016/7/5~2016/7/6,427台中市潭子區     
【停水區域一】台中市南區大慶街二段;復興路一段;樹德一巷;樹德二巷等附近一帶,2016/07/05 14:0至2016/07/05 18:0,2016/07/05 18:0(),04-22442469.1910,2016/7/5~2016/7/6,402台中市南區       
【停水區域一】台中市南屯區河南路四段.大業路.干城街.大墩十二街.大墩十一街等周遭巷道,2016/06/22 8:0至2016/07/17 18:30,2016/07/17 18:30(每日上午8點至下午6點30分),1910.22442469,2016/7/5~2016/7/18,408台中市南屯區     
【停水區域一】南投縣埔里鎮清新里、西門里、同聲里、大城里、鐵山里、南村里、愛蘭里、桃米里、薰化里,2016/07/06 8:0至2016/07/06 14:0,2016/07/06 14:0(),049-2915176,2016/7/5~2016/7/7,545南投縣埔里鎮     
【停水區域一】雲林縣斗六市榴中里 福興路,2016/07/05 13:40至2016/07/05 17:0,2016/07/05 17:0(),05-5322362,2016/7/5~2016/7/6,640雲林縣斗六市     
【停水區域一】新北市新莊區新莊區公園路130~208雙號側;新莊區公園路164巷.202巷等週邊巷弄;永寧街等週邊巷弄,2016/07/06 9:0至2016/07/07 17:0,2016/07/07 17:0(每日上午9點至下午5點),1910,2016/7/5~2016/7/8,242新北市新莊區     
【停水區域一】新北市新莊區新莊區公園路130~208雙號側;新莊區公園路164巷.202巷等週邊巷弄,2016/07/05 9:0至2016/07/18 17:0,2016/07/18 17:0(每日上午9點至下午5點),1910,2016/7/5~2016/7/19,242新北市新莊區     
【停水區域一】新北市新莊區公園路23號~99號單號側,2016/07/05 9:0至2016/07/18 17:0,2016/07/18 17:0(每日上午9點至下午5點),1910,2016/7/5~2016/7/19,242新北市新莊區     
【停水區域一】嘉義縣朴子市大康榔;天星新村;安福里;大康榔;,2016/07/05 14:48至2016/07/05 16:48,2016/07/05 16:48(),05-3792117,2016/7/5~2016/7/6,613嘉義縣朴子市     
【停水區域一】台中市北屯區熱河路一段;熱河路二段;文昌東三街;文昌東四街;文昌東五街;文昌東六街;文昌東七街;文昌二街;文昌三街;漢口路五段;青島路四段;天津路三段;天津路四段;北平路三段;北平路四段;柳陽西街;崇興路一段;永定二街;河北路二段;綏遠路二段 等附近;台中市北區崇德路一段;梅川西路四段;崇德路二段;梅川東路四段;文心路四段;太原路二段;太原路三段;漢口路四段;榮華街;東漢街;青島路三段;崇興路二段;綏遠路一段;永興街;賴厝街 等附近,2016/07/05 15:5至2016/07/05 20:5,2016/07/05 20:5(),22442469-1910,2016/7/5~2016/7/6,406台中市北屯區     404台中市北區       
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/06/07 8:30至2016/07/05 17:30,2016/07/05 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/7/5~2016/7/6,406台中市北屯區     
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/06/07 8:30至2016/07/05 17:30,2016/07/05 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/7/5~2016/7/6,406台中市北屯區     
【停水區域一】桃園市大園區五權里 青昇路一段,2016/07/05 15:59至2016/07/05 22:59,2016/07/05 22:59(),3862021,2016/7/5~2016/7/6,337桃園市大園區     
【停水區域一】高雄市內門區內門全區;高雄市旗山區花旗二路 花旗山莊 義德街37巷,2016/07/06 8:0至2016/07/06 14:0,2016/07/06 14:0(),6613807,2016/7/5~2016/7/7,845高雄市內門區     842高雄市旗山區     
【停水區域一】南投縣埔里鎮北梅里,2016/07/05 16:0至2016/07/05 18:0,2016/07/05 18:0(),049-2915176,2016/7/5~2016/7/6,545南投縣埔里鎮     
【停水區域一】台中市大里區中興路二段(福大路至南門路路段)、祥興二巷、祥興三巷、益民路二段等路段及周邊巷道,2016/07/05 10:0至2016/07/05 18:30,2016/07/05 18:30(),04-24821831 04-24820158,2016/7/5~2016/7/6,412台中市大里區     
【停水區域一】新北市新莊區昌平街單號側(39-79號含巷弄)、昌平街雙號側(224-230號含巷弄)、昌平街82巷、福壽街169巷,2016/07/06 9:0至2016/07/09 16:0,2016/07/09 16:0(每日上午9點至下午4點),2996-6681 #201,2016/7/5~2016/7/10,242新北市新莊區     
,,,05-3700625,2016/7/5~2016/7/7,
【停水區域一】苗栗縣造橋鄉大西村;大坪;尖豐路,2016/07/05 9:50至2016/07/05 22:0,2016/07/05 22:0(),037320334;1910,2016/7/5~2016/7/6,361苗栗縣造橋鄉     
【停水區域一】台中市和平區梨山里,2016/07/05 10:30至2016/07/05 16:0,2016/07/05 16:0(),25874315,2016/7/5~2016/7/6,424台中市和平區     
【停水區域一】台中市和平區梨山里,2016/07/05 17:0至2016/07/05 23:59,2016/07/05 23:59(),25874315,2016/7/5~2016/7/6,424台中市和平區     
【停水區域一】台中市烏日區九德里;興祥街雙號側及其巷弄、長春街40至380號間及其巷弄、中山路一段雙號側2至372號間及其巷弄、中華路2至100號間及其巷弄.(中華路85~410號雙側含巷弄，興祥街188~220號雙號側含巷弄，興德街),2016/06/15 9:0至2016/07/15 20:0,2016/07/15 20:0(每日上午9點00分至下午20點),04-23381614,2016/7/5~2016/7/16,414台中市烏日區     
【停水區域一】宜蘭縣羅東鎮羅東鎮新興街53號至9號，新興街47巷3號至7號，文化街32巷22號至30-2號，中正南路127之2號至127之13號，中正南路87號至105號附近用戶,2016/07/05 13:0至2016/07/05 19:0,2016/07/05 19:0(),9589176,2016/7/5~2016/7/6,265宜蘭縣羅東鎮     
【停水區域一】南投縣埔里鎮北梅里、西門里、北安里、北門里、泰安里、枇杷里、杷城里、大湳里,2016/07/05 8:40至2016/07/05 18:0,2016/07/05 18:0(),049-2915176,2016/7/5~2016/7/6,545南投縣埔里鎮     
【停水區域一】宜蘭縣冬山鄉冬山鄉光明路84~239號、光明路102巷2~12號、光明路107巷2~8號、光明路152巷2~150-1號、光明路168巷22~44號間附近用戶,2016/07/05 13:0至2016/07/05 19:0,2016/07/05 19:0(),9589176,2016/7/5~2016/7/6,269宜蘭縣冬山鄉     
【停水區域一】台中市烏日區仁德街.文德街.弘德街.興學街包括巷弄(仁德里),2016/07/05 17:25至2016/07/05 21:0,2016/07/05 21:0(),04-23381614,2016/7/5~2016/7/6,414台中市烏日區     
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;(非整日停水，僅幹管改接及用戶施作需停水),2016/06/17 8:30至2016/07/31 18:30,2016/07/31 18:30(每日上午8點30分至下午6點30分),04-23381614,2016/7/5~2016/8/1,414台中市烏日區     
【停水區域一】彰化縣溪湖鎮湖西里,2016/07/06 9:0至2016/07/07 18:0,2016/07/07 18:0(每日上午9點至下午6點),04-8851778,2016/7/5~2016/7/8,514彰化縣溪湖鎮     
【停水區域一】宜蘭縣壯圍鄉北迴鐵路以東;191線以西;淇武蘭路以南;美宜路;環市東路三段以北;七張路;美功路一段;慈安路;宜蘭河左岸堤防等範圍;191線以東;192線以西北;茅埔路;大福路二段;玉龍路一段;美功路二段;車路頭路;踏踏路;開興路，雪隧路;永美路2段;永美路1段;興農路;順和路;古亭路;新社路;中央路三段;大同鄉立勳巷、光勳巷、和勳巷、南山系統管段、埤南巷、開埤巷,2016/07/06 9:0至2016/07/06 17:0,2016/07/06 17:0(),客服電話1910深溝廠9233017廠商電話張朝銘0963083171,2016/7/5~2016/7/7,263宜蘭縣壯圍鄉     263宜蘭縣壯圍鄉     
【停水區域一】南投縣中寮鄉愛鄉巷(全部),2016/07/06 8:30至2016/07/06 12:30,2016/07/06 12:30(),0492222635,2016/7/6~2016/7/7,541南投縣中寮鄉     
【停水區域一】南投縣中寮鄉愛鄉巷(全部),2016/07/06 12:0至2016/07/06 17:0,2016/07/06 17:0(),0492222635,2016/7/6~2016/7/7,541南投縣中寮鄉     
【停水區域一】台中市和平區梨山里,2016/07/06 8:30至2016/07/06 16:30,2016/07/06 16:30(),25874315,2016/7/6~2016/7/7,424台中市和平區     
【停水區域一】高雄市美濃區成功路一帶皆受影響。,2016/07/06 8:14至2016/07/06 12:0,2016/07/06 12:0(),0933376319,2016/7/6~2016/7/7,843高雄市美濃區     
【停水區域一】南投縣中寮鄉龍草路等,2016/07/06 8:30至2016/07/06 18:0,2016/07/06 18:0(),049-2563505,2016/7/6~2016/7/7,541南投縣中寮鄉     
【停水區域一】苗栗縣造橋鄉大西村,2016/07/06 9:0至2016/07/06 12:0,2016/07/06 12:0(),037320334，1910,2016/7/6~2016/7/7,361苗栗縣造橋鄉     
【停水區域一】高雄市鳳山區凱旋路3巷與凱旋路等附近一帶,2016/07/06 9:0至2016/07/06 18:0,2016/07/06 18:0(),7883714,2016/7/6~2016/7/7,830高雄市鳳山區     
【停水區域一】台南市東山區東河里吉貝耍部落,2016/07/06 8:30至2016/07/06 12:0,2016/07/06 12:0(上午8點至中午12點暫停供水),06-6852135,2016/7/6~2016/7/7,733台南市東山區     
【停水區域一】高雄市大寮區四維路、八德路、仁愛路、信義路、民安街等附近一帶,2016/07/06 9:0至2016/07/06 18:0,2016/07/06 18:0(),7883714,2016/7/6~2016/7/7,831高雄市大寮區     
