停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣草屯鎮加老里.加老南路.加老路.芬草路部分巷弄,2016/07/25 8:0至2016/08/31 17:0,2016/08/31 17:0(每日上午8點至下午5點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】南投縣草屯鎮土城里.玉屏路.三層巷.二坪巷.中正路等部分巷弄,2016/07/25 8:0至2016/08/31 18:0,2016/08/31 18:0(每日上午8點至下午6點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】台中市烏日區溪南路一段81~801號單號側含巷弄、福泰街含巷弄、後底溪路含巷弄、環中路8段206弄（含弄）、260巷（含弄）、332巷（含弄）、588巷（含弄）、溪福路1~130號間含巷弄,2016/06/30 9:0至2016/08/31 19:0,2016/08/31 19:0(),0423381614,2016/7/28~2016/9/1,414台中市烏日區     
【停水區域一】高雄市橋頭區西林里;東林里;芋寮里,2016/07/28 8:30至2016/08/31 18:0,2016/08/31 18:0(於7/28至8/31日每日上午8點30分至下午6點  工程期限50天),07-6222814,2016/7/29~2016/9/1,825高雄市橋頭區     
【停水區域一】台中市西屯區詳如停水公告;範圍 : 重慶路(台灣大道二段以東、華美西街二段以西、文心路以南、漢口路二段以北);里別 :  (何源里、何福里、何德里、何仁里、何安里、何厝里)。;路名 : ;成都路(全部)，重慶路(部份)，河南路(文心路至漢口路)，寧夏路(文心路至漢口路)，華美西街二段(文心路至太原路)，內江街(全部)，合江街(全部)，內江街(全部) ，漢城街(全部)，永昌街(全部)，河南東街(全部)，寧夏東街(部份)，寧夏西街(部份) ，何安巷(全部)，銀聯巷(全部)，青海路(文心至漢口)，四川路(全部)，四川街(全部)，四川東街(全部)，何厝街(全部)，何厝東街(全部)，甘州街(全部) ，甘州路(全部)，天水西街(全部)，天水中街(全部),2016/08/24 8:0至2016/09/23 17:30,2016/09/23 17:30(每日上午8點至下午6點30分),04-22452143,2016/8/1~2016/9/24,407台中市西屯區     
【停水區域一】苗栗縣通霄鎮坪頂里;福興里;南和里;梅南里,2016/08/19 9:0至2016/08/19 18:0,2016/8/19至2016/8/19每日下午 06:00以後,免費客服專線1910；通霄銅鑼營運所037-986206,2016/8/4~2016/8/20,357苗栗縣通霄鎮     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/8/5~2016/11/1,555南投縣魚池鄉     
【停水區域一】高雄市岡山區三和里;山隙路,2016/08/06 9:0至2016/08/31 18:0,2016/08/31 18:0(於8/6至8/31日每日上午8點至下午6點),07-6222814,2016/8/5~2016/9/1,820高雄市岡山區     
【停水區域一】高雄市楠梓區楠梓西巷47弄,2016/08/08 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/6~2016/8/21,811高雄市楠梓區     
【停水區域一】苗栗縣西湖鄉二湖村;三湖村;湖東村;金獅村;苗栗縣後龍鎮福寧里;中和里;南港里,2016/08/27 9:0至2016/08/27 18:0,2016/8/27至2016/8/27每日下午 06:00以後,免費客服專線1910；通霄銅鑼營運所037-986206,2016/8/8~2016/8/28,368苗栗縣西湖鄉     356苗栗縣後龍鎮     
【停水區域一】高雄市大樹區1.大坑里(大坑路109~109-51、107~107-50號)，105年8月10日至105年8月15日，每日08時30分至18時30分，計6日，100戶。;2.大坑里(大坑路108-20~108-32號)，105年8月17日至105年8月22日，每日08時30分至18時30分，計6日，10戶。;3.姑山里(中正一路2、2-6、3~5、1-50)，105年8月23日至105年8月28日，每日08時30分至18時30分，計6日，5戶。;4.姑山里(中正一路107-11~107-15、100號)，105年8月29日至105年9月3日，每日08時30分至18時30分，計6日，5戶。,2016/08/10 8:30至2016/09/03 18:30,2016/09/03 18:30(08時30分至18時30分),1910,2016/8/8~2016/9/4,840高雄市大樹區     
【停水區域一】高雄市大樹區1.竹寮里雄獅大地社區(竹寮路601~724號)、僑紘社區(竹寮路900~966號)、竹寮路150-1~165-2號，105年8月11日至105年8月12日，每日08時30分至18時30分，計2日，150戶。;2.竹寮里竹寮路74-9、85、90~93、170~178號，105年8月11日至105年8月15日，每日08時30分至18時30分，計5日，15戶。;3.竹寮里竹寮路101、180~219、1~202、107-1~107-40號(含玫瑰山莊、蓬萊山莊、工業城) 、久大路城隍巷20號~138號，105年8月16日至105年8月20日，每日08時30分至18時30分，計5日，300戶。;4.九曲里九大路33~83、501~513、529~543、671號、九大路691巷，105年8月21日至105年8月25日，每日08時30分至18時30分，計5日，80戶。,2016/08/11 8:30至2016/08/25 18:30,2016/08/25 18:30(08時30分至18時30分),1910,2016/8/8~2016/8/26,840高雄市大樹區     
【停水區域一】高雄市楠梓區楠梓西巷、楠梓西巷21弄、楠梓西巷27弄、楠梓西巷47弄、楠梓路75號,2016/08/09 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/8~2016/8/21,811高雄市楠梓區     
【停水區域一】台中市北區英才路.健行路.五權路.中清路一段.西屯路一段.博館一街.博館二街.民權路.篤行路.梅川西路三段.梅川東路三段.育德路.英士路.永達街.日盛街.日新街.中達街.日進街.日興街.文化街.文武街.美德街.華中街等（育德里、淡溝里、文莊里、中達里、邱厝里、民龍里、和龍里),2016/08/05 8:30至2016/09/05 18:0,2016/09/05 18:0(每日上午8點30分至下午6點),1910.22442469,2016/8/9~2016/9/6,404台中市北區       
【停水區域一】彰化縣伸港鄉建興路125巷;彰化縣和美鎮道周路、和光路、和靖路、鹿和路,2016/08/09 8:0至2016/08/23 18:0,2016/08/23 18:0(上午8點至下午8點),04-7353883,2016/8/9~2016/8/24,509彰化縣伸港鄉     508彰化縣和美鎮     
【停水區域一】高雄市仁武區信德街,2016/08/10 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/9~2016/8/21,814高雄市仁武區     
【停水區域一】台中市太平區太平路/長億一街/長億東二街/長億東三街/長億東五街/長億六街/太平三街/太平一街/及附近一代巷弄/太平三街以東、長億一街以西、長億六街以北、太平路以南(長億里),2016/08/11 9:0至2016/09/10 17:30,2016/09/10 17:30(每日上午9點至下午5點30分),1910;04-22442469,2016/8/9~2016/9/11,411台中市太平區     
【停水區域一】台中市太平區永成北路/長億路/太平三街/長億一街/長億二街/太平五街/長億四街/長億五街/長億二街45巷/長億南二街/太平三街176巷/及附近一代巷弄/永成北路以東、太平三街以西、長億六街以北、太平路以南(永成里/長億里/永平里),2016/08/11 9:0至2016/09/10 17:30,2016/09/10 17:30(每日上午9點至下午5點 30分),1910;04-22442469,2016/8/9~2016/9/11,411台中市太平區     
【停水區域一】台中市東區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。;台中市南區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。,2016/08/11 9:0至2016/09/10 17:30,2016/09/10 17:30(每日上午9點30分至下午17點 30分),1910;04-22442469,2016/8/9~2016/9/11,401台中市東區       402台中市南區       
【停水區域一】台南市白河區康樂路以南(含);富民路以北(含);中山路以東(不含),2016/08/10 15:30至2016/08/23 18:0,2016/08/23 18:0(上午8點至下午6點),6852135,2016/8/10~2016/8/24,732台南市白河區     
【停水區域一】嘉義市東區停水範圍：東義路、義教東路、義教西路、義教街1號至122號、林森東路239號至315-1號、林森東路269巷、319巷、691巷。,2016/08/11 8:0至2016/08/24 18:0,2016/08/24 18:0(每日上午8點至下午6點(星期六、日無停水)),05-2252670,2016/8/11~2016/8/25,600嘉義市東區       
【停水區域一】嘉義縣六腳鄉六斗村;蘇厝村;豐美村;港美村等水壓降低,2016/08/01 9:0至2016/08/26 9:0,2016/08/26 9:0(),05-3792117,2016/8/12~2016/8/27,615嘉義縣六腳鄉     
【停水區域一】苗栗縣公館鄉中義村;石牆村,2016/08/20 8:0至2016/08/20 18:0,2016/8/20至2016/8/20每日下午 06:00以後,037-320334,2016/8/12~2016/8/21,363苗栗縣公館鄉     
【區域1】高雄市大樹區1.竹寮里雄獅大地社區(竹寮路601~724號)、僑紘社區(竹寮路900~966號)、竹寮路150-1~165-2號，105年8月11日至105年8月12日，每日08時30分至18時30分，計2日，150戶。;2.竹寮里竹寮路74-9、85、90~93、170~178號，105年8月11日至105年8月15日，每日08時30分至18時30分，計5日，15戶。;3.竹寮里竹寮路101、180~219、1~202、107-1~107-40號(含玫瑰山莊、蓬萊山莊、工業城) 、久大路城隍巷20號~138號，105年8月16日至105年8月20日，每日08時30分至18時30分，計5日，300戶。;4.九曲里九大路33~83、501~513、529~543、671號、九大路691巷，九和路一帶，105年8月21日至105年8月25日，每日08時30分至18時30分，計5日，80戶。,2016/08/11 8:30至2016/08/25 18:30【08時30分至18時30分】,2016/08/25 18:30以後,1910,2016/8/14~2016/8/26,840高雄市大樹區     
【停水區域一】桃園市八德區東豐街,2016/08/18 9:0至2016/08/19 17:0,2016/08/19 17:0(每日上午9點至下午5點),03-4711836大溪服務所,2016/8/15~2016/8/20,334桃園市八德區     
【停水區域一】高雄市旗山區全區,2016/08/29 9:0至2016/08/29 17:0,2016/08/29 17:0(),1910,2016/8/15~2016/8/30,842高雄市旗山區     
【停水區域一】新北市三峽區中山路、大勇路、大仁路、復興路、文化路.大智路.含周邊巷道,2016/08/03 9:0至2016/09/14 17:0,2016/09/14 17:0(每日上午9時至下午17時),02-26792527,2016/8/15~2016/9/15,237新北市三峽區     
【停水區域一】新北市三峽區中山路、大勇路、大仁路、復興路、文化路.大智路.含周邊巷道,2016/08/15 9:0至2016/08/29 17:0,2016/08/29 17:0(每日上午9時至下午17時),02-2679-2224,2016/8/15~2016/8/30,237新北市三峽區     
【停水區域一】新北市三峽區麻園路、大同路、弘道路（含周邊巷道）。,2016/08/15 9:0至2016/08/29 17:0,2016/08/29 17:0(每日上午9點至下午5點),02-2679-2224,2016/8/15~2016/8/30,237新北市三峽區     
【停水區域一】新北市三峽區大同路、光明路含周邊巷道。,2016/08/08 9:0至2016/09/14 17:0,2016/09/14 17:0(每日上午9點至下午5點),02-26792527,2016/8/15~2016/9/15,237新北市三峽區     
【停水區域一】高雄市楠梓區楠梓路、楠梓西巷21弄、楠梓新路348巷,2016/08/17 8:0至2016/08/18 18:0,2016/08/18 18:0(每日上午8點至下午6點),(07)3513332,2016/8/15~2016/8/19,811高雄市楠梓區     
【停水區域一】高雄市楠梓區楠梓西巷、建楠路84巷、建楠路84巷72弄,2016/08/16 8:0至2016/08/22 18:0,2016/08/22 18:0(每日上午8點至下午6點),(07)3513332,2016/8/15~2016/8/23,811高雄市楠梓區     
【停水區域一】新竹縣竹東鎮南華里;東寧里;東華里;忠孝里;竹東里;仁愛里;五豐里;上館里;中山里;大鄉里;中正里;商華里;榮華里;榮樂里;雞林里,2016/08/15 8:0至2016/08/19 18:0,2016/08/19 18:0(8/15-8/19每日18:00以後恢復正常供水),1910;03-5963356,2016/8/15~2016/8/20,310新竹縣竹東鎮     
【停水區域一】台南市東區(大智里;崇文里;東智里)生產路;崇德二十四街;崇德二十三街;崇德二十五街;崇善路;崇善東路;長東街;德高街;德東街;崇德二十七街;崇德二十六街;崇德三十一街;崇德三十二街;崇德三十四街;崇德三十三街;崇德三十街;文東街;崇善十五街;崇善十六街;崇善十四街;崇德二十八街;崇德二十九街;崇德路;東智街,2016/08/08 8:0至2016/08/20 17:0,2016/08/20 17:0(),06-3036097,2016/8/15~2016/8/21,701台南市東區       
【停水區域一】嘉義市東區博愛路一段1號至114號。,2016/08/22 8:0至2016/08/27 18:0,2016/08/27 18:0(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水),現場監造：洪國彬 電話：0978-060558  工地負責人：毛淑茹  行動電話：0937-573811,2016/8/15~2016/8/28,600嘉義市東區       
【停水區域一】嘉義市東區博愛路一段1號至114號。,2016/08/22 8:0至2016/08/27 18:0,2016/08/27 18:0(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水),現場監造：洪國彬 電話：0978-060558  工地負責人：毛淑茹  行動電話：0937-573811,2016/8/15~2016/8/28,600嘉義市東區       
【停水區域一】南投縣南投市營北里營北路、向上路、下庄巷、中正路、省府路(均含巷弄),2016/08/16 8:0至2016/08/31 18:0,2016/08/31 18:0(),049-2563505,2016/8/16~2016/9/1,540南投縣南投市     
【停水區域一】台中市大里區新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里、日新里)；新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)益民路二段、益民路一段、中興路二段、德芳南路、現岱路、環中東路六段(中興里)等附近一帶,2016/08/01 9:0至2016/08/31 19:0,2016/08/31 19:0(每日上午8點30分至下午6時，非整日停水僅改接或損管維修時停水，遇下大雨不施作。),04-22442469,2016/8/16~2016/9/1,412台中市大里區     
【停水區域一】屏東縣泰武鄉武潭村,2016/08/18 8:0至2016/08/31 19:0,2016/08/31 19:0(每日上午8點至下午7點),08-8325550,2016/8/16~2016/9/1,921屏東縣泰武鄉     
【停水區域一】台南市北區和緯路五段89巷,2016/08/19 8:0至2016/08/19 18:0,2016/8/19至2016/8/19每日下午 06:00以後,06-2370021,2016/8/16~2016/8/20,704台南市北區       
【停水區域一】台南市北區1.北成路117號~155號(單號側)\2.北成路(北安路一段至北安路一段262巷),2016/08/18 8:0至2016/08/18 18:0,2016/8/18至2016/8/18每日下午 06:00以後,06-2370021,2016/8/16~2016/8/19,704台南市北區       
【停水區域一】台南市白河區康樂路以南;富民路以北;中山路以東(不含中山路),2016/08/17 8:0至2016/08/24 18:0,2016/08/24 18:0(每日上午8點至下午6點),06-6852135,2016/8/16~2016/8/25,732台南市白河區     
【區域1】新竹縣竹東鎮南華里;東寧里;東華里;忠孝里;竹東里;仁愛里;五豐里;上館里;中山里;大鄉里;中正里;商華里;榮華里;榮樂里;雞林里,2016/08/15 8:0至2016/08/19 18:0【8/15-8/19每日18:00以後恢復正常供水】,2016/08/19 18:0以後,1910;03-5963356,2016/8/16~2016/8/20,310新竹縣竹東鎮     
【區域3】新竹縣竹東鎮上館里;大鄉里;中山里;中正里;五豐里;仁愛里;竹東里;忠孝里;東華里;東寧里;南華里;商華里;榮華里;榮樂里;雞林里,2016/8/15 8:0至2016/8/19 18:0【每日18:00以後恢復正常供水】,2016/8/19 18:0以後,1910;03-5963356,2016/8/16~2016/8/20,310新竹縣竹東鎮     
【區域1】新竹縣竹東鎮南華里;東寧里;東華里;忠孝里;竹東里;仁愛里;五豐里;上館里;中山里;大鄉里;中正里;商華里;榮華里;榮樂里;雞林里,2016/08/15 8:0至2016/08/19 18:0【8/15-8/19每日18:00以後恢復正常供水】,2016/08/19 18:0以後,1910;03-5963356,2016/8/16~2016/8/20,310新竹縣竹東鎮     
【區域3】新竹縣竹東鎮上館里;大鄉里;中山里;中正里;五豐里;仁愛里;竹東里;忠孝里;東華里;東寧里;南華里;商華里;榮華里;榮樂里;雞林里,2016/8/15 8:0至2016/8/19 18:0【每日18:00以後恢復正常供水】,2016/8/19 18:0以後,1910;03-5963356,2016/8/16~2016/8/20,310新竹縣竹東鎮     
【停水區域一】宜蘭縣羅東鎮公正街33-31號、48-70號,2016/08/18 13:0至2016/08/18 17:0,2016/8/18至2016/8/18每日下午 05:00以後,0953776969,2016/8/16~2016/8/19,265宜蘭縣羅東鎮     
【停水區域一】雲林縣虎尾鎮立仁里;新吉里;西安里;三合里;穎川里,2016/08/13 8:0至2016/08/27 18:0,2016/08/27 18:0(每日上午8點至下午6點),05-6322047,2016/8/17~2016/8/28,632雲林縣虎尾鎮     
【停水區域一】新竹縣新埔鎮內立里;寶石里;文山里;新竹縣關西鎮上林里;新力里;南和里,2016/08/29 9:0至2016/09/02 17:0,2016/09/02 17:0(每日上午9時00分至下午17時00分),03-5516814,2016/8/17~2016/9/3,305新竹縣新埔鎮     306新竹縣關西鎮     
【停水區域一】新北市土城區中央路1段22-80號、中華路1段單號1-11號、中華路1段雙號02-46號,2016/08/18 10:0至2016/08/18 17:0,2016/08/18 17:0(上午10點至下午5點),0222655172,2016/8/17~2016/8/19,236新北市土城區     
【停水區域一】花蓮縣鳳林鎮林榮里,2016/08/18 8:0至2016/08/18 17:0,2016/08/18 17:0(),03-8351141,2016/8/17~2016/8/19,975花蓮縣鳳林鎮     
【停水區域一】桃園市龍潭區高原里,2016/08/19 7:30至2016/08/19 16:0,2016/08/19 16:0(),03-4712002,2016/8/17~2016/8/20,325桃園市龍潭區     
【停水區域一】屏東縣泰武鄉佳平村;萬安村;武潭村/萬巒鄉;成德村(成志路),2016/08/19 9:0至2016/08/19 17:30,2016/08/19 17:30(),08-8325550,2016/8/17~2016/8/20,921屏東縣泰武鄉     
【停水區域一】基隆市七堵區八德路;大德路;大華一路;百一街;百七街;百二街;百三街;百五街;百六街;明德三路;華新一路;華新二路;溪頭街;溪頭街;實踐路;福一街;福二街;福三街;福三街;福五街;福六街;麗景一街;麗景二街;綠葉街;堵南街;自強路含各巷、弄等一帶。,2016/08/17 17:0至2016/08/18 12:0,2016/08/18 12:0(於8月17日下午5點至8月18日中午12點),24252103-59,2016/8/17~2016/8/19,206基隆市七堵區     
【停水區域一】新北市三重區興德路(環河路-光復路一段)含週邊巷弄,2016/08/18 9:0至2016/08/18 13:0,2016/08/18 13:0(),1910,2016/8/17~2016/8/19,241新北市三重區     
【停水區域一】桃園市八德區廣隆街巷弄及福僑街,2016/08/18 9:0至2016/08/20 18:0,2016/08/20 18:0(每日上午9點至下午6點),03-3346128,2016/8/17~2016/8/21,334桃園市八德區     
【停水區域一】台南市永康區1.文化路183~375號單號側(含巷弄)。;2.文化路112~358號雙號側(含巷弄) 。;3.永勝街1~341號單號側(含巷弄) 。;4.永勝街2~316號雙號側(含巷弄) 。;5.永二街1~263號單號側(含巷弄) 。;6.永二街2~248號雙號側(含巷弄) 。;7.永和街1~251號單號側(含巷弄) 。;8.永和街2~290號雙號側(含巷弄) 。;9.永大一路171~317號單號側(含巷弄) 。;10.永大一路150~390號雙號側(含巷弄) 。;11.永興路131~467號單號側(含巷弄) 。;12.永華路359~471號單號側(含巷弄) 。;13.永春街(全部),2016/08/22 8:0至2016/08/22 18:0,2016/08/22 18:0(),1910   06-2325714,2016/8/17~2016/8/23,710台南市永康區     
【停水區域一】台南市安平區安北路370巷(含弄)、安北路372~438號雙號側及安北路416巷.426巷.452巷(含弄),2016/08/18 8:0至2016/08/22 18:0,2016/08/22 18:0(每日上午8點至下午18點停水，18點以後恢復供水，遇雨順延),06-3036097,2016/8/17~2016/8/23,708台南市安平區     
【停水區域一】屏東縣高樹鄉新豐村;新豐村,2016/08/18 8:0至2016/09/17 18:0,2016/09/17 18:0(每日上午8點至下午6點),08-7962041,2016/8/17~2016/9/18,906屏東縣高樹鄉     
【停水區域一】宜蘭縣羅東鎮天津路1巷與公正街11-53號,2016/08/19 13:0至2016/08/19 17:0,2016/08/19 17:0(),0953776969,2016/8/17~2016/8/20,265宜蘭縣羅東鎮     
【停水區域一】宜蘭縣羅東鎮中正街78-130號、民生路6-38號與16-80號,2016/08/22 13:0至2016/08/22 17:0,2016/8/22至2016/8/22每日下午 05:00以後,0953776969,2016/8/17~2016/8/23,265宜蘭縣羅東鎮     
【停水區域一】屏東縣高樹鄉日新新村;自強新村;新豐路,2016/08/18 8:20至2016/08/18 10:20,2016/8/18至2016/8/18每日上午 10:20以後,087963973,2016/8/18~2016/8/19,906屏東縣高樹鄉     
【區域1】台中市梧棲區福德里部分地區,2016/08/18 10:0至2016/08/18 13:0 ,2016/08/18 13:0以後,,2016/8/18~2016/8/19,435台中市梧棲區     
【停水區域一】新北市三峽區嘉添.添福,2016/08/18 9:0至2016/08/18 13:0,2016/8/18至2016/8/18每日下午 01:00以後,26792527.26792224,2016/8/18~2016/8/19,237新北市三峽區     
【停水區域一】彰化縣埔心鄉興霖路{全部},2016/08/18 9:0至2016/08/18 18:0,2016/08/18 18:0(),04-8882073,2016/8/18~2016/8/19,513彰化縣埔心鄉     
【停水區域一】南投縣集集鎮林尾路;公館路,2016/08/18 8:30至2016/08/18 11:0,2016/8/18至2016/8/18每日上午 11:00以後,2762076,2016/8/18~2016/8/19,552南投縣集集鎮     
【停水區域一】花蓮縣鳳林鎮林榮里,2016/08/19 8:0至2016/08/19 17:0,2016/08/19 17:0(),03-8351141,2016/8/18~2016/8/20,975花蓮縣鳳林鎮     
【停水區域一】宜蘭縣五結鄉大興路(全部)(客服電話1910;廣興給水廠服務電話03-9553098),2016/08/18 9:10至2016/08/18 11:0,2016/08/18 11:0(),0937849881,2016/8/18~2016/8/19,268宜蘭縣五結鄉     
【停水區域一】彰化縣永靖鄉全部村里減壓供水;彰化縣田尾鄉全部村里減壓供水,2016/08/18 10:0至2016/08/18 18:0,2016/08/18 18:0(上午10點至下午6點),04-8882073     0912975533,2016/8/18~2016/8/19,512彰化縣永靖鄉     522彰化縣田尾鄉     
【停水區域一】台南市後壁區後壁里後壁300號至370號間,2016/08/18 10:0至2016/08/18 17:0,2016/08/18 17:0(上午10點至下午5點暫停供水),06-6852135,2016/8/18~2016/8/19,731台南市後壁區     
【停水區域一】高雄市小港區中安路;高雄市鳳山區鳳頂路、過雄一街、頂賢街、頂豐街、頂聖街、頂庄路、頂?路、過昌街、過勇路、高鳳一路、頂新路、華昌路、頂新一~時一街、鳳新路、復華路、復華一街等附近一帶,2016/08/18 9:0至2016/08/18 18:0,2016/08/18 18:0(),7883714,2016/8/18~2016/8/19,812高雄市小港區     830高雄市鳳山區     
【停水區域一】台南市東區東門路三段,2016/08/18 9:30至2016/08/18 18:0,2016/8/18至2016/8/18每日下午 06:00以後,06-3036097,2016/8/18~2016/8/19,701台南市東區       
【停水區域一】桃園市八德區崁頂路、魚池街、長興路、金城街、永豐南路31巷,2016/08/18 13:0至2016/08/18 18:0,2016/8/18至2016/8/18每日下午 06:00以後,03-3346128,2016/8/18~2016/8/19,334桃園市八德區     
【停水區域一】桃園市平鎮區復旦路二段150巷,2016/08/19 8:0至2016/08/19 17:0,2016/8/19至2016/8/19每日下午 05:00以後,03-4251506,2016/8/18~2016/8/20,324桃園市平鎮區     
【停水區域一】台南市關廟區長榮街全部(含巷弄),2016/08/18 9:30至2016/08/18 11:30,2016/8/18至2016/8/18每日上午 11:30以後,06-2303756,2016/8/18~2016/8/19,718台南市關廟區     
【停水區域一】台中市西屯區惠中一街;惠中二街;惠中三街;惠中七街;惠中五街;惠中六街;惠中路一段;惠民路;惠來路二段;台中港路二段;市政北一路;市政北二路;市政北三路;市政北五路;市政北六路;市政北七路;市政路;河南路三段 等附近,2016/08/18 9:41至2016/08/18 11:45,2016/08/18 11:45(),22442469-1910,2016/8/18~2016/8/19,407台中市西屯區     
【停水區域一】南投縣名間鄉公崎巷;皮仔寮巷;南田路;大岩巷;鹿鳴巷,2016/08/18 10:30至2016/08/18 15:30,2016/8/18至2016/8/18每日下午 03:30以後,2222635,2016/8/18~2016/8/19,551南投縣名間鄉     
【停水區域一】台中市霧峰區復興六街,2016/08/18 9:55至2016/08/18 11:0,2016/08/18 11:0(),23393138,2016/8/18~2016/8/19,413台中市霧峰區     
【停水區域一】台中市北屯區山西路二段;永和巷 等附近,2016/08/18 9:55至2016/08/18 12:55,2016/08/18 12:55(),22442469-1910,2016/8/18~2016/8/19,406台中市北屯區     
