Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",雲嘉南,50 - 70,懸浮微粒,3 - 6,2016-03-10,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-03-10,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",竹苗,25 - 45,,1 - 3,2016-03-10,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",北部,30 - 50,,1 - 3,2016-03-10,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",澎湖,30 - 50,,1 - 3,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",金門,30 - 50,,2 - 3,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",馬祖,30 - 50,,1 - 3,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",花東,20 - 40,,1 - 2,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",宜蘭,25 - 45,,1 - 3,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",高屏,55 - 75,懸浮微粒,4 - 8,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",雲嘉南,50 - 70,懸浮微粒,4 - 7,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",中部,45 - 65,懸浮微粒,4 - 6,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",竹苗,30 - 50,,1 - 3,2016-03-09,2016-03-08 18:00
"1.9日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.9日中南部地區PM2.5指標為中至高等級，其他地區PM2.5指標為低等級。\r3.10日、11日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒。高屏地區PM2.5指標為中至高等級，其他地區PM2.5指標為低至中等級。",北部,35 - 55,懸浮微粒,2 - 3,2016-03-09,2016-03-08 18:00
