Content,AreaName,PSI,MajorPollutant,FPMI,ForecastDate,PublishTime
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",雲嘉南,50 - 70,懸浮微粒,4 - 7,2016-02-28,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",中部,45 - 65,懸浮微粒,3 - 5,2016-02-28,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",竹苗,25 - 45,,1 - 3,2016-02-28,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",北部,30 - 50,,1 - 3,2016-02-28,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",澎湖,30 - 50,,1 - 2,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",金門,35 - 55,懸浮微粒,2 - 3,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",馬祖,40 - 60,懸浮微粒,2 - 4,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",花東,15 - 35,,1 - 2,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",宜蘭,20 - 40,,1 - 3,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",高屏,60 - 80,懸浮微粒,6 - 9,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",雲嘉南,45 - 65,懸浮微粒,4 - 7,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",中部,40 - 60,懸浮微粒,2 - 4,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",竹苗,25 - 45,,1 - 3,2016-02-27,2016-02-27 10:59
"1.27日全臺各地及外島地區PSI為良好至普通等級，指標污染物為懸浮微粒。\r2.27日雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區及外島為低至中等級。\r3.28日全臺各地PSI為良好至普通等級，指標污染物為懸浮微粒；雲嘉南及高屏地區PM2.5指標為中至高等級，其他地區為低到中等級。29日受境外污染物伴隨大陸冷氣團南下，北部及宜蘭地區懸浮微粒濃度逐漸上升，全臺各地空氣品質為普通等級，指標污染物為懸浮微粒；全臺各地PM2.5指標多為中至高等級。",北部,30 - 50,,1 - 3,2016-02-27,2016-02-27 10:59
