停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市大里區立仁里;新仁里;內新里;東昇里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;新仁路一段;新平路一段;新平路二段;精美一街;精美路,2016/02/23 8:30至2016/03/31 17:30,2016/03/31 17:30(System.Web.UI.WebControls.TextBox),04-22442469,2016/2/19~2016/4/1,412台中市大里區     411台中市太平區     
【停水區域一】台東縣大武鄉南興村,2016/02/23 15:0至2016/03/31 17:0,2016/03/31 17:0(System.Web.UI.WebControls.TextBox),089-782902,2016/2/23~2016/4/1,965台東縣大武鄉     
【停水區域一】雲林縣土庫鎮西平里;南平里;後埔里;光榮路二段,2016/03/01 8:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),05-6622545  陳祐銓0921-350781 范雅聞0911-155483,2016/2/26~2016/4/1,633雲林縣土庫鎮     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/02/26 19:0至2016/03/31 23:0,2016/03/31 23:0(System.Web.UI.WebControls.TextBox),26312127,2016/2/26~2016/4/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】彰化縣彰化市互助街、一心東街、一心南街、一德南路,2016/03/01 8:0至2016/03/17 18:0,2016/03/17 18:0(System.Web.UI.WebControls.TextBox),04-7353883,2016/3/1~2016/3/18,500彰化縣彰化市     
【停水區域一】南投縣草屯鎮四維巷.八德巷(凡爾賽宮社區),2016/03/04 9:0至2016/03/31 17:0,2016/03/31 17:0(System.Web.UI.WebControls.TextBox),0492563505,2016/3/3~2016/4/1,542南投縣草屯鎮     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/03/03 8:0至2016/03/17 18:0,2016/03/17 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/3/3~2016/3/18,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】南投縣仁愛鄉大同村,2016/03/04 21:0至2016/03/31 8:0,2016/03/31 8:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/3/4~2016/4/1,546南投縣仁愛鄉     
【停水區域一】台中市潭子區潭興路三段;興華一路;興華二路;中山路二段283巷;中山路241巷,2016/03/09 8:0至2016/03/22 17:0,2016/03/22 17:0(System.Web.UI.WebControls.TextBox),04-25722643豐原給水廠,2016/3/4~2016/3/23,427台中市潭子區     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/03/07 8:30至2016/04/21 17:30,2016/04/21 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/3/7~2016/4/22,406台中市北屯區     
【區域1】宜蘭縣宜蘭市光復路50至152號(雙號側;含巷內);中山路三段24號制108號雙號側;民生西街全(含巷內);昇平街13號至56號,2016/03/15 13:0至2016/03/15 17:0 ,2016/03/15 17:0以後,03-9323255-50,2016/3/7~2016/3/16,260宜蘭縣宜蘭市     
【停水區域一】南投縣竹山鎮竹山里;桂林里;中山里;中正里;雲林里;延和里.中崎里.竹圍里,2016/03/07 9:0至2016/03/25 20:0,2016/03/25 20:0(System.Web.UI.WebControls.TextBox),049-2642074,2016/3/9~2016/3/26,557南投縣竹山鎮     
【停水區域一】台中市西區模範街(公益路-向上路一段間)、民生北路(公益路-向上路一段間)、民權路(公益路-向上路一段間)、(模範街-民權街間)、向上路一段(模範街-民權街間)、大和路(公益路-向上路一段間)、民權路213巷(公益路-向上路一段間)、民權路233巷、民權路229巷、民權路225巷、民權路217巷、民權路213巷、模範街40巷、模範街34巷、模範街12巷等周遭巷道,2016/03/14 9:0至2016/03/31 18:30,2016/03/31 18:30(System.Web.UI.WebControls.TextBox),1910.22442469,2016/3/9~2016/4/1,403台中市西區       
【停水區域一】南投縣中寮鄉內城村;永和村;永芳村;清水村;爽文村;龍安村;龍岩村;龍南路;龍草路;鄉林巷(水壓低至無水),2016/03/09 17:0至2016/03/31 23:59,2016/3/9至2016/3/31每日下午 11:59以後,049-2563505,2016/3/9~2016/4/1,541南投縣中寮鄉     
【區域1】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/03/15 9:0至2016/04/14 18:30 ,2016/04/14 18:30以後,1910;04-22442469,2016/3/10~2016/4/15,411台中市太平區     
【區域1】台中市太平區太平路/太平三街/長億六街/長億一街/太平一街/長億東二街/長億東三街/長億東五街/及附近一帶巷弄鄰近地區水壓降低。,2016/03/15 9:0至2016/04/14 18:30 ,2016/04/14 18:30以後,1910;04-22442469,2016/3/10~2016/4/15,411台中市太平區     
【區域1】台中市太平區太平路/太平三街/長億六街/長億一街/太平一街/長億東二街/長億東三街/長億東五街/及附近一帶巷弄鄰近地區水壓降低。,2016/03/15 9:0至2016/04/14 18:30 ,2016/04/14 18:30以後,1910;04-22442469,2016/3/10~2016/4/15,411台中市太平區     
【停水區域一】南投縣仁愛鄉大同村,2016/03/09 17:31至2016/03/15 17:30,2016/03/15 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/3/11~2016/3/16,546南投縣仁愛鄉     
【停水區域一】新北市淡水區賢孝里;興仁里;屯山里;埤島里;義山里;崁頂里,2016/03/15 11:0至2016/03/15 23:0,2016/3/15至2016/3/15每日下午 11:00以後,02-26212267,2016/3/11~2016/3/16,251新北市淡水區     
【停水區域一】彰化縣伸港鄉彰新路6段、彰新路7段,2016/03/14 8:0至2016/03/20 18:0,2016/03/20 18:0(System.Web.UI.WebControls.TextBox),04-7353883,2016/3/11~2016/3/21,509彰化縣伸港鄉     
【停水區域一】高雄市小港區鳳源里、鳳林里 1.鳳源路(含巷弄) 2.鳳北路163~335(含巷弄)3.鳳東街(含巷弄)4.鳳林路140-280巷(含弄)5.大林發電廠,2016/03/14 8:0至2016/03/15 18:0,2016/03/15 18:0(System.Web.UI.WebControls.TextBox),洽詢電話：免付費電話1910、高雄服務所：07-3312292。,2016/3/12~2016/3/16,812高雄市小港區     
【停水區域一】高雄市小港區鳳源里、鳳林里 1.鳳林路71~205(含巷弄)2.鳳中路(含巷弄)3.鳳源街(含巷弄)4.中心路(含巷弄)。,2016/03/15 8:0至2016/03/18 18:0,2016/03/18 18:0(System.Web.UI.WebControls.TextBox),洽詢電話：免付費電話1910、高雄服務所：07-3312292。,2016/3/12~2016/3/19,812高雄市小港區     
【停水區域一】彰化縣北斗鎮西德里;八德路6巷至95巷;文賢街,2016/03/14 9:30至2016/03/21 18:0,2016/03/21 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/3/14~2016/3/22,521彰化縣北斗鎮     
【區域1】宜蘭縣宜蘭市光復路50至152號(雙號側;含巷內);昇平街13號至56號;,2016/03/17 13:0至2016/03/17 17:0 ,2016/03/17 17:0以後,,2016/3/14~2016/3/18,260宜蘭縣宜蘭市     
【停水區域一】嘉義縣中埔鄉龍門村,2016/03/14 7:58至2016/03/15 8:0,2016/03/15 8:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/3/14~2016/3/16,606嘉義縣中埔鄉     
,,,2222635,2016/3/14~2016/3/16,
【停水區域一】桃園市龜山區桃園市/龜山區/茶專路(含巷弄);茶專一街;茶專二街;大江山社區;幸美街(含巷弄);台北小城社區,2016/03/15 9:0至2016/03/15 17:0,2016/03/15 17:0(System.Web.UI.WebControls.TextBox),03-3294999,2016/3/14~2016/3/16,333桃園市龜山區     
【區域1】新北市八里區忠孝路15~209單號側、2~462雙號側、忠二~八街、文化街、文心路、觀海大道全,2016/03/15 10:0至2016/03/15 17:0【當日上午10點至下午17點，施工完畢即恢復供水】,2016/03/15 17:0以後,22821817,2016/3/14~2016/3/16,249新北市八里區     
【停水區域一】苗栗縣竹南鎮大厝里、大埔里、山佳里、中美里、中英里、中港里、中華里、公義里、公館里、天文里、正南里、竹南里、竹興里、佳興里、海口里、崎頂里、港墘里、開元里、新南里、照南里、聖福里、龍山里、龍鳳里、營盤里。,2016/03/23 9:0至2016/03/24 7:0,2016/03/24 7:0(System.Web.UI.WebControls.TextBox),037-669621,2016/3/14~2016/3/25,350苗栗縣竹南鎮     361苗栗縣造橋鄉     351苗栗縣頭份鎮     
【區域1】台中市大里區僅降壓;台中市太平區僅降壓;台中市北屯區鐵路以東區僅降壓;台中市北區鐵路以東區僅降壓;台中市東區鐵路以東區僅降壓;台中市南區僅降壓,2016/03/14 22:0至2016/03/15 6:0 ,2016/03/15 6:0以後,,2016/3/14~2016/3/16,412台中市大里區     411台中市太平區     406台中市北屯區     404台中市北區       401台中市東區       402台中市南區       
【區域3】台中市大里區全部村里;台中市太平區全部村里;台中市北屯區鐵路以東區域水壓降低;台中市北區鐵路以東區域水壓降低;台中市東區鐵路以東區域水壓降低;台中市南區全部村里,2016/03/14 22:0至2016/03/15 6:0 ,2016/03/15 6:0以後,,2016/3/14~2016/3/16,412台中市大里區     411台中市太平區     406台中市北屯區     404台中市北區       401台中市東區       402台中市南區       
【停水區域一】嘉義縣中埔鄉龍門村,2016/03/15 8:0至2016/03/15 17:0,2016/3/15至2016/3/15每日下午 05:00以後,05-2611075,2016/3/15~2016/3/16,606嘉義縣中埔鄉     
【停水區域一】嘉義縣中埔鄉社口村;隆興村,2016/03/15 10:0至2016/03/15 19:0,2016/3/15至2016/3/15每日下午 07:00以後,05-2611075,2016/3/15~2016/3/16,606嘉義縣中埔鄉     
【停水區域一】雲林縣元長鄉頂寮村全部等區域,2016/03/15 8:20至2016/03/15 11:0,2016/03/15 11:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/3/15~2016/3/16,655雲林縣元長鄉     
【停水區域一】南投縣中寮鄉永平路471往南投至南鄉路二巷(包含巷弄);名人社區;永嘉新村(包含巷弄)全部 ;,2016/03/15 9:0至2016/03/15 16:0,2016/03/15 16:0(System.Web.UI.WebControls.TextBox),04922222635,2016/3/15~2016/3/16,541南投縣中寮鄉     
【停水區域一】新北市三峽區大埔路,2016/03/15 9:0至2016/03/15 15:0,2016/03/15 15:0(System.Web.UI.WebControls.TextBox),26792527.26792224,2016/3/15~2016/3/16,237新北市三峽區     
【停水區域一】高雄市大寮區力行路、鳳林三路、鳳林三路528巷、485巷、力行路199巷、進學路、內厝路、正氣路等附近一帶,2016/03/15 9:0至2016/03/15 21:0,2016/3/15至2016/3/15每日下午 09:00以後,7883714,2016/3/15~2016/3/16,831高雄市大寮區     
【區域1】雲林縣虎尾鎮虎尾高鐵特定區內,2016/03/15 9:0至2016/03/15 18:0 ,2016/03/15 18:0以後,05-6322047,2016/3/15~2016/3/16,632雲林縣虎尾鎮     
【停水區域一】高雄市林園區王公一路、王公二路、王公路、忠孝西路、仁愛路、文聖街、頂搖溝、東林西路、廣應街、林園北路等附近一帶及附近巷子,2016/03/15 9:0至2016/03/15 21:0,2016/3/15至2016/3/15每日下午 09:00以後,7883714,2016/3/15~2016/3/16,832高雄市林園區     
【停水區域一】高雄市鳳山區中山東路192巷、中山東路152巷、鳳東路、誠體街、東福街、中興路、誠智街、中山東路、鳳林四路等附近一帶及附近巷子,2016/03/15 9:0至2016/03/15 21:0,2016/3/15至2016/3/15每日下午 09:00以後,7883714,2016/3/15~2016/3/16,830高雄市鳳山區     
【停水區域一】桃園市大園區和平里;溪海里,2016/03/15 8:50至2016/03/15 17:0,2016/3/15至2016/3/15每日下午 05:00以後,3862156,2016/3/15~2016/3/16,337桃園市大園區     
【區域1】新竹縣新豐鄉福陽社區、康樂路,2016/03/15 9:0至2016/03/15 11:0 ,2016/03/15 11:0以後,03-5981603,2016/3/15~2016/3/16,304新竹縣新豐鄉     
【停水區域一】彰化縣伸港鄉埤墘路全部,2016/03/15 9:30至2016/03/29 17:0,2016/03/29 17:0(System.Web.UI.WebControls.TextBox),04-7353883,2016/3/15~2016/3/30,509彰化縣伸港鄉     
【停水區域一】苗栗縣通霄鎮平元里;竹林路平安里全部,2016/03/15 9:5至2016/03/15 12:0,2016/3/15至2016/3/15每日下午 12:00以後,037-986206,2016/3/15~2016/3/16,357苗栗縣通霄鎮     
【停水區域一】台東縣台東市岩灣里全部,2016/03/15 9:0至2016/03/15 16:0,2016/03/15 16:0(System.Web.UI.WebControls.TextBox),0978-775835 張清輝,2016/3/15~2016/3/16,950台東縣台東市     
【停水區域一】新北市瑞芳區吉慶里;吉安里;上天里;大埔路;大埔路台北新城;大埔路吉慶公園城;大埔路有勝一村;大埔路有勝二村;大埔路有勝新村;大埔路東泰新村;大埔路國宅新村;大埔路頂埔巷;大埔路慶安新村;大埔路錢龍新城;中央路;月眉路;四腳亭埔路;粗坑口路;楓子瀨路;瑞竹路,2016/03/15 9:30至2016/03/15 11:30,2016/3/15至2016/3/15每日上午 11:30以後,02-24972411、24972006,2016/3/15~2016/3/16,224新北市瑞芳區     
【停水區域一】新竹縣竹東鎮五豐里,2016/03/15 9:30至2016/03/15 12:0,2016/3/15至2016/3/15每日下午 12:00以後,035963356,2016/3/15~2016/3/16,310新竹縣竹東鎮     
【停水區域一】台南市永康區永二街、永和街、永勝街、永興路、及鄰近路段,2016/03/15 10:0至2016/03/15 11:0,2016/3/15至2016/3/15每日上午 11:00以後,1910   06-2325714,2016/3/15~2016/3/16,710台南市永康區     
【停水區域一】桃園市中壢區功學路 功學一~五街 功學社新村,2016/03/15 9:50至2016/03/15 11:0,2016/3/15至2016/3/15每日上午 11:00以後,4251506,2016/3/15~2016/3/16,320桃園市中壢區     
【停水區域一】新北市五股區五工路、五權路、五工一路~六路、五權一~六路,2016/03/15 10:0至2016/03/15 18:0,2016/3/15至2016/3/15每日下午 06:00以後,29097480,2016/3/15~2016/3/16,248新北市五股區     
【停水區域一】嘉義市東區盧厝,2016/03/15 10:10至2016/03/15 12:30,2016/3/15至2016/3/15每日下午 12:30以後,0978060560,2016/3/15~2016/3/16,600嘉義市東區       
,,,22442469.1910,2016/3/15~2016/3/16,
【停水區域一】嘉義市東區仁義里全部(包含巷弄)附近一帶,2016/03/15 10:0至2016/03/15 13:30,2016/3/15至2016/3/15每日下午 01:30以後,05-2779117,2016/3/15~2016/3/16,600嘉義市東區       
【停水區域一】台南市安南區公學路4.5段、十二佃路,2016/03/15 10:0至2016/03/15 18:0,2016/3/15至2016/3/15每日下午 06:00以後,06-3036097,2016/3/15~2016/3/16,709台南市安南區     
【區域1】宜蘭縣宜蘭市興路一段91號至110號<BR>復興路一段91號至131號,2016/03/16 13:00至2016/03/16 17:00【下午1點至下午5點】,2016/03/16 17:00以後,039323255*26,2016/3/15~2016/3/17,000訂閱全部區域     
【停水區域一】高雄市三民區九如一路與九如一路239巷與光富路一帶,2016/03/15 11:0至2016/03/15 14:0,2016/03/15 14:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/3/15~2016/3/16,807高雄市三民區     
【停水區域一】台南市東區崇善二街、崇善路、中華東路三段、仁和路,2016/03/15 10:30至2016/03/15 18:0,2016/3/15至2016/3/15每日下午 06:00以後,06-3036097,2016/3/15~2016/3/16,701台南市東區       
【停水區域一】高雄市左營區文萊路與新莊一路一帶,2016/03/15 14:0至2016/03/15 17:0,2016/03/15 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/3/15~2016/3/16,813高雄市左營區     
【停水區域一】宜蘭縣蘇澳鎮蘇南路(客服電話1910;廣興給水廠服務電話9553098),2016/03/15 11:0至2016/03/15 15:0,2016/3/15至2016/3/15每日下午 03:00以後,0937849892,2016/3/15~2016/3/16,270宜蘭縣蘇澳鎮     
【停水區域一】台南市善化區小新里;牛庄里;嘉北里;嘉南里,2016/03/15 9:0至2016/03/15 12:0,2016/03/15 12:0(System.Web.UI.WebControls.TextBox),065974290,2016/3/15~2016/3/16,741台南市善化區     
【區域1】苗栗縣卓蘭鎮全部村里,2016/03/15 11:3至2016/03/15 18:0 ,2016/03/15 18:0以後,,2016/3/15~2016/3/16,369苗栗縣卓蘭鎮     
【停水區域一】雲林縣大埤鄉吉田村浮潭,2016/03/15 11:20至2016/03/15 14:20,2016/3/15至2016/3/15每日下午 02:20以後,5972682   5972144,2016/3/15~2016/3/16,631雲林縣大埤鄉     
【停水區域一】彰化縣田中鎮同安路,2016/03/15 11:30至2016/03/15 16:0,2016/03/15 16:0(System.Web.UI.WebControls.TextBox),04-8793211 04-8793277,2016/3/15~2016/3/16,520彰化縣田中鎮     
【停水區域一】嘉義縣太保市南埤路120巷南側,2016/03/16 9:0至2016/03/16 16:0,2016/03/16 16:0(System.Web.UI.WebControls.TextBox),05-3742044,2016/3/15~2016/3/17,612嘉義縣太保市     
【停水區域一】高雄市鼓山區厚生路及附近一帶,2016/03/15 12:0至2016/03/15 15:0,2016/3/15至2016/3/15每日下午 03:00以後,07-7321319,2016/3/15~2016/3/16,804高雄市鼓山區     
【停水區域一】基隆市仁愛區南榮路含各巷、弄等一帶。,2016/03/15 12:0至2016/03/15 15:0,2016/03/15 15:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/3/15~2016/3/16,200基隆市仁愛區     
【停水區域一】高雄市阿蓮區峰北路;峰南路,2016/03/15 11:0至2016/03/15 16:0,2016/03/15 16:0(System.Web.UI.WebControls.TextBox),(07)6934819,2016/3/15~2016/3/16,822高雄市阿蓮區     
【停水區域一】高雄市小港區宏偉街.宏光街.華山路附近一帶,2016/03/15 13:40至2016/03/15 17:30,2016/3/15至2016/3/15每日下午 05:30以後,07-7321319,2016/3/15~2016/3/16,812高雄市小港區     
【停水區域一】台南市七股區龍山,2016/03/15 14:0至2016/03/15 17:0,2016/3/15至2016/3/15每日下午 05:00以後,7222477,2016/3/15~2016/3/16,724台南市七股區     
【停水區域一】雲林縣斗南鎮田頭里後庄,2016/03/15 13:50至2016/03/15 17:0,2016/3/15至2016/3/15每日下午 05:00以後,5972682    5972144,2016/3/15~2016/3/16,630雲林縣斗南鎮     
【停水區域一】台中市北屯區松和街 等附近,2016/03/15 14:0至2016/03/15 16:0,2016/3/15至2016/3/15每日下午 04:00以後,22442469-1910,2016/3/15~2016/3/16,406台中市北屯區     
【停水區域一】苗栗縣苗栗市水源里,2016/03/15 8:30至2016/03/15 17:0,2016/03/15 17:0(System.Web.UI.WebControls.TextBox),037320334,2016/3/15~2016/3/16,360苗栗縣苗栗市     
【停水區域一】嘉義縣水上鄉龍德村全部,2016/03/15 14:0至2016/03/15 17:0,2016/03/15 17:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/3/15~2016/3/16,608嘉義縣水上鄉     
【停水區域一】台南市永康區鹽行路鹽洲二街等,2016/03/15 14:0至2016/03/15 18:0,2016/3/15至2016/3/15每日下午 06:00以後,06-2325714,2016/3/15~2016/3/16,710台南市永康區     
【停水區域一】嘉義市東區仁義里及頂庄里台林街及新生路及嘉北街等全部(包含巷弄)附近一帶,2016/03/15 10:0至2016/03/15 16:30,2016/03/15 16:30(System.Web.UI.WebControls.TextBox),05-2779117,2016/3/15~2016/3/16,600嘉義市東區       
【停水區域一】台南市中西區民族路3.4段、大新街、大福街、金華路3.4段、民生路二段、民權路三段,2016/03/15 14:30至2016/03/15 20:0,2016/03/15 20:0(System.Web.UI.WebControls.TextBox),06-3036097,2016/3/15~2016/3/16,700台南市中西區     
【停水區域一】桃園市中壢區龍岡路一段273巷、健行路、華岡街、東林街、力行街等及以上其巷弄,2016/03/16 9:0至2016/03/16 18:0,2016/3/16至2016/3/16每日下午 06:00以後,03-4251506,2016/3/15~2016/3/17,320桃園市中壢區     
【停水區域一】台中市烏日區五光路189巷內全部(五光里).大里區大里路481巷2弄(全部),2016/03/15 15:15至2016/03/15 18:0,2016/03/15 18:0(System.Web.UI.WebControls.TextBox),04-23381614,2016/3/15~2016/3/16,414台中市烏日區     
【停水區域一】南投縣南投市南陽路;育樂路;民族路(以上包含巷弄),2016/03/15 13:0至2016/03/15 23:59,2016/03/15 23:59(System.Web.UI.WebControls.TextBox),2222635,2016/3/15~2016/3/16,540南投縣南投市     
【停水區域一】花蓮縣吉安鄉吉興路一段;吉興一街;南昌路;中興路;昌隆二街～三街;文化八街;文化十二街;文化十三街,2016/03/15 15:20至2016/03/15 17:20,2016/03/15 17:20(System.Web.UI.WebControls.TextBox),(03)8325304,2016/3/15~2016/3/16,973花蓮縣吉安鄉     
【停水區域一】宜蘭縣五結鄉五結鄉鎮安村西河三路18號前,2016/03/16 8:30至2016/03/16 13:30,2016/03/16 13:30(System.Web.UI.WebControls.TextBox),03-9589175,2016/3/15~2016/3/17,268宜蘭縣五結鄉     
【停水區域一】嘉義市東區宣信街,2016/03/15 16:53至2016/03/15 21:0,2016/3/15至2016/3/15每日下午 09:00以後,0978060560,2016/3/15~2016/3/16,600嘉義市東區       
【停水區域一】台南市北區北安路一段、北成路、育成路,2016/03/15 16:0至2016/03/15 23:0,2016/3/15至2016/3/15每日下午 11:00以後,06-3036097,2016/3/15~2016/3/16,704台南市北區       
【停水區域一】台中市清水區光明路;紫雲街,2016/03/15 16:0至2016/03/15 19:0,2016/3/15至2016/3/15每日下午 07:00以後,04-26222614,2016/3/15~2016/3/16,436台中市清水區     
【停水區域一】新竹市北區延平路二段;延平路三段;延平路一段;港北一街;港北二街;港北三街;港北五街;港北六街;港北四街,2016/03/15 16:0至2016/03/15 20:0,2016/3/15至2016/3/15每日下午 08:00以後,03-5712141,2016/3/15~2016/3/16,300新竹市北區       
【停水區域一】苗栗縣頭份鎮民生.民權里,2016/03/15 16:0至2016/03/15 18:0,2016/3/15至2016/3/15每日下午 06:00以後,623500,2016/3/15~2016/3/16,351苗栗縣頭份鎮     
【停水區域一】台中市北屯區旱溪東路三段、軍福十九路、軍福十八路、軍榮五街、軍榮六街、軍仁街、松竹路一段、松竹五路、軍和街、東山路一段等附近巷弄,2016/03/17 8:30至2016/03/17 16:0,2016/3/17至2016/3/17每日下午 04:00以後,22210169,2016/3/15~2016/3/18,406台中市北屯區     
【停水區域一】嘉義市東區芳安里宣信街65巷及宣信街31至109號含沿線巷弄等附近一帶全部,2016/03/15 16:0至2016/03/15 22:0,2016/03/15 22:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/3/15~2016/3/16,600嘉義市東區       
【停水區域一】南投縣仁愛鄉春陽村,2016/03/15 17:0至2016/03/16 10:0,2016/3/15至2016/3/16每日上午 10:00以後,049-2915176,2016/3/15~2016/3/17,546南投縣仁愛鄉     
【停水區域一】高雄市甲仙區寶隆里;高雄市杉林區集來里,2016/03/15 12:0至2016/03/16 12:0,2016/03/16 12:0(System.Web.UI.WebControls.TextBox),6613807,2016/3/15~2016/3/17,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】新竹市香山區香村路、關谷街、關谷二街、五福路二段、大湖路、玄奘路、草漯街,2016/03/15 14:0至2016/03/15 20:0,2016/03/15 20:0(System.Web.UI.WebControls.TextBox),03-5712141、1910,2016/3/15~2016/3/16,300新竹市香山區     
【停水區域一】苗栗縣苗栗市高苗里,2016/03/15 8:30至2016/03/15 19:0,2016/03/15 19:0(System.Web.UI.WebControls.TextBox),037320334,2016/3/15~2016/3/16,360苗栗縣苗栗市     
【停水區域一】桃園市龜山區台北小城社區,2016/03/16 9:0至2016/03/16 17:0,2016/3/16至2016/3/16每日下午 05:00以後,03-3294999,2016/3/15~2016/3/17,333桃園市龜山區     
【停水區域一】台中市豐原區豐年路.豐北街,2016/03/15 15:35至2016/03/15 21:30,2016/03/15 21:30(System.Web.UI.WebControls.TextBox),25722643,2016/3/15~2016/3/16,420台中市豐原區     
,,,05-6622545;05-6625545,2016/3/15~2016/3/18,
【停水區域一】嘉義市西區新西里:上海路258巷及262巷全、上海路260號至352號。;車店里:上海路320巷全、新建街75巷、91巷及95巷全、新建街1號至97號(含之)、建成街146巷及154巷全、建成街146至177號。,2016/03/15 8:0至2016/03/17 21:0,2016/03/17 21:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/3/15~2016/3/18,600嘉義市西區       
【區域1】嘉義市東區宣信街;南興路;信興街,2016/03/15 18:50至2016/03/15 21:0 ,2016/03/15 21:0以後,,2016/3/15~2016/3/16,600嘉義市東區       
【停水區域一】台中市西屯區工業區一路,2016/03/15 21:0至2016/03/16 1:0,2016/3/15至2016/3/16每日上午 01:00以後,22442469-1910,2016/3/15~2016/3/17,407台中市西屯區     
【區域1】南投縣竹山鎮竹山里;桂林里;中山里;中正里;中山里;延和里,2016/03/15 20:0至2016/03/15 8:0 ,2016/03/15 8:0以後,049-2642074,2016/3/15~2016/3/16,557南投縣竹山鎮     
【區域1】嘉義市東區宣信街;南興路;信興街,2016/03/15 18:50至2016/03/15 22:0 ,2016/03/15 22:0以後,,2016/3/15~2016/3/16,600嘉義市東區       
【區域1】南投縣竹山鎮竹山里;桂林里;中山里;中正里;中山里;延和里,2016/03/15 20:0至2016/03/15 12:0 ,2016/03/15 12:0以後,049-2642074,2016/3/15~2016/3/16,557南投縣竹山鎮     
【區域1】南投縣竹山鎮竹山里;桂林里;中山里;中正里;中山里;延和里,2016/03/15 20:0至2016/03/15 12:0 ,2016/03/15 12:0以後,049-2642074,2016/3/15~2016/3/16,557南投縣竹山鎮     
