FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
Q7295418,,2015年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
P62A0097,品寶企業(股)公司,2015年第3季,0,公噸,0,公噸,0.38,公噸,0.264,公噸,完成核算
P5100682,協進米粉廠,2015年第3季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成申報
P4701345,冠軍毛巾股份有限公司,2015年第3季,0,公噸,0,公噸,0.048,公噸,0.033,公噸,完成核算
P46A7738,經緯達科技股份有限公司,2015年第3季,3.922,公噸,0.037,公噸,0.156,公噸,0.108,公噸,完成核算
P46A4437,憶霖企業股份有限公司(斗六二廠）,2015年第3季,0,公噸,0,公噸,0.014,公噸,0.01,公噸,完成核算
N3204504,源鑫實業有限公司,2015年第3季,0,公噸,1.767,公噸,0,公噸,0,公噸,完成季登錄確認
N29A0835,鄉村開發工程有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
N1606199,台富水泥製品股份有限公司,2015年第3季,0,公噸,3.986,公噸,0,公噸,0,公噸,完成季登錄確認
M36A1374,益昌砂石企業股份有限公司,2015年第3季,0,公噸,0.75,公噸,0,公噸,0,公噸,完成申報
M3407495,,2015年第3季,0,公噸,0,公噸,0.338,公噸,0.235,公噸,完成核算
L9502094,堡淇股份有限公司,2015年第3季,0,公噸,0,公噸,0.025,公噸,0.022,公噸,完成核算
L9501999,優記金屬工業有限公司,2015年第3季,0.05,公噸,0,公噸,0,公噸,0.029,公噸,完成核算
L9405974,晶極光電科技股份有限公司,2015年第3季,0.12,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9405894,佳鈤金屬股份有限公司,2015年第3季,0,公噸,0,公噸,0.026,公噸,0.002,公噸,完成核算
L9401887,宏英工業有限公司一廠,2015年第3季,0.055,公噸,0,公噸,0,公噸,0,公噸,完成核算
L93A0580,峰春實業股份有限公司二廠,2015年第3季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9304418,旭汶印刷廠有限公司,2015年第3季,0.021,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9304392,代吉昌有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9302898,源潤豐鑄造股份有限公司新庄廠,2015年第3季,1.243,公噸,11.095,公噸,0.267,公噸,0.817,公噸,完成核算
L9302736,川市機械工業股份有限公司,2015年第3季,0,公噸,0,公噸,0.285,公噸,0.198,公噸,完成核算
L9302647,弘昕股份有限公司,2015年第3季,0.071,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9301828,鎂光熱處理廠股份有限公司,2015年第3季,0.186,公噸,0,公噸,0.006,公噸,0.109,公噸,完成核算
L9301408,鴻昇木業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9300465,銓育金屬股份有限公司,2015年第3季,0.145,公噸,0,公噸,0.106,公噸,0.324,公噸,完成核算
L9300447,昌侑企業股份有限公司(明錩鋼製傢俱股份有限公司),2015年第3季,0,公噸,0,公噸,0.001,公噸,0.017,公噸,完成核算
L9204815,德優鑄造股份有限公司,2015年第3季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成核算
L9201378,原鼎鑄壓企業廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
L91A2051,大發管材工業股份有限公司中港分公司,2015年第3季,0.087,公噸,0,公噸,0,公噸,0,公噸,完成核算
L9102138,盛記企業股份有限公司,2015年第3季,0,公噸,0.282,公噸,0,公噸,0,公噸,完成季登錄確認
L9001127,洽和油廠,2015年第3季,0.01,公噸,0,公噸,0,公噸,0.002,公噸,完成核算
L9000844,正金鞋業股份有限公司,2015年第3季,0.03,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8803074,大丰砂石股份有限公司大安廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
L8801025,金鼎鋼製傢俱工廠,2015年第3季,0,公噸,0,公噸,0,公噸,0.009,公噸,完成核算
L8800804,大甲化工實業股份有限公司,2015年第3季,0.583,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8616017,閎國興業股份有限公司,2015年第3季,0,公噸,0,公噸,0.003,公噸,0.002,公噸,完成核算
L8612724,大明漆廠,2015年第3季,0.04,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8603574,大芳行食品廠,2015年第3季,0,公噸,0,公噸,0.019,公噸,0.013,公噸,完成核算
L8601892,慶彰企業股份有限公司,2015年第3季,0.63,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8601632,谷穎工業有限公司,2015年第3季,0.156,公噸,0,公噸,0,公噸,0,公噸,完成核算
L8600840,勝記大榮行食品工廠,2015年第3季,0,公噸,0,公噸,0.005,公噸,0.003,公噸,完成核算
L8600500,震廣企業股份有限公司,2015年第3季,0.76,公噸,0,公噸,0,公噸,0,公噸,完成核算
L0600115,梨山賓館股份有限公司梨山分公司,2015年第3季,0,公噸,0,公噸,0.002,公噸,0.025,公噸,完成核算
L0401443,詠鉦熱處理股份有限公司,2015年第3季,0.057,公噸,0,公噸,0,公噸,0.005,公噸,完成核算
L01A0079,台觀企業有限公司,2015年第3季,0.012,公噸,0,公噸,0,公噸,0,公噸,完成核算
L00A1101,至合體育用品有限公司,2015年第3季,0.004,公噸,0,公噸,0.086,公噸,0.059,公噸,完成核算
J59A3454,,2015年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
I2603384,兆百祥塑膠企業股份有限公司,2015年第3季,0.295,公噸,0,公噸,0.207,公噸,0.139,公噸,完成申報
H5006128,中天生物科技股份有限公司龍潭廠,2015年第3季,0,公噸,0,公噸,0.167,公噸,0.116,公噸,完成核算
H43B3870,,2015年第3季,0.038,公噸,0,公噸,0,公噸,0,公噸,完成核算
F2300490,國產建材實業股份有限公司八里廠,2015年第3季,0,公噸,1.123,公噸,0,公噸,0,公噸,完成季登錄確認
F06A3985,展印有限公司,2015年第3季,1.128,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0615210,展悅工業股份有限公司,2015年第3季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
F05A0708,慶康實業股份有限公司,2015年第3季,0,公噸,0.066,公噸,0,公噸,0,公噸,完成申報
F0200406,利達塑膠工業股份有限公司,2015年第3季,0.195,公噸,0,公噸,0,公噸,0.259,公噸,完成核算
E5001928,瑩宸企業有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
D9400308,均益達企業有限公司東山廠,2015年第3季,0,公噸,0.43,公噸,0,公噸,0,公噸,完成申報
D9100296,,2015年第3季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,完成核算
D3208613,鈮豪企業股份有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
D3206477,,2015年第3季,0.656,公噸,0,公噸,0,公噸,0,公噸,完成核算
D1100203,,2015年第3季,1.623,公噸,0,公噸,0,公噸,0,公噸,完成核算
D1003129,新又昌企業社,2015年第3季,0,公噸,3.186,公噸,0,公噸,0,公噸,完成申報
B9800866,嶠豐企業有限公司外埔廠,2015年第3季,0.039,公噸,0,公噸,0.006,公噸,0.005,公噸,完成核算
B9800795,良欣氣體股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9800615,正旺碾米工廠有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
B9502212,矽品精密工業股份有限公司中科分公司,2015年第3季,1.841,公噸,0,公噸,0.124,公噸,0.358,公噸,核算確認中
B9302365,程祥有限公司,2015年第3季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9301117,欣泉光印股份有限公司,2015年第3季,0.174,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9300781,弘吉企業社,2015年第3季,0.004,公噸,0,公噸,0.001,公噸,0.006,公噸,完成核算
B9001498,合成塑膠工廠,2015年第3季,0.024,公噸,0,公噸,0,公噸,0,公噸,完成核算
B9001470,協竑工業社,2015年第3季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8901864,,2015年第3季,0.004,公噸,0,公噸,0.006,公噸,0.001,公噸,完成核算
B8900910,宏榮塑膠織造廠股份有限公司,2015年第3季,0.071,公噸,0,公噸,0,公噸,0,公噸,完成核算
B8603701,富皇塑膠工業有限公司,2015年第3季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
B25A0536,宏隆藝術印刷廠,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成核算
B24A7507,岡固實業有限公司,2015年第3季,0.176,公噸,0,公噸,0.372,公噸,0.285,公噸,完成核算
B24A6727,寶文股份有限公司,2015年第3季,0,公噸,23.319,公噸,0,公噸,0,公噸,完成申報
B2401721,協倫精機股份有限公司,2015年第3季,0,公噸,0,公噸,0.001,公噸,0.008,公噸,完成核算
B23A9994,達爾文印刷科技有限公司,2015年第3季,0.58,公噸,0,公噸,0,公噸,0,公噸,完成核算
B23A9984,新通展印刷有限公司,2015年第3季,0.014,公噸,0,公噸,0,公噸,0,公噸,完成核算
B23A5734,兆謙事業有限公司,2015年第3季,0.005,公噸,0,公噸,0,公噸,0,公噸,完成核算
B23A4964,台灣三優精密股份有限公司台中廠,2015年第3季,0.008,公噸,0,公噸,0,公噸,0,公噸,完成核算
B23A0695,安輝上光廠,2015年第3季,0.75,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
B2304665,楷林藝彩企業有限公司台中廠,2015年第3季,0.308,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2304647,嘉敏包裝專業股份有限公司,2015年第3季,0.18,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2304067,元隆農產食品行,2015年第3季,0,公噸,0,公噸,0.135,公噸,0.094,公噸,完成核算
B2303542,舜益工業股份有限公司,2015年第3季,0.1,公噸,0,公噸,0.28,公噸,0.186,公噸,完成申報
B2301539,鑫憶工業有限公司,2015年第3季,0.054,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2300354,永光壓鑄工業股份有限公司,2015年第3季,0.127,公噸,0,公噸,0.067,公噸,0.017,公噸,完成申報
B22A5383,振興塑膠廠,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B22A0531,進卿美術印刷廠,2015年第3季,0.015,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2201472,通豪大飯店股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0.143,公噸,完成核算
B21A5407,崴鼎彩色印刷有限公司,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B21A3233,燕京印刷廠有限公司,2015年第3季,0.006,公噸,0,公噸,0,公噸,0,公噸,完成核算
B21A0229,錦隆印刷廠股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2100185,正豐藝術印刷股份有限公司,2015年第3季,0.182,公噸,0,公噸,0,公噸,0,公噸,完成核算
B20A0412,僑倫彩色製版有限公司,2015年第3季,0.066,公噸,0,公噸,0,公噸,0,公噸,完成核算
B20A0303,尚新特殊印刷廠,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2001007,衛生褔利部台中醫院,2015年第3季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算
B19A3091,廣源裕實業有限公司,2015年第3季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B19A2934,鋐偉塑膠有限公司,2015年第3季,0.004,公噸,0,公噸,0,公噸,0,公噸,完成核算
B19A2904,帝元股份有限公司二廠,2015年第3季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B1902292,天美橡膠股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B1901759,大童機械股份有限公司,2015年第3季,0.25,公噸,0,公噸,0.114,公噸,0.089,公噸,完成核算
B1900332,森輝彩色印刷有限公司,2015年第3季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
B1900305,富久凸版印刷廠有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0600075,齊國砂石有限公司,2015年第3季,0,公噸,0.279,公噸,0,公噸,0,公噸,完成申報
B0505646,,2015年第3季,2.136,公噸,0,公噸,0.002,公噸,0.026,公噸,完成核算
B0505548,展祥機械股份有限公司,2015年第3季,0.036,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0504229,民勝實業股份有限公司二廠,2015年第3季,0.135,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0504201,生旺工業社,2015年第3季,0.013,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0503213,吉筌工業有限公司,2015年第3季,0.043,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0503133,立富工程行,2015年第3季,0.045,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0502921,明芳塑膠工業社,2015年第3季,0.009,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0501862,隆成印刷有限公司,2015年第3季,0.033,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0501853,榮豐特殊印刷行,2015年第3季,0.009,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0501826,虹彩藝特殊印刷有限公司,2015年第3季,0.102,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0500641,大禾塑膠股份有限公司,2015年第3季,0.081,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0500632,長紘木箱股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0500623,泰冠塑膠股份有限公司,2015年第3季,0.248,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0500598,新宏工業股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0404822,至尚生技股份有限公司,2015年第3季,0.032,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0404153,,2015年第3季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0403021,祐盛塑膠廠,2015年第3季,0.012,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0400708,辰鴻機械廠有限公司,2015年第3季,0.075,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0301737,,2015年第3季,0.079,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0301317,聲和企業有限公司,2015年第3季,0.052,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0301102,鍇興工業股份有限公司,2015年第3季,1.056,公噸,0,公噸,0.001,公噸,0.011,公噸,完成核算
B0100874,,2015年第3季,0,公噸,0,公噸,0.358,公噸,0.248,公噸,完成核算
A41A0492,銘方印刷有限公司,2015年第3季,0.067,公噸,0,公噸,0,公噸,0,公噸,完成申報
V77A0985,,2015年第2季,0,公噸,0,公噸,0.018,公噸,0.013,公噸,完成核算
T5000705,旭一股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
S1603083,華盛螺絲股份有限公司,2015年第2季,0.479,公噸,0,公噸,0.006,公噸,0.067,公噸,完成申報
R8804174,,2015年第2季,0,公噸,0,公噸,0.808,公噸,0.56,公噸,完成核算
R14A2514,六曜工業股份有限公司二廠,2015年第2季,0.168,公噸,0,公噸,0.002,公噸,0.027,公噸,完成申報
R14A1427,將寶實業股份有限公司,2015年第2季,0.354,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1406974,百永裕實業廠,2015年第2季,0.413,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1404041,王雲慶企業股份有限公司工廠,2015年第2季,0.152,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1403491,六曜工業股份有限公司,2015年第2季,0.043,公噸,0,公噸,0,公噸,0.003,公噸,完成申報
R10A3829,鈺誠鋁業股份有限公司,2015年第2季,0.353,公噸,0,公噸,0.156,公噸,0.266,公噸,完成申報
R1009368,元發企業有限公司,2015年第2季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1000758,山聯長金屬股份有限公司,2015年第2季,0.058,公噸,0,公噸,0.009,公噸,0.008,公噸,完成申報
Q7295418,,2015年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
P5100682,協進米粉廠,2015年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成申報
P46A7738,經緯達科技股份有限公司,2015年第2季,3.738,公噸,0,公噸,0.138,公噸,0.095,公噸,完成核算
N3204504,源鑫實業有限公司,2015年第2季,0,公噸,1.577,公噸,0,公噸,0,公噸,完成季登錄確認
N29A0835,鄉村開發工程有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
M3407495,,2015年第2季,0,公噸,0,公噸,0.141,公噸,0.098,公噸,完成核算
L8800804,大甲化工實業股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8601892,慶彰企業股份有限公司,2015年第2季,0.91,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
J59A3454,,2015年第2季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
I2603384,兆百祥塑膠企業股份有限公司,2015年第2季,0.247,公噸,0,公噸,0.138,公噸,0.092,公噸,完成申報
H53A5120,太易科技印染有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H5204375,新屋屠宰場,2015年第2季,0,公噸,0,公噸,0,公噸,0.011,公噸,完成核算
H51A0556,祥竑電子股份有限公司,2015年第2季,0.402,公噸,0,公噸,0,公噸,0,公噸,完成核算
H47A7845,順晉實業股份有限公司大園廠,2015年第2季,0.102,公噸,0,公噸,0,公噸,0.168,公噸,完成核算
H47A5512,欣偉科技股份有限公司三廠,2015年第2季,0.007,公噸,0,公噸,0.003,公噸,0.034,公噸,完成核算
H45A9128,正鑫塑膠有限公司楊梅廠,2015年第2季,0.181,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A8526,新榮造漆有限公司,2015年第2季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A6095,豐安創新國際有限公司楊梅廠,2015年第2季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A5958,正鑫塑膠有限公司富岡廠,2015年第2季,0.43,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A1461,華佑企業股份有限公司,2015年第2季,1.521,公噸,0,公噸,0,公噸,0,公噸,完成核算
H4401405,益興電子股份有限公司,2015年第2季,0.142,公噸,0,公噸,0,公噸,0,公噸,完成核算
H43B3870,,2015年第2季,0.055,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0615210,展悅工業股份有限公司,2015年第2季,0.02,公噸,0,公噸,0,公噸,0,公噸,完成核算
F0200406,利達塑膠工業股份有限公司,2015年第2季,0.195,公噸,0,公噸,0,公噸,0.259,公噸,完成核算
E2600134,穩得工業股份有限公司,2015年第2季,5.488,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2204098,大眾興業股份有限公司仁武廠,2015年第2季,0,公噸,3.434,公噸,0,公噸,0,公噸,完成申報
D9100296,,2015年第2季,0,公噸,0,公噸,0.038,公噸,0.026,公噸,完成核算
D3208613,鈮豪企業股份有限公司,2015年第2季,0.002,公噸,0,公噸,0,公噸,0,公噸,完成申報
D3206477,,2015年第2季,0.581,公噸,0,公噸,0,公噸,0,公噸,完成核算
D1100203,,2015年第2季,1.661,公噸,0,公噸,0,公噸,0,公噸,完成核算
B2303542,舜益工業股份有限公司,2015年第2季,0.095,公噸,0,公噸,0.279,公噸,0.186,公噸,完成申報
B2300354,永光壓鑄工業股份有限公司,2015年第2季,0.121,公噸,0,公噸,0.051,公噸,0.012,公噸,完成申報
B0505646,,2015年第2季,2.05,公噸,0,公噸,0.002,公噸,0.025,公噸,完成核算
B0505548,展祥機械股份有限公司,2015年第2季,0.027,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0404153,,2015年第2季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0402533,,2015年第2季,0.5,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0301737,,2015年第2季,0.399,公噸,0,公噸,0,公噸,0,公噸,完成核算
A41A0492,銘方印刷有限公司,2015年第2季,0.069,公噸,0,公噸,0,公噸,0,公噸,完成申報
V77A0985,,2015年第1季,0,公噸,0,公噸,0.019,公噸,0.013,公噸,完成核算
T5000705,旭一股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
S1603083,華盛螺絲股份有限公司,2015年第1季,0.369,公噸,0,公噸,0.004,公噸,0.054,公噸,完成申報
R8804174,,2015年第1季,0,公噸,0,公噸,0.838,公噸,0.581,公噸,完成核算
R14A2514,六曜工業股份有限公司二廠,2015年第1季,0.15,公噸,0,公噸,0.002,公噸,0.024,公噸,完成申報
R14A1427,將寶實業股份有限公司,2015年第1季,0.348,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1406974,百永裕實業廠,2015年第1季,0.325,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1404041,王雲慶企業股份有限公司工廠,2015年第1季,0.141,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1403491,六曜工業股份有限公司,2015年第1季,0.039,公噸,0,公噸,0,公噸,0.003,公噸,完成申報
R10A3829,鈺誠鋁業股份有限公司,2015年第1季,0.307,公噸,0,公噸,0.125,公噸,0.213,公噸,完成申報
R1009368,元發企業有限公司,2015年第1季,0.019,公噸,0,公噸,0,公噸,0,公噸,完成申報
R1000758,山聯長金屬股份有限公司,2015年第1季,0.053,公噸,0,公噸,0.001,公噸,0,公噸,完成申報
Q7295418,,2015年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
P5100682,協進米粉廠,2015年第1季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成申報
N3204504,源鑫實業有限公司,2015年第1季,0,公噸,2.78,公噸,0,公噸,0,公噸,完成季登錄確認
N29A0835,鄉村開發工程有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成季登錄確認
M3407495,,2015年第1季,0,公噸,0,公噸,0.285,公噸,0.198,公噸,完成核算
L8800804,大甲化工實業股份有限公司,2015年第1季,0.601,公噸,0,公噸,0,公噸,0,公噸,完成申報
L8601892,慶彰企業股份有限公司,2015年第1季,0.8,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
J59A3454,,2015年第1季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算
I2603384,兆百祥塑膠企業股份有限公司,2015年第1季,0.295,公噸,0,公噸,0.207,公噸,0.139,公噸,完成申報
H53A5120,太易科技印染有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
H51A0556,祥竑電子股份有限公司,2015年第1季,0.591,公噸,0,公噸,0,公噸,0,公噸,完成核算
H47A7845,順晉實業股份有限公司大園廠,2015年第1季,0.109,公噸,0,公噸,0,公噸,0.01,公噸,完成核算
H45A9128,正鑫塑膠有限公司楊梅廠,2015年第1季,0.156,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A8526,新榮造漆有限公司,2015年第1季,0.021,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A6095,豐安創新國際有限公司楊梅廠,2015年第1季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A5958,正鑫塑膠有限公司富岡廠,2015年第1季,0.407,公噸,0,公噸,0,公噸,0,公噸,完成核算
H45A1461,華佑企業股份有限公司,2015年第1季,0.756,公噸,0,公噸,0,公噸,0,公噸,完成核算
H4401405,益興電子股份有限公司,2015年第1季,0.188,公噸,0,公噸,0,公噸,0,公噸,完成核算
H43B3870,,2015年第1季,0.054,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2600134,穩得工業股份有限公司,2015年第1季,3.697,公噸,0,公噸,0,公噸,0,公噸,完成核算
E2204098,大眾興業股份有限公司仁武廠,2015年第1季,0,公噸,3.487,公噸,0,公噸,0,公噸,完成申報
D9100296,,2015年第1季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,完成核算
D8600386,恒大股份有限公司白河製造三廠,2015年第1季,0.113,公噸,0,公噸,0,公噸,0,公噸,完成核算
D3208613,鈮豪企業股份有限公司,2015年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成申報
D3206477,,2015年第1季,0.29,公噸,0,公噸,0,公噸,0,公噸,完成核算
D1100203,,2015年第1季,1.078,公噸,0,公噸,0,公噸,0,公噸,完成核算
D0301199,穗高材料科技股份有限公司,2015年第1季,4.543,公噸,0,公噸,0.079,公噸,1.398,公噸,完成核算
B2303542,舜益工業股份有限公司,2015年第1季,0.085,公噸,0,公噸,0.271,公噸,0.182,公噸,完成申報
B2300354,永光壓鑄工業股份有限公司,2015年第1季,0.113,公噸,0,公噸,0.06,公噸,0.014,公噸,完成申報
B0505646,,2015年第1季,1.809,公噸,0,公噸,0.002,公噸,0.022,公噸,完成核算
B0505548,展祥機械股份有限公司,2015年第1季,0.031,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0404153,,2015年第1季,0.001,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0402533,,2015年第1季,0.96,公噸,0,公噸,0,公噸,0,公噸,完成核算
B0301737,,2015年第1季,0.327,公噸,0,公噸,0,公噸,0,公噸,完成核算
A41A0492,銘方印刷有限公司,2015年第1季,0.065,公噸,0,公噸,0,公噸,0,公噸,完成申報
T6403120,興磊砂石有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T5000705,旭一股份有限公司,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
T49A0323,炳廣工程企業有限公司臨時混凝土廠,2014年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報
R8804174,,2014年第4季,0,公噸,0,公噸,0.95,公噸,0.659,公噸,完成核算
