停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【區域1】台中市南區國光路/復興路/建國南路/文心南路/高工路/大明路/建成路/五權南路/南平路/忠明南路/復興園路/有恆街/公理街/學府路/復興園路/信義南街/永和街/仁德街/仁義街/永東街/復新街/興大路/永興街/高院路/福中街/福東街/福新街/福平街/美村路/工學路/工學北路/工學五街/工學三街/工學二街/大慶街一段/樹義二街/及附近一帶巷弄鄰近地區水壓降低。(文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南),2016/05/02 9:0至2016/06/01 18:30【每日上午8點至下午6點 (非整日停水，僅幹管改接及流量計傳訊設備施作需停水)非全面性停水，各點位施工前2-3天，另行張貼施工公告及局部停水通知單於附近大馬路口。】,2016/06/01 18:30以後,1910;04-22442469,2016/5/4~2016/6/2,402台中市南區       
【區域1】台中市南區國光路/復興路/建國南路/文心南路/高工路/大明路/建成路/五權南路/南平路/忠明南路/復興園路/有恆街/公理街/學府路/復興園路/信義南街/永和街/仁德街/仁義街/永東街/復新街/興大路/永興街/高院路/福中街/福東街/福新街/福平街/美村路/工學路/工學北路/工學五街/工學三街/工學二街/大慶街一段/樹義二街/及附近一帶巷弄鄰近地區水壓降低。(文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南),2016/05/02 9:0至2016/06/01 18:30【每日上午8點至下午6點 (非整日停水，僅幹管改接及流量計傳訊設備施作需停水)非全面性停水，各點位施工前2-3天，另行張貼施工公告及局部停水通知單於附近大馬路口。】,2016/06/01 18:30以後,1910;04-22442469,2016/5/4~2016/6/2,402台中市南區       
【區域1】台中市東區復興路三段/台中路/大智路/大勇路/立德街/大公街/互助街/建德街建成路/立德街/忠孝路/信義路/和平路/及附近一代巷弄。;台中市南區復興路三段/忠明南路/國光路/建成路/南平路/五權南路/學府路/美村路二段/美村南路/復興園路/愛國街/有恆街/公理街/新華街/高院路/福新街/新和街/南平一街/及附近一代巷弄。,2016/05/02 9:0至2016/06/01 18:0【每日上午8點至下午6點 (非整日停水，僅幹管改接及流量計傳訊設備施作需停水)非全面性停水，各點位施工前2-3天，另行張貼施工公告及局部停水通知單於附近大馬路口。】,2016/06/01 18:0以後,1910;04-22442469,2016/5/4~2016/6/2,401台中市東區       402台中市南區       
【停水區域一】台東縣卑南鄉初鹿村初鹿一、二、三街及梅園路、文泰路及忠孝路等全部及其巷道,2016/05/16 8:0至2016/06/04 18:0,2016/06/04 18:0(每日上午8點至下午6點(間歇性分段停水施工)),承包商電話:0937-390925(陳連文)    監造人員電話:0932-559811(謝仲科),2016/5/13~2016/6/5,954台東縣卑南鄉     
【停水區域一】新北市瑞芳區鼻頭里;濂新里;濂洞里;南雅里;海濱里;瑞濱里;深澳里;福住里;崇文里;基山里;頌德里;永慶里;新山里;銅山里;石山里;瓜山里,2016/05/31 7:0至2016/06/01 6:0,2016/5/31至2016/6/1每日上午 06:00以後,02-24972411、24972006,2016/5/18~2016/6/2,224新北市瑞芳區     
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/05/07 8:30至2016/06/06 17:30,2016/06/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/5/18~2016/6/7,406台中市北屯區     
【停水區域一】台中市西屯區台中市/西屯區/台中市西屯區;安和路(台灣大道四段以南路段)、忠勇路(五權西路三段以北路段)、朝馬路(國道1以西路段)、水尾巷以東、協和北巷、協和南巷、(協和里、福和里);安和二街;安和三街;福玄路;安和東路及附近一帶巷弄,2016/05/21 8:30至2016/06/21 17:30,2016/06/21 17:30(),04-22442469,2016/5/20~2016/6/22,407台中市西屯區     
【停水區域一】台東縣大武鄉大武村;大鳥村;尚武村,2016/05/23 9:10至2016/07/23 18:0,2016/07/23 18:0(每日上午8點分至下午6點),089-782902,2016/5/23~2016/7/24,965台東縣大武鄉     
【停水區域一】桃園市大園區竹圍里;果林里,2016/06/03 21:0至2016/06/04 8:0,2016/06/04 8:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/5/23~2016/6/5,337桃園市大園區     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/05/07 8:30至2016/06/06 17:30,2016/06/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/5/23~2016/6/7,406台中市北屯區     
【停水區域一】屏東縣高樹鄉舊庄村;舊庄村,2016/05/25 8:0至2016/06/13 18:0,2016/06/13 18:0(:每日上午8點至下午6點),087962041,2016/5/25~2016/6/14,906屏東縣高樹鄉     
【停水區域一】南投縣南投市南投縣南投市新興路、南新路、力行1~5街(含巷弄).水壓降低大埤街含巷弄.,2016/05/26 8:0至2016/06/13 18:0,2016/06/13 18:0(),0492563505,2016/5/26~2016/6/14,540南投縣南投市     
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/05/07 8:30至2016/06/06 17:30,2016/06/06 17:30(每日上午8點30分至下午5點30分),04-22442469;1910,2016/5/26~2016/6/7,406台中市北屯區     
【停水區域一】新北市鶯歌區大湖路;大湖路余厝巷;大湖路金包珠巷;中湖街;中湖街東學巷;永和二街;永和街;西湖街;西湖街曾厝巷;東湖路;湖山路;湖山路東學巷,2016/05/31 9:0至2016/06/01 17:0,2016/06/01 17:0(每日上午9點至下午5點),02-26792224,2016/5/26~2016/6/2,239新北市鶯歌區     
【停水區域一】基隆市中正區八斗街;中正路;中船路;北寧路;平一路;平二路;平三路;正義路;正榮街;正濱路;正豐街;立德路;和一路;和二路;和平街;東海街;武昌街;信一路;信七路;信二路;信三路;信五路;信六路;信四路;祥豐街;;新豐街;義一路;義二路;義三路;漁港一街;漁港二街;漁港三街;調和街;環港街;豐稔街;觀海街含各巷、弄等一帶。水壓降低:仁愛區;基隆市信義區中興路;仁一路;六和街;月眉路;正信路;孝東路;東光路;東明路;東信路;東美一街;東美二街;東峰街;花源一街;花源七街;花源九街;花源二街;花源三街;花源五街;信一路;信二路;培德路;崇法街;教孝街;教忠街;深美街;深溪路;深澳坑路;義七路;義九路;義三路;義五路;義六路;義四路;壽山路;福民街含各巷、弄等一帶。水壓降低:仁愛區,2016/05/31 7:0至2016/06/01 6:0,2016/06/01 6:0(於5月31日早上7點至6月1日早上6點),24252103-59,2016/5/26~2016/6/2,202基隆市中正區     201基隆市信義區     
【停水區域一】高雄市湖內區全部村里,2016/05/26 8:0至2016/06/03 18:0,2016/06/03 18:0(每日上午8點至下午6點),07-6934819,2016/5/26~2016/6/4,829高雄市湖內區     
【停水區域一】宜蘭縣宜蘭市舊城東路11至89號(單號側);新民路88號至152號(含巷內);新民路120巷內,2016-06-01 13:00至2016-06-01 17:00,2016-06-01 17:00(),,2016/6/1~2016/6/2,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市中山路三段7至89號(單號側);南興街西側全,2016/06/02 13:0至2016/06/02 17:0 ,2016/06/02 17:0以後,,2016/5/26~2016/6/3,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市中山路三段7至89號(單號側);武營街1至26號全,2016/06/03 13:0至2016/06/03 17:0 ,2016/06/03 17:0以後,,2016/5/26~2016/6/4,260宜蘭縣宜蘭市     
【停水區域一】彰化縣溪湖鎮大突里;湖西里,2016/05/30 9:0至2016/06/10 18:0,2016/06/10 18:0(每日上午9點至下午6點),04-8851778,2016/5/27~2016/6/11,514彰化縣溪湖鎮     
【停水區域一】高雄市橋頭區仕隆里;仕豐里,2016/05/30 8:30至2016/06/13 18:0,2016/06/13 18:0(於5/30至6/13日每日上午8點30分至下午18點),07-6222814,2016/5/27~2016/6/14,825高雄市橋頭區     
【停水區域一】屏東縣新園鄉五房村,2016/05/30 8:0至2016/06/30 19:0,2016/06/30 19:0(),08-8325550,2016/5/27~2016/7/1,932屏東縣新園鄉     
【停水區域一】台中市南屯區忠勇路(協和南巷以南，五權西路三段以北)雙側，五權西路三段(高速公路以西、文山北巷以東)，寶山里等附近一帶巷弄。,2016/05/30 8:30至2016/06/23 17:30,2016/5/30至2016/6/23每日下午 05:30以後,0422442469,2016/5/27~2016/6/24,408台中市南屯區     
【停水區域一】彰化縣彰化市彰化市仁愛路(中正路至民族路之間);彰安里,2016/05/27 8:0至2016/06/03 18:0,2016/06/03 18:0(上午8點至下午6點),047353883,2016/5/27~2016/6/4,500彰化縣彰化市     
【停水區域一】台南市白河區關嶺里全部,2016/05/30 8:0至2016/06/03 18:0,2016/06/03 18:0(每日上午8點至下午6點暫停供水),06-6852135,2016/5/27~2016/6/4,732台南市白河區     
【停水區域一】基隆市信義區東明路含各巷、弄等一帶。,2016/06/02 9:0至2016/06/02 14:0,2016/06/02 14:0(於6月2日早上9點至下午2點),24252103-59,2016/5/27~2016/6/3,201基隆市信義區     
【停水區域一】宜蘭縣宜蘭市環河路以東;中山路三段;舊城北路;舊城西路以西;同慶街南;文昌路以北等範圍自來水用戶,2016-06-03 00:00至2016-06-03 04:00,2016-06-03 04:00(),客服電話1910深溝廠9233017廠商電話0963083181程三郎,2016/6/1~2016/6/4,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市環河路以東南;中山路三段以西;同慶街南以北等範圍,2016-06-02 23:30至2016-06-03 03:30,2016-06-03 03:30(),客服電話1910深溝廠039233017廠商電話0963083181程三郎,2016/6/1~2016/6/4,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市宜蘭市中山路三段2號至108-1號、昇平街81巷、中山路三段104巷及中山路三段中央市場內用戶,2016-06-01 13:00至2016-06-01 17:00,2016-06-01 17:00(),9233017,2016/6/1~2016/6/2,260宜蘭縣宜蘭市     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016-05-31 19:00至2016-06-30 23:00,2016-06-30 23:00(每日晚上7點至晚上11點),26312127,2016/6/1~2016/7/1,433台中市沙鹿區     434台中市龍井區     
【區域1】南投縣水里鄉中山路一段;民族路;中山一街,2016/05/31 19:50至2016/06/01 14:0 ,2016/06/01 14:0以後,,2016/5/31~2016/6/2,553南投縣水里鄉     
【停水區域一】南投縣名間鄉內寮巷(全部),2016-06-01 08:30至2016-06-01 12:30,2016-06-01 12:30(),0492222635,2016/6/1~2016/6/2,551南投縣名間鄉     
【停水區域一】南投縣名間鄉內寮巷(部分),2016-06-01 11:00至2016-06-01 15:00,2016-06-01 15:00(),04922222635,2016/6/1~2016/6/2,551南投縣名間鄉     
【區域1】高雄市甲仙區大田里;西安里;和安里;東安里;寶隆里;高雄市杉林區集來里,2016/06/02 9:0至2016/06/02 18:0 ,2016/06/02 18:0以後,6613807,2016/6/1~2016/6/3,847高雄市甲仙區     846高雄市杉林區     
【停水區域一】桃園市觀音區;保生里,2016-06-01 09:05至2016-06-01 18:00,2016-06-01 18:00(),3862021,2016/6/1~2016/6/2,328桃園市觀音區     
【停水區域一】宜蘭縣員山鄉全鄉,2016-06-02 00:00至2016-06-02 04:00,2016-06-02 04:00(),1910,2016/6/1~2016/6/3,264宜蘭縣員山鄉     
【停水區域一】桃園市龜山區復興街口、龜山一路(含巷弄),2016-06-01 10:50至2016-06-01 13:50,2016-06-01 13:50(),03-3294999,2016/6/1~2016/6/2,333桃園市龜山區     
【停水區域一】桃園市大溪區大溪區康莊路、慈康路及勝利街全巷弄。,2016-06-01 13:00至2016-06-01 17:00,2016-06-01 17:00(下午1點至下午5點),03-4712002,2016/6/2~2016/6/2,335桃園市大溪區     
【停水區域一】台中市清水區海濱里,2016-06-01 11:30至2016-06-01 14:30,2016-06-01 14:30(),04-26222614;1910,2016/6/1~2016/6/2,436台中市清水區     
【停水區域一】宜蘭縣冬山鄉長春路(客服專線1910;廣興給水廠服務電話039553098),2016-06-01 13:00至2016-06-01 16:00,2016-06-01 16:00(),0937849892,2016/6/1~2016/6/2,269宜蘭縣冬山鄉     
【停水區域一】台中市烏日區前竹里;中山路一段;中山路一段和平巷;中山路一段和平巷150弄;中山路一段仁義街;中山路一段協心巷;中山路一段229巷;中山路一段265巷;環中路六段.,2016-04-30 08:30至2016-06-21 18:00,2016-06-21 18:00(每日上午8點30分至下午6點),04-23381614,2016/6/1~2016/6/22,414台中市烏日區     
【停水區域一】宜蘭縣宜蘭市北迴鐵路以東;環市東路2段;陽明2段以西;校舍路;女中路1段以南;縣民大道2段以北,2016-06-06 13:00至2016-06-06 17:00,2016-06-06 17:00(),客服電話1910深溝廠039233017廠商電話程三郎0963083181,2016/6/1~2016/6/7,260宜蘭縣宜蘭市     
【停水區域一】彰化縣芬園鄉茄荖村;嘉興村;光華路;;原新街;;新生路;;嘉中街;;嘉北街;;嘉東街;;碧興路;;慶功街;烏日區溪尾里;溪岸路,2016-06-01 14:30至2016-06-01 17:30,2016-06-01 17:30(),049-2563505,2016/6/1~2016/6/2,502彰化縣芬園鄉     
【停水區域一】宜蘭縣宜蘭市陽明2路以東;東港路;校舍路以西南;女中路1段以北等範圍自來水用戶,2016-06-06 13:00至2016-06-06 17:00,2016-06-06 17:00(),客服電話1910深溝廠039233017廠商電話程三郎0963083161,2016/6/1~2016/6/7,260宜蘭縣宜蘭市     
【區域1】台東縣台東市文山路等全部,2016/06/01 15:10至2016/06/01 17:30 ,2016/06/01 17:30以後,0978-315059 鄭必忠,2016/6/1~2016/6/2,950台東縣台東市     
【區域1】苗栗縣卓蘭鎮坪林里,2016/06/01 17:35至2016/06/01 23:59 ,2016/06/01 23:59以後,25874315,2016/6/1~2016/6/2,369苗栗縣卓蘭鎮     
【停水區域一】桃園市蘆竹區山林路二段沿線,2016-06-02 07:00至2016-06-02 12:00,2016-06-02 12:00(),3346128,2016/6/2~2016/6/3,338桃園市蘆竹區     
【區域1】新北市泰山區民生路;泰林路一段;磚雅厝;新北大道五段,2016/06/04 9:0至2016/06/05 18:0【每日上午9點至下午6點】,2016/06/05 18:0以後,,2016/6/2~2016/6/6,243新北市泰山區     
【停水區域一】桃園市八德區廣福路167巷,2016-06-02 09:00至2016-06-04 18:00,2016-06-04 18:00(每日上午8點至下午6點),3346128,2016/6/2~2016/6/5,334桃園市八德區     
【停水區域一】桃園市觀音區;大堀里;新富路一段,2016-06-02 09:00至2016-06-02 17:00,2016-06-02 17:00(),03-3862156,2016/6/2~2016/6/3,328桃園市觀音區     
【停水區域一】桃園市八德區新興路971號到1004號,2016-06-02 09:00至2016-06-02 16:00,2016-06-02 16:00(),03-3346128,2016/6/2~2016/6/3,334桃園市八德區     
【停水區域一】桃園市龜山區;舊路里;振興路,2016-06-02 10:00至2016-06-02 17:00,2016-06-02 17:00(),329-4999,2016/6/2~2016/6/3,333桃園市龜山區     
【停水區域一】桃園市桃園區金門二街、金門三街、金門四街(含巷弄)、樹林四街(含巷弄)等區域,2016-06-02 09:00至2016-06-02 17:30,2016-06-02 17:30(),03-3346127,2016/6/2~2016/6/3,330桃園市桃園區     
【區域1】新北市烏來區環山路;溫泉街,2016/06/02 9:30至2016/06/02 21:30 ,2016/06/02 21:30以後,02-26631096,2016/6/2~2016/6/3,233新北市烏來區     
【停水區域一】桃園市大溪區大溪區康莊路、慈康路及勝利街全巷弄。,2016-06-02 09:30至2016-06-02 17:00,2016-06-02 17:00(上午9點30分至下午5點),03-4712002,2016/6/2~2016/6/3,335桃園市大溪區     
【停水區域一】桃園市大溪區康莊路、慈康路及勝利街全巷弄,2016-06-02 10:00至2016-06-02 17:00,2016-06-02 17:00(上午10點下午5點),03-4712002,2016/6/2~2016/6/3,335桃園市大溪區     
【停水區域一】桃園市龍潭區龍潭區龍園一路333號-99號,2016-06-02 10:00至2016-06-02 12:00,2016-06-02 12:00(6/2 AM10:00-12:00),03-4711836,2016/6/2~2016/6/3,325桃園市龍潭區     
【停水區域一】桃園市觀音區;大堀里;新坡里;新富路一段,2016-06-02 09:50至2016-06-02 18:00,2016-06-02 18:00(),3862156,2016/6/2~2016/6/3,328桃園市觀音區     
【區域1】台中市和平區梨山里,2016/06/02 9:50至2016/06/02 12:0 ,2016/06/02 12:0以後,25874315,2016/6/2~2016/6/3,424台中市和平區     
【停水區域一】宜蘭縣宜蘭市宜興路1號到73號,2016-06-07 13:00至2016-06-07 17:00,2016-06-07 17:00(),9323255,2016/6/2~2016/6/8,260宜蘭縣宜蘭市     
【停水區域一】台中市大里區;塗城路;向學路;文化街;慈善路;上興街二段等附近一帶,2016-06-02 10:30至2016-06-02 17:30,2016-06-02 17:30(),04-22442469.1910,2016/6/2~2016/6/3,412台中市大里區     
【停水區域一】台中市西區;台中港路一段;梅川西路一段;梅川東路一段;民權路;民生北路;向上路一段 等附近,2016-06-02 10:00至2016-06-02 15:00,2016-06-02 15:00(),22442469-1910,2016/6/2~2016/6/3,403台中市西區       
