停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】彰化縣埤頭鄉新庄村;新庄路,2016/03/22 8:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/3/21~2016/4/1,523彰化縣埤頭鄉     
【停水區域一】宜蘭縣冬山鄉鹿安路201號~356號，共計約70戶,2016/03/23 13:0至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),03-9589176,2016/3/21~2016/3/24,269宜蘭縣冬山鄉     
【停水區域一】宜蘭縣冬山鄉義成路三段20號~242號附近用戶，共計約130戶。,2016/03/23 13:0至2016/03/23 17:0,2016/3/23至2016/3/23每日下午 05:00以後,03-9589176,2016/3/21~2016/3/24,269宜蘭縣冬山鄉     
【停水區域一】台中市豐原區田心路二段;豐田路;大明路;安和路;豐南街;育英路;育仁路;育德路;永康路;保康路,2016/03/21 8:0至2016/03/25 17:30,2016/03/25 17:30(System.Web.UI.WebControls.TextBox),25722643,2016/3/21~2016/3/26,420台中市豐原區     
【區域1】宜蘭縣宜蘭市中山路三段舊城北路以北(雙號側);新興路175至219號(單號側);新興路176至238號(雙號側),2016/03/23 13:0至2016/03/23 20:0 ,2016/03/23 20:0以後,無,2016/3/21~2016/3/24,260宜蘭縣宜蘭市     
【區域1】宜蘭縣宜蘭市中山路三段舊城北路以北(單號側);同興街60至64號(雙號側),2016/03/24 13:0至2016/03/24 17:0 ,2016/03/24 17:0以後,,2016/3/21~2016/3/25,260宜蘭縣宜蘭市     
【區域1】苗栗縣竹南鎮山佳里及店仔地區,2016/03/21 18:0至2016/03/25 0:0 ,2016/03/25 0:0以後,,2016/3/21~2016/3/26,350苗栗縣竹南鎮     
【停水區域一】台南市白河區關嶺里粗坑仔部落,2016/03/23 8:0至2016/03/25 18:0,2016/03/25 18:0(System.Web.UI.WebControls.TextBox),06-6852135,2016/3/22~2016/3/26,732台南市白河區     
【停水區域一】台中市龍井區沙田路四至五段西側龍井加油站至老人會館路段沿途及巷道內住戶。,2016/03/22 15:30至2016/03/26 17:30,2016/03/26 17:30(System.Web.UI.WebControls.TextBox),04-26312127,2016/3/22~2016/3/27,434台中市龍井區     
【停水區域一】新北市淡水區全部村里,2016/03/22 22:0至2016/03/23 8:0,2016/3/22至2016/3/23每日上午 08:00以後,26213170,2016/3/22~2016/3/24,251新北市淡水區     
【停水區域一】新北市淡水區全部村里,2016/03/22 22:0至2016/03/23 8:0,2016/3/22至2016/3/23每日上午 08:00以後,26213170,2016/3/22~2016/3/24,251新北市淡水區     
【停水區域一】高雄市三民區三;高雄市前金區七賢二路;文武一街.自強一路河南路.中華二路及附近一帶,2016/03/23 9:0至2016/03/27 19:0,2016/03/27 19:0(System.Web.UI.WebControls.TextBox),07-731111轉258,2016/3/22~2016/3/28,807高雄市三民區     801高雄市前金區     
【停水區域一】宜蘭縣宜蘭市環河路以東;中山路三段;舊城西路以西;文昌路以北等自來水用戶,2016/03/22 23:0至2016/03/23 5:0,2016/3/22至2016/3/23每日上午 05:00以後,客服1910;深溝廠039233017廠商0933137938廖先生,2016/3/22~2016/3/24,260宜蘭縣宜蘭市     
【停水區域一】新竹市東區元培街.國中街.香村路.花園新城一街.花園新城二街.麗山街;新竹市香山區元培街.國中街.香村路.花園新城一街.花園新城二街.麗山街,2016/03/22 19:0至2016/03/23 1:0,2016/3/22至2016/3/23每日上午 01:00以後,1910.5712141,2016/3/22~2016/3/24,300新竹市東區       300新竹市香山區     
【停水區域一】南投縣南投市工業南五路全部;工業北路至40號,2016/03/23 9:0至2016/03/23 12:0,2016/3/23至2016/3/23每日下午 12:00以後,04922222635,2016/3/23~2016/3/24,540南投縣南投市     
【停水區域一】南投縣南投市工業南五路全部;工業北路至40號,2016/03/23 9:0至2016/03/23 12:0,2016/03/23 12:0(System.Web.UI.WebControls.TextBox),04922222635,2016/3/23~2016/3/24,540南投縣南投市     
【停水區域一】南投縣南投市民族路(部分);復興路(全部);南陽路(降壓);信義街(降壓).育樂路(降壓);大同南街(部分停水).大同街(全部).中山街(全部);民權街(部分);祖祠路(部分);興和巷(全部);南崗二路(部分);彰南路二段(部分),2016/03/23 12:0至2016/03/23 18:0,2016/3/23至2016/3/23每日下午 06:00以後,04922222635,2016/3/23~2016/3/24,540南投縣南投市     
【停水區域一】南投縣南投市民族路(部分);復興路(全部);南陽路(降壓);信義街(降壓).育樂路(降壓);大同南街(部分停水).大同街(全部).中山街(全部);民權街(部分);祖祠路(部分);興和巷(全部);南崗二路(部分);彰南路二段(部分),2016/03/23 12:0至2016/03/23 18:0,2016/03/23 18:0(System.Web.UI.WebControls.TextBox),04922222635,2016/3/23~2016/3/24,540南投縣南投市     
【停水區域一】苗栗縣竹南鎮大厝里、大埔里、山佳里、中美里、中英里、中港里、中華里、公義里、公館里、天文里、正南里、竹南里、竹興里、佳興里、海口里、崎頂里、港墘里、開元里、新南里、照南里、聖福里、龍山里、龍鳳里、營盤里。,2016/03/23 9:0至2016/03/24 7:0,2016/03/24 7:0 以後,037-669621  037-669683  037-623500  037-628000,2016/3/23~2016/3/25,350苗栗縣竹南鎮     361苗栗縣造橋鄉     351苗栗縣頭份鎮     
【停水區域一】嘉義縣中埔鄉頂埔村,2016/03/23 8:30至2016/03/23 15:0,2016/3/23至2016/3/23每日下午 03:00以後,05-2611075,2016/3/23~2016/3/24,606嘉義縣中埔鄉     
【停水區域一】嘉義縣竹崎鄉灣橋村,2016/03/23 12:0至2016/03/23 20:0,2016/3/23至2016/3/23每日下午 08:00以後,05-2611075,2016/3/23~2016/3/24,604嘉義縣竹崎鄉     
【停水區域一】高雄市三民區大順二路與覺民路及123巷子一帶,2016/03/23 14:0至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/3/23~2016/3/24,807高雄市三民區     
【停水區域一】桃園市龜山區國園街.國園一街.國園三街.國園五街,2016/03/23 8:45至2016/03/23 11:45,2016/03/23 11:45(System.Web.UI.WebControls.TextBox),033294999,2016/3/23~2016/3/24,333桃園市龜山區     
【停水區域一】高雄市三民區七賢二路(中華二路至自強一路)南側.自強一路96巷.盛旺街.文武一街.八德二路及附近一帶,2016/03/23 10:0至2016/03/23 16:0,2016/3/23至2016/3/23每日下午 04:00以後,07-731111轉258,2016/3/23~2016/3/24,807高雄市三民區     
【停水區域一】高雄市大寮區前庄路、中正路、仁愛路等附近一帶,2016/03/23 9:0至2016/03/23 20:0,2016/3/23至2016/3/23每日下午 08:00以後,7883714,2016/3/23~2016/3/24,831高雄市大寮區     
【停水區域一】澎湖縣西嶼鄉竹灣村,2016/03/23 10:0至2016/03/23 14:0,2016/3/23至2016/3/23每日下午 02:00以後,06-9273841,2016/3/23~2016/3/24,881澎湖縣西嶼鄉     
【停水區域一】台東縣台東市四維路二段;杭州街;徐州街;浙江路;開封街;寧波街;鄭州街全部;更生路;上海街;傳廣路等全部及其鄰近巷道,2016/03/24 22:0至2016/03/25 1:0,2016/03/25 1:0(System.Web.UI.WebControls.TextBox),0978-223265 陳國誌,2016/3/23~2016/3/26,950台東縣台東市     
【停水區域一】高雄市鳳山區慈暉新村、勝利路等附近一帶,2016/03/23 11:0至2016/03/23 20:0,2016/3/23至2016/3/23每日下午 08:00以後,7883714,2016/3/23~2016/3/24,830高雄市鳳山區     
【停水區域一】台中市沙鹿區清泉路福祥巷一帶(大雅區信義路起至沙鹿區東大路止),2016/03/23 10:0至2016/03/23 16:0,2016/3/23至2016/3/23每日下午 04:00以後,04-25661234,2016/3/23~2016/3/24,433台中市沙鹿區     
【停水區域一】新北市五股區登林路  含全部巷弄;新北市泰山區泰林路三段  大科路  含全部巷弄,2016/03/30 8:0至2016/03/31 8:0,2016/3/30至2016/3/31每日上午 08:00以後,1910,2016/3/23~2016/4/1,248新北市五股區     243新北市泰山區     
【停水區域一】雲林縣元長鄉中山路9巷,2016/03/23 9:0至2016/03/23 18:0,2016/03/23 18:0(System.Web.UI.WebControls.TextBox),05-7832040,2016/3/23~2016/3/24,655雲林縣元長鄉     
【停水區域一】花蓮縣鳳林鎮中和路;大榮五路,2016/03/24 8:0至2016/03/24 18:0,2016/03/24 18:0(System.Web.UI.WebControls.TextBox),03-8351141,2016/3/23~2016/3/25,975花蓮縣鳳林鎮     
【停水區域一】宜蘭縣頭城鎮北迴鐵路以東;烏石港路以南;頂埔路一段以北;協天路以西等自來水用戶,2016/03/23 9:0至2016/03/23 17:0,2016/3/23至2016/3/23每日下午 05:00以後,客服1910;深溝廠039233017;廠商電話0963083198朱先生,2016/3/23~2016/3/24,261宜蘭縣頭城鎮     
【停水區域一】嘉義縣竹崎鄉桃源村,2016/03/23 9:30至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/3/23~2016/3/24,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣竹崎鄉竹崎村;和平村,2016/03/23 10:0至2016/03/23 20:0,2016/03/23 20:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/3/23~2016/3/24,604嘉義縣竹崎鄉     
【停水區域一】高雄市田寮區新路,2016/03/23 9:30至2016/03/23 11:30,2016/03/23 11:30(System.Web.UI.WebControls.TextBox),(07)6934819,2016/3/23~2016/3/24,823高雄市田寮區     
【停水區域一】苗栗縣竹南鎮新南里 公園路.公北2路...等;苗栗縣頭份鎮後庄里 公園街 公北一街 公園3街.公園5街.....等,2016/03/23 9:30至2016/03/23 12:0,2016/3/23至2016/3/23每日下午 12:00以後,623500,2016/3/23~2016/3/24,350苗栗縣竹南鎮     351苗栗縣頭份鎮     
【停水區域一】南投縣中寮鄉永福村永平路及巷弄,2016/03/23 9:30至2016/03/23 18:30,2016/03/23 18:30(System.Web.UI.WebControls.TextBox),2222635,2016/3/23~2016/3/24,541南投縣中寮鄉     
【停水區域一】台東縣台東市新生路、南昌街、鐵花路、中華路一段、正氣路、光復路、精誠路、信義路、福建路、廣東路、復興路,2016/03/21 8:0至2016/04/01 18:0,2016/04/01 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0919-322763(翁一正)    監造人員電話:0932-171550(陳韋君),2016/3/23~2016/4/2,950台東縣台東市     
【停水區域一】新北市泰山區楓江路119-181號 含周邊巷弄,2016/03/23 10:0至2016/03/23 20:0,2016/3/23至2016/3/23每日下午 08:00以後,1910,2016/3/23~2016/3/24,243新北市泰山區     
【停水區域一】南投縣中寮鄉內城村;永和村;永芳村;清水村;爽文村;龍安村;龍岩村;月桃巷;竹坪巷;福德巷;龍南路;龍草路;瀧林巷;,2016/03/23 13:0至2016/03/23 20:0,2016/3/23至2016/3/23每日下午 08:00以後,049-2563505,2016/3/23~2016/3/24,541南投縣中寮鄉     
【停水區域一】台中市北屯區同樂巷 等附近,2016/03/23 10:0至2016/03/23 14:0,2016/3/23至2016/3/23每日下午 02:00以後,22442469-1910,2016/3/23~2016/3/24,406台中市北屯區     
【停水區域一】高雄市岡山區嘉興里;興北巷一帶,2016/03/23 10:30至2016/03/23 11:50,2016/3/23至2016/3/23每日上午 11:50以後,07-6222814,2016/3/23~2016/3/24,820高雄市岡山區     
【停水區域一】苗栗縣苗栗市文聖里,2016/03/23 10:30至2016/03/23 16:0,2016/3/23至2016/3/23每日下午 04:00以後,037320334,2016/3/23~2016/3/24,360苗栗縣苗栗市     
【停水區域一】高雄市鼓山區厚安街清潔隊前及附近一帶,2016/03/23 10:30至2016/03/23 12:30,2016/3/23至2016/3/23每日下午 12:30以後,07-7321319,2016/3/23~2016/3/24,804高雄市鼓山區     
【停水區域一】嘉義縣中埔鄉公館全部,2016/03/23 10:30至2016/03/23 14:30,2016/3/23至2016/3/23每日下午 02:30以後,05-2779117,2016/3/23~2016/3/24,606嘉義縣中埔鄉     
【停水區域一】宜蘭縣五結鄉中正路一段(客服電話1910;廣興給水廠服務電話9553098);宜蘭縣羅東鎮純精路三段(客服電話1910;廣興給水廠服務電話9553098),2016/03/23 10:50至2016/03/23 11:50,2016/03/23 11:50(System.Web.UI.WebControls.TextBox),9553098,2016/3/23~2016/3/24,268宜蘭縣五結鄉     265宜蘭縣羅東鎮     
【停水區域一】台中市龍井區龍泉里沙田路5段30巷1號至95號含77弄各弄口內附近,2016/03/23 10:55至2016/03/23 13:55,2016/3/23至2016/3/23每日下午 01:55以後,26312127,2016/3/23~2016/3/24,434台中市龍井區     
【停水區域一】台南市中西區民族路三段、臨安路一段,2016/03/23 11:0至2016/03/23 18:0,2016/3/23至2016/3/23每日下午 06:00以後,06-3036097,2016/3/23~2016/3/24,700台南市中西區     
【停水區域一】南投縣南投市中華路;營盤路;東閔路;南營路(含巷弄),2016/03/23 9:0至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),049-2563505,2016/3/23~2016/3/24,540南投縣南投市     
【停水區域一】台中市豐原區圓環東路,2016/03/23 12:0至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),25722643,2016/3/23~2016/3/24,420台中市豐原區     
【停水區域一】台中市西區忠明南路;五權西路一段;五權路;向上南路一段;向上路一段;美村路一段;中美街;華美街;昇平街;民生路;民生路;福人街;存中街;英才路;民生北路;模範街;民權路;後龍街;梅川西路一段;梅川東路一段;均安街;中興街;公正路;大忠街 等附近,2016/03/23 11:41至2016/03/23 17:41,2016/3/23至2016/3/23每日下午 05:41以後,22442469-1910,2016/3/23~2016/3/24,403台中市西區       
【區域1】台南市永康區民族路.大灣路.中灣五街.文賢街.大灣一街附近一帶,2016/03/23 12:10至2016/03/23 18:0 ,2016/03/23 18:0以後,,2016/3/23~2016/3/24,710台南市永康區     
【停水區域一】桃園市龜山區風尾街(含巷弄),2016/03/23 12:30至2016/03/23 17:0,2016/3/23至2016/3/23每日下午 05:00以後,033294999,2016/3/23~2016/3/24,333桃園市龜山區     
【停水區域一】嘉義縣水上鄉水德路  順興街一帶,2016/03/23 13:0至2016/03/23 14:30,2016/3/23至2016/3/23每日下午 02:30以後,0960223494,2016/3/23~2016/3/24,608嘉義縣水上鄉     
【停水區域一】彰化縣田尾鄉中山路一段151號之前單號邊 全部{全部};建平路二段,2016/03/23 13:30至2016/03/23 18:30,2016/03/23 18:30(System.Web.UI.WebControls.TextBox),04-8882073  0933-558489,2016/3/23~2016/3/24,522彰化縣田尾鄉     
【停水區域一】台南市白河區林安里土地公崎部落,2016/03/23 14:40至2016/03/23 17:30,2016/03/23 17:30(System.Web.UI.WebControls.TextBox),06-6852135,2016/3/23~2016/3/24,732台南市白河區     
【停水區域一】台中市神岡區豐洲路;大洲路;大明路;神洲路,2016/03/23 10:0至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),25722643,2016/3/23~2016/3/24,429台中市神岡區     
【停水區域一】宜蘭縣三星鄉義洲路二段(客服電話1910;廣興給水廠服務電話9553098),2016/03/23 14:50至2016/03/23 17:0,2016/03/23 17:0(System.Web.UI.WebControls.TextBox),0937849892,2016/3/23~2016/3/24,266宜蘭縣三星鄉     
【停水區域一】台中市東勢區茂興里;明正里,2016/03/23 14:54至2016/03/23 18:0,2016/3/23至2016/3/23每日下午 06:00以後,25874315,2016/3/23~2016/3/24,423台中市東勢區     
【停水區域一】雲林縣虎尾鎮惠來里,2016/03/23 15:0至2016/03/23 18:0,2016/3/23至2016/3/23每日下午 06:00以後,056322047,2016/3/23~2016/3/24,632雲林縣虎尾鎮     
【停水區域一】台中市北屯區同樂巷 等附近,2016/03/23 10:0至2016/03/23 18:0,2016/03/23 18:0(System.Web.UI.WebControls.TextBox),22442469-1910,2016/3/23~2016/3/24,406台中市北屯區     
【停水區域一】花蓮縣鳳林鎮大進街;中正路二段39號前,2016/03/25 8:0至2016/03/25 18:0,2016/03/25 18:0(System.Web.UI.WebControls.TextBox),03-8351141,2016/3/23~2016/3/26,975花蓮縣鳳林鎮     
【停水區域一】南投縣中寮鄉南投縣中寮鄉南投縣中寮鄉南投縣中寮鄉義和村(永平路;永嘉新村;竹坑巷);南投市南鄉路(以上包含巷弄),2016/03/23 15:30至2016/03/23 18:30,2016/03/23 18:30(System.Web.UI.WebControls.TextBox),2222635,2016/3/23~2016/3/24,541南投縣中寮鄉     
【停水區域一】高雄市小港區高坪十一路;朝興路及附近一帶,2016/03/23 15:40至2016/03/23 16:50,2016/3/23至2016/3/23每日下午 04:50以後,07-7321319,2016/3/23~2016/3/24,812高雄市小港區     
