停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市太平區永成北路/長億路/太平三街/長億一街/長億二街/太平五街/長億四街/長億五街/長億二街45巷/長億南二街/太平三街176巷/及附近一代巷弄/永成北路以東、太平三街以西、長億六街以北、太平路以南(永成里/長億里/永平里),2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點至下午5點 30分),1910;04-22442469,2016/7/13~2016/8/11,411台中市太平區     
【停水區域一】台中市南區文心南路以東、國光路以西、高工路(大明路)以北、建國南路以南(積善里/平和里/永和里/德義里/福興里/南和里/福順里/福平里/和平里/崇倫里/樹義里/南門里),2016/07/11 9:0至2016/08/10 17:30,2016/08/10 17:30(每日上午9點至下午17點 30分),1910;04-22442469,2016/7/13~2016/8/11,402台中市南區       
【停水區域一】嘉義市西區林森西路420號至火車站馬路單側、林森西路426巷、452巷、472巷、502巷。,2016/07/15 8:0至2016/07/22 18:0,2016/07/22 18:0(預計每日停水時段:每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0937356577工地負責人,2016/7/14~2016/7/23,600嘉義市西區       
【停水區域一】南投縣水里鄉民族路、玉山街、北埔街、東三街、五福路、博愛路、六合路、中山二街、中山路一段等路段(含巷弄)。;鉅工村;南光村;北埔村,2016/07/01 8:30至2016/07/22 18:0,2016/07/22 18:0(每日上午8點30分至下午6點（星期例假日及下雨天不施工）),049-2762076#203,2016/7/14~2016/7/23,553南投縣水里鄉     
【停水區域一】嘉義市西區嘉義市仁愛路358巷、西門街15巷、成功街51~128號、新興街14~64號。,2016/07/18 8:0至2016/07/21 18:0,2016/07/21 18:0(每天早上8點至下午6點),2252670*304,2016/7/14~2016/7/22,600嘉義市西區       
【停水區域一】嘉義市西區嘉義市成功街51~128號、新興街14~64號。,2016/07/20 8:0至2016/07/22 18:0,2016/07/22 18:0(每日上午8點至下午6點),2252670*304,2016/7/14~2016/7/23,600嘉義市西區       
【區域1】宜蘭縣宜蘭市進士路44-47號至108-1號(雙號側)，神農路一段2號至102號(雙號側)，農權路219巷6弄，農權路219巷8弄，女中路二段488號至539號，女中路二段491巷，女中路二段491巷6弄，進士路52巷，自強路144號至156號等,2016/07/21 13:00至2016/07/21 17:00,2016/07/21 17:00以後,無,2016/7/15~2016/7/22,260宜蘭縣宜蘭市     
【停水區域一】台中市北區英才路.太原路一段.太原路二段.忠明路.崇德路一段.健行路.學士路.梅川西路三段.五權路.文武街.梅亭街.博館路.西屯路一段.民權路等周遭巷道,2016/07/04 9:0至2016/08/04 18:0,2016/08/04 18:0(每日上午9點至下午6點),1910.22442469,2016/7/15~2016/8/5,404台中市北區       
【停水區域一】台中市北屯區清水巷(東山路-清水巷22號),2016/07/18 8:30至2016/08/18 18:30,2016/08/18 18:30(每日上午8點30至下午6點30),1910.22442469,2016/7/15~2016/8/19,406台中市北屯區     
【停水區域一】雲林縣虎尾鎮公安里;東仁里;安溪里;埒內里,2016/07/18 9:0至2016/07/25 18:0,2016/07/25 18:0(每日上午8點至下午6點),05-6322047 李政津,2016/7/18~2016/7/26,632雲林縣虎尾鎮     
【停水區域一】台中市烏日區九德里;興祥街以東、環中路以西、中山路一段以北、建國路以南包圍範圍內（興祥街雙號側及其巷弄、長春街40至300號間及其巷弄、中山路一段雙號側2至380號間及其巷弄、中華路2至410號間及其巷弄、九德街全線含巷弄、興德街、環中路六段)。(非整日停水，僅幹管改接及用戶施作需停水),2016/07/18 9:0至2016/08/31 19:0,2016/08/31 19:0(每日上午9點至下午7點),04-23381614,2016/7/18~2016/9/1,414台中市烏日區     
【停水區域一】桃園市大園區大園工業區及擴大工業區全部；北港里：自立一街、自立二街、自立三街、自立四街、潮音北路；內海里全部；溪海里：大觀路347號~671號。;水壓降低地區：圳頭里全部。,2016/07/24 9:0至2016/07/25 0:0,2016/07/25 0:0(),免付費服務電話：1910    大園服務所:03-3862156,2016/7/18~2016/7/26,337桃園市大園區     
【停水區域一】屏東縣高樹鄉民生巷;東興村共榮巷;武尚路,2016/07/14 8:0至2016/08/15 18:0,2016/08/15 18:0(每日上午8點至下午6點),087962041,2016/7/18~2016/8/16,906屏東縣高樹鄉     
【停水區域一】台南市仁德區仁德里、仁和里、仁愛里、成功里;台南市東區和平里、仁和里、德高里、崇善里、崇德里、崇成里、崇文里、大智里、崇明里、東智里、崇信里、崇學里、忠孝里、路東里、大德里、大福里、龍山里、德光里、泉南里、大同里等20個里。;台南市南區新生里、大忠里、大林里、竹溪里、大恩里、明德里、大成里、荔宅里、新興里、田寮里、再興里、府南里、明亮里、郡南里、明興里、建南里(永成路以東)、喜東里(永成路以東)、省躬里(永成路以東)、興農里(永成路以東)、同安里(永成路以東)。,2016/07/20 8:0至2016/07/22 2:0,2016/07/22 2:0(),06-3036097     1910    06- 2370021    06-2303756,2016/7/18~2016/7/23,717台南市仁德區     701台南市東區       702台南市南區       
【停水區域一】彰化縣秀水鄉義興村;鶴鳴村;彰化縣福興鄉大崙村,2016/07/19 9:0至2016/07/21 18:0,2016/07/21 18:0(每日上午9點至下午6點),04-8851778,2016/7/18~2016/7/22,504彰化縣秀水鄉     506彰化縣福興鄉     
【停水區域一】新北市新莊區公園路23號~99號單號側;公園路138號~208號雙號側;公園路164巷;公園路202巷及週邊巷弄,2016/07/19 9:0至2016/08/09 18:0,2016/08/09 18:0(每日上午9點至下午6點),1910,2016/7/19~2016/8/10,242新北市新莊區     
【停水區域一】新北市八里區博物館路65號~203號前,2016/07/18 9:0至2016/08/09 19:0,2016/08/09 19:0(每日上午9點至下午7點),22821817,2016/7/19~2016/8/10,249新北市八里區     
【停水區域一】新北市淡水區崁頂里;埤島里;義山里;興仁里,2016/07/19 9:0至2016/07/22 8:0,2016/07/22 8:0(19，20日停水時段為上午 9 點至下午 7 點；21日停水時段為下午 10 點至22日上午 8 點。),02-26212267，02-26213170,2016/7/19~2016/7/23,251新北市淡水區     
【停水區域一】雲林縣崙背鄉五魁村;舊庄村,2016/07/19 13:0至2016/07/22 18:0,2016/07/22 18:0(每日上午8點至下午6點),05-5862163,2016/7/19~2016/7/23,637雲林縣崙背鄉     
【停水區域一】南投縣南投市營北路、向上路、下庄巷及學府1-5街含巷弄.,2016/07/20 8:0至2016/07/31 18:0,2016/07/31 18:0(),049-2563505,2016/7/19~2016/8/1,540南投縣南投市     
【停水區域一】澎湖縣白沙鄉岐頭村;港子村;鎮海村;中屯村;講美村;城前村,2016/07/19 21:0至2016/07/20 3:0,2016/07/20 3:0(每日晚上9點至凌晨3點),06-273840,2016/7/19~2016/7/21,884澎湖縣白沙鄉     
【停水區域一】台南市關廟區忠孝街52號至122號，中央路266號至276號。,2016/07/20 8:0至2016/07/20 18:0,2016/07/20 18:0(),06-2303756,2016/7/19~2016/7/21,718台南市關廟區     
【停水區域一】雲林縣西螺鎮福來路21巷，福來路156巷,2016/07/21 13:0至2016/07/21 20:0,2016/07/21 20:0(當日下午1點至晚上8點),05-5862163,2016/7/19~2016/7/22,648雲林縣西螺鎮     
【停水區域一】宜蘭縣宜蘭市宜蘭市環河東路全部;宜蘭市黎明三路227號起至345號止含周邊巷道;慈安路38巷全部含周邊巷道,2016/07/20 13:0至2016/07/20 17:0,2016/07/20 17:0(),客服電話1910深溝廠9233017廠商電話黃漢銘0932087863,2016/7/19~2016/7/21,260宜蘭縣宜蘭市     
【停水區域一】桃園市中壢區長沙路36巷、合浦街,2016/07/20 8:0至2016/07/20 18:0,2016/07/20 18:0(),03-4251506,2016/7/19~2016/7/21,320桃園市中壢區     
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;新興路13巷;麻園溪西路;麻園溪西路25巷;麻園溪西路75巷,2016/06/17 8:30至2016/07/31 18:30,2016/07/31 18:30(每日上午8點30分至下午6點30分),04-23381614,2016/7/19~2016/8/1,414台中市烏日區     
【停水區域一】宜蘭縣壯圍鄉北迴鐵路以東;191線以西;淇武蘭路以南;美宜路;環市東路三段以北;七張路;美功路一段;慈安路;宜蘭河左岸堤防等範圍;191線以東;192線以西北;茅埔路;大福路二段;玉龍路一段;美功路二段;車路頭路;踏踏路;開興路，雪隧路;永美路2段;永美路1段;興農路;順和路;古亭路;新社路;中央路三段;;礁溪鄉大坡路二段;礁溪路一段;開蘭路;中山路五段;武暖路;大同鄉立勳巷、光勳巷、和勳巷、南山系統管段、埤南巷、開埤巷,2016/07/20 9:0至2016/07/20 17:0,2016/07/20 17:0(),客服電話1910深溝廠9233017廠商電話張朝銘0963083171,2016/7/19~2016/7/21,263宜蘭縣壯圍鄉     263宜蘭縣壯圍鄉     
【停水區域一】宜蘭縣三星鄉上將路六段;上將路五段;萬富路,2016/07/20 13:0至2016/07/20 17:0,2016/07/20 17:0(),039553098 ; 0912297988,2016/7/19~2016/7/21,266宜蘭縣三星鄉     
【區域1】基隆市仁愛區愛三路;愛四路;仁三路;仁四路 包含各巷弄,2016/07/20 0:52至2016/07/20 4:0 ,2016/07/20 4:0以後,,2016/7/20~2016/7/21,200基隆市仁愛區     
【區域1】基隆市仁愛區愛三路;愛四路;仁三路;仁四路 包含各巷弄,2016/07/20 0:52至2016/07/20 4:0 ,2016/07/20 4:0以後,,2016/7/20~2016/7/21,200基隆市仁愛區     
【停水區域一】高雄市三民區本和里三民區本和里大豐一路南側(由大享路至大裕路);一帶,2016/07/20 9:0至2016/07/21 19:0,2016/07/21 19:0(每日上午9點至下午7點),3312292-237,2016/7/20~2016/7/22,807高雄市三民區     
【停水區域一】彰化縣社頭鄉清水岩路.忠孝三路.長春巷.社斗路全部,2016/07/20 8:10至2016/07/20 17:0,2016/7/20至2016/7/20每日下午 05:00以後,8793211.8793277,2016/7/20~2016/7/21,511彰化縣社頭鄉     
【停水區域一】雲林縣大埤鄉豐田村,2016/07/20 8:30至2016/07/20 17:30,2016/07/20 17:30(),5972682,2016/7/20~2016/7/21,631雲林縣大埤鄉     
【停水區域一】彰化縣二林鎮廣興里;香田里;彰化縣大城鄉潭墘村;上山村,2016/07/22 8:0至2016/07/22 19:0,2016/7/22至2016/7/22每日下午 07:00以後,04-8960240,2016/7/20~2016/7/23,526彰化縣二林鎮     527彰化縣大城鄉     
【停水區域一】彰化縣二林鎮廣興里;香田里;彰化縣大城鄉潭墘村;上山村,2016/07/22 8:0至2016/07/22 19:0,2016/7/22至2016/7/22每日下午 07:00以後,04-8960240,2016/7/20~2016/7/23,526彰化縣二林鎮     527彰化縣大城鄉     
【停水區域一】高雄市鳳山區國泰路二段、南京路、新富路、青年路一段等附近一帶,2016/07/20 9:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,7883714,2016/7/20~2016/7/21,830高雄市鳳山區     
【停水區域一】高雄市鳳山區忠誠路、三誠路、福祥街、一致街、五甲三路等附近一帶,2016/07/20 9:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,7883714,2016/7/20~2016/7/21,830高雄市鳳山區     
【停水區域一】高雄市大寮區大同街、開封街、大寮路等附近一帶,2016/07/20 9:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,7883714,2016/7/20~2016/7/21,831高雄市大寮區     
【停水區域一】高雄市美濃區中正路二、三段附近皆受影響。,2016/07/20 8:48至2016/07/20 17:0,2016/7/20至2016/7/20每日下午 05:00以後,0928741027,2016/7/20~2016/7/21,843高雄市美濃區     
【停水區域一】高雄市大寮區保生街、光明路二段、大仁路、大勇街、大寮路等附近一帶,2016/07/20 9:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,7883714,2016/7/20~2016/7/21,831高雄市大寮區     
【停水區域一】高雄市美濃區中正路一帶皆受影響。,2016/07/20 8:0至2016/07/20 17:0,2016/7/20至2016/7/20每日下午 05:00以後,0928741027,2016/7/20~2016/7/21,843高雄市美濃區     
【停水區域一】高雄市美濃區中正路一帶皆受影響。,2016/07/20 8:34至2016/07/20 17:0,2016/7/20至2016/7/20每日下午 05:00以後, 0928741027,2016/7/20~2016/7/21,843高雄市美濃區     
【停水區域一】新竹縣關西鎮大德街;大信街;育賢街;中豐新路,2016/07/20 9:0至2016/07/20 13:0,2016/7/20至2016/7/20每日下午 01:00以後,035552501,2016/7/20~2016/7/21,306新竹縣關西鎮     
【停水區域一】台南市白河區大林里(杭內部落)仙草里.關嶺里全部,2016/07/22 8:50至2016/07/22 12:30,2016/07/22 12:30(上午8點50分至中午12點30分止暫停供水),06-6852135,2016/7/20~2016/7/23,732台南市白河區     
【停水區域一】高雄市前金區市中一路227巷一帶,2016/07/21 14:0至2016/07/21 17:0,2016/7/21至2016/7/21每日下午 05:00以後,07-3312292-237,2016/7/20~2016/7/22,801高雄市前金區     
【停水區域一】台南市北區大興街,2016/07/20 9:0至2016/07/20 12:0,2016/7/20至2016/7/20每日下午 12:00以後,06-3036097,2016/7/20~2016/7/21,704台南市北區       
【停水區域一】新竹市北區東大路二段，吉羊路，鐵道路二段，鐵道路三段，境福街，,2016/07/20 9:0至2016/07/20 12:0,2016/7/20至2016/7/20每日下午 12:00以後,03-5712141，1910,2016/7/20~2016/7/21,300新竹市北區       
【停水區域一】新竹縣寶山鄉雙豐路、雙豐一街、雙豐二街、雙園路二段,2016/07/20 9:0至2016/07/20 13:0,2016/7/20至2016/7/20每日下午 01:00以後,03-5712141、1910,2016/7/20~2016/7/21,308新竹縣寶山鄉     
【停水區域一】新竹市東區高峰路、建華街、食品路、寶山路,2016/07/20 10:0至2016/07/20 15:0,2016/7/20至2016/7/20每日下午 03:00以後,03-5712141、1910,2016/7/20~2016/7/21,300新竹市東區       
【停水區域一】高雄市甲仙區林森路,2016/07/20 9:50至2016/07/20 13:0,2016/7/20至2016/7/20每日下午 01:00以後,07-6613808,2016/7/20~2016/7/21,847高雄市甲仙區     
【停水區域一】台南市六甲區曾文街151巷6號附近,2016/07/20 10:0至2016/07/20 15:0,2016/07/20 15:0(10.00-15.00),5721165,2016/7/20~2016/7/21,734台南市六甲區     
【停水區域一】新北市板橋區金門街149號至299號單號側(含巷弄),2016/07/20 10:0至2016/07/20 15:0,2016/7/20至2016/7/20每日下午 03:00以後,26812254,2016/7/20~2016/7/21,220新北市板橋區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】雲林縣林內鄉坪頂村、林北村、新光路、增產路、觸口、清水溪,2016/07/20 10:0至2016/07/20 12:0,2016/07/20 12:0(),05-5322362,2016/7/20~2016/7/21,643雲林縣林內鄉     
【停水區域一】高雄市旗津區中洲三路及附近一帶,2016/07/20 10:10至2016/07/20 12:10,2016/7/20至2016/7/20每日下午 12:10以後,07-7321319,2016/7/20~2016/7/21,805高雄市旗津區     
【停水區域一】台中市大肚區頂街里大明三街等日光郡社區。,2016/07/20 10:30至2016/07/20 11:30,2016/7/20至2016/7/20每日上午 11:30以後,04-26312127,2016/7/20~2016/7/21,432台中市大肚區     
【停水區域一】台東縣台東市國泰路118巷;新站路右側等全部,2016/07/20 9:30至2016/07/20 12:0,2016/07/20 12:0(),0978-315059 鄭必忠,2016/7/20~2016/7/21,950台東縣台東市     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】嘉義市東區長竹里民權東路53巷內全部,2016/07/20 10:30至2016/07/20 14:30,2016/07/20 14:30(),05-2779117,2016/7/20~2016/7/21,600嘉義市東區       
【停水區域一】台中市大肚區大東里.新興里大肚區沙田路二段.仁德路.自由路等周遭含巷弄,2016/07/20 12:0至2016/07/20 16:0,2016/07/20 16:0(),04-26312127,2016/7/20~2016/7/21,432台中市大肚區     
【停水區域一】台南市六甲區民權街341號附近,2016/07/20 11:0至2016/07/20 14:0,2016/07/20 14:0(11.00-14.00),5721165,2016/7/20~2016/7/21,734台南市六甲區     
【停水區域一】台中市西屯區華美西街二段;文心路三段;漢口路二段;甘肅路一段;寧夏西七街;寧夏西四街;寧夏西三街;寧夏西一街;寧夏西二街;寧夏路;寧夏路96巷;寧夏路89巷;寧夏東八街;寧夏東七街;寧夏東六街;寧夏東五街;寧夏東四街;寧夏東三街;寧夏東一街;寧夏東二街;寧夏東二街51巷;漢成街;漢成一街;漢成一街29巷;漢成四街;漢成三街;漢成二街;漢成五街;漢成六街;漢成七街;漢成一街29巷;成都路;成都路115巷;成都路131巷;漢口路二段225巷;永昌街;永昌三街;永昌二街;永昌一街;永昌街18巷;永昌二街58巷;永昌二街80巷;河南路一段;河南東五街;河南東三街;河南東二街;河南東一街;河南東一街46巷;河南東四街;重慶路;成都路;合江街;內江街;內江街63巷;甘肅路一段206巷;大信街,2016/07/26 8:30至2016/08/25 18:30,2016/08/25 18:30(每日上午8點30分至下午6點 30分),1910;04-22442469,2016/7/20~2016/8/26,407台中市西屯區     
【停水區域一】台南市仁德區太乙路70號至119號含巷弄。,2016/07/20 11:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,06-2303756,2016/7/20~2016/7/21,717台南市仁德區     
【停水區域一】桃園市平鎮區金陵路五~七段、東龍街、洪圳路、金雞湖路、金龍路、東豐路、福龍路一~二段、太平東(西)路、快速路一段、東光路、星友街、龍祥路、廟前路、平東路659與679巷、新安里、東勢里,2016/07/20 11:20至2016/07/20 14:0,2016/7/20至2016/7/20每日下午 02:00以後,03-4251506,2016/7/20~2016/7/21,324桃園市平鎮區     
【停水區域一】台南市山上區豐德里;平陽里;台南市左鎮區中正里;左鎮里;榮和里;光和里,2016/07/21 9:0至2016/07/21 20:0,2016/07/21 20:0(),(06)597-3437,2016/7/20~2016/7/22,743台南市山上區     713台南市左鎮區     
【停水區域一】苗栗縣造橋鄉大西村,2016/07/20 11:0至2016/07/20 14:0,2016/07/20 14:0(),037320334;1910,2016/7/20~2016/7/21,361苗栗縣造橋鄉     
【停水區域一】苗栗縣後龍鎮北龍里,2016/07/20 13:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,037320334，1910,2016/7/20~2016/7/21,356苗栗縣後龍鎮     
【停水區域一】台中市北屯區松竹路一段.北屯路二段.和順路.東山路一段.軍福十九路.軍福十八路.軍和街.軍和街227巷.和祥街.和順路475巷.和順路499巷等周遭巷道,2016/07/11 9:0至2016/07/27 18:30,2016/07/27 18:30(每日上午9點至下午6點),1910.22442469,2016/7/20~2016/7/28,406台中市北屯區     
【停水區域一】屏東縣東港鎮南平里;屏東縣林邊鄉全部村里;屏東縣南州鄉七塊村;萬華村;壽元村;同安村;南安村,2016/07/20 11:0至2016/07/20 17:30,2016/7/20至2016/7/20每日下午 05:30以後,08-8325550,2016/7/20~2016/7/21,928屏東縣東港鎮     927屏東縣林邊鄉     926屏東縣南州鄉     
【停水區域一】桃園市觀音區白玉里,2016/07/20 11:40至2016/07/20 18:40,2016/7/20至2016/7/20每日下午 06:40以後,3862021,2016/7/20~2016/7/21,328桃園市觀音區     
【停水區域一】嘉義市西區文雅街.文心街;等ㄧ帶;;文雅街.文心街等ㄧ帶,2016/07/20 10:40至2016/07/20 14:0,2016/07/20 14:0(),0960223494,2016/7/20~2016/7/21,600嘉義市西區       
【停水區域一】彰化縣埔心鄉大華村;仁里村;太平村;大新路;大華路;太平路;永坡路一段;永坡路二段;永坡路三段全部{全部,2016/07/20 12:0至2016/07/20 18:0,2016/07/20 18:0(),04-8882073  0912-975533,2016/7/20~2016/7/21,513彰化縣埔心鄉     
【停水區域一】台南市柳營區南胡全部,2016/07/20 12:40至2016/07/20 15:0,2016/07/20 15:0(12時40分至15時),06-6322191,2016/7/20~2016/7/21,736台南市柳營區     
【停水區域一】高雄市鳳山區南京路、新富路、凱旋路、海洋二路、國富路、國隆路、大明路、海洋一路、新強路、新樂街等附近一帶,2016/07/20 13:0至2016/07/20 18:0,2016/7/20至2016/7/20每日下午 06:00以後,7883714,2016/7/20~2016/7/21,830高雄市鳳山區     
【停水區域一】桃園市中壢區吉林二路(吉林路至合江路+吉林二路83巷，區間巷道)將有短暫水壓降低或無水的狀況發生,2016/07/20 14:0至2016/07/20 17:0,2016/07/20 17:0(),03-4251506,2016/7/20~2016/7/21,320桃園市中壢區     
【停水區域一】南投縣草屯鎮草溪路(含巷弄),2016/07/20 13:30至2016/07/20 17:30,2016/07/20 17:30(),049-2563505,2016/7/20~2016/7/21,542南投縣草屯鎮     
【停水區域一】新北市新莊區幸福東路1-150號(含其巷弄),2016/07/20 13:30至2016/07/20 16:30,2016/07/20 16:30(),29966681,2016/7/20~2016/7/21,242新北市新莊區     
【停水區域一】南投縣埔里鎮大城里、同聲里、西門里、愛蘭里、鐵山里、桃米里、南村里,2016/07/20 13:40至2016/07/20 15:0,2016/07/20 15:0(),049-2915176,2016/7/20~2016/7/21,545南投縣埔里鎮     
【停水區域一】新竹市北區北大路,2016/07/20 13:30至2016/07/20 17:0,2016/07/20 17:0(),03-5712141，1910,2016/7/20~2016/7/21,300新竹市北區       
