停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台南市東區崇明1.2.3.4.5.6.7街、崇明路,2016/02/01 9:0至2016/02/01 17:0,2016/2/1至2016/2/1每日下午 05:00以後,06-3036097,2016/2/1~2016/2/2,701台南市東區       
【停水區域一】台南市後壁區土溝里,2016/02/01 9:0至2016/02/01 12:0,2016/2/1至2016/2/1每日下午 12:00以後,6852135,2016/2/1~2016/2/2,731台南市後壁區     
【停水區域一】高雄市小港區全區;高雄市前鎮區全區;高雄市鼓山區全區;高雄市旗津區全區;高雄市鹽埕區全區,2016/01/31 15:0至2016/02/02 8:0,2016/1/31至2016/2/2每日上午 08:00以後,1910,2016/2/1~2016/2/3,812高雄市小港區     806高雄市前鎮區     804高雄市鼓山區     805高雄市旗津區     803高雄市鹽埕區     
【停水區域一】高雄市小港區全區;高雄市前鎮區全區;高雄市鼓山區全區;高雄市旗津區全區;高雄市鹽埕區全區,2016/01/31 15:0至2016/02/02 8:0,2016/02/02 8:0(System.Web.UI.WebControls.TextBox),1910,2016/2/1~2016/2/3,812高雄市小港區     806高雄市前鎮區     804高雄市鼓山區     805高雄市旗津區     803高雄市鹽埕區     
【停水區域一】基隆市中山區中華路;文化路;協和街含各巷、弄等一帶。,2016/02/01 9:45至2016/02/01 14:0,2016/02/01 14:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/2/1~2016/2/2,203基隆市中山區     
【停水區域一】高雄市六龜區文武里復興巷一帶皆受影響。,2016/02/01 9:50至2016/02/01 12:0,2016/02/01 12:0(System.Web.UI.WebControls.TextBox),0933688276,2016/2/1~2016/2/2,844高雄市六龜區     
【停水區域一】花蓮縣吉安鄉宜昌五街;宜昌七街;荳蘭五街～七街,2016/02/01 10:0至2016/02/01 12:0,2016/2/1至2016/2/1每日下午 12:00以後,(03)8325304,2016/2/1~2016/2/2,973花蓮縣吉安鄉     
【停水區域一】苗栗縣苗栗市建功里，新苗里，勝利里，高苗里，恭敬里，青苗里，中苗里，綠苗里，大同里,2016/02/01 9:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),037320334,2016/2/1~2016/2/2,360苗栗縣苗栗市     
【停水區域一】屏東縣崁頂鄉全部村里;屏東縣新園鄉全部村里,2016/02/01 8:0至2016/02/01 20:0,2016/02/01 20:0(System.Web.UI.WebControls.TextBox),08-8325550,2016/2/1~2016/2/2,924屏東縣崁頂鄉     932屏東縣新園鄉     
【停水區域一】桃園市龜山區東舊路街.自強東路.自強北路.龍校街.中和路.大同路(部分)萬壽路一段.萬壽路二段.東萬壽路.茶專路.華美街.優美街.集美街.國園街.國園一街.國園三街.國園五街(含巷弄),2016/02/01 11:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),03-3294999,2016/2/1~2016/2/2,333桃園市龜山區     
【停水區域一】台南市白河區內角里85-32號附近第7鄰,2016/02/01 10:30至2016/02/01 17:30,2016/2/1至2016/2/1每日下午 05:30以後,06-6852135,2016/2/1~2016/2/2,732台南市白河區     
【停水區域一】宜蘭縣宜蘭市聖後街;新民路;舊城東路;崇聖街及巷弄自來水用戶,2016/02/01 9:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),9233017,2016/2/1~2016/2/2,260宜蘭縣宜蘭市     
【停水區域一】台中市太平區部仔坑路全部 等附近一帶,2016/02/01 10:20至2016/02/01 13:20,2016/2/1至2016/2/1每日下午 01:20以後,22442469.1910,2016/2/1~2016/2/2,411台中市太平區     
【停水區域一】雲林縣虎尾鎮惠來里,2016/02/01 10:30至2016/02/01 15:30,2016/2/1至2016/2/1每日下午 03:30以後,056322047,2016/2/1~2016/2/2,632雲林縣虎尾鎮     
【停水區域一】苗栗縣銅鑼鄉福興村;朝陽村;銅鑼村,2016/02/01 11:10至2016/02/01 15:50,2016/2/1至2016/2/1每日下午 03:50以後,免費客服專線1910；通霄銅鑼營運所037-986206,2016/2/1~2016/2/2,366苗栗縣銅鑼鄉     
【停水區域一】台南市永康區文化路183號~305號(含191、235、261巷)(單號側),2016/02/01 12:0至2016/02/01 17:30,2016/02/01 17:30(System.Web.UI.WebControls.TextBox),1910   06-2325714,2016/2/1~2016/2/2,710台南市永康區     
【停水區域一】台中市南區大慶街二段;樹義二巷;樹義一巷復興北路全部   等附近一帶,2016/02/01 12:0至2016/02/01 15:0,2016/2/1至2016/2/1每日下午 03:00以後,04-22442469.1910,2016/2/1~2016/2/2,402台中市南區       
【停水區域一】花蓮縣玉里鎮三民里;大禹里;安通;自強路;自強街;(玉里高地區皆減壓供水),2016/02/01 12:0至2016/02/01 18:0,2016/2/1至2016/2/1每日下午 06:00以後,(03)8882403,2016/2/1~2016/2/2,981花蓮縣玉里鎮     
【停水區域一】宜蘭縣冬山鄉珍珠一路.富英路(免費客務專線1910廣興給水廠服務電話039553098),2016/02/01 13:0至2016/02/01 16:0,2016/2/1至2016/2/1每日下午 04:00以後,0937849892,2016/2/1~2016/2/2,269宜蘭縣冬山鄉     
【停水區域一】嘉義縣民雄鄉工業二路全,2016/02/01 12:30至2016/02/01 14:30,2016/02/01 14:30(System.Web.UI.WebControls.TextBox),0932978332,2016/2/1~2016/2/2,621嘉義縣民雄鄉     
【停水區域一】嘉義縣東石鄉三家村,2016/02/01 13:45至2016/02/01 16:30,2016/2/1至2016/2/1每日下午 04:30以後,05-3414045,2016/2/1~2016/2/2,614嘉義縣東石鄉     
【停水區域一】高雄市大寮區仁德路、內坑路、保福路、崇聖路、仁忠路、仁勇路、崇恩路、內坑里全部等附近地區,2016/02/01 9:0至2016/02/01 20:0,2016/02/01 20:0(System.Web.UI.WebControls.TextBox),7883714,2016/2/1~2016/2/2,831高雄市大寮區     
【停水區域一】南投縣埔里鎮東門里,2016/02/01 13:50至2016/02/01 17:0,2016/2/1至2016/2/1每日下午 05:00以後,049-2915176,2016/2/1~2016/2/2,545南投縣埔里鎮     
【停水區域一】嘉義市東區盧厝里，文雅街118號至148號(偶數號)，文雅街140巷(含巷弄);、文雅街150巷(含巷弄)、藝術新街全,2016/02/01 14:30至2016/02/01 17:30,2016/02/01 17:30(System.Web.UI.WebControls.TextBox),05-2779117,2016/2/1~2016/2/2,600嘉義市東區       
【停水區域一】雲林縣東勢鄉安南村;安西路,2016/02/01 14:30至2016/02/01 16:30,2016/02/01 16:30(System.Web.UI.WebControls.TextBox),05-6622545        0912-129532,2016/2/1~2016/2/2,635雲林縣東勢鄉     
【停水區域一】台中市大肚區王田里.福山里含街巷弄較高地區水壓低或短暫停水,2016/02/01 10:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),26312127,2016/2/1~2016/2/2,432台中市大肚區     
【停水區域一】嘉義縣竹崎鄉水道頭;瓦厝埔;龍山村,2016/02/01 14:15至2016/02/01 18:0,2016/02/01 18:0(System.Web.UI.WebControls.TextBox),05-2611075,2016/2/1~2016/2/2,604嘉義縣竹崎鄉     
【停水區域一】台中市西區大墩路;大墩十街;大進街;大昌街 等附近;台中市南屯區向上南路一段;向上路一段;向心路;向上二街;五權西路二段;東興路二段;東興路三段;文心路一段;大墩九街;大墩八街;大墩七街;大墩六街;大墩五街;大墩四街;大進西街;大英街;大英西二街;大英西一街;大聖街 等附近,2016/02/01 14:30至2016/02/01 21:30,2016/2/1至2016/2/1每日下午 09:30以後,22442469-1910,2016/2/1~2016/2/2,403台中市西區       408台中市南屯區     
【停水區域一】台南市玉井區仁愛街,2016/02/01 14:0至2016/02/01 18:0,2016/2/1至2016/2/1每日下午 06:00以後,06-5742323,2016/2/1~2016/2/2,714台南市玉井區     
【停水區域一】花蓮縣吉安鄉吉安路五段～六段;南華四街～八街;華興五街～七街,2016/02/01 14:0至2016/02/01 17:30,2016/02/01 17:30(System.Web.UI.WebControls.TextBox),(0308325304,2016/2/1~2016/2/2,973花蓮縣吉安鄉     
【停水區域一】嘉義市東區興安街;大業街;吳鳳南路;世賢路4段,2016/02/01 14:40至2016/02/01 17:0,2016/2/1至2016/2/1每日下午 05:00以後,0978060560,2016/2/1~2016/2/2,600嘉義市東區       
【停水區域一】台南市大內區頭社里;石林里;石湖里;大內里,2016/02/01 15:0至2016/02/01 17:30,2016/2/1至2016/2/1每日下午 05:30以後,065974290,2016/2/1~2016/2/2,742台南市大內區     
【停水區域一】雲林縣斗六市鎮北里 鎮東里 忠孝里 仁愛里 文化路 鎮北路 民生路 永樂街  一流街,2016/02/01 14:25至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),05-5322362,2016/2/1~2016/2/2,640雲林縣斗六市     
【停水區域一】南投縣埔里鎮牛眠里,2016/02/01 15:0至2016/02/01 18:0,2016/2/1至2016/2/1每日下午 06:00以後,049-2915176,2016/2/1~2016/2/2,545南投縣埔里鎮     
【停水區域一】高雄市鳳山區輜汽路、武慶二路、武營路、武昌路、漢慶街、新富路、武營路等附近地區,2016/02/01 13:0至2016/02/01 21:0,2016/2/1至2016/2/1每日下午 09:00以後,7883714,2016/2/1~2016/2/2,830高雄市鳳山區     
【停水區域一】嘉義縣朴子市大鄉里;大康榔,2016/02/01 15:35至2016/02/01 17:35,2016/2/1至2016/2/1每日下午 05:35以後,05-3792117,2016/2/1~2016/2/2,613嘉義縣朴子市     
【停水區域一】台南市東區裕農路,2016/02/01 15:30至2016/02/01 21:0,2016/2/1至2016/2/1每日下午 09:00以後,06-3036097,2016/2/1~2016/2/2,701台南市東區       
【停水區域一】宜蘭縣大同鄉泰雅一路};泰雅一路;牛鬥巷;復興村;等自來水用戶,2016/02/01 16:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),9233017,2016/2/1~2016/2/2,267宜蘭縣大同鄉     
【停水區域一】台中市西屯區漢口路一段;大有一街;大有二街;大有街;大有西街;四川路;台灣大道二段;大有東街;大弘一街;大弘二街;大弘三街;大弘街;太原路一段;何厝東一街;何厝東二街 等附近,2016/02/01 13:50至2016/02/01 18:0,2016/02/01 18:0(System.Web.UI.WebControls.TextBox),22442469-1910,2016/2/1~2016/2/2,407台中市西屯區     
【停水區域一】屏東縣恆春鎮下泉路部份,2016/02/01 14:30至2016/02/01 17:0,2016/2/1至2016/2/1每日下午 05:00以後,08-8892265,2016/2/1~2016/2/2,946屏東縣恆春鎮     
【停水區域一】嘉義縣民雄鄉興中村劉竹仔腳地區,2016/02/01 16:0至2016/02/01 17:0,2016/02/01 17:0(System.Web.UI.WebControls.TextBox),0932978332,2016/2/1~2016/2/2,621嘉義縣民雄鄉     
【停水區域一】苗栗縣苗栗市松園社區,2016/02/01 16:0至2016/02/01 18:0,2016/2/1至2016/2/1每日下午 06:00以後,037320334,2016/2/1~2016/2/2,360苗栗縣苗栗市     
【停水區域一】南投縣南投市仁義南路.中正路.仁心街.仁政街.仁和路.仁智街.仁義路.仁愛路.仁德路.中學西路等含巷弄.,2016/02/01 15:30至2016/02/01 20:0,2016/02/01 20:0(System.Web.UI.WebControls.TextBox),0492563505,2016/2/1~2016/2/2,540南投縣南投市     
【停水區域一】嘉義縣水上鄉華林街,2016/02/01 16:38至2016/02/01 18:20,2016/2/1至2016/2/1每日下午 06:20以後,0978060560,2016/2/1~2016/2/2,608嘉義縣水上鄉     
【停水區域一】台南市六甲區中山路416-1號附近,2016/02/01 17:0至2016/02/01 19:0,2016/02/01 19:0(System.Web.UI.WebControls.TextBox),5721165,2016/2/1~2016/2/2,734台南市六甲區     
【停水區域一】台南市東區中華東路二段、富農街一段,2016/02/01 16:30至2016/02/01 23:0,2016/2/1至2016/2/1每日下午 11:00以後,06-3036097,2016/2/1~2016/2/2,701台南市東區       
【停水區域一】台中市梧棲區中和里;中正里;中興路;仁美街;居仁街;大智路二段195巷,2016/02/01 15:30至2016/02/01 19:30,2016/02/01 19:30(System.Web.UI.WebControls.TextBox),04-26222614,2016/2/1~2016/2/2,435台中市梧棲區     
【停水區域一】雲林縣斗六市崙南路 崙北路,2016/02/01 18:0至2016/02/01 22:0,2016/02/01 22:0(System.Web.UI.WebControls.TextBox),05-5322362,2016/2/1~2016/2/2,640雲林縣斗六市     
【停水區域一】高雄市岡山區平安里;忠孝里;柳橋東路一帶,2016/02/01 19:0至2016/02/01 23:30,2016/2/1至2016/2/1每日下午 11:30以後,07-6222814,2016/2/1~2016/2/2,820高雄市岡山區     
【停水區域一】台中市南區台中路;民意街;合作街;有恆街;忠孝路;國光路;愛國街;瑞豐街;瑞光街;信義南街;正義街;仁和路等附近一帶,2016/02/01 18:0至2016/02/02 0:0,2016/2/1至2016/2/2每日上午 12:00以後,04-22442469.1910,2016/2/1~2016/2/3,402台中市南區       
【停水區域一】新竹市東區高峰路、高翠路、明湖路、寶山路,2016/02/01 14:0至2016/02/01 19:0,2016/02/01 19:0(System.Web.UI.WebControls.TextBox),03-5712141、1910,2016/2/1~2016/2/2,300新竹市東區       
【停水區域一】台中市大甲區江南里、頂店里,2016/02/01 18:0至2016/02/01 21:0,2016/02/01 21:0(System.Web.UI.WebControls.TextBox),04-26872777,2016/2/1~2016/2/2,437台中市大甲區     
【區域1】南投縣竹山鎮中山里、雲林里，公所路、集山路三段、埔頭街、林圮街,2016/02/01 17:30至2016/02/02 0:0 ,2016/02/02 0:0以後,,2016/2/1~2016/2/3,557南投縣竹山鎮     
【停水區域一】台南市玉井區仁愛街,2016/02/01 16:0至2016/02/01 18:30,2016/02/01 18:30(System.Web.UI.WebControls.TextBox),06-5742323,2016/2/1~2016/2/2,714台南市玉井區     
【停水區域一】台中市北屯區同樂巷;昌平路二段;昌平路一段;大富路;昌平路二段金谷巷;昌平路二段金寶巷;更生巷,2016/02/01 21:0至2016/02/02 1:0,2016/2/1至2016/2/2每日上午 01:00以後,1910    04-22442469,2016/2/1~2016/2/3,406台中市北屯區     
【區域1】高雄市鼓山區全區,2016/02/02 8:0至2016/02/03 8:0 ,2016/02/03 8:0以後,,2016/2/2~2016/2/4,804高雄市鼓山區     
【停水區域一】高雄市鳳山區五甲二路、南江街、臨海路、南華路、林森路、南昌街、正氣街、正義街、鳳南路、南貴街、三商街、瑞隆東路、南京路、中崙路等附近地區,2016/02/02 9:0至2016/02/02 20:0,2016/2/2至2016/2/2每日下午 08:00以後,7883714,2016/2/2~2016/2/3,830高雄市鳳山區     
【停水區域一】桃園市桃園區永安路(自國際路二段至新興街)沿線含巷弄、永星街、永佳街,2016/02/02 9:0至2016/02/02 16:0,2016/2/2至2016/2/2每日下午 04:00以後,03-3346128,2016/2/2~2016/2/3,330桃園市桃園區     
【停水區域一】嘉義縣竹崎鄉紫雲村,2016/02/02 8:20至2016/02/02 18:0,2016/2/2至2016/2/2每日下午 06:00以後,05-2611075,2016/2/2~2016/2/3,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣竹崎鄉沙坑村,2016/02/02 10:0至2016/02/02 17:0,2016/2/2至2016/2/2每日下午 05:00以後,05-2611075,2016/2/2~2016/2/3,604嘉義縣竹崎鄉     
【停水區域一】台南市官田區171線27K+930附近,2016/02/02 11:0至2016/02/02 15:0,2016/02/02 15:0(System.Web.UI.WebControls.TextBox),5721165,2016/2/2~2016/2/3,720台南市官田區     
【停水區域一】嘉義縣朴子市新榮路;海通路,2016/02/02 9:0至2016/02/02 10:0,2016/2/2至2016/2/2每日上午 10:00以後,05-3792117,2016/2/2~2016/2/3,613嘉義縣朴子市     
【停水區域一】台南市北門區雙春;新圍,2016/02/02 12:42至2016/02/02 17:0,2016/02/02 17:0(System.Web.UI.WebControls.TextBox),7222477,2016/2/2~2016/2/3,727台南市北門區     
【停水區域一】台南市關廟區保東路路1段(全部);保東1街(全部)保東2街(全部)下湖(全部),2016/02/02 9:0至2016/02/02 17:0,2016/02/02 17:0(System.Web.UI.WebControls.TextBox),06-2300827,2016/2/2~2016/2/3,718台南市關廟區     
【停水區域一】雲林縣林內鄉清水溪沿線  彰雲路,2016/02/02 8:50至2016/02/02 12:0,2016/2/2至2016/2/2每日下午 12:00以後,05-5322362,2016/2/2~2016/2/3,643雲林縣林內鄉     
【停水區域一】桃園市新屋區埔頂里-中興路;社子工業區,2016/02/02 9:0至2016/02/02 12:0,2016/2/2至2016/2/2每日下午 12:00以後,4789261,2016/2/2~2016/2/3,327桃園市新屋區     
【區域1】新竹縣湖口鄉王爺隆一帶,2016/02/02 9:0至2016/02/02 12:0 ,2016/02/02 12:0以後,03-5981603,2016/2/2~2016/2/3,303新竹縣湖口鄉     
【停水區域一】台南市關廟區關廟區中山路二段全部(含巷弄),2016/02/02 9:30至2016/02/02 13:30,2016/2/2至2016/2/2每日下午 01:30以後,06-2303756,2016/2/2~2016/2/3,718台南市關廟區     
【停水區域一】宜蘭縣三星鄉員山村;泰雅一路清水;泰雅一路牛頭,2016/02/02 9:30至2016/02/02 13:0,2016/02/02 13:0(System.Web.UI.WebControls.TextBox),1910,2016/2/2~2016/2/3,266宜蘭縣三星鄉     
【停水區域一】高雄市鳳山區五福二路、福德街、南安路、福安一街、五甲三路、五福一路、自強一路、林森路、福安二街、天興街、南進1~5街等附近地區,2016/02/02 9:0至2016/02/02 21:0,2016/2/2至2016/2/2每日下午 09:00以後,7883714,2016/2/2~2016/2/3,830高雄市鳳山區     
【停水區域一】苗栗縣銅鑼鄉盛隆村;新隆村;興隆村,2016/02/02 9:42至2016/02/02 17:30,2016/2/2至2016/2/2每日下午 05:30以後,免費客服專線1910；通霄銅鑼營運所037-986206,2016/2/2~2016/2/3,366苗栗縣銅鑼鄉     
【停水區域一】台南市關廟區中山路二段全部(含巷弄),2016/02/02 9:30至2016/02/02 13:30,2016/2/2至2016/2/2每日下午 01:30以後,06-2303756,2016/2/2~2016/2/3,718台南市關廟區     
【停水區域一】苗栗縣頭份鎮山下里.合興里地區,2016/02/02 9:30至2016/02/02 11:30,2016/2/2至2016/2/2每日上午 11:30以後,623500,2016/2/2~2016/2/3,351苗栗縣頭份鎮     
【停水區域一】新竹市東區寶山路、高翠路、新安路、高峰路、西大路、建華街,2016/02/02 10:0至2016/02/02 14:0,2016/2/2至2016/2/2每日下午 02:00以後,03-5712141、1910,2016/2/2~2016/2/3,300新竹市東區       
【停水區域一】台南市東區裕農路,2016/02/02 9:30至2016/02/02 18:0,2016/2/2至2016/2/2每日下午 06:00以後,06-3036097,2016/2/2~2016/2/3,701台南市東區       
【停水區域一】彰化縣溪湖鎮大溪三街;湖東里,2016/02/02 11:0至2016/02/02 18:0,2016/02/02 18:0(System.Web.UI.WebControls.TextBox),8851778,2016/2/2~2016/2/3,514彰化縣溪湖鎮     
【停水區域一】桃園市八德區介壽路一段(雙號側),2016/02/02 10:0至2016/02/02 15:0,2016/02/02 15:0(System.Web.UI.WebControls.TextBox),033346127,2016/2/2~2016/2/3,334桃園市八德區     
【停水區域一】嘉義市東區檜村里忠孝路280至400號雙數號含沿線巷弄;博東路;林森東路;維新路;新生路等附近一帶全部,2016/02/02 10:0至2016/02/02 14:0,2016/02/02 14:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/2/2~2016/2/3,600嘉義市東區       
【停水區域一】高雄市美濃區泰安里及瀰濃里、福安里皆受影響。,2016/02/02 10:14至2016/02/02 12:0,2016/02/02 12:0(System.Web.UI.WebControls.TextBox),0933376319,2016/2/2~2016/2/3,843高雄市美濃區     
【停水區域一】南投縣埔里鎮大城里,2016/02/02 10:0至2016/02/02 12:0,2016/2/2至2016/2/2每日下午 12:00以後,0492915176,2016/2/2~2016/2/3,545南投縣埔里鎮     
【停水區域一】高雄市岡山區大遼里;程香里;介壽路一帶(燕巢區安招里一帶),2016/02/02 11:0至2016/02/02 14:0,2016/2/2至2016/2/2每日下午 02:00以後,07-6222814,2016/2/2~2016/2/3,820高雄市岡山區     
