停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】苗栗縣頭份鎮濫坑里 金印山莊地區  (預計施工期4~5個月)建請裝置加壓馬達用水,2016/03/25 19:0至2016/08/31 19:0,2016/3/25至2016/8/31每日下午 07:00以後,623500   628000,2016/3/25~2016/9/1,351苗栗縣頭份鎮     
【停水區域一】台中市西屯區成都路(重慶路以東、漢成六街、重慶路以西、文心路以南、何南東二街、漢成四街以北) (何福里)。;何源里;何德里;何仁里(文心路三段以南、漢口路二段以東、西屯路二段以東、太原路一段以北、寧夏路以西。),2016/03/30 9:0至2016/04/29 18:30,2016/04/29 18:30(System.Web.UI.WebControls.TextBox),04-22442649,2016/3/28~2016/4/30,407台中市西屯區     
,,,04-7353883,2016/3/30~2016/7/1,
【停水區域一】台中市北屯區后庄路;四平路;平德路;水湳路;敦化路;松竹路三段;陳平路;同平巷,2016/04/07 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/3/31~2016/5/7,406台中市北屯區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/03/31 19:0至2016/04/30 23:0,2016/04/30 23:0(System.Web.UI.WebControls.TextBox),26312127,2016/3/31~2016/5/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市大里區停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;停水區域(一)新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里) 停水區域(二)新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；停水區域(三)好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)；停水區域(四)精美路、街全區至建成路東側、鵬儀路西側。(平安里、建國里) ;水壓降低地區：;鄰近部分水壓降低，水量不足。;鄰近部分水壓降低，水量不足。,2016/04/01 8:30至2016/05/31 17:0,2016/05/31 17:0(System.Web.UI.WebControls.TextBox),04-22442469,2016/4/1~2016/6/1,412台中市大里區     
【停水區域一】屏東縣新園鄉港西村,2016/04/07 8:0至2016/04/30 19:0,2016/04/30 19:0(System.Web.UI.WebControls.TextBox),08-8325550,2016/4/7~2016/5/1,932屏東縣新園鄉     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/7~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市北屯區太原路三段;部子路;東山路一段;三甲路;軍功路;景賢路;祥順二段;建和路二段;環中東路二段;;軍福十一路;軍福十一路;軍福九路;軍福八路;軍福七路;景賢一路;景賢八路,2016/04/06 8:30至2016/05/06 17:30,2016/05/06 17:30(System.Web.UI.WebControls.TextBox),04-22442469;1910,2016/4/9~2016/5/7,406台中市北屯區     
,,,04-26312127,2016/4/11~2016/5/1,
【停水區域一】南投縣埔里鎮清新里,2016/04/13 8:0至2016/05/13 17:30,2016/05/13 17:30(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/13~2016/5/14,545南投縣埔里鎮     
【停水區域一】彰化縣秀水鄉秀水村;彰化縣花壇鄉劉厝村、崙雅村等一帶,2016/04/15 9:0至2016/04/29 18:0,2016/04/29 18:0(System.Web.UI.WebControls.TextBox),監工朱延清04-7245031*312、承包商振益水電工業股份有限公司許昱澤0910-537813,2016/4/15~2016/4/30,504彰化縣秀水鄉     503彰化縣花壇鄉     
【區域1】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【區域1】台中市太平區太平路/太平三街/長億六街/長億一街/太平一街/長億東二街/長億東三街/長億東五街/及附近一帶巷弄鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【區域1】台中市太平區太平路/永成北路/長億六街/長億路/太平三街/長億一街/長億二街/長億二街45巷/長億四街/長億五街/太平五街/等一帶巷弄及鄰近地區水壓降低。,2016/04/16 9:0至2016/05/08 18:30 ,2016/05/08 18:30以後,1910;04-22442469,2016/4/15~2016/5/9,411台中市太平區     
【停水區域一】新北市樹林區三福街、福興街、忠義街、忠信街、忠愛街全部、中正路755~791號(以上均含巷弄),2016/04/16 9:0至2016/04/30 18:0,2016/04/30 18:0(System.Web.UI.WebControls.TextBox),02-26812254,2016/4/15~2016/5/1,238新北市樹林區     
【停水區域一】台中市西屯區台中市西屯區;協和南巷;協和北巷;朝馬路;安和路;水尾巷;安和二街;安和三街;福玄路;安和東路及附近一帶巷弄,2016/04/21 8:30至2016/05/21 18:30,2016/4/21至2016/5/21每日下午 06:30以後,0422442469,2016/4/18~2016/5/22,407台中市西屯區     
【停水區域一】嘉義縣六腳鄉六斗尾;港尾寮,2016/04/25 9:0至2016/04/29 18:0,2016/4/25至2016/4/29每日下午 06:00以後,05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】嘉義縣六腳鄉港尾寮;六斗尾,2016/04/25 9:0至2016/04/29 17:0,2016/04/29 17:0(每日上午9點至下午5點),05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】台中市中區中華路一段;三民路二段;民權路;台灣大道一段;柳川西路三段;柳川東路三段;民族路;中山路;仁愛街,2016/04/06 8:30至2016/04/29 17:30,2016/04/29 17:30(上午8點30分至下午5點 30分),04-22442469;1910,2016/4/18~2016/4/30,400台中市中區       
【停水區域一】嘉義縣六腳鄉港尾寮,2016/04/25 9:0至2016/04/29 17:0,2016/04/29 17:0(System.Web.UI.WebControls.TextBox),05-3700625,2016/4/18~2016/4/30,615嘉義縣六腳鄉     
【停水區域一】南投縣南投市南營路452巷、432巷、428巷等處,2016/04/19 8:0至2016/05/10 18:0,2016/05/10 18:0(每日上午8點至下午6點星期一至星期五),0492563505,2016/4/19~2016/5/11,540南投縣南投市     
【停水區域一】桃園市八德區興仁里、福興里、瑞豐里、瑞德里。,2016/04/28 8:0至2016/04/28 20:0,2016/4/28至2016/4/28每日下午 08:00以後,免付費服務電話：1910 桃園服務所:03-3346128,2016/4/19~2016/4/29,334桃園市八德區     
【停水區域一】彰化縣二水鄉員集路一段,2016/04/19 8:0至2016/05/11 18:0,2016/05/11 18:0(每日上午8點至下午6點),048793211,2016/4/19~2016/5/12,530彰化縣二水鄉     
【停水區域一】台中市西屯區何仁里;何德里;何福里;何源里,2016/04/30 8:0至2016/05/29 17:30,2016/05/29 17:30(每日08:00分至18:30分),04-22442649,2016/4/19~2016/5/30,407台中市西屯區     
【停水區域一】雲林縣斗六市八德里 重光里,2016/04/26 23:0至2016/04/27 10:0,2016/04/27 10:0(),05-5322362,2016/4/21~2016/4/28,640雲林縣斗六市     
【停水區域一】台東縣卑南鄉利嘉村等巷弄,2016/04/25 8:0至2016/05/01 18:0,2016/05/01 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0920-616378(許瀛豪)    監造人員電話:0912-198885(謝明達),2016/4/22~2016/5/2,954台東縣卑南鄉     
【停水區域一】台東縣鹿野鄉桃源村昇平路單、雙號,2016/04/25 8:0至2016/04/30 18:0,2016/04/30 18:0(每日上午8點至下午6點),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/4/22~2016/5/1,955台東縣鹿野鄉     
【區域1】台中市東區復興路三段/台中路/大智路/大勇路/立德街/大公街/互助街/建德街建成路/立德街/忠孝路/信義路/和平路/及附近一代巷弄。;台中市南區復興路三段/忠明南路/國光路/建成路/南平路/五權南路/學府路/美村路二段/美村南路/復興園路/愛國街/有恆街/公理街/新華街/高院路/福新街/新和街/南平一街/及附近一代巷弄。,2016/05/02 9:0至2016/06/01 18:0【每日上午8點至下午6點 ((非整日停水，僅幹管改接及用戶施作需停水)】,2016/06/01 18:0以後,1910;04-22442469,2016/4/23~2016/6/2,401台中市東區       402台中市南區       
【區域1】台中市東區復興路三段/台中路/大智路/大勇路/立德街/大公街/互助街/建德街建成路/立德街/忠孝路/信義路/和平路/及附近一代巷弄。;台中市南區復興路三段/忠明南路/國光路/建成路/南平路/五權南路/學府路/美村路二段/美村南路/復興園路/愛國街/有恆街/公理街/新華街/高院路/福新街/新和街/南平一街/及附近一代巷弄。,2016/05/02 9:0至2016/06/01 18:0【每日上午8點至下午6點 ((非整日停水，僅幹管改接及用戶施作需停水)】,2016/06/01 18:0以後,1910;04-22442469,2016/4/23~2016/6/2,401台中市東區       402台中市南區       
【停水區域一】南投縣仁愛鄉大同村,2016/04/25 8:0至2016/04/29 18:0,2016/04/29 18:0(System.Web.UI.WebControls.TextBox),0492915176,2016/4/25~2016/4/30,546南投縣仁愛鄉     
【停水區域一】彰化縣彰化市彰鹿路120巷、彰鹿路168巷,2016/04/25 10:0至2016/05/13 18:0,2016/05/13 18:0(上午8點至下午6點),04-7353883,2016/4/25~2016/5/14,500彰化縣彰化市     
【停水區域一】桃園市八德區中正路;興仁路;中興街;興豐路;長興路;建德路之間地區,2016/04/27 11:0至2016/04/27 16:0,2016/4/27至2016/4/27每日下午 04:00以後,3346128,2016/4/25~2016/4/28,334桃園市八德區     
【停水區域一】屏東縣泰武鄉武潭村;萬巒鄉/新厝村,2016/04/27 8:0至2016/04/30 18:0,2016/04/30 18:0(),08-8325550,2016/4/25~2016/5/1,921屏東縣泰武鄉     
【停水區域一】南投縣埔里鎮珠格里、溪南里,2016/04/26 8:0至2016/05/31 17:0,2016/05/31 17:0(System.Web.UI.WebControls.TextBox),049-2915176,2016/4/25~2016/6/1,545南投縣埔里鎮     
【區域1】新竹縣橫山鄉內灣村;力行村;內灣;九芎坪;力行村;油羅,2016/04/28 8:0至2016/04/28 17:0 ,2016/04/28 17:0以後,03-5963356,2016/4/25~2016/4/29,312新竹縣橫山鄉     
【停水區域一】桃園市大溪區美華里;福安里,2016/04/29 9:0至2016/04/29 17:0,2016/4/29至2016/4/29每日下午 05:00以後,03-4712002,2016/4/25~2016/4/30,335桃園市大溪區     
【停水區域一】彰化縣北斗鎮西德里;{全部};斗苑路一段;西德街,2016/04/26 8:0至2016/04/30 18:0,2016/04/30 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/4/25~2016/5/1,521彰化縣北斗鎮     
【區域1】宜蘭縣宜蘭市中山路三段112至208號,2016/04/27 13:0至2016/04/27 17:0 ,2016/04/27 17:0以後,,2016/4/25~2016/4/28,260宜蘭縣宜蘭市     
【區域1】高雄市內門區全部村里;高雄市旗山區三協里 花旗二路，花旗山莊，義德街37巷,2016/04/27 9:0至2016/04/27 21:0 ,2016/04/27 21:0以後,6613807,2016/4/26~2016/4/28,845高雄市內門區     842高雄市旗山區     
【停水區域一】桃園市八德區瑞德里。;桃園市大溪區仁善里、仁義里、僑愛里。,2016/05/05 20:0(5/3~5每日上午9時起至下午20時止),2016/05/05 20:0(System.Web.UI.WebControls.TextBox),免付費服務電話：1910    大溪服務所:03-4711836    桃園服務所:03-3346128,2016/4/26~2016/5/6,334桃園市八德區     335桃園市大溪區     
【停水區域一】新北市土城區中央路四段125巷全部、中央路四段165巷全部、中央路四段185巷全部(以上含單雙號及巷弄),2016/04/20 9:0至2016/05/20 17:0,2016/05/20 17:0(上午9點至下午5點),02-22655172,2016/4/26~2016/5/21,236新北市土城區     
【停水區域一】台東縣台東市泰安街、仁五街、仁六街、仁七街、仁八街、濟南路61巷、中興路一段、更生路、傳廣路、勝利街;、仁二街,2016/04/23 8:0至2016/04/29 18:0,2016/04/29 18:0(每日上午8點至下午6點),承包商電話:0911-730792(莊浩晟)    監造人員電話:0912-198885(謝明達),2016/4/26~2016/4/30,950台東縣台東市     
,,,08-7226170、7220040,2016/4/26~2016/4/28,
【停水區域一】桃園市龜山區泰山區南林路.樂安街.壽山路(含巷弄),2016/04/29 9:0至2016/04/29 18:0,2016/4/29至2016/4/29每日下午 06:00以後,033294999,2016/4/26~2016/4/30,333桃園市龜山區     
【區域2】新竹縣湖口鄉湖南村、鳳山村、勝利村、中興村。,2016/4/26 9:0至2016/4/27 10:00 ,2016/4/2710:00以後,新竹給水廠：03- 5733523；竹北營運所：03- 5516814；湖口營運所：03-5981603,2016/4/26~2016/4/28,303新竹縣湖口鄉     
【區域3】新竹縣湖口鄉新竹工業區西區、鳳凰村;新竹縣新埔鎮上寮里、下寮里、田新里、文山里、旱坑里,2016/4/26 10:00至2016/4/2710:00 ,2016/4/27 10:00以後,新竹給水廠：03- 5733523；竹北營運所：03- 5516814；湖口營運所：03-5981603,2016/4/26~2016/4/28,303新竹縣湖口鄉     305新竹縣新埔鎮     
【停水區域一】台中市西屯區何源里;何德里;何仁里，何福里,2016/04/27 8:0至2016/04/27 18:30,2016/04/27 18:30(08:00-18:30),1910,2016/4/26~2016/4/28,407台中市西屯區     
【停水區域一】雲林縣二崙鄉大庄路;公館;酒姑路;埤腳;新興路;配合水利會公館支線改善工程管線改遷停水。不便之處敬請用戶體諒並儲水備用。,2016/04/27 9:30至2016/04/27 18:30,2016/04/27 18:30(),05-5862163,2016/4/26~2016/4/28,649雲林縣二崙鄉     
【停水區域一】桃園市龜山區華亞一二三路;科技一二三五六八九路;復興三路;文化二路(園區內),2016/04/27 10:0至2016/04/27 18:0,2016/4/27至2016/4/27每日下午 06:00以後,03-3294999,2016/4/26~2016/4/28,333桃園市龜山區     
【停水區域一】台南市新營區新營區健康路3號至213巷,2016/04/27 9:0至2016/04/27 15:0,2016/04/27 15:0(每日上午9點至下午3點),06-6322191-30,2016/4/26~2016/4/28,730台南市新營區     
【停水區域一】雲林縣崙背鄉水尾村,2016/04/27 8:0至2016/04/28 18:0,2016/04/28 18:0(每日上午8點至下午6點),055862163,2016/4/26~2016/4/29,637雲林縣崙背鄉     
【區域1】台中市和平區梨山里,2016/04/27 8:30至2016/04/27 12:0 ,2016/04/27 12:0以後,25874315,2016/4/26~2016/4/28,424台中市和平區     
【停水區域一】台中市烏日區東園里溪南路一段18巷.126巷.238巷.460巷.506巷.慶光路868巷,2016/04/13 8:30至2016/05/06 17:30,2016/05/06 17:30(每日上午8點30分至下午5點 30分),04-23381614,2016/4/26~2016/5/7,414台中市烏日區     
【停水區域一】苗栗縣苗栗市勝利里，水源里，恭敬里，新苗里，維祥里，維勝里，維新里，福麗里，綠苗里,2016/04/26 14:0至2016/04/27 0:0,2016/04/27 0:0(),037320334，1910,2016/4/26~2016/4/28,360苗栗縣苗栗市     
【停水區域一】台南市白河區關嶺里往(粗坑與雷若瓦三期部落)汰換管線暫停供水,2016/04/27 8:0至2016/04/29 18:0,2016/04/29 18:0(上午8點至下午6點暫停供水),06-6852135,2016/4/26~2016/4/30,732台南市白河區     
【停水區域一】宜蘭縣壯圍鄉北迴鐵路以東;環市東路二段以西;校舍路;東港路以南;縣民大道二段以北等自來水用戶,2016/04/26 23:0至2016/04/27 5:0,2016/04/27 5:0(),客服電話1910深溝廠039233017廠商電話0975515266李文德,2016/4/26~2016/4/28,263宜蘭縣壯圍鄉     
【區域1】宜蘭縣宜蘭市中山路三段112號至208號,2016/04/27 13:0至2016/04/27 17:0 ,2016/04/27 17:0以後,9323255,2016/4/26~2016/4/28,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣羅東鎮羅東鎮民族路23之1至65號(單號側)、民族路33、49、53巷、康樂巷，共計約150戶,2016/04/27 13:0至2016/04/27 17:0,2016/04/27 17:0(1300-1700),039589176,2016/4/26~2016/4/28,265宜蘭縣羅東鎮     
【區域1】苗栗縣通霄鎮全部村里,2016/04/26 18:30至2016/04/27 3:0 ,2016/04/27 3:0以後,037-986206,2016/4/26~2016/4/28,357苗栗縣通霄鎮     
【區域1】高雄市鼓山區鼓岩里全部及附近一帶無水,2016/04/26 17:0至2016/04/27 12:0 ,2016/04/27 12:0以後,07-731111轉257,2016/4/26~2016/4/28,804高雄市鼓山區     
【停水區域一】台中市北屯區祥順西路１段、太順路等包含附近各巷弄。,2016/04/27 8:30至2016/04/27 16:0,2016/4/27至2016/4/27每日下午 04:00以後,22210169,2016/4/27~2016/4/28,406台中市北屯區     
【停水區域一】南投縣南投市南營路;(含巷弄),2016/04/27 8:0至2016/04/27 14:0,2016/4/27至2016/4/27每日下午 02:00以後,049-2563505,2016/4/27~2016/4/28,540南投縣南投市     
【停水區域一】高雄市大寮區翁園路、文華街、光明路等附近一帶,2016/04/27 9:0至2016/04/27 20:0,2016/4/27至2016/4/27每日下午 08:00以後,7883714,2016/4/27~2016/4/28,831高雄市大寮區     
【停水區域一】高雄市鳳山區文英路、文英路21巷、3巷、22巷等附近一帶,2016/04/27 13:0至2016/04/27 22:0,2016/4/27至2016/4/27每日下午 10:00以後,7883714,2016/4/27~2016/4/28,830高雄市鳳山區     
【區域1】台南市安平區建平八街(文平路與建平八街交叉口)至永華五街與建平八街交叉口,2016/04/27 9:0至2016/04/27 18:0【當日上午9點至下午6點】,2016/04/27 18:0以後,蔡先生     06-2370021#228,2016/4/27~2016/4/28,708台南市安平區     
【區域1】高雄市內門區全部村里;高雄市旗山區三協里 花旗二路，花旗山莊，義德街37巷,2016/04/27 9:0至2016/04/27 21:0 ,2016/04/27 21:0以後,6613807,2016/4/27~2016/4/28,845高雄市內門區     842高雄市旗山區     
【停水區域一】桃園市龜山區長庚桃園分院.頂湖路.西勢湖路.頂湖一路.頂湖二路.頂湖三路.頂湖五路.頂湖七路.頂湖九路.頂湖11路,2016/04/27 9:30至2016/04/27 15:30,2016/4/27至2016/4/27每日下午 03:30以後,033294999,2016/4/27~2016/4/28,333桃園市龜山區     
【停水區域一】屏東縣崁頂鄉全部村里;屏東縣琉球鄉全部村里;屏東縣新園鄉全部村里,2016/04/26 8:0至2016/04/27 12:0,2016/04/27 12:0(),08-8325550,2016/4/27~2016/4/28,924屏東縣崁頂鄉     929屏東縣琉球鄉     932屏東縣新園鄉     
【停水區域一】台中市霧峰區中正路.新生路.峰谷路(皆含巷弄),2016/04/27 9:0至2016/04/27 17:0,2016/04/27 17:0(),04-23393138,2016/4/27~2016/4/28,413台中市霧峰區     
【停水區域一】宜蘭縣冬山鄉吉祥路585號至779號，義成路二段68號至276號等,2016/04/27 13:0至2016/04/27 17:0,2016/4/27至2016/4/27每日下午 05:00以後,0953776969,2016/4/27~2016/4/28,269宜蘭縣冬山鄉     
【停水區域一】新北市新莊區裕民街18巷,2016/04/27 9:0至2016/04/27 16:0,2016/4/27至2016/4/27每日下午 04:00以後,02-29966681,2016/4/27~2016/4/28,242新北市新莊區     
【停水區域一】高雄市鼓山區樹德里;寶樹里.鼓山二路(興隆路至鐵路街)及附近一帶,2016/04/27 10:0至2016/04/27 12:0,2016/4/27至2016/4/27每日下午 12:00以後,07-731111轉257,2016/4/27~2016/4/28,804高雄市鼓山區     
【停水區域一】花蓮縣吉安鄉光華村,2016/04/27 9:0至2016/04/27 17:0,2016/4/27至2016/4/27每日下午 05:00以後,(03)8325304,2016/4/27~2016/4/28,973花蓮縣吉安鄉     
【停水區域一】屏東縣崁頂鄉全部村里;屏東縣琉球鄉全部村里;屏東縣新園鄉全部村里,2016/04/27 6:0至2016/04/27 14:0,2016/04/27 14:0(),08-8325550,2016/4/27~2016/4/28,924屏東縣崁頂鄉     929屏東縣琉球鄉     932屏東縣新園鄉     
【停水區域一】高雄市鼓山區樹德里;寶樹里.鼓山二路(興隆路至鐵路街)及附近一帶,2016/04/27 15:0至2016/04/27 17:0,2016/4/27至2016/4/27每日下午 05:00以後,07-731111轉257,2016/4/27~2016/4/28,804高雄市鼓山區     
【停水區域一】新竹市北區古賢里、金雅里、金竹里、舊社里、光田里、士林里、水田里、光華里、湳雅里、福林里、金華里、武陵里、湳中里;新竹市東區前溪里、復興里、文華里、三民里、復中里、東園里、千甲里、水源里;新竹縣竹北市全部;新竹縣新豐鄉全部,2016/04/26 9:00至2016/04/27 11:00,2016/04/27 11:00,新竹給水廠：03- 5733523；竹北營運所：03- 5516814；湖口營運所：03-5981603,2016/4/27~2016/4/28,300新竹市北區       300新竹市東區       302新竹縣竹北市     304新竹縣新豐鄉     
【停水區域一】新竹縣湖口鄉湖南村、鳳山村、勝利村、中興村,2016/04/26 9:0至2016/04/27 22:0,2016/04/27 22:0(),湖口營運所：03-5981603，沈股長：0918-951872,2016/4/27~2016/4/28,303新竹縣湖口鄉     
【停水區域一】高雄市湖內區天佑路;中山路一段;高雄市路竹區大仁路;一甲路,2016/04/27 9:20至2016/04/27 15:0,2016/4/27至2016/4/27每日下午 03:00以後,(07)6934819,2016/4/27~2016/4/28,829高雄市湖內區     821高雄市路竹區     
【停水區域一】新北市八里區大崁里,2016/04/27 14:0至2016/04/27 16:30,2016/4/27至2016/4/27每日下午 04:30以後,22821817,2016/4/27~2016/4/28,249新北市八里區     
【停水區域一】宜蘭縣羅東鎮公正街2-40號,2016/04/28 13:0至2016/04/28 17:0,2016/4/28至2016/4/28每日下午 05:00以後,0953776969,2016/4/27~2016/4/29,265宜蘭縣羅東鎮     
【停水區域一】嘉義市東區圳頭里林森東路392號至472號雙數及 470巷及684巷等附近一帶全部,2016/04/27 9:0至2016/04/27 12:0,2016/4/27至2016/4/27每日下午 12:00以後,05-2779117,2016/4/27~2016/4/28,600嘉義市東區       
【停水區域一】新竹市東區寶山路、高翠路、高峰路、建華街、東南街,2016/04/27 9:0至2016/04/27 14:0,2016/4/27至2016/4/27每日下午 02:00以後,03-5712141、1910,2016/4/27~2016/4/28,300新竹市東區       
【停水區域一】新北市淡水區淡水區八里堆、番子田,2016/04/27 10:0至2016/04/27 17:0,2016/4/27至2016/4/27每日下午 05:00以後,26213170,2016/4/27~2016/4/28,251新北市淡水區     
【停水區域一】台南市東山區高原里青山里南勢里嶺南里東原里林安里科里里大客里(遇雨暫停施工),2016/04/28 8:0至2016/04/28 17:0,2016/04/28 17:0(上午8點至下午5點暫停供水),06-6852135,2016/4/27~2016/4/29,733台南市東山區     
【停水區域一】嘉義縣大埔鄉大埔村,2016/04/27 8:0至2016/04/27 21:0,2016/04/27 21:0(),05-2611075,2016/4/27~2016/4/28,607嘉義縣大埔鄉     
【停水區域一】屏東縣車城鄉全部村里,2016/04/27 10:0至2016/04/27 12:0,2016/4/27至2016/4/27每日下午 12:00以後,08-8892265,2016/4/27~2016/4/28,944屏東縣車城鄉     
【停水區域一】南投縣埔里鎮珠格里、溪南里,2016/04/27 11:0至2016/04/27 18:0,2016/4/27至2016/4/27每日下午 06:00以後,0492915176,2016/4/27~2016/4/28,545南投縣埔里鎮     
【停水區域一】宜蘭縣三星鄉三星鄉義德路37-3~43號合計約30戶。,2016/04/27 13:0至2016/04/27 17:0,2016/4/27至2016/4/27每日下午 05:00以後,03-9589176,2016/4/27~2016/4/28,266宜蘭縣三星鄉     
【停水區域一】台中市東區大智路;忠孝路;信義街;建成路;振興路;福成街等附近一帶;台中市南區忠孝路;信義街;建成路等附近一帶,2016/04/27 11:0至2016/04/27 15:0,2016/4/27至2016/4/27每日下午 03:00以後,04-22442469.1910,2016/4/27~2016/4/28,401台中市東區       402台中市南區       
【停水區域一】嘉義市西區義昌里民生北路單數號;光彩街;中正路等附近一帶含巷弄全部,2016/04/27 10:30至2016/04/27 14:30,2016/4/27至2016/4/27每日下午 02:30以後,05-2779117,2016/4/27~2016/4/28,600嘉義市西區       
【停水區域一】新竹市北區鐵道路2段，鐵道路3段，境福街，東大路2段，中正路,2016/04/27 10:30至2016/04/27 16:0,2016/4/27至2016/4/27每日下午 04:00以後,03-5712141，1910,2016/4/27~2016/4/28,300新竹市北區       
【停水區域一】台中市南屯區和仁巷;黎明路一段 等附近,2016/04/27 11:12至2016/04/27 13:12,2016/4/27至2016/4/27每日下午 01:12以後,22442469-1910,2016/4/27~2016/4/28,408台中市南屯區     
【停水區域一】台南市七股區10274;台南市南區鹽埕路,2016/04/27 11:0至2016/04/27 15:0,2016/4/27至2016/4/27每日下午 03:00以後,1910、3036097,2016/4/27~2016/4/28,724台南市七股區     702台南市南區       
