停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣草屯鎮土城里.玉屏路.三層巷.二坪巷.中正路等部分巷弄,2016/07/25 8:0至2016/08/31 18:0,2016/08/31 18:0(每日上午8點至下午6點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】台中市烏日區溪南路一段81~801號單號側含巷弄、福泰街含巷弄、後底溪路含巷弄、環中路8段206弄（含弄）、260巷（含弄）、332巷（含弄）、588巷（含弄）、溪福路1~130號間含巷弄,2016/06/30 9:0至2016/08/31 19:0,2016/08/31 19:0(),0423381614,2016/7/28~2016/9/1,414台中市烏日區     
【停水區域一】高雄市橋頭區西林里;東林里;芋寮里,2016/07/28 8:30至2016/08/31 18:0,2016/08/31 18:0(於7/28至8/31日每日上午8點30分至下午6點  工程期限50天),07-6222814,2016/7/29~2016/9/1,825高雄市橋頭區     
【停水區域一】台中市西屯區詳如停水公告;範圍 : 重慶路(台灣大道二段以東、華美西街二段以西、文心路以南、漢口路二段以北);里別 :  (何源里、何福里、何德里、何仁里、何安里、何厝里)。;路名 : ;成都路(全部)，重慶路(部份)，河南路(文心路至漢口路)，寧夏路(文心路至漢口路)，華美西街二段(文心路至太原路)，內江街(全部)，合江街(全部)，內江街(全部) ，漢城街(全部)，永昌街(全部)，河南東街(全部)，寧夏東街(部份)，寧夏西街(部份) ，何安巷(全部)，銀聯巷(全部)，青海路(文心至漢口)，四川路(全部)，四川街(全部)，四川東街(全部)，何厝街(全部)，何厝東街(全部)，甘州街(全部) ，甘州路(全部)，天水西街(全部)，天水中街(全部),2016/08/24 8:0至2016/09/23 17:30,2016/09/23 17:30(每日上午8點至下午6點30分),04-22452143,2016/8/1~2016/9/24,407台中市西屯區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/8/5~2016/11/1,555南投縣魚池鄉     
【停水區域一】高雄市岡山區三和里;山隙路,2016/08/06 9:0至2016/08/31 18:0,2016/08/31 18:0(於8/6至8/31日每日上午8點至下午6點),07-6222814,2016/8/5~2016/9/1,820高雄市岡山區     
【停水區域一】高雄市楠梓區楠梓西巷47弄,2016/08/08 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/6~2016/8/21,811高雄市楠梓區     
【停水區域一】苗栗縣西湖鄉二湖村;三湖村;湖東村;金獅村;苗栗縣後龍鎮福寧里;中和里;南港里,2016/08/27 9:0至2016/08/27 18:0,2016/8/27至2016/8/27每日下午 06:00以後,免費客服專線1910；通霄銅鑼營運所037-986206,2016/8/8~2016/8/28,368苗栗縣西湖鄉     356苗栗縣後龍鎮     
【停水區域一】高雄市大樹區1.大坑里(大坑路109~109-51、107~107-50號)，105年8月10日至105年8月15日，每日08時30分至18時30分，計6日，100戶。;2.大坑里(大坑路108-20~108-32號)，105年8月17日至105年8月22日，每日08時30分至18時30分，計6日，10戶。;3.姑山里(中正一路2、2-6、3~5、1-50)，105年8月23日至105年8月28日，每日08時30分至18時30分，計6日，5戶。;4.姑山里(中正一路107-11~107-15、100號)，105年8月29日至105年9月3日，每日08時30分至18時30分，計6日，5戶。,2016/08/10 8:30至2016/09/03 18:30,2016/09/03 18:30(08時30分至18時30分),1910,2016/8/8~2016/9/4,840高雄市大樹區     
【停水區域一】高雄市大樹區1.竹寮里雄獅大地社區(竹寮路601~724號)、僑紘社區(竹寮路900~966號)、竹寮路150-1~165-2號，105年8月11日至105年8月12日，每日08時30分至18時30分，計2日，150戶。;2.竹寮里竹寮路74-9、85、90~93、170~178號，105年8月11日至105年8月15日，每日08時30分至18時30分，計5日，15戶。;3.竹寮里竹寮路101、180~219、1~202、107-1~107-40號(含玫瑰山莊、蓬萊山莊、工業城) 、久大路城隍巷20號~138號，105年8月16日至105年8月20日，每日08時30分至18時30分，計5日，300戶。;4.九曲里九大路33~83、501~513、529~543、671號、九大路691巷，105年8月21日至105年8月25日，每日08時30分至18時30分，計5日，80戶。,2016/08/11 8:30至2016/08/25 18:30,2016/08/25 18:30(08時30分至18時30分),1910,2016/8/8~2016/8/26,840高雄市大樹區     
【停水區域一】高雄市楠梓區楠梓西巷、楠梓西巷21弄、楠梓西巷27弄、楠梓西巷47弄、楠梓路75號,2016/08/09 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/8~2016/8/21,811高雄市楠梓區     
【停水區域一】台中市北區英才路.健行路.五權路.中清路一段.西屯路一段.博館一街.博館二街.民權路.篤行路.梅川西路三段.梅川東路三段.育德路.英士路.永達街.日盛街.日新街.中達街.日進街.日興街.文化街.文武街.美德街.華中街等（育德里、淡溝里、文莊里、中達里、邱厝里、民龍里、和龍里),2016/08/05 8:30至2016/09/05 18:0,2016/09/05 18:0(每日上午8點30分至下午6點),1910.22442469,2016/8/9~2016/9/6,404台中市北區       
【停水區域一】彰化縣伸港鄉建興路125巷;彰化縣和美鎮道周路、和光路、和靖路、鹿和路,2016/08/09 8:0至2016/08/23 18:0,2016/08/23 18:0(上午8點至下午8點),04-7353883,2016/8/9~2016/8/24,509彰化縣伸港鄉     508彰化縣和美鎮     
【停水區域一】高雄市仁武區信德街,2016/08/10 8:0至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/9~2016/8/21,814高雄市仁武區     
【停水區域一】台中市東區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。;台中市南區忠明南路以東、大智路以西、忠明南路以北、建國南路以南(新庄里/振興里/東興里/東橋里/城隍里/德義里/長榮里/新榮里/江川里/福平里/福順里/福興里/國光里/南門里/南和里)。,2016/08/11 9:0至2016/09/10 17:30,2016/09/10 17:30(每日上午9點30分至下午17點 30分),1910;04-22442469,2016/8/9~2016/9/11,401台中市東區       402台中市南區       
【停水區域一】台南市白河區康樂路以南(含);富民路以北(含);中山路以東(不含),2016/08/10 15:30至2016/08/23 18:0,2016/08/23 18:0(上午8點至下午6點),6852135,2016/8/10~2016/8/24,732台南市白河區     
【停水區域一】嘉義市東區停水範圍：東義路、義教東路、義教西路、義教街1號至122號、林森東路239號至315-1號、林森東路269巷、319巷、691巷。,2016/08/11 8:0至2016/08/24 18:0,2016/08/24 18:0(每日上午8點至下午6點(星期六、日無停水)),05-2252670,2016/8/11~2016/8/25,600嘉義市東區       
【停水區域一】嘉義縣六腳鄉六斗村;蘇厝村;豐美村;港美村等水壓降低,2016/08/01 9:0至2016/08/26 9:0,2016/08/26 9:0(),05-3792117,2016/8/12~2016/8/27,615嘉義縣六腳鄉     
【停水區域一】苗栗縣公館鄉中義村;石牆村,2016/08/20 8:0至2016/08/20 18:0,2016/8/20至2016/8/20每日下午 06:00以後,037-320334,2016/8/12~2016/8/21,363苗栗縣公館鄉     
【區域1】高雄市大樹區1.竹寮里雄獅大地社區(竹寮路601~724號)、僑紘社區(竹寮路900~966號)、竹寮路150-1~165-2號，105年8月11日至105年8月12日，每日08時30分至18時30分，計2日，150戶。;2.竹寮里竹寮路74-9、85、90~93、170~178號，105年8月11日至105年8月15日，每日08時30分至18時30分，計5日，15戶。;3.竹寮里竹寮路101、180~219、1~202、107-1~107-40號(含玫瑰山莊、蓬萊山莊、工業城) 、久大路城隍巷20號~138號，105年8月16日至105年8月20日，每日08時30分至18時30分，計5日，300戶。;4.九曲里九大路33~83、501~513、529~543、671號、九大路691巷，九和路一帶，105年8月21日至105年8月25日，每日08時30分至18時30分，計5日，80戶。,2016/08/11 8:30至2016/08/25 18:30【08時30分至18時30分】,2016/08/25 18:30以後,1910,2016/8/14~2016/8/26,840高雄市大樹區     
【停水區域一】高雄市旗山區全區,2016/08/29 9:0至2016/08/29 17:0,2016/08/29 17:0(),1910,2016/8/15~2016/8/30,842高雄市旗山區     
【停水區域一】新北市三峽區中山路、大勇路、大仁路、復興路、文化路.大智路.含周邊巷道,2016/08/03 9:0至2016/09/14 17:0,2016/09/14 17:0(每日上午9時至下午17時),02-26792527,2016/8/15~2016/9/15,237新北市三峽區     
【停水區域一】新北市三峽區中山路、大勇路、大仁路、復興路、文化路.大智路.含周邊巷道,2016/08/15 9:0至2016/08/29 17:0,2016/08/29 17:0(每日上午9時至下午17時),02-2679-2224,2016/8/15~2016/8/30,237新北市三峽區     
【停水區域一】新北市三峽區麻園路、大同路、弘道路（含周邊巷道）。,2016/08/15 9:0至2016/08/29 17:0,2016/08/29 17:0(每日上午9點至下午5點),02-2679-2224,2016/8/15~2016/8/30,237新北市三峽區     
【停水區域一】新北市三峽區大同路、光明路含周邊巷道。,2016/08/08 9:0至2016/09/14 17:0,2016/09/14 17:0(每日上午9點至下午5點),02-26792527,2016/8/15~2016/9/15,237新北市三峽區     
【停水區域一】高雄市楠梓區楠梓西巷、建楠路84巷、建楠路84巷72弄,2016/08/16 8:0至2016/08/22 18:0,2016/08/22 18:0(每日上午8點至下午6點),(07)3513332,2016/8/15~2016/8/23,811高雄市楠梓區     
【停水區域一】台南市東區(大智里;崇文里;東智里)生產路;崇德二十四街;崇德二十三街;崇德二十五街;崇善路;崇善東路;長東街;德高街;德東街;崇德二十七街;崇德二十六街;崇德三十一街;崇德三十二街;崇德三十四街;崇德三十三街;崇德三十街;文東街;崇善十五街;崇善十六街;崇善十四街;崇德二十八街;崇德二十九街;崇德路;東智街,2016/08/08 8:0至2016/08/20 17:0,2016/08/20 17:0(),06-3036097,2016/8/15~2016/8/21,701台南市東區       
【停水區域一】嘉義市東區博愛路一段1號至114號。,2016/08/22 8:0至2016/08/27 18:0,2016/08/27 18:0(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水),現場監造：洪國彬 電話：0978-060558  工地負責人：毛淑茹  行動電話：0937-573811,2016/8/15~2016/8/28,600嘉義市東區       
【停水區域一】嘉義市東區博愛路一段1號至114號。,2016/08/22 8:0至2016/08/27 18:0,2016/08/27 18:0(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水),現場監造：洪國彬 電話：0978-060558  工地負責人：毛淑茹  行動電話：0937-573811,2016/8/15~2016/8/28,600嘉義市東區       
【停水區域一】南投縣南投市營北里營北路、向上路、下庄巷、中正路、省府路(均含巷弄),2016/08/16 8:0至2016/08/31 18:0,2016/08/31 18:0(),049-2563505,2016/8/16~2016/9/1,540南投縣南投市     
【停水區域一】台中市大里區新仁路二段南北雙側至中興路東側、甲堤路西側。(內新里、東昇里、日新里)；新仁路一段南北雙側至甲堤路東側、永豐路西側(立仁里、新仁里)；好來五街東西側雙向至甲堤路東側、立仁路西側、立新一街北側、新仁路一段南側。(立仁里)益民路二段、益民路一段、中興路二段、德芳南路、現岱路、環中東路六段(中興里)等附近一帶,2016/08/01 9:0至2016/08/31 19:0,2016/08/31 19:0(每日上午8點30分至下午6時，非整日停水僅改接或損管維修時停水，遇下大雨不施作。),04-22442469,2016/8/16~2016/9/1,412台中市大里區     
【停水區域一】屏東縣泰武鄉武潭村,2016/08/18 8:0至2016/08/31 19:0,2016/08/31 19:0(每日上午8點至下午7點),08-8325550,2016/8/16~2016/9/1,921屏東縣泰武鄉     
【停水區域一】台南市白河區康樂路以南;富民路以北;中山路以東(不含中山路),2016/08/17 8:0至2016/08/24 18:0,2016/08/24 18:0(每日上午8點至下午6點),06-6852135,2016/8/16~2016/8/25,732台南市白河區     
【停水區域一】雲林縣虎尾鎮立仁里;新吉里;西安里;三合里;穎川里,2016/08/13 8:0至2016/08/27 18:0,2016/08/27 18:0(每日上午8點至下午6點),05-6322047,2016/8/17~2016/8/28,632雲林縣虎尾鎮     
【停水區域一】新竹縣新埔鎮內立里;寶石里;文山里;新竹縣關西鎮上林里;新力里;南和里,2016/08/29 9:0至2016/09/02 17:0,2016/09/02 17:0(每日上午9時00分至下午17時00分),03-5516814,2016/8/17~2016/9/3,305新竹縣新埔鎮     306新竹縣關西鎮     
【停水區域一】桃園市八德區廣隆街巷弄及福僑街,2016/08/18 9:0至2016/08/20 18:0,2016/08/20 18:0(每日上午9點至下午6點),03-3346128,2016/8/17~2016/8/21,334桃園市八德區     
【停水區域一】台南市永康區1.文化路183~375號單號側(含巷弄)。;2.文化路112~358號雙號側(含巷弄) 。;3.永勝街1~341號單號側(含巷弄) 。;4.永勝街2~316號雙號側(含巷弄) 。;5.永二街1~263號單號側(含巷弄) 。;6.永二街2~248號雙號側(含巷弄) 。;7.永和街1~251號單號側(含巷弄) 。;8.永和街2~290號雙號側(含巷弄) 。;9.永大一路171~317號單號側(含巷弄) 。;10.永大一路150~390號雙號側(含巷弄) 。;11.永興路131~467號單號側(含巷弄) 。;12.永華路359~471號單號側(含巷弄) 。;13.永春街(全部),2016/08/22 8:0至2016/08/22 18:0,2016/08/22 18:0(),1910   06-2325714,2016/8/17~2016/8/23,710台南市永康區     
【停水區域一】台南市安平區安北路370巷(含弄)、安北路372~438號雙號側及安北路416巷.426巷.452巷(含弄),2016/08/18 8:0至2016/08/22 18:0,2016/08/22 18:0(每日上午8點至下午18點停水，18點以後恢復供水，遇雨順延),06-3036097,2016/8/17~2016/8/23,708台南市安平區     
【停水區域一】屏東縣高樹鄉新豐村;新豐村,2016/08/18 8:0至2016/09/17 18:0,2016/09/17 18:0(每日上午8點至下午6點),08-7962041,2016/8/17~2016/9/18,906屏東縣高樹鄉     
【停水區域一】宜蘭縣羅東鎮中正街78-130號、民生路6-38號與16-80號,2016/08/22 13:0至2016/08/22 17:0,2016/8/22至2016/8/22每日下午 05:00以後,0953776969,2016/8/17~2016/8/23,265宜蘭縣羅東鎮     
【停水區域一】雲林縣古坑鄉朝陽村;西平村;古坑村,2016/08/20 8:0至2016/09/03 19:0,2016/09/03 19:0(每日上午8點至下午7點),055821005,2016/8/18~2016/9/4,646雲林縣古坑鄉     
【停水區域一】雲林縣大埤鄉豐田村;嘉興村,2016/08/18 8:0至2016/08/25 18:0,2016/08/25 18:0(每日上午8點至下午6點),05-5972682,2016/8/18~2016/8/26,631雲林縣大埤鄉     
【停水區域一】雲林縣台西鄉台西村;海口村;海南村;光華村;山寮村,2016/08/22 8:0至2016/08/23 18:0,2016/08/23 18:0(每日上午8點至下午6點),05-6982250,2016/8/19~2016/8/24,636雲林縣台西鄉     
【停水區域一】台南市北區1. 文成路起15號至119號單號側全部含巷弄。;2. 文成路起50號至118號雙號側全部含巷弄。;3. 育賢路32號至78號雙號側全部含巷弄。;4. 育賢路36巷1-26號，66巷1-26號，72巷1-26號。;5. 育賢路27巷1-20號至29號單號側全部含巷弄。;6. 西門路4段239號。(中油加油站),2016/08/22 8:0至2016/08/30 18:0,2016/08/30 18:0(預計每日上午8點至下午18點停水，18點以後恢復供水，遇雨順延),06-3036097     1910    06- 2370021,2016/8/19~2016/8/31,704台南市北區       
【停水區域一】高雄市仁武區竹門巷32號至47-9號、63-1號、63-2號。,2016/08/20 8:0至2016/08/27 18:0,2016/08/27 18:0(每日上午8點至下午6點),(07)3513332,2016/8/19~2016/8/28,814高雄市仁武區     
【停水區域一】台中市北屯區清水巷(東山路-清水巷22號),2016/08/22 8:30至2016/09/16 18:30,2016/09/16 18:30(每日上午8點30分至下午6點30分),1910.22442469,2016/8/19~2016/9/17,406台中市北屯區     
【停水區域一】基隆市中山區中山三路含各巷、弄等一帶。,2016/08/23 9:0至2016/08/23 13:0,2016/08/23 13:0(於8月23日早上9點至下午1點),24252103-59,2016/8/19~2016/8/24,203基隆市中山區     
【停水區域一】宜蘭縣冬山鄉永安路;冬山路三段;鹿安路,2016/08/20 13:0至2016/08/20 18:0,2016/08/20 18:0(),039553098 ; 0912297988,2016/8/19~2016/8/21,269宜蘭縣冬山鄉     
【停水區域一】宜蘭縣羅東鎮宜蘭縣羅東鎮天津路1巷與公正街11-53號,2016/08/23 13:0至2016/08/23 17:0,2016/8/23至2016/8/23每日下午 05:00以後,0953776969,2016/8/19~2016/8/24,265宜蘭縣羅東鎮     
【停水區域一】屏東縣車城鄉海口村部分地區;屏東縣佳冬鄉全區;屏東縣枋山鄉全區;屏東縣枋寮鄉全區;屏東縣東港鎮全區;屏東縣林邊鄉全區;屏東縣南州鄉全區;屏東縣春日鄉全區;屏東縣崁頂鄉全區;屏東縣琉球鄉全區;屏東縣新園鄉全區;屏東縣獅子鄉全區,2016/08/30 9:0至2016/08/31 8:0,2016/8/30至2016/8/31每日上午 08:00以後,1910,2016/8/19~2016/9/1,943屏東縣獅子鄉     932屏東縣新園鄉     929屏東縣琉球鄉     924屏東縣崁頂鄉     942屏東縣春日鄉     926屏東縣南州鄉     927屏東縣林邊鄉     928屏東縣東港鎮     940屏東縣枋寮鄉     941屏東縣枋山鄉     931屏東縣佳冬鄉     944屏東縣車城鄉     
【停水區域一】新竹市東區光復路一段.新莊街;介壽路;民有一街;民有二街;民有街;民享一街;民享街;民治街;光復路一段;光復路二段;安和街;安康街;安康街;安和街;安富街;長春街;建中一路;建中路;建功一路;建功路;建新路;建美路;科學園路;埔頂一路;埔頂二路;埔頂三路;埔頂路;清大東院;惠民街;愛民街;慈祥路;慈雲路;慈濟路;裕民街;龍山西路;龍山東路;關新路;麗山街;關新西街;關新二街;關東路;關新東路,2016/08/19 22:0至2016/08/20 6:0,2016/8/19至2016/8/20每日上午 06:00以後,1910.5712141,2016/8/19~2016/8/21,300新竹市東區       
【區域1】嘉義縣民雄鄉秀林村;嘉義縣竹崎鄉獅埜村,2016/08/20 8:0至2016/08/20 14:0 ,2016/08/20 14:0以後,,2016/8/19~2016/8/21,621嘉義縣民雄鄉     604嘉義縣竹崎鄉     
【區域1】嘉義縣中埔鄉灣潭村,2016/08/20 10:0至2016/08/20 17:0 ,2016/08/20 17:0以後,,2016/8/19~2016/8/21,606嘉義縣中埔鄉     
【區域1】嘉義縣中埔鄉同仁村、深坑村、三層村,2016/08/20 10:0至2016/08/20 18:0 ,2016/08/20 18:0以後,,2016/8/19~2016/8/21,606嘉義縣中埔鄉     
【區域1】高雄市前鎮區廣州三街、英德街,2016/08/19 23:0至2016/08/20 6:0 ,2016/08/20 6:0以後,,2016/8/19~2016/8/21,806高雄市前鎮區     
【區域1】高雄市旗山區旗文路,2016/08/20 7:13至2016/08/20 17:0 ,2016/08/20 17:0以後,,2016/8/20~2016/8/21,842高雄市旗山區     
【區域1】高雄市大寮區山頂里,2016/08/20 9:0至2016/08/20 17:0 ,2016/08/20 17:0以後,,2016/8/20~2016/8/21,831高雄市大寮區     
【區域1】花蓮縣玉里鎮松浦里,2016/08/20 8:40至2016/08/20 10:0 ,2016/08/20 10:0以後,,2016/8/20~2016/8/21,981花蓮縣玉里鎮     
【區域1】台南市永康區國聖街、正南八街、鹽行路、正南六街、洲工街、鹽忠街、及鄰近路段,2016/08/19 8:34至2016/08/20 17:0 ,2016/08/20 17:0以後,1910   06-2325714,2016/8/20~2016/8/21,710台南市永康區     
【區域1】嘉義縣水上鄉三界埔梅花小城,2016/08/20 9:12至2016/08/20 11:0 ,2016/08/20 11:0以後,,2016/8/20~2016/8/21,608嘉義縣水上鄉     
【區域1】高雄市小港區廠邊一路，光盛街、廠橫街,2016/08/20 9:19至2016/08/20 13:20 ,2016/08/20 13:20以後,,2016/8/20~2016/8/21,812高雄市小港區     
【停水區域一】雲林縣斗六市長安里;溪洲里 ;十三里;萬年路;鎮北路,2016/08/20 9:0至2016/08/20 12:0,2016/08/20 12:0(),05-5322362,2016/8/20~2016/8/21,640雲林縣斗六市     
【區域1】南投縣南投市向上路、向陽路、中正路、營北路,2016/08/20 9:30至2016/08/20 12:0 ,2016/08/20 12:0以後,,2016/8/20~2016/8/21,540南投縣南投市     
【區域1】嘉義縣民雄鄉文化路,2016/08/20 9:30至2016/08/20 12:30 ,2016/08/20 12:30以後,,2016/8/20~2016/8/21,621嘉義縣民雄鄉     
【停水區域一】新竹市香山區中華路四段、元培街、大庄路,2016/08/20 10:13至2016/08/20 15:0,2016/8/20至2016/8/20每日下午 03:00以後,1910,2016/8/20~2016/8/21,300新竹市香山區     
【停水區域一】台中市太平區成功東路;永平南路,2016/08/20 10:10至2016/08/20 12:10,2016/08/20 12:10(),22442469.1910,2016/8/20~2016/8/21,411台中市太平區     
【停水區域一】新北市板橋區浮洲合宜住宅全部,2016/08/20 11:0至2016/08/20 16:0,2016/8/20至2016/8/20每日下午 04:00以後,29612196,2016/8/20~2016/8/21,220新北市板橋區     
【停水區域一】台中市北區進化北路;學士路;健行路;大德街;尚德街;五常街;衛道路;德化街;梅亭街;梅川東路三段,2016/08/20 10:30至2016/08/20 18:30,2016/8/20至2016/8/20每日下午 06:30以後,22442469.1910,2016/8/20~2016/8/21,404台中市北區       
【停水區域一】台中市南區德富路,2016/08/20 11:0至2016/08/20 14:0,2016/08/20 14:0(),22442469.1910,2016/8/20~2016/8/21,402台中市南區       
【區域1】屏東縣來義鄉丹林村,2016/08/20 11:0至2016/08/21 10:0 ,2016/08/21 10:0以後,,2016/8/20~2016/8/22,922屏東縣來義鄉     
【停水區域一】苗栗縣公館鄉全鄉水壓降及無水;苗栗縣苗栗市南勢里.新英里.水源里.福麗里.高苗里.新川里,2016/08/20 12:0至2016/08/20 15:0,2016/8/20至2016/8/20每日下午 03:00以後,037252319.0921323670,2016/8/20~2016/8/21,363苗栗縣公館鄉     360苗栗縣苗栗市     
【停水區域一】雲林縣林內鄉坪頂村,2016/08/20 8:30至2016/08/20 18:0,2016/08/20 18:0(),05-5322362,2016/8/20~2016/8/21,643雲林縣林內鄉     
【區域1】桃園市觀音區觀音里、三民路、中正路,2016/08/20 13:0至2016/08/20 19:0 ,2016/08/20 19:0以後,,2016/8/20~2016/8/21,328桃園市觀音區     
【停水區域一】台中市霧峰區新豐路.光明路.北豐路.象鼻路及丁台路559巷以西一帶,2016/08/20 9:0至2016/08/20 17:0,2016/08/20 17:0(),23393138  23300525,2016/8/20~2016/8/21,413台中市霧峰區     
【區域1】高雄市梓官區全部村里,2016/08/20 11:0至2016/08/20 17:0 ,2016/08/20 17:0以後,,2016/8/20~2016/8/21,826高雄市梓官區     
【區域1】嘉義縣民雄鄉文化路、保生街附近一帶,2016/08/20 9:30至2016/08/20 17:30 ,2016/08/20 17:30以後,,2016/8/20~2016/8/21,621嘉義縣民雄鄉     
【停水區域一】高雄市楠梓區學專路777號至739-2號 (單號),2016/08/20 13:30至2016/08/20 18:0,2016/08/20 18:0(每日上午8點至下午6點),(07)3513332,2016/8/20~2016/8/21,811高雄市楠梓區     
【停水區域一】宜蘭縣礁溪鄉瑪璘路(全),2016/08/20 13:20至2016/08/20 18:20,2016/08/20 18:20(),1910,2016/8/20~2016/8/21,262宜蘭縣礁溪鄉     
【區域1】台南市關廟區大富街、大仁街附近一帶,2016/08/20 13:30至2016/08/20 17:30 ,2016/08/20 17:30以後,,2016/8/20~2016/8/21,718台南市關廟區     
【停水區域一】台中市大肚區王田里、沙田路一段320巷附近區域含巷弄。,2016/08/20 13:30至2016/08/20 17:30,2016/8/20至2016/8/20每日下午 05:30以後,04-26312127,2016/8/20~2016/8/21,432台中市大肚區     
【停水區域一】嘉義縣水上鄉中庄村，中庄1號至413號(含之)，鄉村世界ㄧ帶全部,2016/08/20 14:30至2016/08/20 20:30,2016/08/20 20:30(下午2點30分至下午8點30分),05-2779117,2016/8/20~2016/8/21,608嘉義縣水上鄉     
【區域1】嘉義市西區大同路438巷、大同路508巷,2016/08/20 14:14至2016/08/20 16:0 ,2016/08/20 16:0以後,,2016/8/20~2016/8/21,600嘉義市西區       
