停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市龍井區龍崗、竹坑、龍泉及山腳里等四里位於沙田路四至六段路邊住戶。,2016/02/22 9:0至2016/02/27 17:0,2016/02/27 17:0(System.Web.UI.WebControls.TextBox),04-26312127 (0910587305),2016/2/20~2016/2/28,434台中市龍井區     
【停水區域一】彰化縣埤頭鄉新庄村;新庄路;光華路,2016/02/23 8:0至2016/03/07 18:0,2016/03/07 18:0(System.Web.UI.WebControls.TextBox),04-8882073     0912975533,2016/2/22~2016/3/8,523彰化縣埤頭鄉     
【停水區域一】台中市西屯區河南路三段、臺灣大道三段、惠中路一段、惠來路二段、市政北七路、朝富路等包含附近巷弄,2016/03/01 8:30至2016/03/01 16:0,2016/3/1至2016/3/1每日下午 04:00以後,22210169,2016/2/22~2016/3/2,407台中市西屯區     
【停水區域一】台中市北屯區旱溪東路三段、軍福十九路、軍福十八路、軍榮五街、軍榮六街、軍仁街、松竹路一段、松竹五路、旱溪東路三段、松竹五路等附近巷弄,2016/03/02 8:30至2016/03/02 16:0,2016/03/02 16:0(System.Web.UI.WebControls.TextBox),22210169,2016/2/22~2016/3/3,406台中市北屯區     
【停水區域一】台中市南區光明路、樹義六巷、福田二街、福田一街、福義路、光明路、環中路六段等包含附近巷弄,2016/03/03 8:30至2016/03/03 16:0,2016/3/3至2016/3/3每日下午 04:00以後,22210169,2016/2/22~2016/3/4,402台中市南區       
【停水區域一】台中市北屯區東山路一段147巷、東山路一段191巷、景美巷、水景街、東山路一段等包含附近巷弄,2016/03/04 8:30至2016/03/04 16:0,2016/3/4至2016/3/4每日下午 04:00以後,22210169,2016/2/22~2016/3/5,406台中市北屯區     
【停水區域一】台東縣大武鄉南興村,2016/02/23 15:0至2016/03/31 17:0,2016/03/31 17:0(System.Web.UI.WebControls.TextBox),089-782902,2016/2/23~2016/4/1,965台東縣大武鄉     
【停水區域一】基隆市中正區立德路含各巷、弄等一帶。,2016/02/28 9:0至2016/02/28 16:0,2016/02/28 16:0(System.Web.UI.WebControls.TextBox),24252103-59,2016/2/23~2016/2/29,202基隆市中正區     
【停水區域一】高雄市小港區臨海工業區,2016/03/08 8:0至2016/03/08 18:0,2016/03/08 18:0(System.Web.UI.WebControls.TextBox),1910,2016/2/23~2016/3/9,812高雄市小港區     
【停水區域一】台中市西區模範街(公益路-向上路一段間)、民生北路(公益路-向上路一段間)、民權路(公益路-向上路一段間)、(模範街-民權街間)、向上路一段(模範街-民權街間)、大和路(公益路-向上路一段間)、民權路213巷(公益路-向上路一段間)、民權路233巷、民權路229巷、民權路225巷、民權路217巷、民權路213巷、模範街40巷、模範街34巷、模範街12巷等周遭巷道,2016/02/24 9:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),1910.22442469,2016/2/23~2016/4/1,403台中市西區       
【區域1】宜蘭縣宜蘭市光復路50至152號(雙號側;含巷內);中山路三段24號制108號雙號側;民生西街全(含巷內);昇平街13號至56號,2016/02/25 13:0至2016/02/26 17:0【每日下午13點至17點】,2016/02/26 17:0以後,03-9323255-50,2016/2/24~2016/2/27,260宜蘭縣宜蘭市     
【停水區域一】台東縣延平鄉桃源村全區,2016/02/25 8:0至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/2/27,953台東縣延平鄉     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/01 8:0至2016/03/04 18:0,2016/03/04 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/5,953台東縣延平鄉     
【停水區域一】台東縣延平鄉桃源村全區,2016/03/07 8:0至2016/03/11 18:0,2016/03/11 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0981-933361(鄭志國)    監造人員電話:0932-559811(謝仲科),2016/2/24~2016/3/12,953台東縣延平鄉     
【停水區域一】台東縣台東市吉福路、吉泰路、富裕路、富民街、富榮街、康定街、西昌街、昆明街、知本路三段(包括知本國小)、知本路二段(包括知本火車站),2016/02/26 8:0至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/2/24~2016/2/27,950台東縣台東市     
【停水區域一】新北市新莊區中正路183號~中正路245號(含周邊巷弄),2016/02/26 11:0至2016/02/27 6:0,2016/02/27 6:0(System.Web.UI.WebControls.TextBox),29966681,2016/2/24~2016/2/28,242新北市新莊區     
【停水區域一】新北市新莊區大觀街1~59號及大觀街2~64號,2016/02/27 11:0至2016/03/02 6:0,2016/03/02 6:0(System.Web.UI.WebControls.TextBox),29966681,2016/2/24~2016/3/3,242新北市新莊區     
【停水區域一】高雄市小港區頂橫路.店仔後街一帶,2016/02/26 14:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/2/25~2016/2/27,812高雄市小港區     
【停水區域一】桃園市蘆竹區海湖里、坑口里,2016/02/25 9:30至2016/02/26 12:0,2016/02/26 12:0(System.Web.UI.WebControls.TextBox),03-3346127,2016/2/25~2016/2/27,338桃園市蘆竹區     
【停水區域一】嘉義市東區林森東路684巷、林森東路470巷、盧厝108~110號、盧厝121~131號、精忠一村、林森東路722號,2016/02/25 14:30至2016/02/27 18:0,2016/02/27 18:0(System.Web.UI.WebControls.TextBox),05-2252670#304    0928980812,2016/2/25~2016/2/28,600嘉義市東區       
【停水區域一】桃園市楊梅區中山南路800巷。,2016/02/25 20:0至2016/02/26 8:0,2016/02/26 8:0(System.Web.UI.WebControls.TextBox),4789261,2016/2/25~2016/2/27,326桃園市楊梅區     
【停水區域一】高雄市鼓山區馬卡道路與美術北五街一帶,2016/02/26 14:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),07-3312292-237,2016/2/25~2016/2/27,804高雄市鼓山區     
【停水區域一】新北市五股區五股工業區全區,2016/02/27 9:0至2016/02/27 18:0,2016/02/27 18:0(System.Web.UI.WebControls.TextBox),(02)29968961#308,2016/2/25~2016/2/28,248新北市五股區     
,,,1910   06-2325714,2016/2/25~2016/2/27,
【停水區域一】台南市安南區長和路一、二段及安和路四、五段,2016/02/26 9:0至2016/02/26 21:0,2016/02/26 21:0(System.Web.UI.WebControls.TextBox),1910、2138101,2016/2/25~2016/2/27,709台南市安南區     
【停水區域一】竹北市六家、高鐵地區(含東平里、中興里、東興里、東海里、隘口里)、湖口鄉(湖南村、勝利村、鳳山村、中興村) 及新埔鎮(上寮里、下寮里、田新里、文山里、旱坑里)。,2016/02/25 15:0至2016/02/25 24:00,2016/02/25 24:00以後,5516814、5551513,2016/2/25~2016/2/27,302新竹縣竹北市     305新竹縣新埔鎮     303新竹縣湖口鄉     
【區域1】高雄市鳳山區鳳松路20巷。(約500公尺範圍內),2016/02/26 9:0至2016/02/26 18:0 ,2016/02/26 18:0以後,,2016/2/25~2016/2/27,830高雄市鳳山區     
【停水區域一】嘉義市東區和平路以東、民國路以西、中山路以南、民族路以北等所有住戶。,2016/02/25 23:0至2016/02/26 2:0,2016/02/26 2:0(System.Web.UI.WebControls.TextBox),05-2779117,2016/2/25~2016/2/27,600嘉義市東區       
【區域1】台南市南區國民路,2016/02/26 0:0至2016/02/26 12:0 ,2016/02/26 12:0以後,,2016/2/25~2016/2/27,702台南市南區       
【區域1】台南市中西區民權路四段;西賢一街~西賢六街;台南市安平區安平路;安北路,2016/02/26 0:20至2016/02/26 18:0 ,2016/02/26 18:0以後,,2016/2/26~2016/2/27,700台南市中西區     708台南市安平區     
【停水區域一】苗栗縣公館鄉福基村;福星村;石牆村;中義村,2016/02/26 7:0至2016/02/26 13:0,2016/2/26至2016/2/26每日下午 01:00以後,037330637.037320334.0933545775,2016/2/26~2016/2/27,363苗栗縣公館鄉     
【停水區域一】台南市官田區工社中街;工社北街;工業北路;工社西街;工社南街,2016/02/26 9:0至2016/02/26 12:0,2016/2/26至2016/2/26每日下午 12:00以後,(06)5721166,2016/2/26~2016/2/27,720台南市官田區     
【停水區域一】嘉義縣番路鄉內甕村,2016/02/26 8:30至2016/02/26 15:0,2016/2/26至2016/2/26每日下午 03:00以後,05-2611075,2016/2/26~2016/2/27,602嘉義縣番路鄉     
【停水區域一】嘉義縣竹崎鄉竹崎村;和平村,2016/02/26 10:0至2016/02/26 17:0,2016/2/26至2016/2/26每日下午 05:00以後,05-2611075,2016/2/26~2016/2/27,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣民雄鄉秀林村;嘉義縣竹崎鄉獅埜村,2016/02/26 12:0至2016/02/26 19:0,2016/2/26至2016/2/26每日下午 07:00以後,05-2611075,2016/2/26~2016/2/27,621嘉義縣民雄鄉     604嘉義縣竹崎鄉     
【停水區域一】高雄市鳳山區國富路、五甲路、新富路、海洋路、凱旋路、國隆路、國泰路等附近地區，五甲社區全部地區,2016/02/26 9:0至2016/02/26 21:0,2016/2/26至2016/2/26每日下午 09:00以後,7883714,2016/2/26~2016/2/27,830高雄市鳳山區     
【停水區域一】高雄市鳳山區園茂路、園墘路、保生路、溪濱路、保雅路、保生路、保成二路、保愛街、過勇路、鳳頂路、田中央路等附近地區,2016/02/26 9:0至2016/02/26 20:0,2016/2/26至2016/2/26每日下午 08:00以後,7883714,2016/2/26~2016/2/27,830高雄市鳳山區     
【停水區域一】澎湖縣湖西鄉林投-尖山-龍門等,2016/02/26 8:30至2016/02/26 12:0,2016/02/26 12:0(System.Web.UI.WebControls.TextBox),06-9273841,2016/2/26~2016/2/27,885澎湖縣湖西鄉     
【停水區域一】南投縣名間鄉田寮巷(巷弄全部),2016/02/26 9:30至2016/02/26 14:30,2016/02/26 14:30(System.Web.UI.WebControls.TextBox),04922222635,2016/2/26~2016/2/27,551南投縣名間鄉     
【停水區域一】花蓮縣秀林鄉崇德80號～114號,2016/02/26 9:0至2016/02/26 15:0,2016/2/26至2016/2/26每日下午 03:00以後,(03)8325304,2016/2/26~2016/2/27,972花蓮縣秀林鄉     
【停水區域一】高雄市鳳山區國泰路二段、國光路、五權南路、新富路、五甲一路、國富路、國民街、國隆路、凱旋路等附近地區及附近巷子,2016/02/26 9:0至2016/02/26 20:0,2016/2/26至2016/2/26每日下午 08:00以後,7883714,2016/2/26~2016/2/27,830高雄市鳳山區     
【停水區域一】高雄市大寮區山頂里;長生街;長春街,2016/02/26 10:0至2016/02/26 15:0,2016/2/26至2016/2/26每日下午 03:00以後,(07)7424163,2016/2/26~2016/2/27,831高雄市大寮區     
【停水區域一】高雄市美濃區美濃區全區皆受影響。,2016/02/26 9:16至2016/02/26 18:0,2016/02/26 18:0(System.Web.UI.WebControls.TextBox),0929836765,2016/2/26~2016/2/27,843高雄市美濃區     
【停水區域一】台南市善化區小新里(士宏新村),2016/02/26 9:30至2016/02/26 11:30,2016/2/26至2016/2/26每日上午 11:30以後,06-5973437,2016/2/26~2016/2/27,741台南市善化區     
【停水區域一】宜蘭縣宜蘭市宜興路一段及巷弄自來水用戶,2016/02/26 9:40至2016/02/26 12:0,2016/02/26 12:0(System.Web.UI.WebControls.TextBox),9233017,2016/2/26~2016/2/27,260宜蘭縣宜蘭市     
【停水區域一】台中市東區旱溪五街48巷全部 等附近一帶,2016/02/26 9:40至2016/02/26 12:0,2016/2/26至2016/2/26每日下午 12:00以後,22442469.1910,2016/2/26~2016/2/27,401台中市東區       
【停水區域一】高雄市梓官區信蚵里一帶,2016/02/26 10:0至2016/02/26 18:0,2016/2/26至2016/2/26每日下午 06:00以後,07-6222814,2016/2/26~2016/2/27,826高雄市梓官區     
【停水區域一】嘉義縣民雄鄉西安村西安路的7-11至民雄國中 保安路,2016/02/26 8:42至2016/02/26 12:0,2016/02/26 12:0(System.Web.UI.WebControls.TextBox),0932978332,2016/2/26~2016/2/27,621嘉義縣民雄鄉     
【停水區域一】台南市南區西門路一段、健康路一段,2016/02/26 10:0至2016/02/26 18:0,2016/2/26至2016/2/26每日下午 06:00以後,06-3036097,2016/2/26~2016/2/27,702台南市南區       
【停水區域一】雲林縣土庫鎮西平里;南平里;後埔里;光榮路二段,2016/03/01 8:0至2016/03/31 18:0,2016/03/31 18:0(System.Web.UI.WebControls.TextBox),05-6622545  陳祐銓0921-350781 范雅聞0911-155483,2016/2/26~2016/4/1,633雲林縣土庫鎮     
【停水區域一】台中市神岡區港尾路;昌平路;中正路;西村路;同志巷;台中市潭子區雅潭路三段;大豐路;大德北路;大富路一段;大德一路一段;大德一路二段;大明一路;大明二路;大明三路;民族路一段;民族路二段,2016/02/26 11:15至2016/02/26 16:15,2016/02/26 16:15(System.Web.UI.WebControls.TextBox),豐原服務所25269895豐原給水廠25722643,2016/2/26~2016/2/27,429台中市神岡區     427台中市潭子區     
【停水區域一】高雄市前鎮區康定路150巷.康定路附近一帶,2016/02/26 11:25至2016/02/26 13:25,2016/2/26至2016/2/26每日下午 01:25以後,07-7321319,2016/2/26~2016/2/27,806高雄市前鎮區     
【停水區域一】台中市潭子區雅潭路與崇德路五段東側至潭富路二段巷口(以上含巷弄),2016/02/26 13:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),豐原服務所：(04)2526-2721，2526-9895;豐原給水廠：(04)2572-2643,2016/2/26~2016/2/27,427台中市潭子區     
【停水區域一】彰化縣鹿港鎮頂番里;鹿和路四段及其連接周邊巷道用戶，請用戶傍晚六點過後再開啟加壓馬達，不便之處請諒解。,2016/02/26 13:0至2016/02/26 18:0,2016/2/26至2016/2/26每日下午 06:00以後,04-7772127、04-7772609,2016/2/26~2016/2/27,505彰化縣鹿港鎮     
【停水區域一】雲林縣土庫鎮全部村里;雲林縣元長鄉瓦村;後湖村;鹿北村;鹿南村;卓運村;雲林縣台西鄉和豐村;五榔村;富琦村;雲林縣東勢鄉全部村里;全部村里;雲林縣虎尾鎮全部村里;東屯里;芳草里;新興里;西屯里;雲林縣褒忠鄉全部村里,2016/03/04 22:0至2016/03/05 20:0,2016/03/05 20:0(System.Web.UI.WebControls.TextBox),05-6622545,2016/2/26~2016/3/6,633雲林縣土庫鎮     655雲林縣元長鄉     636雲林縣台西鄉     635雲林縣東勢鄉     632雲林縣虎尾鎮     634雲林縣褒忠鄉     
【停水區域一】苗栗縣通霄鎮圳頭里;烏眉里,2016/02/26 11:56至2016/02/26 14:0,2016/2/26至2016/2/26每日下午 02:00以後,037-986206  037-986218,2016/2/26~2016/2/27,357苗栗縣通霄鎮     
【停水區域一】宜蘭縣羅東鎮宜蘭縣/羅東鎮/羅東鎮純精路二段2號至270號(雙號側)、純精路二段248巷、純精路二段226巷、忠孝路31巷,2016/02/26 13:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),039589176,2016/2/26~2016/2/27,265宜蘭縣羅東鎮     
【停水區域一】台中市中區公園路;中清路二段;五權路;太平北街;太平路;原子街;五常街;五順街;光大街;篤行路;六光街 等附近;台中市北區文化街;日興街;文武街;文祥街;中央街;中華路二段;英士路;柳川東路四段;柳川西路四段;柳川西路三段;湖北街;精武路 等附近,2016/02/26 12:30至2016/02/26 17:30,2016/2/26至2016/2/26每日下午 05:30以後,22442469-1910,2016/2/26~2016/2/27,400台中市中區       404台中市北區       
【停水區域一】高雄市仁武區五和里永昌四街,2016/02/26 13:35至2016/02/26 16:30,2016/2/26至2016/2/26每日下午 04:30以後,(07)3513332,2016/2/26~2016/2/27,814高雄市仁武區     
【停水區域一】雲林縣虎尾鎮公安里,2016/02/26 13:30至2016/02/26 17:30,2016/2/26至2016/2/26每日下午 05:30以後,056322047,2016/2/26~2016/2/27,632雲林縣虎尾鎮     
【停水區域一】台南市官田區社子里31號附近,2016/02/26 16:0至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),5721165,2016/2/26~2016/2/27,720台南市官田區     
【區域1】高雄市杉林區大愛里全部,2016/02/26 14:0至2016/02/26 17:0 ,2016/02/26 17:0以後,6613807,2016/2/26~2016/2/27,846高雄市杉林區     
【停水區域一】台南市永康區正義街89巷---101巷全部,2016/02/26 14:0至2016/02/26 16:0,2016/2/26至2016/2/26每日下午 04:00以後,06-2325714,2016/2/26~2016/2/27,710台南市永康區     
【區域1】高雄市杉林區大愛里全部,2016/02/26 14:0至2016/02/26 18:0 ,2016/02/26 18:0以後,6613807,2016/2/26~2016/2/27,846高雄市杉林區     
【停水區域一】高雄市大社區鹽埕巷,2016/02/26 14:20至2016/02/26 17:0,2016/02/26 17:0(System.Web.UI.WebControls.TextBox),3513332,2016/2/26~2016/2/27,815高雄市大社區     
【停水區域一】台南市東區崇信街、崇善路、崇學路、崇善一街、崇信街、中華東路三段,2016/02/26 14:0至2016/02/26 18:0,2016/2/26至2016/2/26每日下午 06:00以後,06-3036097,2016/2/26~2016/2/27,701台南市東區       
【停水區域一】新北市土城區中正路2~6號、光明街1~7號,2016/02/27 9:0至2016/02/28 18:0,2016/02/28 18:0(System.Web.UI.WebControls.TextBox),02-29968961-5,2016/2/26~2016/2/29,236新北市土城區     
【停水區域一】台中市東區旱溪五街48巷全部 等附近一帶,2016/02/26 14:20至2016/02/26 16:0,2016/2/26至2016/2/26每日下午 04:00以後,22442469.1910,2016/2/26~2016/2/27,401台中市東區       
【停水區域一】台中市南區南平路/忠明南路/復興路三段/五權南路/美村南路/美村路二段/工學路/工學二街/工學三街/工學五街/高工路/大慶街二段/新和街/和昌街/美和街/永和街/福新街/福南街/文心南路/建成路及附近一帶等巷弄內水壓降低。,2016/02/26 9:0至2016/02/26 22:0,2016/02/26 22:0(System.Web.UI.WebControls.TextBox),1910;04-22442426,2016/2/26~2016/2/27,402台中市南區       
【區域1】台中市梧棲區臨港路五段全部包含巷弄,2016/02/26 15:0至2016/02/26 17:0 ,2016/02/26 17:0以後,04-26222614,2016/2/26~2016/2/27,435台中市梧棲區     
【停水區域一】台中市北屯區華美西街二段;華美街二段;中清西二街;中清路二段;中清路一段;大連西路 等附近;台中市北區陝西路;北平一街;北平二街;北平三街;北平四街;北平路一段;陜西一街;福壽街 等附近,2016/02/26 14:45至2016/02/26 17:45,2016/2/26至2016/2/26每日下午 05:45以後,22442469-1910,2016/2/26~2016/2/27,406台中市北屯區     404台中市北區       
【停水區域一】花蓮縣吉安鄉北安街;太昌路;明仁三街;中原路一段,2016/02/26 15:0至2016/02/26 17:30,2016/2/26至2016/2/26每日下午 05:30以後,(03)8325304,2016/2/26~2016/2/27,973花蓮縣吉安鄉     
【停水區域一】花蓮縣吉安鄉自光華三街與光華街口起至光華三街與華城七街口止之光華三街與光華街自來水用戶。						;						;;光華八街;光華三街;光華街,2016/03/02 8:0至2016/03/02 17:0,2016/03/02 17:0(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/3,973花蓮縣吉安鄉     
【停水區域一】台中市北區德化街;學士路;衛道路;永興街;梅亭街;大義街;五常街 等附近,2016/02/26 15:45至2016/02/26 19:45,2016/2/26至2016/2/26每日下午 07:45以後,22442469-1910,2016/2/26~2016/2/27,404台中市北區       
【停水區域一】宜蘭縣羅東鎮民權路(客服電話1910;廣興給水廠服務電話9553098),2016/02/27 0:0至2016/02/27 4:0,2016/2/27至2016/2/27每日上午 04:00以後,0933244266,2016/2/26~2016/2/28,265宜蘭縣羅東鎮     
【停水區域一】高雄市鳳山區中山東路、中山東路380巷、鳳東路、鳳東一街~七街、環河街、中山東路各巷子、誠體街、鳳林四路等附近地區,2016/02/26 16:0至2016/02/26 21:0,2016/2/26至2016/2/26每日下午 09:00以後,7883714,2016/2/26~2016/2/27,830高雄市鳳山區     
【停水區域一】高雄市三民區大豐一路.建工路附近一帶,2016/02/26 17:30至2016/02/26 22:0,2016/2/26至2016/2/26每日下午 10:00以後,07-7321319,2016/2/26~2016/2/27,807高雄市三民區     
【停水區域一】花蓮縣光復鄉大同村;大安村;大華村;大進村;北富村;西富村;東富村;南富村,2016/03/01 8:30至2016/03/01 17:30,2016/03/01 17:30(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/2,976花蓮縣光復鄉     
【停水區域一】花蓮縣光復鄉大華村,2016/03/02 8:0至2016/03/07 17:0,2016/03/07 17:0(System.Web.UI.WebControls.TextBox),038351141,2016/2/26~2016/3/8,976花蓮縣光復鄉     
【停水區域一】嘉義市西區自強街附近一帶全部,2016/02/26 18:0至2016/02/26 21:0,2016/2/26至2016/2/26每日下午 09:00以後,2779117,2016/2/26~2016/2/27,600嘉義市西區       
【停水區域一】苗栗縣後龍鎮埔頂里*東明里*校椅里.,2016/02/26 18:0至2016/02/26 22:0,2016/2/26至2016/2/26每日下午 10:00以後,037330637.037320334,2016/2/26~2016/2/27,356苗栗縣後龍鎮     
【區域1】台中市梧棲區臨港路四段;大勇路;台中市清水區漁港路;文興路;自立路;海濱路;中清路九段;港口路200巷;港口路202巷;臨港路五段;臨港路70巷,2016/02/27 9:0至2016/02/27 12:0 ,2016/02/27 12:0以後,04-26222614,2016/2/26~2016/2/28,435台中市梧棲區     436台中市清水區     
【區域1】台中市梧棲區臨港路四段;大勇路;台中市清水區漁港路;文興路;自立路;海濱路;中清路九段;港口路200巷;港口路202巷;臨港路五段;臨港路70巷,2016/02/27 9:0至2016/02/27 12:0 ,2016/02/27 12:0以後,04-26222614,2016/2/26~2016/2/28,435台中市梧棲區     436台中市清水區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/02/26 19:0至2016/03/31 23:0,2016/03/31 23:0(System.Web.UI.WebControls.TextBox),26312127,2016/2/26~2016/4/1,433台中市沙鹿區     434台中市龍井區     
【區域1】桃園市中壢區高鐵北路一段、公園路一段、領航南路,2016/02/26 22:0至2016/02/27 12:0 ,2016/02/27 12:0以後,,2016/2/26~2016/2/28,320桃園市中壢區     
【區域3】台南市永康區鹽行地區;台南市安南區安南區全部(長和路一、二段及安和路四、五段除外),2016/2/26 9:0至2016/2/26 21:0 ,2016/2/26 21:0以後,1910、2138101,2016/2/27~2016/2/27,710台南市永康區     709台南市安南區     
【區域1】台南市安南區長和路一、二段及安和路四、五段,2016/02/26 9:0至2016/02/27 15:0 ,2016/02/27 15:0以後,1910、2138101,2016/2/27~2016/2/28,709台南市安南區     
【區域3】台南市永康區鹽行地區;台南市安南區安南區全部(長和路一、二段及安和路四、五段除外),2016/02/26 9:0至2016/02/27 15:0 ,2016/02/27 15:0以後,1910、2138101,2016/2/27~2016/2/28,710台南市永康區     709台南市安南區     
【區域1】台南市安南區長和路一、二段及安和路四、五段,2016/02/26 9:0至2016/02/27 15:0 ,2016/02/27 15:0以後,1910、2138101,2016/2/27~2016/2/28,709台南市安南區     
【停水區域一】台中市龍井區東海里.遊園北路原遠東街等周遭含巷弄,2016/02/27 8:30至2016/02/27 11:30,2016/2/27至2016/2/27每日上午 11:30以後,26312127,2016/2/27~2016/2/28,434台中市龍井區     
