停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】新北市新莊區公園路23號~99號單號側;公園路138號~208號雙號側;公園路164巷;公園路202巷及週邊巷弄,2016/07/19 9:0至2016/08/09 18:0,2016/08/09 18:0(每日上午9點至下午6點),1910,2016/7/19~2016/8/10,242新北市新莊區     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市西屯區華美西街二段;文心路三段;漢口路二段;甘肅路一段;寧夏西七街;寧夏西四街;寧夏西三街;寧夏西一街;寧夏西二街;寧夏路;寧夏路96巷;寧夏路89巷;寧夏東八街;寧夏東七街;寧夏東六街;寧夏東五街;寧夏東四街;寧夏東三街;寧夏東一街;寧夏東二街;寧夏東二街51巷;漢成街;漢成一街;漢成一街29巷;漢成四街;漢成三街;漢成二街;漢成五街;漢成六街;漢成七街;漢成一街29巷;成都路;成都路115巷;成都路131巷;漢口路二段225巷;永昌街;永昌三街;永昌二街;永昌一街;永昌街18巷;永昌二街58巷;永昌二街80巷;河南路一段;河南東五街;河南東三街;河南東二街;河南東一街;河南東一街46巷;河南東四街;重慶路;成都路;合江街;內江街;內江街63巷;甘肅路一段206巷;大信街,2016/07/26 8:30至2016/08/25 18:30,2016/08/25 18:30(每日上午8點30分至下午6點 30分),1910;04-22442469,2016/7/20~2016/8/26,407台中市西屯區     
【停水區域一】台中市北屯區松竹路一段.北屯路二段.和順路.東山路一段.軍福十九路.軍福十八路.軍和街.軍和街227巷.和祥街.和順路475巷.和順路499巷等周遭巷道,2016/07/11 9:0至2016/07/27 18:30,2016/07/27 18:30(每日上午9點至下午6點),1910.22442469,2016/7/20~2016/7/28,406台中市北屯區     
【停水區域一】新北市瑞芳區基山里;崇文里;頌德里;福住里;永慶里;山尖路;石崁巷;石埤巷;石尾路;佛堂巷;坑尾巷;汽車路;後坑巷;烏勢巷;基山街;崙頂路;街頂巷;輕便路;濱二路;豎崎路,2016/08/02 9:0至2016/08/02 17:30,2016/8/2至2016/8/2每日下午 05:30以後,02-24972411、24972006,2016/7/21~2016/8/3,224新北市瑞芳區     
【區域1】宜蘭縣宜蘭市進士路44-47號至108-1號(雙號側)，神農路一段2號至102號(雙號側)，農權路219巷6弄，農權路219巷8弄，女中路二段488號至539號，女中路二段491巷，女中路二段491巷6弄，進士路52巷，自強路144號至156號等,2016/07/28 13:00至2016/07/28 17:00,2016/07/28 17:00以後,無,2016/7/21~2016/7/29,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市碧霞街以東，中山路3段以西，同慶街以南，舊城北路、舊城西路以北,2016/07/27 9:0至2016/07/27 17:0,2016/07/27 17:0(),03-9229847#822,2016/7/22~2016/7/28,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市宜蘭河以東南，中山路3段、碧霞街以西，同慶街、新興路以北,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),03-9229847#822,2016/7/22~2016/7/29,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市碧霞街、慶和街以東、中山路3段以西，同興街以南，同慶街以北,2016/07/29 9:0至2016/07/29 17:0,2016/07/29 17:0(),03-9229847#822,2016/7/22~2016/7/30,260宜蘭縣宜蘭市     
【停水區域一】新北市土城區裕民路雙號86-172號含92巷114巷,2016/07/27 10:0至2016/07/27 17:0,2016/07/27 17:0(上午10點至下午5點),02-22655172,2016/7/22~2016/7/28,236新北市土城區     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/07/22 19:0至2016/08/31 23:0,2016/08/31 23:0(每日晚上7點至晚上11點),26312127,2016/7/22~2016/9/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台中市霧峰區丁台路.霧工一.二.三.四.五.六.七.八路(霧峰工業區全部).柳豐東路.新厝路(含300巷).柳豐路,2016/07/27 9:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,04-23393138,2016/7/22~2016/7/28,413台中市霧峰區     
【停水區域一】台東縣台東市四維路三段59巷;傳廣路387巷等全部,2016/07/25 8:0至2016/08/02 18:0,2016/08/02 18:0(每日上午8點至下午6點),0978-269976 盧俊維,2016/7/22~2016/8/3,950台東縣台東市     
【停水區域一】嘉義市東區林森西路227號至349之1號、林森西路26號至214號、林森西路349號至333號、509號至262號、林森西路281號及351號。,2016/07/25 8:0至2016/08/03 18:0,2016/08/03 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/7/22~2016/8/4,600嘉義市東區       
【停水區域一】新北市八里區博物館路101號-203號、仁三路、仁愛路186號-225號、十三行博物館,2016/07/25 9:0至2016/07/31 19:0,2016/07/31 19:0(每日上午9點至下午7點),22821817,2016/7/24~2016/8/1,249新北市八里區     
【停水區域一】新北市五股區明德路全部、水碓路全部、自強路全部,2016/07/26 9:0至2016/08/02 18:0,2016/08/02 18:0(每日上午9點至下午6點),29097480,2016/7/25~2016/8/3,248新北市五股區     
【停水區域一】台中市南屯區忠勇路、永春路、永春南路15巷、春社東巷、同安北巷、同安南巷等包含附近各巷弄(春社里)。,2016/07/27 8:30至2016/07/27 16:0,2016/07/27 16:0(),22210169,2016/7/25~2016/7/28,408台中市南屯區     
【停水區域一】雲林縣斗南鎮西歧里,2016/07/26 8:0至2016/07/30 18:0,2016/07/30 18:0(每日上午8點至下午6點),05-5972682,2016/7/25~2016/7/31,630雲林縣斗南鎮     
【停水區域一】彰化縣花壇鄉文德村;白沙村,2016/07/25 8:0至2016/08/06 18:0,2016/08/06 18:0(每日上午8點至下午6點),04-7867970,2016/7/25~2016/8/7,503彰化縣花壇鄉     
【停水區域一】南投縣草屯鎮加老里.加老南路.加老路.芬草路部分巷弄,2016/07/25 8:0至2016/08/31 17:0,2016/08/31 17:0(每日上午8點至下午5點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】新北市板橋區四川路二段245巷1號至73號單號側;以上包含巷弄全部(遇雨順延;展延另行通知),2016/07/25 9:0至2016/08/02 16:0,2016/08/02 16:0(每日上午9點至下午4點),29612196,2016/7/25~2016/8/3,220新北市板橋區     
【停水區域一】南投縣草屯鎮土城里.玉屏路.三層巷.二坪巷.中正路等部分巷弄,2016/07/25 8:0至2016/08/31 18:0,2016/08/31 18:0(每日上午8點至下午6點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】新北市三峽區復興路號至號之間{單號}及周邊道路,2016/07/27 9:0至2016/07/28 16:0,2016/07/28 16:0(每日上午9點至下午4點),02-26792224,2016/7/25~2016/7/29,237新北市三峽區     
【停水區域一】新北市樹林區三福街、福興街及其巷弄,2016/07/26 9:0至2016/08/02 18:0,2016/08/02 18:0(每日上午9點至下午6點),02-26812254,2016/7/25~2016/8/3,238新北市樹林區     
【停水區域一】高雄市三民區本和里大裕路西側(由大裕路135巷至大豐一路)及大豐一路南側(由大福街40巷至大裕路)及大裕路135巷(由大裕路至大享路);一帶,2016/07/26 9:0至2016/07/27 19:0,2016/07/27 19:0(每日上午9點至下午7點),3312292-237,2016/7/26~2016/7/28,807高雄市三民區     
【停水區域一】花蓮縣富里鄉和平街;中山路;車站街,2016/07/27 8:30至2016/07/27 17:30,2016/07/27 17:30(),03-8882403,2016/7/26~2016/7/28,983花蓮縣富里鄉     
【停水區域一】澎湖縣白沙鄉小赤村;瓦硐村,2016/07/26 21:0至2016/07/27 3:0,2016/07/27 3:0(每日晚上9點至凌晨3點),06-9273840,2016/7/26~2016/7/28,884澎湖縣白沙鄉     
【停水區域一】嘉義縣大林鎮崎頂;崎頭;嘉義縣梅山鄉大南村;永興村;梅北村;梅東村;梅南村;雙溪村;過山村,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),05-5821005,2016/7/26~2016/7/29,622嘉義縣大林鎮     603嘉義縣梅山鄉     
【停水區域一】高雄市岡山區岡燕路一帶;高雄市燕巢區安招路一帶,2016/07/27 9:0至2016/07/29 18:0,2016/07/29 18:0(於7/27至7/29日每日上午9點至下午6點),07-6222814,2016/7/26~2016/7/30,820高雄市岡山區     824高雄市燕巢區     
【停水區域一】高雄市橋頭區西林里;東林里,2016/07/28 8:30至2016/08/31 18:0,2016/08/31 18:0(於7/28至8/31日每日上午8點30分至下午6點  工程期限50天),07-6222814,2016/7/26~2016/9/1,825高雄市橋頭區     
,,,04-25874316,2016/7/26~2016/8/6,
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;新興路13巷;麻園溪西路;麻園溪西路25巷;麻園溪西路75巷,2016/07/18 8:30至2016/08/10 18:30,2016/08/10 18:30(每日上午8點30分至下午6點30分),04-23381614,2016/7/26~2016/8/11,414台中市烏日區     
,,,25874315,2016/7/26~2016/8/2,
【停水區域一】新北市五股區中興路四段（全部）、工商路（全部）,2016/07/28 9:0至2016/08/05 18:0,2016/08/05 18:0(每日上午9點至下午6點),29097480,2016/7/26~2016/8/6,248新北市五股區     
【停水區域一】花蓮縣吉安鄉和平路一段;自強路一段,2016/07/27 13:0至2016/07/27 17:0,2016/07/27 17:0(),(03)8325304,2016/7/26~2016/7/28,973花蓮縣吉安鄉     
【停水區域一】花蓮縣吉安鄉慶豐十一街～十三街;慶北二街～三街,2016/07/27 9:0至2016/07/27 15:0,2016/07/27 15:0(),(03)8325304,2016/7/26~2016/7/28,973花蓮縣吉安鄉     
【停水區域一】新竹縣寶山鄉寶新路，寶新路一段，寶新路二段，峰城路，峰城二路，東坑路，雙林路一段，新湖路三段，新湖路四段，新湖路五段，明湖路一帶，雙園路二段，三峰路二段，吉林路，雙林一路，湳坑路一段，湳坑路二段，雙林路二段，新林路，新林一路，寶新路三段,2016/07/26 15:15至2016/07/27 0:0,2016/07/27 0:0(),03-5712141，1910,2016/7/26~2016/7/28,308新竹縣寶山鄉     
【停水區域一】新北市樹林區光興街全部,2016/07/27 10:0至2016/07/27 14:0,2016/07/27 14:0(),02-26812526,2016/7/26~2016/7/28,238新北市樹林區     
【停水區域一】雲林縣口湖鄉下崙村;雲林縣四湖鄉崙南村;廣溝村;新厝街,2016/07/27 8:0至2016/07/27 18:0,2016/07/27 18:0(每日上午8點至下午6點),05-6982250,2016/7/26~2016/7/28,653雲林縣口湖鄉     654雲林縣四湖鄉     
【停水區域一】基隆市七堵區大華一路;自強路含各巷、弄等一帶。,2016/07/26 17:25至2016/07/27 0:0,2016/07/27 0:0(於7月26日下午5點25分至7月27日零晨00:00),24252103-59,2016/7/26~2016/7/28,206基隆市七堵區     
【停水區域一】彰化縣埤頭鄉元埔村;文化路500號以前。,2016/07/27 8:0至2016/07/29 18:0,2016/07/29 18:0(每日上午8點至下午6點),04-8882073 0958856463,2016/7/26~2016/7/30,523彰化縣埤頭鄉     
【區域1】新北市五股區成泰路三段、四段、成泰路1段98巷，成泰路2段183巷~197巷、新五路二、三段、孝義路、西雲路、凌雲路一、二、三段、御史路、御成路、天乙路、洲后路、公園路、芳洲路、芳洲一、二、三、五、六、七、八、九、十路、成洲一、二、五、六、八路、新城一、三、五、六、八路。,2016/07/26 20:0至2016/07/27 8:0 ,2016/07/27 8:0以後,,2016/7/26~2016/7/28,248新北市五股區     
【停水區域一】台中市西區台中港路一段;健行路;中美街;博館三街;華美西街一段;華美街;博館路;中興街;館前路;西屯路一段;英才路;博館一街;博館二街;學士路;健行路 等附近,2016/07/26 15:28至2016/07/27 7:28,2016/07/27 7:28(),22442469-1910,2016/7/27~2016/7/28,403台中市西區       
【停水區域一】台中市西屯區廣福里、西安里、西墩里、至善里、福安里、福和里(環中路二段東側、廣福路南側、黎明路三段西側、台灣大道北側);黎明路三段、上墩路、環中路二段、西苑三街、和祥路、上墩東街、上墩西街、福星西路、西墩北巷、西屯路三段、西墩南二巷、西屯南二巷、福科路、福科二路、福科宜路、逢明街、青海路二段、青海南街、上安北街、上安路、環中路三段等附近一帶,2016/07/26 12:0至2016/07/27 7:0,2016/07/27 7:0(),1910 22442469,2016/7/27~2016/7/28,407台中市西屯區     
【停水區域一】高雄市仁武區竹東路(179-1號、175號、119-1號)、竹門街、信德街,2016/07/27 8:32至2016/07/27 18:0,2016/07/27 18:0(),(07)3513332,2016/7/27~2016/7/28,814高雄市仁武區     
【停水區域一】新北市新莊區民安西路1-150號(含其巷弄)龍安路400-500號(含其巷弄)民安東路2-46號(含其巷弄),2016/07/27 9:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,29966681,2016/7/27~2016/7/28,242新北市新莊區     
【停水區域一】台中市大里區中投西路三段;東興路;樹王路;德芳路三段等附近一帶,2016/07/27 9:0至2016/07/27 14:0,2016/7/27至2016/7/27每日下午 02:00以後,04-22442469.1910,2016/7/27~2016/7/28,412台中市大里區     
【停水區域一】南投縣南投市光華路等含巷弄,2016/07/27 8:0至2016/07/27 18:0,2016/07/27 18:0(),049-2563505,2016/7/27~2016/7/28,540南投縣南投市     
【停水區域一】台南市玉井區中正路;憲政街;層林水壓降低},2016/07/27 8:30至2016/07/27 14:30,2016/7/27至2016/7/27每日下午 02:30以後,06-5774491,2016/7/27~2016/7/28,714台南市玉井區     
【停水區域一】台南市後壁區烏樹里(蘭花園區一期園區、三期園區、四期園區、五期園區),2016/07/27 10:0至2016/07/27 21:0,2016/07/27 21:0(),06-68521235,2016/7/27~2016/7/28,731台南市後壁區     
【停水區域一】台南市玉井區大仁街;大智街;民生路;民族路,2016/07/27 14:0至2016/07/27 18:0,2016/7/27至2016/7/27每日下午 06:00以後,06-5774491,2016/7/27~2016/7/28,714台南市玉井區     
【停水區域一】桃園市楊梅區東流里-甡甡路620巷,2016/07/27 8:50至2016/07/27 12:0,2016/7/27至2016/7/27每日下午 12:00以後,4789261,2016/7/27~2016/7/28,326桃園市楊梅區     
【停水區域一】台中市龍井區新庄里新仁路一帶。,2016/07/27 9:0至2016/07/29 17:0,2016/07/29 17:0(每日上午9點至下午5點),04-26312127 (0910587305),2016/7/27~2016/7/30,434台中市龍井區     
【停水區域一】台南市大內區二溪里;內郭里;頭社里;環湖里;曲溪里;二重溪;其子瓦;後堀,2016/07/27 9:0至2016/07/27 13:30,2016/7/27至2016/7/27每日下午 01:30以後,06-5973437,2016/7/27~2016/7/28,742台南市大內區     
【停水區域一】台南市北區和緯路1段,2016/07/27 9:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,06-3036097,2016/7/27~2016/7/28,704台南市北區       
【停水區域一】南投縣南投市南營路等含巷弄,2016/07/27 7:0至2016/07/27 17:0,2016/07/27 17:0(),049-2563505,2016/7/27~2016/7/28,540南投縣南投市     
【停水區域一】台中市豐原區育英路圓環東路82巷,2016/07/27 9:15至2016/07/27 14:0,2016/7/27至2016/7/27每日下午 02:00以後,25722643,2016/7/27~2016/7/28,420台中市豐原區     
【停水區域一】台南市中西區大勇街、南華街,2016/07/27 9:0至2016/07/27 17:0,2016/7/27至2016/7/27每日下午 05:00以後,06-3036097,2016/7/27~2016/7/28,700台南市中西區     
【停水區域一】桃園市大園區溪海里,2016/07/27 9:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,3862021,2016/7/27~2016/7/28,337桃園市大園區     
【停水區域一】台中市潭子區豐興路一段,2016/07/27 9:25至2016/07/27 14:0,2016/7/27至2016/7/27每日下午 02:00以後,25722643,2016/7/27~2016/7/28,427台中市潭子區     
【停水區域一】新北市林口區中山路412巷{全部};;民享路155號至183號之間{單號};文化二路二段187巷18弄40號至42號之間{雙號};文化二路二段180號至190號之間{雙號},2016/07/28 9:0至2016/07/28 18:0,2016/07/28 18:0(每日上午9點至下午6點),02-26031880,2016/7/27~2016/7/29,244新北市林口區     
【停水區域一】花蓮縣吉安鄉慈惠一街;中華路,2016/07/27 9:50至2016/07/27 11:50,2016/7/27至2016/7/27每日上午 11:50以後,(03)8325304,2016/7/27~2016/7/28,973花蓮縣吉安鄉     
【停水區域一】苗栗縣苑裡鎮苑東里,2016/07/27 9:53至2016/07/27 12:0,2016/7/27至2016/7/27每日下午 12:00以後,037-986206  037-986218,2016/7/27~2016/7/28,358苗栗縣苑裡鎮     
【停水區域一】雲林縣虎尾鎮頂溪里;過溪,2016/07/27 10:0至2016/07/27 14:0,2016/07/27 14:0(),05-6622047           0912-129532,2016/7/27~2016/7/28,632雲林縣虎尾鎮     
【停水區域一】新北市鶯歌區大湖路361巷,2016/07/27 10:0至2016/07/27 14:0,2016/7/27至2016/7/27每日下午 02:00以後,26792224,2016/7/27~2016/7/28,239新北市鶯歌區     
【停水區域一】彰化縣彰化市公園路一段,2016/07/27 10:0至2016/07/27 15:0,2016/7/27至2016/7/27每日下午 03:00以後,04-7353883,2016/7/27~2016/7/28,500彰化縣彰化市     
【停水區域一】新北市鶯歌區大湖路361巷,2016/07/27 10:0至2016/07/27 14:0,2016/07/27 14:0(),26792224,2016/7/27~2016/7/28,239新北市鶯歌區     
【停水區域一】南投縣中寮鄉龍南路等含巷弄,2016/07/27 9:0至2016/07/27 15:0,2016/07/27 15:0(),049-2563505,2016/7/27~2016/7/28,541南投縣中寮鄉     
【停水區域一】新北市淡水區淡金路三段;淡金路五段;淡金路四段;興仁路,2016/07/27 10:10至2016/07/27 13:0,2016/7/27至2016/7/27每日下午 01:00以後,26213170,2016/7/27~2016/7/28,251新北市淡水區     
【停水區域一】新北市新莊區龍安路509號~457號、民本街23巷~53巷、西盛街153巷~377巷、民安西路75巷~245巷(全含單雙號) (以上皆含巷弄)。,2016/07/27 9:0至2016/07/27 16:0,2016/07/27 16:0(),29966681,2016/7/27~2016/7/28,242新北市新莊區     
【停水區域一】彰化縣北斗鎮斗中路208號到550號{雙號邊},2016/07/27 10:0至2016/07/27 12:0,2016/07/27 12:0(),04-8882073,2016/7/27~2016/7/28,521彰化縣北斗鎮     
【停水區域一】苗栗縣苗栗市勝利里水源里維祥里,2016/07/27 10:0至2016/07/27 16:0,2016/7/27至2016/7/27每日下午 04:00以後,037-320334、客服專線1910,2016/7/27~2016/7/28,360苗栗縣苗栗市     
【停水區域一】桃園市八德區建國路、介壽路二段 (含巷弄)等相關區域,2016/07/27 9:0至2016/07/27 14:0,2016/07/27 14:0(),03-3346128,2016/7/27~2016/7/28,334桃園市八德區     
【停水區域一】台南市新市區新和里;社內里 富中街,2016/07/27 10:15至2016/07/27 12:0,2016/7/27至2016/7/27每日下午 12:00以後,06-5973437,2016/7/27~2016/7/28,744台南市新市區     
【停水區域一】南投縣埔里鎮蜈蚣里,2016/07/27 10:20至2016/07/27 12:0,2016/07/27 12:0(),049-2915176,2016/7/27~2016/7/28,545南投縣埔里鎮     
【停水區域一】彰化縣芬園鄉芬草路1段等含巷弄,2016/07/27 10:0至2016/07/27 16:0,2016/07/27 16:0(),049-2563505,2016/7/27~2016/7/28,502彰化縣芬園鄉     
【停水區域一】嘉義縣大林鎮湖北里.大糖里.三村里.橋仔頭.,2016/07/27 8:0至2016/07/29 17:0,2016/07/29 17:0(每日上午8點至下午5點 (中午11點至13點正常供水兩小時)),0910867811,2016/7/27~2016/7/30,622嘉義縣大林鎮     
【停水區域一】台中市西屯區重慶路;甘肅路一段;何安二巷;天水東街;天水東一街;天水東二街;天水中街 等附近,2016/07/27 10:42至2016/07/27 16:42,2016/07/27 16:42(),22442469-1910,2016/7/27~2016/7/28,407台中市西屯區     
【停水區域一】桃園市龜山區A7捷運站、樂善街(含巷弄),2016/07/27 10:45至2016/07/27 14:45,2016/7/27至2016/7/27每日下午 02:45以後,03-3294999,2016/7/27~2016/7/28,333桃園市龜山區     
【停水區域一】台中市東區進化路;自由路三段;南京路;南京東路一段;進德路;十甲路;福明街;福仁街;福立街;福智街;福勇街;精武路;玉皇街 等附近,2016/07/27 10:51至2016/07/27 18:51,2016/07/27 18:51(),22442469-1910,2016/7/27~2016/7/28,401台中市東區       
【停水區域一】台中市北屯區三甲路全部;軍功路全部;軍功路一段全部;軍功路二段全部;軍福七路全部;軍福八路全部;軍福九路全部;軍福十路全部;軍福十一路全部;軍福十二路全部;軍福十三路全部;軍福十五路全部;軍福十六路全部;東山路一段全部;旱溪東路三段全部;景賢一路全部;景賢七路全部;景賢九路全部;景賢二路全部;景賢八路全部;景賢十路全部;景賢三路全部;景賢五路全部;景賢六路全部;景賢南一路全部;景賢南二路全部;景賢路全部;景和東街全部;景和街全部;景賢北街全部;水景街全部;東山路一段東興巷全部;景中巷全部;三甲東街全部;三甲北街全部 等附近一帶,2016/07/27 10:0至2016/07/27 14:0,2016/07/27 14:0(),22442469.1910,2016/7/27~2016/7/28,406台中市北屯區     
