停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】台中市烏日區烏日里大同路、大同二街、大同三街、大同五街、大同六街、大同七街、大同八街、大同十街、民族街、民權街、民生街、永春東三南路、光日路（建國路以北）。（以上分段施工）,2015/10/15 8:30至2016/01/31 18:0,2016/01/31 18:0以後,04-23381614,2015/12/31~2016/2/1,414台中市烏日區     
【停水區域一】台南市北區育德一路以東、西門路四段以西、中華北路以南、文成三街以北,2016/01/04 8:0至2016/01/08 18:0,2016/01/08 18:0以後,06-2138101*308,2015/12/31~2016/1/9,704台南市北區       
,,,04-7353883,2016/1/4~2016/4/1,
【區域1】雲林縣虎尾鎮平和里,2016/01/05 8:0至2016/01/10 16:0【每日上午8點至下午6點】,2016/01/10 16:0以後,05-6322047,2016/1/4~2016/1/11,632雲林縣虎尾鎮     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/01/01 19:0至2016/01/31 23:0,2016/01/31 23:0以後,26312127,2016/1/4~2016/2/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】嘉義市東區義教里706巷所有用戶,2016/01/06 8:0至2016/01/08 18:0,2016/01/08 18:0以後,05-2252670轉252,2016/1/5~2016/1/9,600嘉義市東區       
【區域1】台南市安南區長溪路二段及本原街一段(以上路段水壓降低，部份管尾地區無水),2016/01/07 10:0至2016/01/08 18:0【每日上午10 時00分至下午06 時00分】,2016/01/08 18:0以後,06-2236338,2016/1/5~2016/1/9,709台南市安南區     
【停水區域一】新北市新莊區化成路371及696巷口2處(含其巷弄),2016/01/09 9:0至2016/01/09 18:0,2016/01/09 18:0以後,29966681,2016/1/6~2016/1/10,242新北市新莊區     
【停水區域一】新北市新莊區化成路195巷口(含其巷弄),2016/01/10 9:0至2016/01/10 18:0,2016/01/10 18:0以後,29966681,2016/1/6~2016/1/11,242新北市新莊區     
【區域1】台東縣台東市北起四維路二、三段南至新生路與中華路一段,2016/01/08 22:0至2016/01/09 6:0【下午10點至翌日上午6點】,2016/01/09 6:0以後,承包商電話:0919-322763(翁一正)    監造人員電話:0926-272858(蔡志揚),2016/1/6~2016/1/10,950台東縣台東市     
【區域1】台東縣台東市北起中興路一段及勝利街、南至四維路二段及三段、東起浙江路西至傳廣路,2016/01/11 8:0至2016/01/15 18:0【每日上午8點至下午6點】,2016/01/15 18:0以後,承包商電話:0919-322763(翁一正)    監造人員電話:0926-272858(蔡志揚),2016/1/6~2016/1/16,950台東縣台東市     
【停水區域一】新北市萬里區北基里,2016/01/08 10:0至2016/01/08 17:0,2016/01/08 17:0以後,24922415#22,2016/1/7~2016/1/9,207新北市萬里區     
【停水區域一】台中市大里區立仁里;新仁里;東昇里;內新里;好來一街;好來七街;好來二街;好來三街;好來五街;好來六街;台中市太平區太平里;建國里;永平路一段;永平路二段;永平路三段;永豐北路;永豐路;新仁路一段;新平路二段;精美一街;精美路,2016/01/05 8:30至2016/01/31 17:30,2016/01/31 17:30以後,04-22442469,2016/1/7~2016/2/1,412台中市大里區     411台中市太平區     
【停水區域一】台南市安南區(頂安里) 1.安中路一段284~412號(雙號側含巷弄)  2.安中路一段354.372巷(全巷弄)  3.長溪路一段341巷.407巷,2016/01/08 8:0至2016/01/09 18:0,2016/01/09 18:0以後,06-2138101*308,2016/1/7~2016/1/10,709台南市安南區     
【停水區域一】雲林縣林內鄉林茂村  坪頂村,2016/01/07 11:0至2016/01/08 18:0,2016/01/08 18:0以後,05-5322362,2016/1/7~2016/1/9,643雲林縣林內鄉     
【停水區域一】台南市白河區白河區全部,2016/01/07 13:0至2016/01/08 12:0,2016/01/08 12:0以後,06-6852135,2016/1/7~2016/1/9,732台南市白河區     
【區域1】宜蘭縣宜蘭市聖後街63號-177號(單號側);80號-222號(雙號側),2016/01/12 13:0至2016/01/12 17:0 ,2016/01/12 17:0以後,03-9323255,2016/1/7~2016/1/13,260宜蘭縣宜蘭市     
【停水區域一】彰化縣秀水鄉金興村、陜西村等一帶;彰化縣花壇鄉花壇村一帶,2016/01/07 8:0至2016/01/21 18:0,2016/01/21 18:0以後,監工人員-蘇健源04-7245031*302、承包商-裕緯營造工程有限公司-林美秀04-8911223,2016/1/7~2016/1/22,504彰化縣秀水鄉     503彰化縣花壇鄉     
【停水區域一】桃園市中壢區中北路二段46巷及其1弄3弄、中北路二段76巷、龍岡路159巷,2015/12/30 8:0至2016/01/10 17:0,2016/01/10 17:0以後,03-4251506,2016/1/7~2016/1/11,320桃園市中壢區     
【停水區域一】高雄市左營區新莊一路與華夏路一帶,2016/01/08 14:0至2016/01/08 17:0,2016/01/08 17:0以後,07-3312292-237,2016/1/7~2016/1/9,813高雄市左營區     
【停水區域一】台南市下營區中山路122巷36號附近,2016/01/08 9:0至2016/01/08 11:0,2016/01/08 11:0以後,5721165,2016/1/7~2016/1/9,735台南市下營區     
【停水區域一】台中市大肚區王田里;沙田路一段;興和路,2016/01/08 14:0至2016/01/08 16:0,2016/01/08 16:0以後,26312127,2016/1/7~2016/1/9,432台中市大肚區     
【停水區域一】高雄市美濃區獅山里;龍山里;龍肚里,2016/01/07 18:25至2016/01/08 12:0,2016/01/08 12:0以後,6812250,2016/1/7~2016/1/9,843高雄市美濃區     
【區域1】台南市南區國民路、中華南路一段,2016/01/07 19:0至2016/01/08 1:0 ,2016/01/08 1:0以後,,2016/1/7~2016/1/9,702台南市南區       
【區域1】台中市霧峰區象鼻路,2016/01/07 20:0至2016/01/08 1:0 ,2016/01/08 1:0以後,,2016/1/7~2016/1/9,413台中市霧峰區     
【停水區域一】高雄市小港區店陽街南北路一帶,2016/01/08 14:0至2016/01/08 17:0,2016/01/08 17:0以後,07-3312292-237,2016/1/8~2016/1/9,812高雄市小港區     
【區域1】新北市烏來區忠治里,2016/01/08 8:0至2016/01/08 14:0 ,2016/01/08 14:0以後,02-26631096,2016/1/8~2016/1/9,233新北市烏來區     
【停水區域一】高雄市大寮區鳳屏一路、立德路、民貴街、萬隆路、工商路、民族路、興中街等附近地區;高雄市鳳山區民貴街、民華街、鳳捷路、埤北路等附近地區,2016/01/08 9:0至2016/01/08 20:0,2016/01/08 20:0以後,7883714,2016/1/8~2016/1/9,831高雄市大寮區     830高雄市鳳山區     
【停水區域一】高雄市鳳山區中興街、中和街、青年路一段、信義街、裕昌街、文聖街、中安街、信義街、光華路、中山西路等附近地區,2016/01/08 9:0至2016/01/08 21:0,2016/01/08 21:0以後,7883714,2016/1/8~2016/1/9,830高雄市鳳山區     
【區域1】台中市和平區梨山里,2016/01/08 8:12至2016/01/08 17:30 ,2016/01/08 17:30以後,,2016/1/8~2016/1/9,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 8:12至2016/01/08 17:30 ,2016/01/08 17:30以後,,2016/1/8~2016/1/9,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 8:12至2016/01/08 17:30 ,2016/01/08 17:30以後,,2016/1/8~2016/1/9,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 8:12至2016/01/08 17:30 ,2016/01/08 17:30以後,,2016/1/8~2016/1/9,424台中市和平區     
【停水區域一】台中市南屯區五權西路二段;大墩四街;大墩六街;大墩七街;惠德街全部{全部；惠心街;田心北三巷;萬和路二段全部向心路等附近一帶;黎明路一段(部份);黎明路二段(部份);黎明東街;惠文路;惠中路三段;田心北四巷};『南屯路二段、昌明街、永春東路、文心南二路、向心南路、京展街、海德街(永春南路以北、文心路一段以西、黎明路二段以東、大墩四街以南)』等附近一帶,2015/12/14 9:0至2016/01/31 18:0,2016/01/31 18:0以後,1910、(04)22442469,2016/1/8~2016/2/1,408台中市南屯區     
【停水區域一】雲林縣北港鎮北辰路;文仁路,2016/01/08 10:0至2016/01/08 12:0,2016/01/08 12:0以後,057832040,2016/1/8~2016/1/9,651雲林縣北港鎮     
【停水區域一】雲林縣北港鎮文仁路全部;北辰路全部;忠孝街全部等區域,2016/01/08 15:0至2016/01/08 17:0,2016/01/08 17:0以後,057832040,2016/1/8~2016/1/9,651雲林縣北港鎮     
【停水區域一】桃園市楊梅區瑞員里,2016/01/08 8:30至2016/01/08 14:30,2016/01/08 14:30以後,4789261,2016/1/8~2016/1/9,326桃園市楊梅區     
【停水區域一】桃園市蘆竹區仁愛路三段沿線,2016/01/08 9:0至2016/01/08 13:0,2016/01/08 13:0以後,03-3346127,2016/1/8~2016/1/9,338桃園市蘆竹區     
【停水區域一】台中市豐原區保康路,2016/01/08 9:30至2016/01/08 17:0,2016/01/08 17:0以後,04-25269895分機23,2016/1/8~2016/1/9,420台中市豐原區     
【停水區域一】新北市新莊區民安西路135號至301號+西盛街216號至436號+龍安路456號至510號+515號至581號(以上皆含巷弄)。,2016/01/08 9:0至2016/01/08 18:0,2016/01/08 18:0以後,02-29966681~3,2016/1/8~2016/1/9,242新北市新莊區     
【停水區域一】桃園市新屋區石磊里-保樹路,2016/01/08 8:55至2016/01/08 11:0,2016/01/08 11:0以後,4789261,2016/1/8~2016/1/9,327桃園市新屋區     
【停水區域一】屏東縣屏東市屏東市廣東路954巷33弄一帶及中山路410巷一帶,2016/01/08 9:30至2016/01/08 18:0,2016/01/08 18:0以後,08-7226170,2016/1/8~2016/1/9,900屏東縣屏東市     
【停水區域一】苗栗縣竹南鎮公義里全部   公義路 大坪地區,2016/01/08 9:0至2016/01/08 13:0,2016/01/08 13:0以後,623500,2016/1/8~2016/1/9,350苗栗縣竹南鎮     
【停水區域一】嘉義縣竹崎鄉鹿滿村,2016/01/08 9:0至2016/01/08 17:0,2016/01/08 17:0以後,05-2611075,2016/1/8~2016/1/9,604嘉義縣竹崎鄉     
【停水區域一】嘉義縣中埔鄉頂埔村,2016/01/08 11:0至2016/01/08 17:0,2016/01/08 17:0以後,05-2611075,2016/1/8~2016/1/9,606嘉義縣中埔鄉     
【停水區域一】彰化縣北斗鎮西德里;文苑路一段,2016/01/08 9:20至2016/01/09 17:0,2016/01/09 17:0以後,04-8882073     0912975533,2016/1/8~2016/1/10,521彰化縣北斗鎮     
【停水區域一】台南市永康區大灣路、大灣六街、中灣五街、文賢街、大同街、民族路,2016/01/08 9:0至2016/01/08 11:0,2016/01/08 11:0以後,1910   06-2325714,2016/1/8~2016/1/9,710台南市永康區     
【停水區域一】台中市大肚區瑞井里遊園路1段8巷  遊園路1段8-1至8-17號及12至26號 遊園路1段10巷1~39號及2至26號,2016/01/08 14:0至2016/01/08 16:0,2016/01/08 16:0以後,26312127,2016/1/8~2016/1/9,432台中市大肚區     
【停水區域一】桃園市中壢區福祥路一段;桃園市觀音區忠福路崙坪段 崙坪工業區 忠愛路愛一巷,2016/01/08 9:25至2016/01/08 14:0,2016/01/08 14:0以後,4251506,2016/1/8~2016/1/9,320桃園市中壢區     328桃園市觀音區     
【停水區域一】桃園市觀音區廣興里,2016/01/08 9:40至2016/01/08 17:0,2016/01/08 17:0以後,3862156,2016/1/8~2016/1/9,328桃園市觀音區     
【停水區域一】桃園市龜山區茶專一街;茶專一街66巷;茶專一街112巷,2016/01/08 9:30至2016/01/08 17:0,2016/01/08 17:0以後,033294999,2016/1/8~2016/1/9,333桃園市龜山區     
【停水區域一】南投縣草屯鎮股坑巷;南坪路;富林路一段;富頂路一段;坪頂13鄰;(含巷弄),2016/01/08 9:0至2016/01/08 17:30,2016/01/08 17:30以後,049-2563505,2016/1/8~2016/1/9,542南投縣草屯鎮     
【停水區域一】新北市汐止區福德一路;福德二路;中興路全部以上均含各巷弄{全部},2016/01/08 10:30至2016/01/08 15:0,2016/01/08 15:0以後,86478218轉205,2016/1/8~2016/1/9,221新北市汐止區     
【停水區域一】台南市新市區大社里;大營里;中山路,2016/01/08 10:0至2016/01/08 12:30,2016/01/08 12:30以後,06-5973437,2016/1/8~2016/1/9,744台南市新市區     
【停水區域一】南投縣竹山鎮中山里;竹山里;中正里;雲林里,2016/01/08 10:0至2016/01/08 17:30,2016/01/08 17:30以後,0492642074,2016/1/8~2016/1/9,557南投縣竹山鎮     
【停水區域一】台中市北屯區東山路一段 等附近,2016/01/08 10:14至2016/01/08 13:14,2016/01/08 13:14以後,22442469-1910,2016/1/8~2016/1/9,406台中市北屯區     
【停水區域一】台中市梧棲區星美七街全部,2016/01/08 10:30至2016/01/08 13:30,2016/01/08 13:30以後,04-26222614,2016/1/8~2016/1/9,435台中市梧棲區     
【停水區域一】台中市豐原區北陽一街;北陽二街;北陽三街;北陽路;中陽路;豐東路,2016/01/08 11:0至2016/01/08 17:0,2016/01/08 17:0以後,04-25722643,2016/1/8~2016/1/9,420台中市豐原區     
【停水區域一】台南市北區育德一路以東西門路四段以西中華北路以南文成三路以北,2016/01/09 8:0至2016/01/10 18:0,2016/01/10 18:0以後,06-2138101*308,2016/1/8~2016/1/11,704台南市北區       
【停水區域一】台中市南屯區向心南路、文心南五路、豐偉路、文心南六路、永春東路、向心路、文心南路、文心南七路(豐樂里),2016/01/08 8:30至2016/01/08 16:0,2016/01/08 16:0以後,22210169,2016/1/8~2016/1/9,408台中市南屯區     
【停水區域一】南投縣南投市南投縣南投市平和里信義街;育樂一街;育樂路;南陽路(以上包含巷弄),2016/01/08 10:0至2016/01/08 21:0,2016/01/08 21:0以後,2222635,2016/1/8~2016/1/9,540南投縣南投市     
【停水區域一】高雄市左營區新上里裕誠路265巷5弄1號~19號及自由二路300號~306號及裕誠路275號~281號及裕誠路265巷2號~6號及辛亥路177號~183號一帶,2016/01/08 11:45至2016/01/08 17:45,2016/01/08 17:45以後,3312292-237,2016/1/8~2016/1/9,813高雄市左營區     
【停水區域一】台中市太平區宜欣一路全部;宜欣二路全部;宜欣一街全部;宜欣二街全部;宜欣三街全部;宜欣四街全部;宜欣五街全部;宜欣六街全部;宜欣七街全部;宜欣八街全部;宜欣九街全部;宜欣十街全部;宜昌路全部;宜昌路375;385;465;510巷全部;宜安街全部;宜文街全部;新平路二段全部;溪洲西路全部;溪洲路全部 等附近一帶,2016/01/08 11:40至2016/01/08 15:40,2016/01/08 15:40以後,22442469.1910,2016/1/8~2016/1/9,411台中市太平區     
【停水區域一】台中市大甲區太白里;日南里;幸福里,2016/01/08 9:30至2016/01/08 14:0,2016/01/08 14:0以後,免費客服專線1910；大甲營運所04-26872777,2016/1/8~2016/1/9,437台中市大甲區     
【停水區域一】高雄市大寮區文華街、八德路、光明路三段、文昌路、武昌街、中庄路、德昌街、永興街、德興街、崇仁街、國華街等附近地區,2016/01/08 14:0至2016/01/08 21:0,2016/01/08 21:0以後,7883714,2016/1/8~2016/1/9,831高雄市大寮區     
【停水區域一】新北市板橋區忠孝路忠義巷9弄2號至78號。,2016/01/08 13:0至2016/01/08 16:0,2016/01/08 16:0以後,29612196 or 0921900055,2016/1/8~2016/1/9,220新北市板橋區     
【停水區域一】南投縣草屯鎮草溪路含巷弄,2016/01/08 12:30至2016/01/08 17:31,2016/01/08 17:31以後,0492563505,2016/1/8~2016/1/9,542南投縣草屯鎮     
【停水區域一】苗栗縣竹南鎮新南里;全部 新南.天文.維新.五谷.崁頂街.....等,2016/01/08 11:0至2016/01/08 13:0,2016/01/08 13:0以後,623500,2016/1/8~2016/1/9,350苗栗縣竹南鎮     
【停水區域一】雲林縣四湖鄉溪尾村;東溪尾;南溪尾;新溪尾;中溪尾,2016/01/08 13:0至2016/01/08 16:0,2016/01/08 16:0以後,05-6982250,2016/1/8~2016/1/9,654雲林縣四湖鄉     
【停水區域一】苗栗縣竹南鎮公義里   廣源園區(科義.友義.群義路)  公義路及1651 1663.1687巷......等地區,2016/01/08 13:0至2016/01/08 17:0,2016/01/08 17:0以後,623500    628000,2016/1/8~2016/1/9,350苗栗縣竹南鎮     
【停水區域一】彰化縣埔心鄉新館路247巷;新館路40巷10弄,2016/01/08 13:35至2016/01/08 17:35,2016/01/08 17:35以後,04-8882073,2016/1/8~2016/1/9,513彰化縣埔心鄉     
【停水區域一】新竹市東區瑞麟路、柴橋路、柏川一路、柏川二路、澤藩路、藝術路、志平路、仲生路、東香路一段,2016/01/08 13:38至2016/01/08 17:0,2016/01/08 17:0以後,03-5712141、 1910,2016/1/8~2016/1/9,300新竹市東區       
【停水區域一】花蓮縣壽豐鄉溪口村,2016/01/08 13:0至2016/01/08 17:0,2016/01/08 17:0以後,03-8351141,2016/1/8~2016/1/9,974花蓮縣壽豐鄉     
【停水區域一】苗栗縣公館鄉尖山村,2016/01/08 13:30至2016/01/08 18:0,2016/01/08 18:0以後,037320334,2016/1/8~2016/1/9,363苗栗縣公館鄉     
【停水區域一】台中市烏日區溪南路一段238巷內全部,2016/01/08 13:50至2016/01/08 18:0,2016/01/08 18:0以後,23381614,2016/1/8~2016/1/9,414台中市烏日區     
【停水區域一】彰化縣員林市溝皂里員集路二段277巷及各沿線巷弄等附近範圍,2016/01/08 15:0至2016/01/08 17:0,2016/01/08 17:0以後,1910   員林營運所04-8320083   04-8321341,2016/1/8~2016/1/9,510彰化縣員林市     
【停水區域一】台中市大里區仁城路全部 等附近一帶,2016/01/08 14:0至2016/01/08 17:0,2016/01/08 17:0以後,22442469.1910,2016/1/8~2016/1/9,412台中市大里區     
【停水區域一】苗栗縣竹南鎮崎頂里全部   山佳里 合意新村.萬富新村。,2016/01/08 14:20至2016/01/08 16:20,2016/01/08 16:20以後,623500,2016/1/8~2016/1/9,350苗栗縣竹南鎮     
【停水區域一】屏東縣屏東市中正路688巷及莊敬街2段7巷、23巷、37巷、53巷、89巷29弄、113巷等範圍之全部用水戶。,2016/01/08 15:0至2016/01/09 20:0,2016/01/09 20:0以後,08-7226170,2016/1/8~2016/1/10,900屏東縣屏東市     
【停水區域一】南投縣南投市信義街,2016/01/08 15:0至2016/01/08 17:0,2016/01/08 17:0以後,2222635,2016/1/8~2016/1/9,540南投縣南投市     
【停水區域一】新竹市北區仁愛街、世界街、府後街、東大路一段,2016/01/08 15:5至2016/01/08 20:0,2016/01/08 20:0以後,1910,2016/1/8~2016/1/9,300新竹市北區       
【停水區域一】台中市大肚區頂街里;大明一街;大明二街;大明三街;大明五街;大明四街;大德一街;大德二街;大德七街;大德三街;大德五街;大德六街;大德四街,2016/01/08 15:0至2016/01/08 19:0,2016/01/08 19:0以後,26312127,2016/1/8~2016/1/9,432台中市大肚區     
【停水區域一】台南市北區北成路,2016/01/08 10:30至2016/01/08 20:0,2016/01/08 20:0以後,06-3036097,2016/1/8~2016/1/9,704台南市北區       
【停水區域一】台中市南區惠文路249巷;全部;惠心街;全部;   等附近,2016/01/08 15:22至2016/01/08 22:22,2016/01/08 22:22以後,22442469-1910,2016/1/8~2016/1/9,402台中市南區       
【停水區域一】台南市官田區工業南路,2016/01/11 9:0至2016/01/11 12:0,2016/01/11 12:0以後,(06)5721166,2016/1/8~2016/1/12,720台南市官田區     
【停水區域一】台中市太平區新光路新生五十巷全部 等附近一帶,2016/01/08 15:30至2016/01/08 18:0,2016/01/08 18:0以後,22442469.1910,2016/1/8~2016/1/9,411台中市太平區     
【停水區域一】雲林縣斗六市光興里 中和里 三平里  西平路 愛國街 民生路,2016/01/08 15:45至2016/01/08 18:0,2016/01/08 18:0以後,05-5322362,2016/1/8~2016/1/9,640雲林縣斗六市     
【停水區域一】台南市永康區文化路、永大路二段、永華路、永勝街、永春街、永大一路、永大二路、永二街、永和街、永福街、永忠街、永信路、永興路、及鄰近路段,2016/01/08 15:48至2016/01/08 17:0,2016/01/08 17:0以後,1910   06-2325714,2016/1/8~2016/1/9,710台南市永康區     
【區域1】台東縣台東市知本地區東起知本火車站西至富裕路501巷、知本路三段132及141巷，北起富榮街南至知本國小,2016/01/11 8:0至2016/01/12 18:0【每日上午8點至下午6點】,2016/01/12 18:0以後,承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/1/8~2016/1/13,950台東縣台東市     
【停水區域一】高雄市楠梓區楠梓加工區,2016/01/17 9:0至2016/01/17 21:0,2016/01/17 21:0以後,1910,2016/1/8~2016/1/18,811高雄市楠梓區     
【區域1】台東縣台東市東起知本路三段132巷及141巷西至知本路三段與康定街交叉口，北起康定街南至昆明街,2016/01/13 8:0至2016/01/15 18:0【每日上午8點至下午6點】,2016/01/15 18:0以後,承包商電話:0938-275877(劉文貴)    監造人員電話:0926-272858(蔡志揚),2016/1/8~2016/1/16,950台東縣台東市     
【停水區域一】雲林縣北港鎮文仁路全部;忠孝街全部;北辰路全部等區域,2016/01/09 9:0至2016/01/09 12:0,2016/01/09 12:0以後,057832040,2016/1/8~2016/1/10,651雲林縣北港鎮     
【停水區域一】雲林縣北港鎮文仁路全部;北辰路全部;忠孝街全部等區域,2016/01/10 9:0至2016/01/10 12:0,2016/01/10 12:0以後,05-7832040,2016/1/8~2016/1/11,651雲林縣北港鎮     
【停水區域一】雲林縣虎尾鎮堀頭里,2016/01/08 8:0至2016/01/08 20:0,2016/01/08 20:0以後,05-6322047,2016/1/8~2016/1/9,632雲林縣虎尾鎮     
【區域1】台中市和平區梨山里,2016/01/08 17:30至2016/01/09 8:0 ,2016/01/09 8:0以後,,2016/1/8~2016/1/10,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 17:30至2016/01/09 8:0 ,2016/01/09 8:0以後,,2016/1/8~2016/1/10,424台中市和平區     
【停水區域一】台中市西屯區工業區三十四路 等附近,2016/01/08 16:35至2016/01/08 22:35,2016/01/08 22:35以後,22442469-1910,2016/1/8~2016/1/9,407台中市西屯區     
【停水區域一】高雄市大社區仁武區楠梓區本所轄區全部,2016/01/08 16:45至2016/01/09 7:0,2016/01/09 7:0以後,3513332,2016/1/8~2016/1/10,815高雄市大社區     
【停水區域一】南投縣草屯鎮草屯市區轄區(均含巷弄);上林里;土城里;山腳里;中山里;中正里;玉峰里;和平里;明正里;炎峰里;復興里;敦和里;敦和里;新庄里;新厝里;碧洲里;碧峰里;復興里(均含巷弄),2016/01/08 16:0至2016/01/24 23:59,2016/01/24 23:59以後,049-2563505,2016/1/8~2016/1/25,542南投縣草屯鎮     
,,,049-2915176,2016/1/8~2016/1/10,
【停水區域一】桃園市蘆竹區海湖東路沿線(含巷弄),2016/01/08 8:0至2016/01/08 17:30,2016/01/08 17:30以後,3346128,2016/1/8~2016/1/9,338桃園市蘆竹區     
【停水區域一】桃園市蘆竹區海湖東路沿線(含巷弄),2016/01/09 8:0至2016/01/09 17:0,2016/01/09 17:0以後,03-3346127,2016/1/8~2016/1/10,338桃園市蘆竹區     
【停水區域一】桃園市蘆竹區海湖東路沿線(含巷弄),2016/01/10 8:0至2016/01/10 17:0,2016/01/10 17:0以後,03-3346127,2016/1/8~2016/1/11,338桃園市蘆竹區     
【停水區域一】台南市佳里區佳里興,2016/01/09 9:0至2016/01/09 15:0,2016/01/09 15:0以後,7222477,2016/1/8~2016/1/10,722台南市佳里區     
【區域1】台中市和平區梨山里,2016/01/08 17:30至2016/01/09 12:0 ,2016/01/09 12:0以後,,2016/1/8~2016/1/10,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 17:30至2016/01/09 12:0 ,2016/01/09 12:0以後,,2016/1/8~2016/1/10,424台中市和平區     
【區域1】台中市和平區梨山里,2016/01/08 17:30至2016/01/09 12:0 ,2016/01/09 12:0以後,,2016/1/8~2016/1/10,424台中市和平區     
