停水範圍,停水期間,恢復供水時間,查詢電話,發佈期間,發佈區域
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/20~2016/11/1,555南投縣魚池鄉     
【停水區域一】台中市西屯區華美西街二段;文心路三段;漢口路二段;甘肅路一段;寧夏西七街;寧夏西四街;寧夏西三街;寧夏西一街;寧夏西二街;寧夏路;寧夏路96巷;寧夏路89巷;寧夏東八街;寧夏東七街;寧夏東六街;寧夏東五街;寧夏東四街;寧夏東三街;寧夏東一街;寧夏東二街;寧夏東二街51巷;漢成街;漢成一街;漢成一街29巷;漢成四街;漢成三街;漢成二街;漢成五街;漢成六街;漢成七街;漢成一街29巷;成都路;成都路115巷;成都路131巷;漢口路二段225巷;永昌街;永昌三街;永昌二街;永昌一街;永昌街18巷;永昌二街58巷;永昌二街80巷;河南路一段;河南東五街;河南東三街;河南東二街;河南東一街;河南東一街46巷;河南東四街;重慶路;成都路;合江街;內江街;內江街63巷;甘肅路一段206巷;大信街,2016/07/26 8:30至2016/08/25 18:30,2016/08/25 18:30(每日上午8點30分至下午6點 30分),1910;04-22442469,2016/7/20~2016/8/26,407台中市西屯區     
【停水區域一】新北市瑞芳區基山里;崇文里;頌德里;福住里;永慶里;山尖路;石崁巷;石埤巷;石尾路;佛堂巷;坑尾巷;汽車路;後坑巷;烏勢巷;基山街;崙頂路;街頂巷;輕便路;濱二路;豎崎路,2016/08/02 9:0至2016/08/02 17:30,2016/8/2至2016/8/2每日下午 05:30以後,02-24972411、24972006,2016/7/21~2016/8/3,224新北市瑞芳區     
【區域1】宜蘭縣宜蘭市進士路44-47號至108-1號(雙號側)，神農路一段2號至102號(雙號側)，農權路219巷6弄，農權路219巷8弄，女中路二段488號至539號，女中路二段491巷，女中路二段491巷6弄，進士路52巷，自強路144號至156號等,2016/07/28 13:00至2016/07/28 17:00,2016/07/28 17:00以後,無,2016/7/21~2016/7/29,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市宜蘭河以東南，中山路3段、碧霞街以西，同慶街、新興路以北,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),03-9229847#822,2016/7/22~2016/7/29,260宜蘭縣宜蘭市     
【停水區域一】宜蘭縣宜蘭市碧霞街、慶和街以東、中山路3段以西，同興街以南，同慶街以北,2016/07/29 9:0至2016/07/29 17:0,2016/07/29 17:0(),03-9229847#822,2016/7/22~2016/7/30,260宜蘭縣宜蘭市     
【停水區域一】台中市沙鹿區三鹿里、埔子里、自強路、自立路、中園街、國昌一街、國昌二街、國昌三街、國昌四街、中樂街、正德路、正順路、正英路附近區域(含巷弄)。;台中市龍井區龍泉里、龍社路、南社路、中社路、水裡社街附近區域(含巷弄)。,2016/07/22 19:0至2016/08/31 23:0,2016/08/31 23:0(每日晚上7點至晚上11點),26312127,2016/7/22~2016/9/1,433台中市沙鹿區     434台中市龍井區     
【停水區域一】台東縣台東市四維路三段59巷;傳廣路387巷等全部,2016/07/25 8:0至2016/08/02 18:0,2016/08/02 18:0(每日上午8點至下午6點),0978-269976 盧俊維,2016/7/22~2016/8/3,950台東縣台東市     
【停水區域一】嘉義市東區林森西路227號至349之1號、林森西路26號至214號、林森西路349號至333號、509號至262號、林森西路281號及351號。,2016/07/25 8:0至2016/08/03 18:0,2016/08/03 18:0(每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0978060558主辦人員、0937356577工地負責人,2016/7/22~2016/8/4,600嘉義市東區       
【停水區域一】新北市八里區博物館路101號-203號、仁三路、仁愛路186號-225號、十三行博物館,2016/07/25 9:0至2016/07/31 19:0,2016/07/31 19:0(每日上午9點至下午7點),22821817,2016/7/24~2016/8/1,249新北市八里區     
【停水區域一】新北市五股區明德路全部、水碓路全部、自強路全部,2016/07/26 9:0至2016/08/02 18:0,2016/08/02 18:0(每日上午9點至下午6點),29097480,2016/7/25~2016/8/3,248新北市五股區     
【停水區域一】雲林縣斗南鎮西歧里,2016/07/26 8:0至2016/07/30 18:0,2016/07/30 18:0(每日上午8點至下午6點),05-5972682,2016/7/25~2016/7/31,630雲林縣斗南鎮     
【停水區域一】彰化縣花壇鄉文德村;白沙村,2016/07/25 8:0至2016/08/06 18:0,2016/08/06 18:0(每日上午8點至下午6點),04-7867970,2016/7/25~2016/8/7,503彰化縣花壇鄉     
【停水區域一】南投縣草屯鎮加老里.加老南路.加老路.芬草路部分巷弄,2016/07/25 8:0至2016/08/31 17:0,2016/08/31 17:0(每日上午8點至下午5點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】新北市板橋區四川路二段245巷1號至73號單號側;以上包含巷弄全部(遇雨順延;展延另行通知),2016/07/25 9:0至2016/08/02 16:0,2016/08/02 16:0(每日上午9點至下午4點),29612196,2016/7/25~2016/8/3,220新北市板橋區     
【停水區域一】南投縣草屯鎮土城里.玉屏路.三層巷.二坪巷.中正路等部分巷弄,2016/07/25 8:0至2016/08/31 18:0,2016/08/31 18:0(每日上午8點至下午6點),049-2563505,2016/7/25~2016/9/1,542南投縣草屯鎮     
【停水區域一】新北市三峽區復興路號至號之間{單號}及周邊道路,2016/07/27 9:0至2016/07/28 16:0,2016/07/28 16:0(每日上午9點至下午4點),02-26792224,2016/7/25~2016/7/29,237新北市三峽區     
【停水區域一】新北市樹林區三福街、福興街及其巷弄,2016/07/26 9:0至2016/08/02 18:0,2016/08/02 18:0(每日上午9點至下午6點),02-26812254,2016/7/25~2016/8/3,238新北市樹林區     
【停水區域一】嘉義縣大林鎮崎頂;崎頭;嘉義縣梅山鄉大南村;永興村;梅北村;梅東村;梅南村;雙溪村;過山村,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),05-5821005,2016/7/26~2016/7/29,622嘉義縣大林鎮     603嘉義縣梅山鄉     
【停水區域一】高雄市岡山區岡燕路一帶;高雄市燕巢區安招路一帶,2016/07/27 9:0至2016/07/29 18:0,2016/07/29 18:0(於7/27至7/29日每日上午9點至下午6點),07-6222814,2016/7/26~2016/7/30,820高雄市岡山區     824高雄市燕巢區     
【停水區域一】高雄市橋頭區西林里;東林里,2016/07/28 8:30至2016/08/31 18:0,2016/08/31 18:0(於7/28至8/31日每日上午8點30分至下午6點  工程期限50天),07-6222814,2016/7/26~2016/9/1,825高雄市橋頭區     
,,,04-25874316,2016/7/26~2016/8/6,
【停水區域一】台中市烏日區烏日里;五光路932號至1072號(雙號)及其巷弄;五光路930巷;五光路970巷;五光路1000巷;五光路1042巷;五光路1058巷;新興路13巷;麻園溪西路;麻園溪西路25巷;麻園溪西路75巷,2016/07/18 8:30至2016/08/10 18:30,2016/08/10 18:30(每日上午8點30分至下午6點30分),04-23381614,2016/7/26~2016/8/11,414台中市烏日區     
,,,25874315,2016/7/26~2016/8/2,
【停水區域一】新北市五股區中興路四段（全部）、工商路（全部）,2016/07/28 9:0至2016/08/05 18:0,2016/08/05 18:0(每日上午9點至下午6點),29097480,2016/7/26~2016/8/6,248新北市五股區     
【停水區域一】彰化縣埤頭鄉元埔村;文化路500號以前。,2016/07/27 8:0至2016/07/29 18:0,2016/07/29 18:0(每日上午8點至下午6點),04-8882073 0958856463,2016/7/26~2016/7/30,523彰化縣埤頭鄉     
【停水區域一】台中市龍井區新庄里新仁路一帶。,2016/07/27 9:0至2016/07/29 17:0,2016/07/29 17:0(每日上午9點至下午5點),04-26312127 (0910587305),2016/7/27~2016/7/30,434台中市龍井區     
【停水區域一】新北市林口區中山路412巷{全部};;民享路155號至183號之間{單號};文化二路二段187巷18弄40號至42號之間{雙號};文化二路二段180號至190號之間{雙號},2016/07/28 9:0至2016/07/28 18:0,2016/07/28 18:0(每日上午9點至下午6點),02-26031880,2016/7/27~2016/7/29,244新北市林口區     
【停水區域一】嘉義縣大林鎮湖北里.大糖里.三村里.橋仔頭.,2016/07/27 8:0至2016/07/29 17:0,2016/07/29 17:0(每日上午8點至下午5點 (中午11點至13點正常供水兩小時)),0910867811,2016/7/27~2016/7/30,622嘉義縣大林鎮     
,,,08-7226170、7220040,2016/7/27~2016/7/29,
【停水區域一】嘉義市東區林森西路單側243號至237號、235號至217號,2016/07/29 8:0至2016/08/06 18:0,2016/08/06 18:0(預計每日停水時段:每日早上8點到下午6點，辦理自來水管線連結施工，埋設ψ300mm DIP自來水管線，暫停供水。(正常下午6點供水，惟管線末端用戶可能因水流時間延至下午8點供水)。),0972503183現場人員、0937356577工地負責人,2016/7/27~2016/8/7,600嘉義市東區       
【停水區域一】宜蘭縣羅東鎮羅東鎮復興路三段189巷、157巷、157巷30弄、157巷65弄,2016/07/28 13:0至2016/07/28 17:0,2016/07/28 17:0(),0919-934-411,2016/7/27~2016/7/29,265宜蘭縣羅東鎮     
【停水區域一】新北市樹林區保安街二段47~151號單號側、保安街二段63巷、107巷、117巷全部(以上均含巷弄),2016/07/27 9:0至2016/07/28 18:0,2016/07/28 18:0(每日上午9點至下午6點),2681-2254,2016/7/27~2016/7/29,238新北市樹林區     
【停水區域一】南投縣中寮鄉八仙村;和興村;崁頂村;福盛村;廣興村,2016/07/29 9:0至2016/07/29 16:0,2016/7/29至2016/7/29每日下午 04:00以後,2222635,2016/7/27~2016/7/30,541南投縣中寮鄉     
【停水區域一】花蓮縣吉安鄉南華四街～八街;華興五街～七街;干城一街二街;吉安路五段～六段;吉豐路三段;吉豐路五段;吉城一街～二街,2016/07/28 13:0至2016/07/28 17:0,2016/07/28 17:0(),(03)8325304,2016/7/27~2016/7/29,973花蓮縣吉安鄉     
【停水區域一】基隆市暖暖區暖暖街;東勢街;源遠路;國安路;過港路;八堵路;尚仁街;金華街;金山街;寧靜街;東碇路;暖碇路;碇內街含各巷、弄等一帶。,2016/08/02 9:0至2016/08/02 17:0,2016/08/02 17:0(於8月2日上午9點至下午5點),24252103-59,2016/7/27~2016/8/3,205基隆市暖暖區     
【停水區域一】南投縣南投市營北路、向上路、下庄巷、省府路及學府1-5街含巷弄.,2016/07/20 8:0至2016/07/31 18:0,2016/07/31 18:0(),049-2563505,2016/7/27~2016/8/1,540南投縣南投市     
【停水區域一】南投縣魚池鄉大林村、共和村,2016/04/08 9:0至2016/10/31 18:0,2016/10/31 18:0(每日上午9點至下午6點(假日採不停水施工，水壓可能略有降低)),049-2915176,2016/7/27~2016/11/1,555南投縣魚池鄉     
【停水區域一】雲林縣大埤鄉豐田村北和村大埤路,2016/07/28 9:0至2016/07/29 17:0,2016/07/29 17:0(),5972682,2016/7/27~2016/7/30,631雲林縣大埤鄉     
【停水區域一】新竹縣湖口鄉湖南村、勝利村、鳳山村、中興村全部,2016/07/27 19:30至2016/07/28 0:0,2016/07/28 0:0(),免費客服專線：1910；湖口營運所：03-5981603,2016/7/27~2016/7/29,303新竹縣湖口鄉     
【停水區域一】新北市泰山區明志路3段11號~明志路3段47號.含明志路3段43巷內（單號側）、貴子路（單號側）,2016/07/27 8:0至2016/07/28 16:0,2016/07/28 16:0(每日上午8點至下午4點),29097480,2016/7/27~2016/7/29,243新北市泰山區     
【停水區域一】台南市將軍區鯤鯓,2016/07/28 11:0至2016/07/28 17:0,2016/7/28至2016/7/28每日下午 05:00以後,7222477,2016/7/28~2016/7/29,725台南市將軍區     
【停水區域一】高雄市大寮區仁德路、內坑路等附近一帶,2016/07/28 9:0至2016/07/28 18:0,2016/7/28至2016/7/28每日下午 06:00以後,7883714,2016/7/28~2016/7/29,831高雄市大寮區     
【停水區域一】高雄市鳳山區五甲社區、國昌路、國光路、五權南路、安寧街、平等路等附近一帶及附近巷子,2016/07/28 9:0至2016/07/28 18:0,2016/7/28至2016/7/28每日下午 06:00以後,7883714,2016/7/28~2016/7/29,830高雄市鳳山區     
【停水區域一】高雄市三民區寶興里大昌二路(由義華路南側至覺民路北側)，寶安里覺民路北側(由大昌二路東側至大順二路東側)，寶泰里義昌路(由大昌二路東側至壽昌路西側)一帶,2016/07/28 9:0至2016/07/29 19:0,2016/07/29 19:0(每日上午9點至下午7點),3312292-237,2016/7/28~2016/7/30,807高雄市三民區     
【停水區域一】彰化縣伸港鄉新港路、濱海路、蚵寮路、什股路、濱二路、永北路,2016/07/28 8:0至2016/08/06 20:0,2016/08/06 20:0(上午8點至下午8點),04-7353883,2016/7/28~2016/8/7,509彰化縣伸港鄉     
【停水區域一】台南市官田區烏山頭給水廠對面,2016/07/28 14:0至2016/07/28 18:0,2016/07/28 18:0(14.00-18.00),5721169,2016/7/28~2016/7/29,720台南市官田區     
【停水區域一】高雄市仁武區竹東路西側、竹門街、竹門街27巷、信德街,2016/07/28 8:40至2016/07/28 18:0,2016/7/28至2016/7/28每日下午 06:00以後,(07)3513332,2016/7/28~2016/7/29,814高雄市仁武區     
,,,26213170,2016/7/28~2016/7/29,
【停水區域一】新北市五股區新北市五股區御史路雙號側2--90號,2016/07/30 11:0至2016/07/30 16:0,2016/7/30至2016/7/30每日下午 04:00以後,1910,2016/7/28~2016/7/31,248新北市五股區     
【停水區域一】台南市永康區復國一路、及鄰近路段,2016/07/28 9:11至2016/07/28 12:0,2016/7/28至2016/7/28每日下午 12:00以後,1910   06-2325714,2016/7/28~2016/7/29,710台南市永康區     
【停水區域一】台南市仁德區中正路三段.太乙路全部(含巷弄),2016/07/28 9:30至2016/07/28 11:30,2016/7/28至2016/7/28每日上午 11:30以後,062303756,2016/7/28~2016/7/29,717台南市仁德區     
【停水區域一】高雄市大寮區琉球里林厝路33之7號至林厝路33之13號,2016/07/28 13:0至2016/07/28 17:0,2016/07/28 17:0(),(07)7424163,2016/7/28~2016/7/29,831高雄市大寮區     
【停水區域一】新竹縣關西鎮北平路;正義路;老街;坪林;忠孝街;莒光街;中山路;民享街,2016/07/28 10:0至2016/07/28 14:0,2016/07/28 14:0(),5552501,2016/7/28~2016/7/29,306新竹縣關西鎮     
【停水區域一】桃園市大園區內海里，濱海路三段,2016/07/28 9:0至2016/07/28 16:0,2016/7/28至2016/7/28每日下午 04:00以後,3862021,2016/7/28~2016/7/29,337桃園市大園區     
【停水區域一】南投縣南投市漳和里;三和里;三興里;仁和里;崇文里;康壽里;彰仁里;南投里;龍泉里;嘉和里;嘉興里,2016/07/28 9:0至2016/07/28 13:0,2016/07/28 13:0(),2222635,2016/7/28~2016/7/29,540南投縣南投市     
【停水區域一】新北市五股區成泰路三段、成泰路四段、天乙路、凌雲路一段全以上均含周邊巷弄,2016/07/28 9:30至2016/07/28 17:30,2016/7/28至2016/7/28每日下午 05:30以後,29097480,2016/7/28~2016/7/29,248新北市五股區     
【停水區域一】台中市潭子區潭興路一段,2016/07/28 9:30至2016/07/28 12:0,2016/07/28 12:0(),04-25722643,2016/7/28~2016/7/29,427台中市潭子區     
【停水區域一】台中市烏日區中山路3段登寺巷包括巷弄(榮泉里.三和里),2016/07/28 9:40至2016/07/28 13:40,2016/7/28至2016/7/28每日下午 01:40以後,04-23381614,2016/7/28~2016/7/29,414台中市烏日區     
【停水區域一】新北市鶯歌區國光街.陽明街.西湖街.鶯桃路.永明街,2016/07/28 11:0至2016/07/28 17:0,2016/07/28 17:0(),26792527.26792224,2016/7/28~2016/7/29,239新北市鶯歌區     
【停水區域一】苗栗縣大湖鄉大寮村,2016/07/28 10:0至2016/07/28 15:0,2016/07/28 15:0(),037-991026.0933458553,2016/7/28~2016/7/29,364苗栗縣大湖鄉     
【停水區域一】苗栗縣苗栗市水源里,2016/07/28 10:0至2016/07/28 16:0,2016/07/28 16:0(),037330637.037320335,2016/7/28~2016/7/29,360苗栗縣苗栗市     
【停水區域一】雲林縣北港鎮府番理防汛道路等區域,2016/07/28 13:0至2016/07/28 17:0,2016/07/28 17:0(),05-7832040,2016/7/28~2016/7/29,651雲林縣北港鎮     
【停水區域一】桃園市中壢區吉林路111巷,2016/07/28 10:0至2016/07/28 14:0,2016/7/28至2016/7/28每日下午 02:00以後,03-4251506,2016/7/28~2016/7/29,320桃園市中壢區     
【停水區域一】台南市中西區和平街單號側1號~79號(含巷弄)，雙號側6號~32-7號(含巷弄),2016/08/01 8:0至2016/08/05 18:0,2016/08/05 18:0(),06-2370021,2016/7/28~2016/8/6,700台南市中西區     700台南市中西區     
【停水區域一】花蓮縣玉里鎮和平路;光明街;大同路;復興街;民生街;大同路,2016/07/28 10:0至2016/07/28 17:0,2016/07/28 17:0(),8882403,2016/7/28~2016/7/29,981花蓮縣玉里鎮     
【停水區域一】台南市中西區和平街單號側1號~79號(含巷弄)，雙號側6號~32-號(含巷弄),2016/08/08 8:0至2016/08/09 18:0,2016/8/8至2016/8/9每日下午 06:00以後,06-2370021,2016/7/28~2016/8/10,700台南市中西區     
【停水區域一】台南市中西區仁愛街單號側35號~59號(含巷弄)，雙號側40號~64號(含巷弄),2016/08/10 8:0至2016/08/12 18:0,2016/8/10至2016/8/12每日下午 06:00以後,06-2370021,2016/7/28~2016/8/13,700台南市中西區     
【停水區域一】台南市中西區和平街單號側1號~79號(含巷弄)，雙號側6號~32-7號(含巷弄),2016/08/01 8:0至2016/08/05 18:0,2016/08/05 18:0(),06-2370021,2016/7/28~2016/8/6,700台南市中西區     
【停水區域一】台南市中西區和平街單號側1號~79號(含巷弄)，雙號側6號~32-號(含巷弄),2016/08/08 8:0至2016/08/09 18:0,2016/08/09 18:0(),06-2370021,2016/7/28~2016/8/10,700台南市中西區     
【停水區域一】南投縣南投市福山里;鳳山里;鳳鳴里,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),2222635,2016/7/28~2016/7/29,540南投縣南投市     
【停水區域一】宜蘭縣羅東鎮光榮路,2016/07/28 13:0至2016/07/28 17:0,2016/07/28 17:0(),039553098 ; 0931155909,2016/7/28~2016/7/29,265宜蘭縣羅東鎮     
【停水區域一】宜蘭縣蘇澳鎮永樂路(客服電話1910;廣興給水廠服務電話03-9553098),2016/07/28 11:0至2016/07/28 12:0,2016/07/28 12:0(),0937849872,2016/7/28~2016/7/29,270宜蘭縣蘇澳鎮     
【停水區域一】南投縣南投市工業南五路;工業南六路;成功三路;工業北路;仁和路;工業南七路;工業南九路;工業南八路(工業區),2016/07/28 10:30至2016/07/28 17:0,2016/07/28 17:0(),2222635,2016/7/28~2016/7/29,540南投縣南投市     
【停水區域一】台中市和平區梨山里,2016/07/28 8:40至2016/07/28 12:0,2016/07/28 12:0(),25874315,2016/7/28~2016/7/29,424台中市和平區     
【停水區域一】台南市後壁區烏樹里蘭花園區(蘭園一期、蘭園三期、蘭園四期、蘭園五期),2016/07/28 10:30至2016/07/28 20:0,2016/07/28 20:0(),06-6852135,2016/7/28~2016/7/29,731台南市後壁區     
【停水區域一】台南市佳里區一、佳里區六安里進學路14~32號。;二、佳里區六安里17-2~37-25號。;;三、佳里區民安里同安寮1-2~1-38號。;※台176線道路北側：起自康那香公司至佳里區六安里進學路32號止為範圍。,2016/07/28 8:0至2016/08/05 18:0,2016/08/05 18:0(每日上午9點至下午6點),06-6982115,2016/7/28~2016/8/6,722台南市佳里區     
【停水區域一】高雄市岡山區華崗里;托子中街及其76巷;托子三街,2016/07/30 8:0至2016/07/30 18:0,2016/07/30 18:0(),07-6222814,2016/7/28~2016/7/31,820高雄市岡山區     
【停水區域一】基隆市中山區中山一路含各巷、弄等一帶。,2016/08/03 9:0至2016/08/03 12:0,2016/08/03 12:0(於7月28日早上9點至12點),24252103-59,2016/7/28~2016/8/4,203基隆市中山區     
【停水區域一】台中市南屯區五權西路三段 等附近,2016/07/28 9:42至2016/07/28 16:42,2016/07/28 16:42(),22442469-1910,2016/7/28~2016/7/29,408台中市南屯區     
【停水區域一】南投縣南投市光華路等含巷弄(內新里;內興里;光明里;光華里;光榮里;光輝里;東山里;軍功里;營北里;營南里等地區水壓降低),2016/07/28 11:30至2016/07/28 17:30,2016/07/28 17:30(),049-2563505,2016/7/28~2016/7/29,540南投縣南投市     
【停水區域一】台東縣綠島鄉中寮;公館;南寮;溫泉村等全部,2016/07/28 9:0至2016/07/28 17:0,2016/07/28 17:0(),0928-704752  王興發,2016/7/28~2016/7/29,951台東縣綠島鄉     
【停水區域一】南投縣水里鄉永豐村;永興村;永豐巷;永豐村,2016/07/28 9:20至2016/07/28 14:30,2016/07/28 14:30(),2762076,2016/7/28~2016/7/29,553南投縣水里鄉     
【停水區域一】桃園市龜山區東萬壽路.龍校街,2016/07/28 13:40至2016/07/28 15:0,2016/7/28至2016/7/28每日下午 03:00以後,0939349453,2016/7/28~2016/7/29,333桃園市龜山區     
【停水區域一】台南市學甲區華宗路;中學路;中正路;新生路;中山路,2016/07/28 14:1至2016/07/28 18:0,2016/07/28 18:0(),7222477,2016/7/28~2016/7/29,726台南市學甲區     
【停水區域一】苗栗縣苗栗市建功里，福麗里，北苗里,2016/07/28 14:30至2016/07/28 19:0,2016/7/28至2016/7/28每日下午 07:00以後,037320334，1910,2016/7/28~2016/7/29,360苗栗縣苗栗市     
【停水區域一】苗栗縣造橋鄉大西村，大龍村，三灣鄉,2016/07/28 14:30至2016/07/28 18:0,2016/7/28至2016/7/28每日下午 06:00以後,037320334，1910,2016/7/28~2016/7/29,361苗栗縣造橋鄉     
